timestamp,BrightnessEV
1717747757402,1.8223261267597006
1717747757469,1.8369825301474458
1717747757536,1.8465921114738655
1717747757602,1.810432448178447
1717747757671,1.810432448178447
1717747757737,1.810432448178447
1717747757804,1.8177372488016803
1717747757869,1.8266462295839365
1717747757937,1.8158600078546028
1717747758004,1.819933930886774
1717747758069,1.8179598634617107
1717747758142,1.8211835383133113
1717747758203,1.8255437929548683
1717747758269,1.8127320818733637
1717747758342,1.8081259820491111
1717747758405,1.815357551280187
1717747758469,1.829712844257257
1717747758543,1.829712844257257
1717747758603,1.829712844257257
1717747758669,1.829712844257257
1717747758743,1.8368372786906384
1717747758803,1.8368372786906384
1717747758869,1.843926703476958
1717747758943,1.829712844257257
1717747759004,1.8368372786906384
1717747759069,1.822553052684391
1717747759143,1.8368372786906384
1717747759205,1.8368372786906384
1717747759269,1.843926703476958
1717747759343,1.8509814610109083
1717747759405,1.8509814610109083
1717747759469,1.8580018886886807
1717747759543,1.8649883190047876
1717747759605,1.8649883190047876
1717747759668,1.885746879171585
1717747759743,1.878860493586345
1717747759804,1.878860493586345
1717747759868,1.878860493586345
1717747759942,1.8649883190047876
1717747760003,1.8649883190047876
1717747760069,1.8649883190047876
1717747760143,1.8580018886886807
1717747760204,1.8580018886886807
1717747760269,1.8719410796465545
1717747760344,1.878860493586345
1717747760405,1.878860493586345
1717747760469,1.878860493586345
1717747760543,1.878860493586345
1717747760605,1.878860493586345
1717747760668,1.885746879171585
1717747760743,1.878860493586345
1717747760805,1.885746879171585
1717747760869,1.885746879171585
1717747760937,1.885746879171585
1717747761004,1.885746879171585
1717747761069,1.878860493586345
1717747761143,1.885746879171585
1717747761205,1.885746879171585
1717747761269,1.885746879171585
1717747761343,1.885746879171585
1717747761405,1.878860493586345
1717747761469,1.885746879171585
1717747761544,1.885746879171585
1717747761603,1.8926005502126475
1717747761669,1.9062109817313007
1717747761737,1.9062109817313007
1717747761803,1.912968347906609
1717747761869,1.912968347906609
1717747761937,1.9263888636689308
1717747762003,1.9330525939499417
1717747762069,1.9462884211066358
1717747762137,1.9594039208968936
1717747762204,1.9659172278555683
1717747762269,1.9788562835630663
1717747762337,1.99168032392065
1717747762402,1.99168032392065
1717747762469,1.9980498487963771
1717747762537,1.9980498487963771
1717747762604,2.010705149602406
1717747762669,2.0169914124498374
1717747762738,2.0169914124498374
1717747762804,2.0169914124498374
1717747762869,2.0169914124498374
1717747762937,2.0043913756702043
1717747763005,1.9980498487963771
1717747763069,1.99168032392065
1717747763138,1.99168032392065
1717747763205,1.9852825527224995
1717747763269,1.9852825527224995
1717747763338,1.9852825527224995
1717747763405,1.9852825527224995
1717747763469,1.99168032392065
1717747763538,1.99168032392065
1717747763605,1.9788562835630663
1717747763669,1.9788562835630663
1717747763737,1.972401261425767
1717747763804,1.972401261425767
1717747763869,1.9788562835630663
1717747763938,1.9788562835630663
1717747764006,1.9852825527224995
1717747764069,1.9852825527224995
1717747764137,1.9852825527224995
1717747764205,1.99168032392065
1717747764269,1.9852825527224995
1717747764336,1.9852825527224995
1717747764402,1.99168032392065
1717747764468,1.9980498487963771
1717747764536,1.9980498487963771
1717747764602,1.99168032392065
1717747764668,1.9980498487963771
1717747764736,1.99168032392065
1717747764804,1.99168032392065
1717747764869,1.99168032392065
1717747764938,1.972401261425767
1717747765005,1.972401261425767
1717747765068,1.9788562835630663
1717747765138,1.9852825527224995
1717747765205,1.9980498487963771
1717747765268,1.9980498487963771
1717747765337,2.0043913756702043
1717747765405,2.0043913756702043
1717747765468,2.0043913756702043
1717747765538,2.0043913756702043
1717747765602,2.0043913756702043
1717747765668,2.010705149602406
1717747765738,2.0043913756702043
1717747765805,2.0043913756702043
1717747765869,2.0043913756702043
1717747765938,2.0043913756702043
1717747766004,2.010705149602406
1717747766068,2.0043913756702043
1717747766138,2.010705149602406
1717747766205,2.010705149602406
1717747766268,2.0043913756702043
1717747766338,2.0043913756702043
1717747766405,1.9980498487963771
1717747766468,1.9980498487963771
1717747766537,1.9980498487963771
1717747766604,1.9980498487963771
1717747766668,2.0043913756702043
1717747766737,1.9980498487963771
1717747766802,2.0043913756702043
1717747766869,2.0043913756702043
1717747766936,2.0043913756702043
1717747767002,2.0043913756702043
1717747767068,2.0043913756702043
1717747767136,2.0043913756702043
1717747767202,2.010705149602406
1717747767268,2.0043913756702043
1717747767336,2.0043913756702043
1717747767402,2.0043913756702043
1717747767468,2.010705149602406
1717747767538,2.010705149602406
1717747767602,2.010705149602406
1717747767668,2.0169914124498374
1717747767737,2.0043913756702043
1717747767804,1.9980498487963771
1717747767868,1.99168032392065
1717747767937,1.99168032392065
1717747768004,1.9980498487963771
1717747768068,1.9852825527224995
1717747768137,1.9788562835630663
1717747768206,1.972401261425767
1717747768268,1.972401261425767
1717747768338,1.9659172278555683
1717747768405,1.9631447186543778
1717747768468,1.9631447186543778
1717747768538,1.9631447186543778
1717747768604,1.9696580256130523
1717747768668,1.9696580256130523
1717747768741,1.9396856862823886
1717747768805,1.9196942110949227
1717747768868,1.9062109817313007
1717747768941,1.8994218160686616
1717747769004,1.8926005502126475
1717747769068,1.878860493586345
1717747769137,1.8719410796465545
1717747769204,1.8649883190047876
1717747769268,1.8719410796465545
1717747769341,1.8719410796465545
1717747769406,1.8580018886886807
1717747769468,1.8580018886886807
1717747769540,1.8580018886886807
1717747769605,1.878860493586345
1717747769668,1.885746879171585
1717747769741,1.885746879171585
1717747769805,1.878860493586345
1717747769868,1.878860493586345
1717747769940,1.8580018886886807
1717747770005,1.8509814610109083
1717747770068,1.8580018886886807
1717747770140,1.8719410796465545
1717747770205,1.8719410796465545
1717747770268,1.8719410796465545
1717747770341,1.878860493586345
1717747770406,1.878860493586345
1717747770468,1.885746879171585
1717747770541,1.885746879171585
1717747770605,1.878860493586345
1717747770668,1.8719410796465545
1717747770741,1.8649883190047876
1717747770805,1.8580018886886807
