timestamp,BrightnessEV
1717745467542,3.5803457880292022
1717745467553,3.5803457880292022
1717745467619,3.5777298398221906
1717745467685,3.5521947477150526
1717745467753,3.5327423850488806
1717745467820,3.5457397255777536
1717745467886,3.5521947477150526
1717745467953,3.558621016874486
1717745468019,3.5521947477150526
1717745468086,3.513024150434375
1717745468153,3.465939014364634
1717745468220,3.3886960154321732
1717745468287,3.3447526678445763
1717745468353,3.3447526678445763
1717745468419,3.359549669772657
1717745468491,3.4030513084092435
1717745468553,3.431340352840667
1717745468620,3.472760280220648
1717745468686,3.519626885258622
1717745468753,3.5650187880726363
1717745468820,3.5840436137543925
1717745468891,3.6577291618874104
1717745468953,3.6696523292632297
1717745469020,3.7034492417247997
1717745469086,3.7304767371169496
1717745469152,3.724636596742317
1717745469220,3.715860758685683
1717745469292,3.689982126860077
1717745469353,3.689982126860077
1717745469420,3.6569670696321146
1717745469486,3.6163250851347684
1717745469552,3.5602910502204406
1717745469620,3.524131386925022
1717745469692,3.5019924096557737
1717745469752,3.487042068189802
1717745469819,3.448974027356283
1717745469887,3.4019254545518516
1717745469952,3.3615111861059432
1717745470019,3.319325716877134
1717745470092,3.2807438996429354
1717745470152,3.26428567324223
1717745470219,3.21677633003625
1717745470293,3.189765749039262
1717745470352,3.16976807445794
1717745470419,3.171020614269162
1717745470493,3.1750275145224225
1717745470552,3.1376596329144357
1717745470619,3.0814691941650043
1717745470692,3.0308045776311023
1717745470752,3.0452012119220475
1717745470819,3.0102370016122797
1717745470892,3.0031270247069797
1717745470952,2.999046923239389
1717745471019,3.0184087695432082
1717745471087,3.0236415473495595
1717745471152,3.0087682708680292
1717745471219,3.001273734321105
1717745471292,3.0087682708680292
1717745471352,3.0087682708680292
1717745471419,3.0236415473495595
1717745471492,3.0673629247788776
1717745471552,3.081647150785125
1717745471619,3.081647150785125
1717745471687,3.0236415473495595
1717745471752,2.9861668419308964
1717745471819,2.947692694116261
1717745471892,2.924105873798645
1717745471952,2.9165574194774786
1717745472019,2.901819645831894
1717745472086,2.922294201261424
1717745472152,2.987492543876594
1717745472219,3.0299278101969906
1717745472292,3.1112279122988387
1717745472352,3.169330866862407
1717745472419,3.296442784765746
1717745472506,3.506153510947019
1717745472552,3.5608610071982256
1717745472619,3.6341957619734564
1717745472691,3.778884436887873
1717745472752,3.819941280898168
1717745472819,3.921116347518985
1717745472893,3.9448807689202474
1717745472952,3.914645308667688
1717745473019,3.8138659091100835
1717745473087,3.7079324643610185
1717745473152,3.6590228638800717
1717745473219,3.680187473878114
1717745473292,3.7351539330960426
1717745473352,3.775046660219555
1717745473419,3.680187473878114
1717745473486,3.768474006296069
1717745473552,3.9936869466948957
1717745473619,4.08232127234881
1717745473691,4.202822453164076
1717745473752,4.233483005865872
1717745473819,4.3020924737121895
1717745473890,4.36248804914541
1717745473952,4.409664842513477
1717745474019,4.434686663128666
1717745474092,4.330508165068883
1717745474152,4.237826162559031
1717745474219,4.032426812135888
1717745474292,3.899562420456091
1717745474352,3.8690098331754315
1717745474419,3.831339415209377
1717745474490,4.0298827613680315
1717745474552,3.994948971258644
1717745474619,4.016010586786473
1717745474691,4.043622817994334
1717745474752,4.022963347428241
1717745474819,3.806339406551405
1717745474891,3.3216467252280037
1717745474952,3.220530881704343
1717745475019,3.0810497085139654
1717745475092,2.7408422243280284
1717745475152,2.6356429362163043
1717745475219,2.546663105401398
1717745475291,2.423434541082345
1717745475352,2.410673887808983
1717745475419,2.3575274975903966
1717745475490,2.3131600400927903
1717745475553,2.291121858214545
1717745475619,2.27125332614304
1717745475686,2.264686360339256
1717745475753,2.254210625244293
1717745475819,2.2711930443069965
1717745475888,2.2868636225148182
1717745475952,2.2794840921492208
1717745476019,2.2720666205867377
1717745476091,2.2868636225148182
1717745476153,2.2942055978559863
1717745476219,2.344579120371105
1717745476292,2.413620764800757
1717745476352,2.446940838000783
1717745476419,2.554796827761451
1717745476491,2.692198649962083
1717745476553,2.761477755893094
1717745476619,2.8709791688374193
1717745476692,3.0208265317425056
1717745476753,3.0669640471934665
1717745476819,3.1465420268640325
1717745476886,3.226242073335699
1717745476953,3.2887704239513162
1717745477019,3.3959750270699205
1717745477091,3.7532116184327613
1717745477153,3.795630367940332
1717745477219,3.8671575771461217
1717745477291,3.9820090409863975
1717745477353,4.021158496427353
1717745477419,4.096359839260048
1717745477509,4.204608123783131
1717745477553,4.2674349918930785
1717745477619,4.557898077467424
1717745477691,4.829267073170261
1717745477753,4.830996469407164
1717745477819,4.910430936901569
1717745477890,4.934817041902289
1717745477953,4.916646935695788
1717745478020,4.850978806546772
1717745478086,4.774613999509645
1717745478153,4.767627569193538
1717745478219,4.732178733189248
1717745478290,4.580972929093525
1717745478353,4.524070537859048
1717745478419,4.3934766455134575
1717745478490,4.266984952333035
1717745478553,4.2178095053072395
1717745478619,4.1522824818410555
1717745478691,4.10443407673042
1717745478753,4.09022653231092
1717745478819,4.057281610348723
1717745478886,4.048417844916858
1717745478953,4.088253039746068
1717745479019,4.138610046845152
1717745479090,4.262938181847353
1717745479153,4.30210877912803
1717745479219,4.407643193300388
1717745479291,4.5266362332436945
1717745479353,4.567658125980439
1717745479419,4.634961381457495
1717745479490,4.710070761326753
1717745479553,4.792582296064136
1717745479619,4.868138263414075
1717745479689,4.920877850944416
1717745479753,4.966264432288511
1717745479819,5.00707418011259
1717745479892,5.096118927975189
1717745479953,5.113893629703165
1717745480019,5.129239034042836
1717745480092,5.1340448435139345
1717745480153,5.128001951517703
1717745480219,5.126582464941078
1717745480292,5.116750951741041
1717745480353,5.112620962592419
1717745480419,5.103644916932074
1717745480491,5.087021304482859
1717745480553,5.064768497635732
1717745480619,5.0313771961291645
1717745480692,4.984328623324733
1717745480752,4.919110963878253
1717745480819,4.751269276936429
1717745480891,4.592581378795499
1717745480953,4.50545799817197
1717745481019,4.392958427911083
1717745481086,4.370686886346224
1717745481153,4.351123602903117
1717745481219,4.327535129256704
1717745481291,4.294015874004004
1717745481353,4.281938103023903
1717745481419,4.264026252119791
1717745481491,4.259614056956056
1717745481553,4.262617360383994
1717745481619,4.274048344855604
1717745481692,4.263631728910266
1717745481753,4.258451489804585
1717745481819,4.257079606182854
1717745481888,4.23140400744711
1717745481953,4.225739772857169
1717745482019,4.23278461810456
1717745482092,4.246465977984307
1717745482153,4.246465977984307
1717745482220,4.261621954155786
1717745482291,4.279521249555327
1717745482353,4.288698056292178
1717745482419,4.298813154122337
1717745482510,4.306895500420196
1717745482553,4.314932819485613
1717745482619,4.322925610239144
1717745482692,4.322925610239144
1717745482752,4.330874363354635
1717745482820,4.346641679212952
1717745482892,4.452436343235549
1717745482952,4.571272572745399
1717745483019,4.729970318764457
1717745483086,4.78751980320579
1717745483152,4.915749321443018
1717745483219,4.963770091372161
1717745483288,4.986166841930896
1717745483353,4.9960557156776595
1717745483420,4.998453215258726
1717745483491,5.018103363808129
1717745483552,5.024081997678393
1717745483620,5.046725160462601
1717745483692,5.0653123216003735
1717745483752,5.072069687775683
1717745483819,5.085211174350947
1717745483891,5.0884926916995274
1717745483953,5.0884926916995274
1717745484020,5.093330707772282
1717745484090,5.089730737807332
1717745484153,5.089730737807332
1717745484220,5.110804708504941
1717745484286,5.113470346788148
1717745484352,5.12336315154658
1717745484419,5.121107356785177
1717745484489,5.113738642858639
