timestamp,BrightnessEV
1717747978003,1.3028798290907173
1717747978067,1.295575028467484
1717747978133,1.3028798290907173
1717747978200,1.295575028467484
1717747978267,1.288233053126316
1717747978334,1.295575028467484
1717747978401,1.3173793987858324
1717747978467,1.345948550982603
1717747978539,1.5418779342699025
1717747978602,1.5665360527417505
1717747978667,1.6377947359115723
1717747978741,1.7242951391984442
1717747978801,1.7538770902353282
1717747978867,1.8235486530157152
1717747978940,1.8963235874678062
1717747979001,1.911854738646521
1717747979067,1.870827413673574
1717747979140,1.7684785947436494
1717747979201,1.7435505841833727
1717747979268,1.6991564648249196
1717747979339,1.6665886023684886
1717747979401,1.6466890449307838
1717747979467,1.6265111629931535
1717747979534,1.6399943923567757
1717747979601,1.6332685291684623
1717747979667,1.6197219973305146
1717747979737,1.5922412609084076
1717747979801,1.5642268847388108
1717747979867,1.5571374599524916
1717747979939,1.5852885002666404
1717747980001,1.6060470604334378
1717747980067,1.6399943923567757
1717747980138,1.6797041021587469
1717747980201,1.7310053308642592
1717747980267,1.8166140463730962
1717747980338,1.6862174091174214
1717747980401,1.4767640434884712
1717747980467,1.5571374599524916
1717747980534,1.5922412609084076
1717747980601,1.5922412609084076
1717747980667,1.5922412609084076
1717747980739,1.5571374599524916
1717747980800,1.5284261633109641
1717747980867,1.5211581628469248
1717747980939,1.5284261633109641
1717747981002,1.5211581628469248
1717747981067,1.5138533622236916
1717747981139,1.5065113868825237
1717747981202,1.5065113868825237
1717747981267,1.4991318565169258
1717747981337,1.4991318565169258
1717747981401,1.5211581628469248
1717747981467,1.55001302551911
1717747981533,1.5712816422727613
1717747981602,1.6197219973305146
1717747981667,1.6665886023684886
1717747981738,1.7183500300582302
1717747981801,1.7621662623507197
1717747981867,1.7805447916655746
1717747981938,1.7744445921291565
1717747982001,1.7744445921291565
1717747982068,1.7926683507480639
1717747982138,1.804690878997277
1717747982201,1.7986921383758339
1717747982267,1.7986921383758339
1717747982338,1.7866193060752589
1717747982401,1.7866193060752589
1717747982467,1.804690878997277
1717747982534,1.8518034748353962
1717747982601,1.840168774351993
1717747982667,1.8918015427673154
1717747982738,1.960346149066639
1717747982801,2.0320885546716565
1717747982867,2.086039032052382
1717747982939,2.1290207389963096
1717747983000,2.184384925078164
1717747983067,2.219673067142159
1717747983136,2.2203572206269775
1717747983201,2.1971129441945383
1717747983268,2.179958136082757
1717747983337,2.1458972974005572
1717747983401,2.0714557905226383
1717747983467,2.0328098626231546
1717747983534,1.9931001528211834
1717747983601,1.952266435312606
1717747983667,1.9173326452032187
1717747983737,1.8959589944106516
1717747983801,1.8959589944106516
1717747983868,1.8887634930064479
1717747983937,1.9453470213728152
1717747984001,1.9796169234575611
1717747984067,2.0196943628328965
1717747984137,2.0586884944487602
1717747984201,2.077797317396465
1717747984267,2.102888298359295
1717747984337,2.1214242497967226
1717747984402,2.1152720228151276
1717747984466,2.109093447886003
1717747984537,2.1152720228151276
1717747984600,2.0966563446477804
1717747984667,2.102888298359295
1717747984737,2.109093447886003
1717747984802,2.077797317396465
1717747984867,2.077797317396465
1717747984938,2.0714557905226383
1717747985002,2.0714557905226383
1717747985068,2.084111091328667
1717747985136,2.109093447886003
1717747985202,2.133650552129982
1717747985267,2.1637705405063175
1717747985338,2.1517978988402415
1717747985400,2.1152720228151276
1717747985467,2.077797317396465
1717747985537,2.039323169581829
1717747985602,1.9997948053951915
1717747985667,1.9931001528211834
1717747985737,1.9796169234575611
1717747985802,1.9453470213728152
1717747985867,1.9173326452032187
1717747985937,1.8596171473469312
1717747986002,1.8373643404998035
1717747986067,1.7840661143397545
1717747986137,1.7345316280833576
1717747986202,1.715968917394779
1717747986267,1.7154425040037515
1717747986337,1.7165104543902774
1717747986401,1.7285159889629855
1717747986466,1.7490633663670712
1717747986537,1.7764845275491663
1717747986602,1.7779818759356685
1717747986667,1.7991464859337107
1717747986737,1.8608388083399525
1717747986802,1.9643950001665498
1717747986867,2.049283897753063
1717747986937,2.140551955320377
1717747987002,2.2031310071253074
1717747987068,2.285524370717697
1717747987138,2.3930022176093946
1717747987200,2.4807939205246248
1717747987267,2.5507135826511926
1717747987337,2.578759303358581
1717747987401,2.587390337762197
