,timestamp,BrightnessEV
0,1717747012288,4.397615159791192
1,1717747012342,4.416723982738897
2,1717747012408,4.432895819342709
3,1717747012475,4.4412622076424055
4,1717747012541,4.448410584646177
5,1717747012608,4.483423287330618
6,1717747012675,4.506331239289612
7,1717747012742,4.513303096788282
8,1717747012810,4.518846146958048
9,1717747012875,4.52450014033788
10,1717747012942,4.541903186599325
11,1717747013011,4.558300751359624
12,1717747013075,4.566609325508121
13,1717747013142,4.569782499197738
14,1717747013210,4.5642675800156285
15,1717747013275,4.598403177137507
16,1717747013342,4.613963025832189
17,1717747013410,4.623610814724989
18,1717747013475,4.62112325363759
19,1717747013542,4.621753074676388
20,1717747013610,4.63967498267365
21,1717747013675,4.645599816630756
22,1717747013742,4.645599816630756
23,1717747013808,4.63967498267365
24,1717747013875,4.633725716342464
25,1717747013942,4.65737698440711
26,1717747014010,4.65737698440711
27,1717747014075,4.65150041807044
28,1717747014142,4.65150041807044
29,1717747014210,4.645599816630756
30,1717747014275,4.63967498267365
31,1717747014342,4.63967498267365
32,1717747014408,4.63967498267365
33,1717747014474,4.633725716342464
34,1717747014542,4.627751815297831
35,1717747014610,4.63967498267365
36,1717747014675,4.633725716342464
37,1717747014742,4.621753074676388
38,1717747014808,4.615729287048618
39,1717747014875,4.603605727966129
40,1717747014942,4.591379425632869
41,1717747015010,4.566611520483927
42,1717747015075,4.5540662671648136
43,1717747015142,4.541410966358784
44,1717747015210,4.541410966358784
45,1717747015275,4.591379425632869
46,1717747015342,4.615729287048618
47,1717747015410,4.627751815297831
48,1717747015475,4.572843474195442
49,1717747015542,4.566611520483927
50,1717747015610,4.547752493232611
51,1717747015675,4.547752493232611
52,1717747015742,4.522217401125474
53,1717747015808,4.502765038459301
54,1717747015875,4.483046803844796
55,1717747015942,4.4222216111487525
56,1717747016010,4.387287821039365
57,1717747016075,4.365914170246798
58,1717747016142,4.351487099611519
59,1717747016210,4.3369142985242455
60,1717747016275,4.314775321254997
61,1717747016342,4.284718087398817
62,1717747016410,4.246243939584182
63,1717747016475,4.214965462300894
64,1717747016542,4.175818868805314
65,1717747016608,4.085438780148365
66,1717747016675,3.9024215742013175
67,1717747016742,3.748478386649504
68,1717747016808,3.682918896202055
69,1717747016875,3.740225964770512
70,1717747016942,3.823056676241643
71,1717747017010,3.969953676455571
