"Time (s)","Recording (a.u.)"
1.581250000E-2,1.627781391E-1
1.583333333E-2,1.636589170E-1
1.585416667E-2,1.627485752E-1
1.587500000E-2,1.608247459E-1
1.589583333E-2,1.594042182E-1
1.591666667E-2,1.586929262E-1
1.593750000E-2,1.580161154E-1
1.595833333E-2,1.573444307E-1
1.597916667E-2,1.572647989E-1
1.600000000E-2,1.578933895E-1
1.602083333E-2,1.589067429E-1
1.604166667E-2,1.599161923E-1
1.606250000E-2,1.601524949E-1
1.608333333E-2,1.591378152E-1
1.610416667E-2,1.576806307E-1
1.612500000E-2,1.569281071E-1
1.614583333E-2,1.566455662E-1
1.616666667E-2,1.562543958E-1
1.618750000E-2,1.563035250E-1
1.620833333E-2,1.569685340E-1
1.622916667E-2,1.579121947E-1
1.625000000E-2,1.595419794E-1
1.627083333E-2,1.618038267E-1
1.629166667E-2,1.634353399E-1
1.631250000E-2,1.635590196E-1
1.633333333E-2,1.626091003E-1
1.635416667E-2,1.612563729E-1
1.637500000E-2,1.593600214E-1
1.639583333E-2,1.566120982E-1
1.641666667E-2,1.536313444E-1
1.643750000E-2,1.514678001E-1
1.645833333E-2,1.506110430E-1
1.647916667E-2,1.510135531E-1
1.650000000E-2,1.521457434E-1
1.652083333E-2,1.534881294E-1
1.654166667E-2,1.545004547E-1
1.656250000E-2,1.539714634E-1
1.658333333E-2,1.518078893E-1
1.660416667E-2,1.498855203E-1
1.662500000E-2,1.492669880E-1
1.664583333E-2,1.486680508E-1
1.666666667E-2,1.466673613E-1
1.668750000E-2,1.439284235E-1
1.670833333E-2,1.415479183E-1
1.672916667E-2,1.391271949E-1
1.675000000E-2,1.360989809E-1
1.677083333E-2,1.328281760E-1
1.679166667E-2,1.299839318E-1
1.681250000E-2,1.276618838E-1
1.683333333E-2,1.250317991E-1
1.685416667E-2,1.212026700E-1
1.687500000E-2,1.164445281E-1
1.689583333E-2,1.118477732E-1
1.691666667E-2,1.081826612E-1
1.693750000E-2,1.055798233E-1
1.695833333E-2,1.037244797E-1
1.697916667E-2,1.027252823E-1
1.700000000E-2,1.028941348E-1
1.702083333E-2,1.034469530E-1
1.704166667E-2,1.036213785E-1
1.706250000E-2,1.034421474E-1
1.708333333E-2,1.030285507E-1
1.710416667E-2,1.027415767E-1
1.712500000E-2,1.019178405E-1
1.714583333E-2,9.936326742E-2
1.716666667E-2,9.633828700E-2
1.718750000E-2,9.470155835E-2
1.720833333E-2,9.403754026E-2
1.722916667E-2,9.327767789E-2
1.725000000E-2,9.136766940E-2
1.727083333E-2,8.747538924E-2
1.729166667E-2,8.306355774E-2
1.731250000E-2,8.039083332E-2
1.733333333E-2,7.956500351E-2
1.735416667E-2,7.913153619E-2
1.737500000E-2,7.759293914E-2
1.739583333E-2,7.477772236E-2
1.741666667E-2,7.203654945E-2
1.743750000E-2,7.058839500E-2
1.745833333E-2,7.054670900E-2
1.747916667E-2,7.085525990E-2
1.750000000E-2,6.995347142E-2
1.752083333E-2,6.700798869E-2
1.754166667E-2,6.266316026E-2
1.756250000E-2,5.842085183E-2
1.758333333E-2,5.504596978E-2
1.760416667E-2,5.251715705E-2
1.762500000E-2,5.079227313E-2
1.764583333E-2,4.948744923E-2
1.766666667E-2,4.797863215E-2
1.768750000E-2,4.645685852E-2
1.770833333E-2,4.507462680E-2
1.772916667E-2,4.278902709E-2
1.775000000E-2,4.027427360E-2
1.777083333E-2,3.947115690E-2
1.779166667E-2,3.945206106E-2
1.781250000E-2,3.901668638E-2
1.783333333E-2,3.862497211E-2
1.785416667E-2,3.854681551E-2
1.787500000E-2,3.945414722E-2
1.789583333E-2,4.100092873E-2
1.791666667E-2,4.184336960E-2
1.793750000E-2,4.246069491E-2
1.795833333E-2,4.368948191E-2
1.797916667E-2,4.505694658E-2
1.800000000E-2,4.548002034E-2
1.802083333E-2,4.411309212E-2
1.804166667E-2,4.129011184E-2
1.806250000E-2,3.786567599E-2
1.808333333E-2,3.403472528E-2
1.810416667E-2,2.958465368E-2
1.812500000E-2,2.470602468E-2
1.814583333E-2,2.021678351E-2
1.816666667E-2,1.706338674E-2
1.818750000E-2,1.549229398E-2
1.820833333E-2,1.446972229E-2
1.822916667E-2,1.291315071E-2
1.825000000E-2,1.113607176E-2
1.827083333E-2,9.940627031E-3
1.829166667E-2,9.216745384E-3
1.831250000E-2,8.085931651E-3
1.833333333E-2,6.510399748E-3
1.835416667E-2,5.033275578E-3
1.837500000E-2,3.249161877E-3
1.839583333E-2,1.321062096E-3
1.841666667E-2,-5.538878031E-4
1.843750000E-2,-3.555168863E-3
1.845833333E-2,-6.835952867E-3
1.847916667E-2,-8.188300766E-3
1.850000000E-2,-7.844099775E-3
1.852083333E-2,-7.111792453E-3
1.854166667E-2,-6.818109658E-3
1.856250000E-2,-7.038998418E-3
1.858333333E-2,-7.013781928E-3
1.860416667E-2,-6.602764130E-3
1.862500000E-2,-6.363186985E-3
1.864583333E-2,-6.414679810E-3
1.866666667E-2,-6.428114139E-3
1.868750000E-2,-5.903095938E-3
1.870833333E-2,-4.296767525E-3
1.872916667E-2,-1.944151707E-3
1.875000000E-2,-1.699139248E-4
1.877083333E-2,7.276542019E-4
1.879166667E-2,2.035262529E-3
1.881250000E-2,4.944280256E-3
1.883333333E-2,8.985555731E-3
1.885416667E-2,1.193870045E-2
1.887500000E-2,1.240041293E-2
1.889583333E-2,1.141866855E-2
1.891666667E-2,1.077425107E-2
1.893750000E-2,1.093364507E-2
1.895833333E-2,1.096017286E-2
1.897916667E-2,1.087724790E-2
1.900000000E-2,1.213899627E-2
1.902083333E-2,1.446413994E-2
1.904166667E-2,1.583028212E-2
1.906250000E-2,1.589362696E-2
1.908333333E-2,1.594565250E-2
1.910416667E-2,1.615014300E-2
1.912500000E-2,1.591742784E-2
1.914583333E-2,1.596693322E-2
1.916666667E-2,1.735998504E-2
1.918750000E-2,1.993631944E-2
1.920833333E-2,2.268248424E-2
1.922916667E-2,2.413881198E-2
1.925000000E-2,2.368779667E-2
1.927083333E-2,2.279554680E-2
1.929166667E-2,2.247243375E-2
1.931250000E-2,2.177299932E-2
1.933333333E-2,2.019720897E-2
1.935416667E-2,1.803246513E-2
1.937500000E-2,1.603822038E-2
1.939583333E-2,1.510066167E-2
1.941666667E-2,1.438306831E-2
1.943750000E-2,1.314133499E-2
1.945833333E-2,1.190980338E-2
1.947916667E-2,1.085682400E-2
1.950000000E-2,1.054651197E-2
1.952083333E-2,1.133750472E-2
1.954166667E-2,1.247974951E-2
1.956250000E-2,1.335371472E-2
1.958333333E-2,1.342808548E-2
1.960416667E-2,1.227658987E-2
1.962500000E-2,9.924329817E-3
1.964583333E-2,6.874655373E-3
1.966666667E-2,4.352670163E-3
1.968750000E-2,3.594802693E-3
1.970833333E-2,4.191659391E-3
1.972916667E-2,3.957224544E-3
1.975000000E-2,1.411813428E-3
1.977083333E-2,-2.900137799E-3
1.979166667E-2,-7.324456237E-3
1.981250000E-2,-1.063351333E-2
1.983333333E-2,-1.306902431E-2
1.985416667E-2,-1.529299840E-2
1.987500000E-2,-1.795554161E-2
1.989583333E-2,-2.152630314E-2
1.991666667E-2,-2.518977597E-2
1.993750000E-2,-2.796364762E-2
1.995833333E-2,-2.920564264E-2
1.997916667E-2,-2.858710475E-2
2.000000000E-2,-2.783266827E-2
2.002083333E-2,-2.862560190E-2
2.004166667E-2,-3.037209623E-2
2.006250000E-2,-3.310172260E-2
2.008333333E-2,-3.725259006E-2
2.010416667E-2,-4.212785512E-2
2.012500000E-2,-4.765561968E-2
2.014583333E-2,-5.316537619E-2
2.016666667E-2,-5.721960217E-2
2.018750000E-2,-5.977422744E-2
2.020833333E-2,-6.108908728E-2
2.022916667E-2,-6.199372560E-2
2.025000000E-2,-6.408976763E-2
2.027083333E-2,-6.732280552E-2
2.029166667E-2,-7.046558708E-2
2.031250000E-2,-7.372693717E-2
2.033333333E-2,-7.803922892E-2
2.035416667E-2,-8.262162656E-2
2.037500000E-2,-8.662314713E-2
2.039583333E-2,-9.042851627E-2
2.041666667E-2,-9.440799057E-2
2.043750000E-2,-9.915027022E-2
2.045833333E-2,-1.041361839E-1
2.047916667E-2,-1.081860662E-1
2.050000000E-2,-1.117549986E-1
2.052083333E-2,-1.153140068E-1
2.054166667E-2,-1.188295633E-1
2.056250000E-2,-1.227012128E-1
2.058333333E-2,-1.275897473E-1
2.060416667E-2,-1.337538362E-1
2.062500000E-2,-1.403348595E-1
2.064583333E-2,-1.466647387E-1
2.066666667E-2,-1.523582190E-1
2.068750000E-2,-1.569234431E-1
2.070833333E-2,-1.608864069E-1
2.072916667E-2,-1.643300354E-1
2.075000000E-2,-1.665943861E-1
2.077083333E-2,-1.684405804E-1
2.079166667E-2,-1.709258109E-1
2.081250000E-2,-1.734458208E-1
2.083333333E-2,-1.747198105E-1
2.085416667E-2,-1.742693335E-1
2.087500000E-2,-1.729167849E-1
2.089583333E-2,-1.722492576E-1
2.091666667E-2,-1.729840189E-1
2.093750000E-2,-1.750974655E-1
2.095833333E-2,-1.782499999E-1
2.097916667E-2,-1.802280098E-1
2.100000000E-2,-1.792135686E-1
2.102083333E-2,-1.769263148E-1
2.104166667E-2,-1.756486148E-1
2.106250000E-2,-1.757750064E-1
2.108333333E-2,-1.769912541E-1
2.110416667E-2,-1.788050532E-1
2.112500000E-2,-1.806053966E-1
2.114583333E-2,-1.818079650E-1
2.116666667E-2,-1.820673645E-1
2.118750000E-2,-1.815077364E-1
2.120833333E-2,-1.806235909E-1
2.122916667E-2,-1.799533367E-1
2.125000000E-2,-1.790408790E-1
2.127083333E-2,-1.766681075E-1
2.129166667E-2,-1.730039418E-1
2.131250000E-2,-1.697486639E-1
2.133333333E-2,-1.679160893E-1
2.135416667E-2,-1.670220792E-1
2.137500000E-2,-1.664725542E-1
2.139583333E-2,-1.664324403E-1
2.141666667E-2,-1.670701504E-1
2.143750000E-2,-1.677330434E-1
2.145833333E-2,-1.674852967E-1
2.147916667E-2,-1.666059345E-1
2.150000000E-2,-1.661196947E-1
2.152083333E-2,-1.659073085E-1
2.154166667E-2,-1.648953259E-1
2.156250000E-2,-1.620261222E-1
2.158333333E-2,-1.574938148E-1
2.160416667E-2,-1.533720791E-1
2.162500000E-2,-1.504423916E-1
2.164583333E-2,-1.470084488E-1
2.166666667E-2,-1.422409564E-1
2.168750000E-2,-1.367781162E-1
2.170833333E-2,-1.314490736E-1
2.172916667E-2,-1.267230660E-1
2.175000000E-2,-1.224690825E-1
2.177083333E-2,-1.194539219E-1
2.179166667E-2,-1.187503487E-1
2.181250000E-2,-1.194864511E-1
2.183333333E-2,-1.198556274E-1
2.185416667E-2,-1.190446988E-1
2.187500000E-2,-1.177085415E-1
2.189583333E-2,-1.167877093E-1
2.191666667E-2,-1.163236052E-1
2.193750000E-2,-1.161379069E-1
2.195833333E-2,-1.163302138E-1
2.197916667E-2,-1.166646034E-1
2.200000000E-2,-1.161524355E-1
2.202083333E-2,-1.145766079E-1
2.204166667E-2,-1.133356690E-1
2.206250000E-2,-1.134069189E-1
2.208333333E-2,-1.145161316E-1
2.210416667E-2,-1.154963672E-1
2.212500000E-2,-1.154862940E-1
2.214583333E-2,-1.151931360E-1
2.216666667E-2,-1.149117500E-1
2.218750000E-2,-1.141580939E-1
2.220833333E-2,-1.135412753E-1
2.222916667E-2,-1.139278263E-1
2.225000000E-2,-1.156347096E-1
2.227083333E-2,-1.186540127E-1
2.229166667E-2,-1.222037226E-1
2.231250000E-2,-1.251936406E-1
2.233333333E-2,-1.274858862E-1
2.235416667E-2,-1.304632276E-1
2.237500000E-2,-1.355189830E-1
2.239583333E-2,-1.410832107E-1
2.241666667E-2,-1.444678903E-1
2.243750000E-2,-1.461933851E-1
2.245833333E-2,-1.479450762E-1
2.247916667E-2,-1.499947608E-1
2.250000000E-2,-1.521191597E-1
2.252083333E-2,-1.536437869E-1
2.254166667E-2,-1.540647149E-1
2.256250000E-2,-1.537380368E-1
2.258333333E-2,-1.538205147E-1
2.260416667E-2,-1.556580514E-1
2.262500000E-2,-1.594759524E-1
2.264583333E-2,-1.645111740E-1
2.266666667E-2,-1.693900228E-1
2.268750000E-2,-1.731012464E-1
2.270833333E-2,-1.764683425E-1
2.272916667E-2,-1.808833778E-1
2.275000000E-2,-1.861766577E-1
2.277083333E-2,-1.911777407E-1
2.279166667E-2,-1.955702603E-1
2.281250000E-2,-1.995419562E-1
2.283333333E-2,-2.034623325E-1
2.285416667E-2,-2.081957161E-1
2.287500000E-2,-2.135062665E-1
2.289583333E-2,-2.180416733E-1
2.291666667E-2,-2.210263908E-1
2.293750000E-2,-2.232626975E-1
2.295833333E-2,-2.263650298E-1
2.297916667E-2,-2.299913317E-1
2.300000000E-2,-2.324466109E-1
2.302083333E-2,-2.336491346E-1
2.304166667E-2,-2.347420454E-1
2.306250000E-2,-2.363897264E-1
2.308333333E-2,-2.383807749E-1
2.310416667E-2,-2.403054982E-1
2.312500000E-2,-2.425834984E-1
2.314583333E-2,-2.459918857E-1
2.316666667E-2,-2.503733635E-1
2.318750000E-2,-2.550463676E-1
2.320833333E-2,-2.591350675E-1
2.322916667E-2,-2.614184320E-1
2.325000000E-2,-2.613627911E-1
2.327083333E-2,-2.592630386E-1
2.329166667E-2,-2.561445832E-1
2.331250000E-2,-2.535153329E-1
2.333333333E-2,-2.518690228E-1
2.335416667E-2,-2.510434389E-1
2.337500000E-2,-2.511527240E-1
2.339583333E-2,-2.517924905E-1
2.341666667E-2,-2.522808015E-1
2.343750000E-2,-2.525763214E-1
2.345833333E-2,-2.524528205E-1
2.347916667E-2,-2.514552772E-1
2.350000000E-2,-2.498976737E-1
2.352083333E-2,-2.479506433E-1
2.354166667E-2,-2.454526573E-1
2.356250000E-2,-2.424571216E-1
2.358333333E-2,-2.389070690E-1
2.360416667E-2,-2.353563160E-1
2.362500000E-2,-2.325291336E-1
2.364583333E-2,-2.302154750E-1
2.366666667E-2,-2.277956009E-1
2.368750000E-2,-2.245918512E-1
2.370833333E-2,-2.203610688E-1
2.372916667E-2,-2.157040387E-1
2.375000000E-2,-2.113265395E-1
2.377083333E-2,-2.074881941E-1
2.379166667E-2,-2.040051371E-1
2.381250000E-2,-1.999540925E-1
2.383333333E-2,-1.940301508E-1
2.385416667E-2,-1.856603622E-1
2.387500000E-2,-1.757184714E-1
2.389583333E-2,-1.666794121E-1
2.391666667E-2,-1.603456587E-1
2.393750000E-2,-1.559114009E-1
2.395833333E-2,-1.518836319E-1
2.397916667E-2,-1.473351121E-1
2.400000000E-2,-1.418653131E-1
2.402083333E-2,-1.356555223E-1
2.404166667E-2,-1.286345273E-1
2.406250000E-2,-1.211409271E-1
2.408333333E-2,-1.145804673E-1
2.410416667E-2,-1.092431918E-1
2.412500000E-2,-1.037448049E-1
2.414583333E-2,-9.744489193E-2
2.416666667E-2,-9.071727097E-2
2.418750000E-2,-8.434105664E-2
2.420833333E-2,-7.902508974E-2
2.422916667E-2,-7.361001521E-2
2.425000000E-2,-6.694516540E-2
2.427083333E-2,-5.951458961E-2
2.429166667E-2,-5.134420097E-2
2.431250000E-2,-4.319061339E-2
2.433333333E-2,-3.674086928E-2
2.435416667E-2,-3.160512447E-2
2.437500000E-2,-2.602861077E-2
2.439583333E-2,-1.942880079E-2
2.441666667E-2,-1.270491816E-2
2.443750000E-2,-6.953478791E-3
2.445833333E-2,-2.627115929E-3
2.447916667E-2,4.413870629E-4
2.450000000E-2,2.987095620E-3
2.452083333E-2,6.392403506E-3
2.454166667E-2,1.193653047E-2
2.456250000E-2,1.893981174E-2
2.458333333E-2,2.593255043E-2
2.460416667E-2,3.308900073E-2
2.462500000E-2,4.052387178E-2
2.464583333E-2,4.749397561E-2
2.466666667E-2,5.431314558E-2
2.468750000E-2,6.206335127E-2
2.470833333E-2,7.130134106E-2
2.472916667E-2,8.130247146E-2
2.475000000E-2,8.986958116E-2
2.477083333E-2,9.547473490E-2
2.479166667E-2,9.926392138E-2
2.481250000E-2,1.033156738E-1
2.483333333E-2,1.075572371E-1
2.485416667E-2,1.098622531E-1
2.487500000E-2,1.097026020E-1
2.489583333E-2,1.098753959E-1
2.491666667E-2,1.132782325E-1
2.493750000E-2,1.195040047E-1
2.495833333E-2,1.249120384E-1
2.497916667E-2,1.263942420E-1
2.500000000E-2,1.253800690E-1
2.502083333E-2,1.256571114E-1
2.504166667E-2,1.283493191E-1
2.506250000E-2,1.319704652E-1
2.508333333E-2,1.350917816E-1
2.510416667E-2,1.372053176E-1
2.512500000E-2,1.383193433E-1
2.514583333E-2,1.384817958E-1
2.516666667E-2,1.387077570E-1
2.518750000E-2,1.406764984E-1
2.520833333E-2,1.439306736E-1
2.522916667E-2,1.467210650E-1
2.525000000E-2,1.484097242E-1
2.527083333E-2,1.488588303E-1
2.529166667E-2,1.485898644E-1
2.531250000E-2,1.484844983E-1
2.533333333E-2,1.485052854E-1
2.535416667E-2,1.481311023E-1
2.537500000E-2,1.471021324E-1
2.539583333E-2,1.461409330E-1
2.541666667E-2,1.461363137E-1
2.543750000E-2,1.471048295E-1
2.545833333E-2,1.486720443E-1
2.547916667E-2,1.496831030E-1
2.550000000E-2,1.494119614E-1
2.552083333E-2,1.487036645E-1
2.554166667E-2,1.486103237E-1
2.556250000E-2,1.501253843E-1
2.558333333E-2,1.532275379E-1
2.560416667E-2,1.561264694E-1
2.562500000E-2,1.570397019E-1
2.564583333E-2,1.553742290E-1
2.566666667E-2,1.517563760E-1
2.568750000E-2,1.471286863E-1
2.570833333E-2,1.421808302E-1
2.572916667E-2,1.375314295E-1
2.575000000E-2,1.329614818E-1
2.577083333E-2,1.278165579E-1
2.579166667E-2,1.224874705E-1
2.581250000E-2,1.177572086E-1
2.583333333E-2,1.139448285E-1
2.585416667E-2,1.117963046E-1
2.587500000E-2,1.112538576E-1
2.589583333E-2,1.101751626E-1
2.591666667E-2,1.075875610E-1
2.593750000E-2,1.046864465E-1
2.595833333E-2,1.017706394E-1
2.597916667E-2,9.766424447E-2
2.600000000E-2,9.180417657E-2
2.602083333E-2,8.572413027E-2
2.604166667E-2,8.130539954E-2
2.606250000E-2,7.850623131E-2
2.608333333E-2,7.598137856E-2
2.610416667E-2,7.271289825E-2
2.612500000E-2,6.885068864E-2
2.614583333E-2,6.478647888E-2
2.616666667E-2,6.077618897E-2
2.618750000E-2,5.736730993E-2
2.620833333E-2,5.461993441E-2
2.622916667E-2,5.210048705E-2
2.625000000E-2,4.897857457E-2
2.627083333E-2,4.523937404E-2
2.629166667E-2,4.306971282E-2
2.631250000E-2,4.298473150E-2
2.633333333E-2,4.161764681E-2
2.635416667E-2,3.684883565E-2
2.637500000E-2,3.076108173E-2
2.639583333E-2,2.613179758E-2
2.641666667E-2,2.314262651E-2
2.643750000E-2,2.041320130E-2
2.645833333E-2,1.764895767E-2
2.647916667E-2,1.503789425E-2
2.650000000E-2,1.149928570E-2
2.652083333E-2,6.463726051E-3
2.654166667E-2,7.112544263E-4
2.656250000E-2,-4.780288320E-3
2.658333333E-2,-8.972181939E-3
2.660416667E-2,-1.211065613E-2
2.662500000E-2,-1.512241643E-2
2.664583333E-2,-1.763674058E-2
2.666666667E-2,-1.937839948E-2
2.668750000E-2,-2.056050487E-2
2.670833333E-2,-2.095301263E-2
2.672916667E-2,-2.021397650E-2
2.675000000E-2,-1.824907959E-2
2.677083333E-2,-1.611979678E-2
2.679166667E-2,-1.540559623E-2
2.681250000E-2,-1.581712440E-2
2.683333333E-2,-1.580315270E-2
2.685416667E-2,-1.460941695E-2
2.687500000E-2,-1.252362877E-2
2.689583333E-2,-1.070451271E-2
2.691666667E-2,-9.642354213E-3
2.693750000E-2,-8.186712861E-3
2.695833333E-2,-5.769836251E-3
2.697916667E-2,-3.445942886E-3
2.700000000E-2,-2.681799466E-3
2.702083333E-2,-3.343367949E-3
2.704166667E-2,-3.224346787E-3
2.706250000E-2,-6.618867046E-4
2.708333333E-2,3.682897892E-3
2.710416667E-2,6.895259954E-3
2.712500000E-2,7.416159380E-3
2.714583333E-2,8.070989512E-3
2.716666667E-2,1.141957100E-2
2.718750000E-2,1.626643166E-2
2.720833333E-2,2.004360780E-2
2.722916667E-2,2.219200134E-2
2.725000000E-2,2.429694496E-2
2.727083333E-2,2.645158768E-2
2.729166667E-2,2.861505188E-2
2.731250000E-2,3.298214823E-2
2.733333333E-2,4.018951952E-2
2.735416667E-2,4.783763736E-2
2.737500000E-2,5.313231051E-2
2.739583333E-2,5.576168001E-2
2.741666667E-2,5.782085657E-2
2.743750000E-2,6.050917134E-2
2.745833333E-2,6.329338998E-2
2.747916667E-2,6.505125761E-2
2.750000000E-2,6.549204886E-2
2.752083333E-2,6.598529220E-2
2.754166667E-2,6.770955026E-2
2.756250000E-2,7.093218714E-2
2.758333333E-2,7.572753727E-2
2.760416667E-2,8.089915663E-2
2.762500000E-2,8.456067741E-2
2.764583333E-2,8.700166643E-2
2.766666667E-2,8.996132016E-2
2.768750000E-2,9.416043758E-2
2.770833333E-2,9.957131743E-2
2.772916667E-2,1.053392217E-1
2.775000000E-2,1.104646623E-1
2.777083333E-2,1.155309528E-1
2.779166667E-2,1.209656149E-1
2.781250000E-2,1.258704662E-1
2.783333333E-2,1.294370592E-1
2.785416667E-2,1.312686205E-1
2.787500000E-2,1.315398514E-1
2.789583333E-2,1.310513765E-1
2.791666667E-2,1.302622110E-1
2.793750000E-2,1.293246150E-1
2.795833333E-2,1.289173663E-1
2.797916667E-2,1.288094819E-1
2.800000000E-2,1.273627281E-1
2.802083333E-2,1.249807775E-1
2.804166667E-2,1.241324842E-1
2.806250000E-2,1.261665076E-1
2.808333333E-2,1.309338659E-1
2.810416667E-2,1.366824806E-1
2.812500000E-2,1.415640563E-1
2.814583333E-2,1.459186971E-1
2.816666667E-2,1.500056386E-1
2.818750000E-2,1.525092423E-1
2.820833333E-2,1.526728570E-1
2.822916667E-2,1.513737589E-1
2.825000000E-2,1.500837803E-1
2.827083333E-2,1.491100192E-1
2.829166667E-2,1.478769481E-1
2.831250000E-2,1.467829943E-1
2.833333333E-2,1.471110582E-1
2.835416667E-2,1.494335681E-1
2.837500000E-2,1.524823606E-1
2.839583333E-2,1.544139683E-1
2.841666667E-2,1.554245949E-1
2.843750000E-2,1.569922268E-1
2.845833333E-2,1.593079865E-1
2.847916667E-2,1.615250111E-1
2.850000000E-2,1.629267037E-1
2.852083333E-2,1.632010639E-1
2.854166667E-2,1.628478914E-1
2.856250000E-2,1.625237465E-1
2.858333333E-2,1.626891196E-1
2.860416667E-2,1.643404663E-1
2.862500000E-2,1.670993119E-1
2.864583333E-2,1.687533408E-1
2.866666667E-2,1.686367542E-1
2.868750000E-2,1.676000208E-1
2.870833333E-2,1.661570817E-1
2.872916667E-2,1.643369496E-1
2.875000000E-2,1.617228687E-1
2.877083333E-2,1.586311013E-1
2.879166667E-2,1.559075713E-1
2.881250000E-2,1.538142264E-1
2.883333333E-2,1.529148370E-1
2.885416667E-2,1.534561813E-1
2.887500000E-2,1.541508734E-1
2.889583333E-2,1.540684104E-1
2.891666667E-2,1.542632580E-1
2.893750000E-2,1.561512947E-1
2.895833333E-2,1.601248980E-1
2.897916667E-2,1.654806435E-1
2.900000000E-2,1.699886769E-1
2.902083333E-2,1.711718887E-1
2.904166667E-2,1.685467958E-1
2.906250000E-2,1.646993458E-1
2.908333333E-2,1.634333730E-1
2.910416667E-2,1.654081792E-1
2.912500000E-2,1.683106273E-1
2.914583333E-2,1.700673252E-1
2.916666667E-2,1.698759198E-1
2.918750000E-2,1.688459963E-1
2.920833333E-2,1.687923521E-1
2.922916667E-2,1.701320410E-1
2.925000000E-2,1.722865254E-1
2.927083333E-2,1.747935861E-1
2.929166667E-2,1.773343086E-1
2.931250000E-2,1.793888956E-1
2.933333333E-2,1.805054545E-1
2.935416667E-2,1.812070906E-1
2.937500000E-2,1.830642819E-1
2.939583333E-2,1.860809773E-1
2.941666667E-2,1.885287613E-1
2.943750000E-2,1.904406399E-1
2.945833333E-2,1.927088946E-1
2.947916667E-2,1.949830055E-1
2.950000000E-2,1.962210834E-1
2.952083333E-2,1.957213581E-1
2.954166667E-2,1.948268712E-1
2.956250000E-2,1.951834112E-1
2.958333333E-2,1.965363622E-1
2.960416667E-2,1.984386146E-1
2.962500000E-2,2.005355060E-1
2.964583333E-2,2.018368244E-1
2.966666667E-2,2.019231617E-1
2.968750000E-2,2.014921606E-1
2.970833333E-2,2.014574707E-1
2.972916667E-2,2.025731504E-1
2.975000000E-2,2.044442892E-1
2.977083333E-2,2.059104592E-1
2.979166667E-2,2.077331394E-1
2.981250000E-2,2.110452950E-1
2.983333333E-2,2.155670524E-1
2.985416667E-2,2.206642926E-1
2.987500000E-2,2.248169184E-1
2.989583333E-2,2.273607403E-1
2.991666667E-2,2.294348627E-1
2.993750000E-2,2.313394248E-1
2.995833333E-2,2.328635156E-1
2.997916667E-2,2.343461663E-1
3.000000000E-2,2.355349958E-1
3.002083333E-2,2.359967232E-1
3.004166667E-2,2.365972400E-1
3.006250000E-2,2.387036979E-1
3.008333333E-2,2.429662943E-1
3.010416667E-2,2.486600876E-1
3.012500000E-2,2.538786530E-1
3.014583333E-2,2.585804164E-1
3.016666667E-2,2.643337548E-1
3.018750000E-2,2.702327371E-1
3.020833333E-2,2.734350562E-1
3.022916667E-2,2.731317580E-1
3.025000000E-2,2.721988261E-1
3.027083333E-2,2.738353610E-1
3.029166667E-2,2.772261500E-1
3.031250000E-2,2.795426250E-1
3.033333333E-2,2.807806134E-1
3.035416667E-2,2.829021513E-1
3.037500000E-2,2.860283256E-1
3.039583333E-2,2.888991237E-1
3.041666667E-2,2.914311886E-1
3.043750000E-2,2.946351171E-1
3.045833333E-2,2.977989614E-1
3.047916667E-2,2.985244393E-1
3.050000000E-2,2.967956662E-1
3.052083333E-2,2.948732972E-1
3.054166667E-2,2.945850194E-1
3.056250000E-2,2.960696816E-1
3.058333333E-2,2.979696393E-1
3.060416667E-2,3.005514145E-1
3.062500000E-2,3.048797548E-1
3.064583333E-2,3.102650642E-1
3.066666667E-2,3.161559701E-1
3.068750000E-2,3.212886453E-1
3.070833333E-2,3.234178722E-1
3.072916667E-2,3.232320249E-1
3.075000000E-2,3.227835894E-1
3.077083333E-2,3.216888011E-1
3.079166667E-2,3.196039796E-1
3.081250000E-2,3.176713884E-1
3.083333333E-2,3.162955046E-1
3.085416667E-2,3.153163791E-1
3.087500000E-2,3.142719269E-1
3.089583333E-2,3.132122159E-1
3.091666667E-2,3.132362366E-1
3.093750000E-2,3.138017654E-1
3.095833333E-2,3.135510981E-1
3.097916667E-2,3.119924068E-1
3.100000000E-2,3.087422848E-1
3.102083333E-2,3.046572804E-1
3.104166667E-2,3.004919887E-1
3.106250000E-2,2.955136299E-1
3.108333333E-2,2.900062799E-1
3.110416667E-2,2.853933275E-1
3.112500000E-2,2.823812068E-1
3.114583333E-2,2.799983621E-1
3.116666667E-2,2.762238085E-1
3.118750000E-2,2.709173560E-1
3.120833333E-2,2.656965256E-1
3.122916667E-2,2.604818344E-1
3.125000000E-2,2.539669275E-1
3.127083333E-2,2.457217872E-1
3.129166667E-2,2.363147438E-1
3.131250000E-2,2.277859449E-1
3.133333333E-2,2.215150148E-1
3.135416667E-2,2.159247398E-1
3.137500000E-2,2.094052434E-1
3.139583333E-2,2.023124695E-1
3.141666667E-2,1.961290240E-1
3.143750000E-2,1.924852431E-1
3.145833333E-2,1.910659820E-1
3.147916667E-2,1.893478334E-1
3.150000000E-2,1.853837073E-1
3.152083333E-2,1.799217314E-1
3.154166667E-2,1.750227511E-1
3.156250000E-2,1.711922735E-1
3.158333333E-2,1.672704816E-1
3.160416667E-2,1.620851308E-1
3.162500000E-2,1.557909250E-1
3.164583333E-2,1.493013203E-1
