"Time (s)","Recording (a.u.)"
1.572916667E-2,-4.297824576E-2
1.575000000E-2,-4.059284925E-2
1.577083333E-2,-4.011476040E-2
1.579166667E-2,-3.817750514E-2
1.581250000E-2,-3.511930257E-2
1.583333333E-2,-3.523510695E-2
1.585416667E-2,-3.910340369E-2
1.587500000E-2,-4.338086396E-2
1.589583333E-2,-4.486235231E-2
1.591666667E-2,-4.278612882E-2
1.593750000E-2,-4.049484432E-2
1.595833333E-2,-4.122270644E-2
1.597916667E-2,-4.261018336E-2
1.600000000E-2,-4.096987471E-2
1.602083333E-2,-3.719390929E-2
1.604166667E-2,-3.418901190E-2
1.606250000E-2,-3.264197335E-2
1.608333333E-2,-3.104376420E-2
1.610416667E-2,-2.849763632E-2
1.612500000E-2,-2.789105847E-2
1.614583333E-2,-3.133660555E-2
1.616666667E-2,-3.431329876E-2
1.618750000E-2,-3.434022516E-2
1.620833333E-2,-3.518237919E-2
1.622916667E-2,-3.715325519E-2
1.625000000E-2,-3.880230337E-2
1.627083333E-2,-4.059660062E-2
1.629166667E-2,-3.998963907E-2
1.631250000E-2,-3.667392582E-2
1.633333333E-2,-3.392829746E-2
1.635416667E-2,-3.088028915E-2
1.637500000E-2,-2.746007033E-2
1.639583333E-2,-2.722705901E-2
1.641666667E-2,-2.938764170E-2
1.643750000E-2,-2.986392751E-2
1.645833333E-2,-2.875773981E-2
1.647916667E-2,-2.981683239E-2
1.650000000E-2,-3.351857513E-2
1.652083333E-2,-3.512471169E-2
1.654166667E-2,-3.192129731E-2
1.656250000E-2,-2.871089801E-2
1.658333333E-2,-3.086947836E-2
1.660416667E-2,-3.619739413E-2
1.662500000E-2,-3.945657611E-2
1.664583333E-2,-3.977511451E-2
1.666666667E-2,-4.069424793E-2
1.668750000E-2,-4.483900964E-2
1.670833333E-2,-5.014574528E-2
1.672916667E-2,-5.321019888E-2
1.675000000E-2,-5.361815542E-2
1.677083333E-2,-5.345429853E-2
1.679166667E-2,-5.415803939E-2
1.681250000E-2,-5.606773123E-2
1.683333333E-2,-5.962651968E-2
1.685416667E-2,-6.394942105E-2
1.687500000E-2,-6.768911332E-2
1.689583333E-2,-7.055601478E-2
1.691666667E-2,-7.267606258E-2
1.693750000E-2,-7.523600757E-2
1.695833333E-2,-7.929875702E-2
1.697916667E-2,-8.374637365E-2
1.700000000E-2,-8.691915125E-2
1.702083333E-2,-8.974201977E-2
1.704166667E-2,-9.358435869E-2
1.706250000E-2,-9.595689923E-2
1.708333333E-2,-9.552873671E-2
1.710416667E-2,-9.752694517E-2
1.712500000E-2,-1.037754491E-1
1.714583333E-2,-1.070384383E-1
1.716666667E-2,-1.065896451E-1
1.718750000E-2,-1.092158854E-1
1.720833333E-2,-1.128018796E-1
1.722916667E-2,-1.121868342E-1
1.725000000E-2,-1.085918248E-1
1.727083333E-2,-1.056875587E-1
1.729166667E-2,-1.063565463E-1
1.731250000E-2,-1.082014292E-1
1.733333333E-2,-1.081110984E-1
1.735416667E-2,-1.088538468E-1
1.737500000E-2,-1.119178534E-1
1.739583333E-2,-1.144384071E-1
1.741666667E-2,-1.151593477E-1
1.743750000E-2,-1.158271432E-1
1.745833333E-2,-1.181123182E-1
1.747916667E-2,-1.222603023E-1
1.750000000E-2,-1.268625706E-1
1.752083333E-2,-1.298647225E-1
1.754166667E-2,-1.293633878E-1
1.756250000E-2,-1.256264597E-1
1.758333333E-2,-1.247958541E-1
1.760416667E-2,-1.294471920E-1
1.762500000E-2,-1.320139766E-1
1.764583333E-2,-1.297862679E-1
1.766666667E-2,-1.291201711E-1
1.768750000E-2,-1.318237484E-1
1.770833333E-2,-1.331943125E-1
1.772916667E-2,-1.319711506E-1
1.775000000E-2,-1.317204833E-1
1.777083333E-2,-1.344975829E-1
1.779166667E-2,-1.397656798E-1
1.781250000E-2,-1.450279951E-1
1.783333333E-2,-1.472266167E-1
1.785416667E-2,-1.465645730E-1
1.787500000E-2,-1.460188031E-1
1.789583333E-2,-1.471469104E-1
1.791666667E-2,-1.483732760E-1
1.793750000E-2,-1.474399120E-1
1.795833333E-2,-1.438725889E-1
1.797916667E-2,-1.390568465E-1
1.800000000E-2,-1.344494224E-1
1.802083333E-2,-1.315061301E-1
1.804166667E-2,-1.305769533E-1
1.806250000E-2,-1.291313022E-1
1.808333333E-2,-1.285950989E-1
1.810416667E-2,-1.318627149E-1
1.812500000E-2,-1.341885328E-1
1.814583333E-2,-1.313877106E-1
1.816666667E-2,-1.255817413E-1
1.818750000E-2,-1.218187958E-1
1.820833333E-2,-1.230935082E-1
1.822916667E-2,-1.253580898E-1
1.825000000E-2,-1.249691471E-1
1.827083333E-2,-1.232087761E-1
1.829166667E-2,-1.191740483E-1
1.831250000E-2,-1.107113212E-1
1.833333333E-2,-1.022586823E-1
1.835416667E-2,-1.003570557E-1
1.837500000E-2,-1.019392461E-1
1.839583333E-2,-9.986323118E-2
1.841666667E-2,-9.469147027E-2
1.843750000E-2,-9.049110115E-2
1.845833333E-2,-8.709200472E-2
1.847916667E-2,-8.408388495E-2
1.850000000E-2,-8.425211906E-2
1.852083333E-2,-8.670416474E-2
1.854166667E-2,-8.747905493E-2
1.856250000E-2,-8.580154926E-2
1.858333333E-2,-8.249557763E-2
1.860416667E-2,-7.919618487E-2
1.862500000E-2,-7.813514024E-2
1.864583333E-2,-7.916890085E-2
1.866666667E-2,-7.869757712E-2
1.868750000E-2,-7.440572977E-2
1.870833333E-2,-6.922876090E-2
1.872916667E-2,-6.543235481E-2
1.875000000E-2,-6.267640740E-2
1.877083333E-2,-6.305325031E-2
1.879166667E-2,-6.655605137E-2
1.881250000E-2,-6.661221385E-2
1.883333333E-2,-6.155666709E-2
1.885416667E-2,-5.859851092E-2
1.887500000E-2,-6.000475213E-2
1.889583333E-2,-6.286791712E-2
1.891666667E-2,-6.545431912E-2
1.893750000E-2,-6.521959603E-2
1.895833333E-2,-6.277980655E-2
1.897916667E-2,-6.007157639E-2
1.900000000E-2,-5.663530156E-2
1.902083333E-2,-5.516619235E-2
1.904166667E-2,-5.535243452E-2
1.906250000E-2,-5.113115162E-2
1.908333333E-2,-4.492142051E-2
1.910416667E-2,-4.308015853E-2
1.912500000E-2,-4.303806275E-2
1.914583333E-2,-4.244924337E-2
1.916666667E-2,-4.229074717E-2
1.918750000E-2,-4.139412940E-2
1.920833333E-2,-4.119561985E-2
1.922916667E-2,-4.256025702E-2
1.925000000E-2,-4.129303992E-2
1.927083333E-2,-3.627474606E-2
1.929166667E-2,-3.111002594E-2
1.931250000E-2,-2.742132545E-2
1.933333333E-2,-2.594386414E-2
1.935416667E-2,-2.729888260E-2
1.937500000E-2,-2.834106982E-2
1.939583333E-2,-2.824408375E-2
1.941666667E-2,-2.899633348E-2
1.943750000E-2,-2.914756723E-2
1.945833333E-2,-2.919721790E-2
1.947916667E-2,-3.061316907E-2
1.950000000E-2,-3.140763938E-2
1.952083333E-2,-3.182120621E-2
1.954166667E-2,-3.381911665E-2
1.956250000E-2,-3.551375866E-2
1.958333333E-2,-3.434535488E-2
1.960416667E-2,-3.233853728E-2
1.962500000E-2,-3.177218884E-2
1.964583333E-2,-3.238429129E-2
1.966666667E-2,-3.306721151E-2
1.968750000E-2,-3.203120828E-2
1.970833333E-2,-3.113041259E-2
1.972916667E-2,-3.231849521E-2
1.975000000E-2,-3.327360749E-2
1.977083333E-2,-3.478104249E-2
1.979166667E-2,-3.818468004E-2
1.981250000E-2,-4.068470001E-2
1.983333333E-2,-4.278565943E-2
1.985416667E-2,-4.764972255E-2
1.987500000E-2,-5.293325707E-2
1.989583333E-2,-5.418787524E-2
1.991666667E-2,-5.218048394E-2
1.993750000E-2,-5.165857822E-2
1.995833333E-2,-5.357322842E-2
1.997916667E-2,-5.184548348E-2
2.000000000E-2,-4.650915042E-2
2.002083333E-2,-4.522908106E-2
2.004166667E-2,-4.665443301E-2
2.006250000E-2,-4.582053050E-2
2.008333333E-2,-4.356685281E-2
2.010416667E-2,-4.150513560E-2
2.012500000E-2,-4.167376831E-2
2.014583333E-2,-4.378013313E-2
2.016666667E-2,-4.545380175E-2
2.018750000E-2,-4.806954414E-2
2.020833333E-2,-5.240599066E-2
2.022916667E-2,-5.549724028E-2
2.025000000E-2,-5.640818179E-2
2.027083333E-2,-5.790422857E-2
2.029166667E-2,-6.145074964E-2
2.031250000E-2,-6.423737109E-2
2.033333333E-2,-6.307911873E-2
2.035416667E-2,-5.962410197E-2
2.037500000E-2,-5.704780668E-2
2.039583333E-2,-5.585899204E-2
2.041666667E-2,-5.615189672E-2
2.043750000E-2,-5.691422522E-2
2.045833333E-2,-5.662711710E-2
2.047916667E-2,-5.569513142E-2
2.050000000E-2,-5.514668301E-2
2.052083333E-2,-5.677661672E-2
2.054166667E-2,-5.990707874E-2
2.056250000E-2,-6.144890189E-2
2.058333333E-2,-6.222470850E-2
2.060416667E-2,-6.294162571E-2
2.062500000E-2,-6.132116541E-2
2.064583333E-2,-5.893329903E-2
2.066666667E-2,-5.899280310E-2
2.068750000E-2,-6.040853634E-2
2.070833333E-2,-6.172421947E-2
2.072916667E-2,-6.244878471E-2
2.075000000E-2,-6.165513396E-2
2.077083333E-2,-6.111992151E-2
2.079166667E-2,-6.105539948E-2
2.081250000E-2,-5.882923678E-2
2.083333333E-2,-5.783329904E-2
2.085416667E-2,-6.209347770E-2
2.087500000E-2,-6.624034047E-2
2.089583333E-2,-6.449872255E-2
2.091666667E-2,-5.915913731E-2
2.093750000E-2,-5.396233872E-2
2.095833333E-2,-5.143215507E-2
2.097916667E-2,-5.324502289E-2
2.100000000E-2,-5.509006605E-2
2.102083333E-2,-5.333113298E-2
2.104166667E-2,-5.163531750E-2
2.106250000E-2,-5.253273994E-2
2.108333333E-2,-5.374900997E-2
2.110416667E-2,-5.106433854E-2
2.112500000E-2,-4.610243812E-2
2.114583333E-2,-4.673650861E-2
2.116666667E-2,-4.970921576E-2
2.118750000E-2,-4.620189965E-2
2.120833333E-2,-4.087413102E-2
2.122916667E-2,-4.019777477E-2
2.125000000E-2,-4.104027525E-2
2.127083333E-2,-3.903086483E-2
2.129166667E-2,-3.400436789E-2
2.131250000E-2,-2.958468720E-2
2.133333333E-2,-2.838335931E-2
2.135416667E-2,-2.864198387E-2
2.137500000E-2,-2.779121138E-2
2.139583333E-2,-2.430795133E-2
2.141666667E-2,-1.979251392E-2
2.143750000E-2,-1.873571239E-2
2.145833333E-2,-1.943317614E-2
2.147916667E-2,-1.632294059E-2
2.150000000E-2,-1.073570643E-2
2.152083333E-2,-6.102194544E-3
2.154166667E-2,-3.102505114E-3
2.156250000E-2,-1.755677164E-3
2.158333333E-2,-6.039955188E-4
2.160416667E-2,2.727521351E-4
2.162500000E-2,1.795433927E-4
2.164583333E-2,1.663432573E-3
2.166666667E-2,4.917233251E-3
2.168750000E-2,6.756569259E-3
2.170833333E-2,7.398922928E-3
2.172916667E-2,9.862447158E-3
2.175000000E-2,1.374888606E-2
2.177083333E-2,1.514175814E-2
2.179166667E-2,1.333598979E-2
2.181250000E-2,1.240801252E-2
2.183333333E-2,1.499350183E-2
2.185416667E-2,1.937272213E-2
2.187500000E-2,2.223391272E-2
2.189583333E-2,2.299429104E-2
2.191666667E-2,2.498948947E-2
2.193750000E-2,2.914889529E-2
2.195833333E-2,3.184290975E-2
2.197916667E-2,3.150531277E-2
2.200000000E-2,2.938765660E-2
2.202083333E-2,2.728860080E-2
2.204166667E-2,2.662259527E-2
2.206250000E-2,2.617454901E-2
2.208333333E-2,2.615347877E-2
2.210416667E-2,2.852944657E-2
2.212500000E-2,3.093271703E-2
2.214583333E-2,3.192777559E-2
2.216666667E-2,3.447005153E-2
2.218750000E-2,3.757846355E-2
2.220833333E-2,3.737797216E-2
2.222916667E-2,3.503051773E-2
2.225000000E-2,3.381018341E-2
2.227083333E-2,3.375193477E-2
2.229166667E-2,3.329462931E-2
2.231250000E-2,3.172824532E-2
2.233333333E-2,2.998695523E-2
2.235416667E-2,2.776498348E-2
2.237500000E-2,2.383397147E-2
2.239583333E-2,2.223547548E-2
2.241666667E-2,2.455721423E-2
2.243750000E-2,2.428512648E-2
2.245833333E-2,2.109291218E-2
2.247916667E-2,2.145669237E-2
2.250000000E-2,2.618294954E-2
2.252083333E-2,3.044668399E-2
2.254166667E-2,3.024395928E-2
2.256250000E-2,2.682749555E-2
2.258333333E-2,2.430633083E-2
2.260416667E-2,2.448843420E-2
2.262500000E-2,2.569105476E-2
2.264583333E-2,2.457389981E-2
2.266666667E-2,2.138978988E-2
2.268750000E-2,1.946122199E-2
2.270833333E-2,1.848578081E-2
2.272916667E-2,1.586019062E-2
2.275000000E-2,1.196680777E-2
2.277083333E-2,8.444133215E-3
2.279166667E-2,5.697846878E-3
2.281250000E-2,3.786778077E-3
2.283333333E-2,2.799281618E-3
2.285416667E-2,3.288443200E-3
2.287500000E-2,3.913021646E-3
2.289583333E-2,2.238560002E-3
2.291666667E-2,-5.463832058E-4
2.293750000E-2,-3.459979082E-3
2.295833333E-2,-6.871457677E-3
2.297916667E-2,-9.415299632E-3
2.300000000E-2,-1.184535585E-2
2.302083333E-2,-1.639836654E-2
2.304166667E-2,-2.117945626E-2
2.306250000E-2,-2.212455124E-2
2.308333333E-2,-1.981860772E-2
2.310416667E-2,-1.824685559E-2
2.312500000E-2,-1.987616159E-2
2.314583333E-2,-2.516350336E-2
2.316666667E-2,-3.054470196E-2
2.318750000E-2,-3.183547407E-2
2.320833333E-2,-3.019047715E-2
2.322916667E-2,-2.872132137E-2
2.325000000E-2,-2.808360569E-2
2.327083333E-2,-2.758897468E-2
2.329166667E-2,-2.795977145E-2
2.331250000E-2,-2.893858589E-2
2.333333333E-2,-2.854796499E-2
2.335416667E-2,-2.748102695E-2
2.337500000E-2,-2.762798965E-2
2.339583333E-2,-2.967727557E-2
2.341666667E-2,-3.331429511E-2
2.343750000E-2,-3.617192805E-2
2.345833333E-2,-3.569209576E-2
2.347916667E-2,-3.392394632E-2
2.350000000E-2,-3.475140780E-2
2.352083333E-2,-3.647915274E-2
2.354166667E-2,-3.704112023E-2
2.356250000E-2,-3.763805330E-2
2.358333333E-2,-3.713817894E-2
2.360416667E-2,-3.508365527E-2
2.362500000E-2,-3.338962793E-2
2.364583333E-2,-3.309952095E-2
2.366666667E-2,-3.453788534E-2
2.368750000E-2,-3.637821600E-2
2.370833333E-2,-3.712410480E-2
2.372916667E-2,-3.761669993E-2
2.375000000E-2,-3.834860027E-2
2.377083333E-2,-3.747628629E-2
2.379166667E-2,-3.405484557E-2
2.381250000E-2,-3.010564297E-2
2.383333333E-2,-2.878950536E-2
2.385416667E-2,-3.117706068E-2
2.387500000E-2,-3.225518018E-2
2.389583333E-2,-2.707252279E-2
2.391666667E-2,-2.119589597E-2
2.393750000E-2,-1.982154511E-2
2.395833333E-2,-1.772442460E-2
2.397916667E-2,-1.449941471E-2
2.400000000E-2,-1.515176520E-2
2.402083333E-2,-1.577435434E-2
2.404166667E-2,-1.284347847E-2
2.406250000E-2,-1.019959338E-2
2.408333333E-2,-1.016144361E-2
2.410416667E-2,-1.244068798E-2
2.412500000E-2,-1.502136979E-2
2.414583333E-2,-1.463763043E-2
2.416666667E-2,-1.125520281E-2
2.418750000E-2,-7.963915356E-3
2.420833333E-2,-4.717734642E-3
2.422916667E-2,1.170519856E-3
2.425000000E-2,7.323448546E-3
2.427083333E-2,1.014232263E-2
2.429166667E-2,1.150008105E-2
2.431250000E-2,1.293198951E-2
2.433333333E-2,1.205989625E-2
2.435416667E-2,9.583990090E-3
2.437500000E-2,1.124948915E-2
2.439583333E-2,1.750151068E-2
2.441666667E-2,2.159232646E-2
2.443750000E-2,2.090156823E-2
2.445833333E-2,2.088404819E-2
2.447916667E-2,2.512646466E-2
2.450000000E-2,2.816280350E-2
2.452083333E-2,2.802673168E-2
2.454166667E-2,3.166081384E-2
2.456250000E-2,3.900156170E-2
2.458333333E-2,4.334124923E-2
2.460416667E-2,4.363448173E-2
2.462500000E-2,4.197675362E-2
2.464583333E-2,4.018417001E-2
2.466666667E-2,4.140440747E-2
2.468750000E-2,4.686886817E-2
2.470833333E-2,5.430901051E-2
2.472916667E-2,6.014563516E-2
2.475000000E-2,6.126726791E-2
2.477083333E-2,5.953297764E-2
2.479166667E-2,5.980814621E-2
2.481250000E-2,6.278792024E-2
2.483333333E-2,6.710559130E-2
2.485416667E-2,7.220695913E-2
2.487500000E-2,7.672948390E-2
2.489583333E-2,7.894559950E-2
2.491666667E-2,7.875989377E-2
2.493750000E-2,7.845681906E-2
2.495833333E-2,8.064463735E-2
2.497916667E-2,8.463162184E-2
2.500000000E-2,8.644708991E-2
2.502083333E-2,8.574797958E-2
2.504166667E-2,8.531054854E-2
2.506250000E-2,8.462354541E-2
2.508333333E-2,8.455654979E-2
2.510416667E-2,8.654695749E-2
2.512500000E-2,8.747290075E-2
2.514583333E-2,8.676896989E-2
2.516666667E-2,8.782251924E-2
2.518750000E-2,9.046979249E-2
2.520833333E-2,9.064564109E-2
2.522916667E-2,8.846724778E-2
2.525000000E-2,8.888296783E-2
2.527083333E-2,9.118250012E-2
2.529166667E-2,9.165604413E-2
2.531250000E-2,9.232871234E-2
2.533333333E-2,9.465888143E-2
2.535416667E-2,9.633548558E-2
2.537500000E-2,9.611092508E-2
2.539583333E-2,9.327148646E-2
2.541666667E-2,8.895706385E-2
2.543750000E-2,8.815617859E-2
2.545833333E-2,9.229905903E-2
2.547916667E-2,9.494630992E-2
2.550000000E-2,9.158778191E-2
2.552083333E-2,8.783063293E-2
2.554166667E-2,8.914300799E-2
2.556250000E-2,9.035809338E-2
2.558333333E-2,8.735112846E-2
2.560416667E-2,8.512123674E-2
2.562500000E-2,8.596627414E-2
2.564583333E-2,8.594256639E-2
2.566666667E-2,8.393275738E-2
2.568750000E-2,8.287748694E-2
2.570833333E-2,8.333119750E-2
2.572916667E-2,8.381025493E-2
2.575000000E-2,8.439141512E-2
2.577083333E-2,8.384564519E-2
2.579166667E-2,8.126191795E-2
2.581250000E-2,7.838823646E-2
2.583333333E-2,7.541631162E-2
2.585416667E-2,7.281570137E-2
2.587500000E-2,7.196803391E-2
2.589583333E-2,7.132207602E-2
2.591666667E-2,6.966813654E-2
2.593750000E-2,6.835255772E-2
2.595833333E-2,6.778914481E-2
2.597916667E-2,6.705696881E-2
2.600000000E-2,6.555853784E-2
2.602083333E-2,6.251975149E-2
2.604166667E-2,5.957118422E-2
2.606250000E-2,6.014309824E-2
2.608333333E-2,6.150508299E-2
2.610416667E-2,5.909164995E-2
2.612500000E-2,5.542540550E-2
2.614583333E-2,5.442221463E-2
2.616666667E-2,5.521111190E-2
2.618750000E-2,5.444631726E-2
2.620833333E-2,5.243010819E-2
2.622916667E-2,5.319433659E-2
2.625000000E-2,5.637531728E-2
2.627083333E-2,5.806337297E-2
2.629166667E-2,5.772805959E-2
2.631250000E-2,5.707547069E-2
2.633333333E-2,5.619560182E-2
2.635416667E-2,5.386691540E-2
2.637500000E-2,5.108217150E-2
2.639583333E-2,5.115343630E-2
2.641666667E-2,5.501788110E-2
2.643750000E-2,6.003790721E-2
2.645833333E-2,6.377690285E-2
2.647916667E-2,6.562085450E-2
2.650000000E-2,6.427481025E-2
2.652083333E-2,6.006872281E-2
2.654166667E-2,5.844859779E-2
2.656250000E-2,6.137345359E-2
2.658333333E-2,6.371086836E-2
2.660416667E-2,6.295728683E-2
2.662500000E-2,5.992486700E-2
2.664583333E-2,5.603209510E-2
2.666666667E-2,5.407918617E-2
2.668750000E-2,5.531226844E-2
2.670833333E-2,6.076472998E-2
2.672916667E-2,6.766638160E-2
2.675000000E-2,6.801712513E-2
2.677083333E-2,6.394617260E-2
2.679166667E-2,6.483130157E-2
2.681250000E-2,7.104410231E-2
2.683333333E-2,7.819004357E-2
2.685416667E-2,8.304509521E-2
2.687500000E-2,8.427692950E-2
2.689583333E-2,8.385805786E-2
2.691666667E-2,8.333869278E-2
2.693750000E-2,8.457407355E-2
2.695833333E-2,8.935080469E-2
2.697916667E-2,9.340287745E-2
2.700000000E-2,9.222100675E-2
2.702083333E-2,8.999628574E-2
2.704166667E-2,9.188640118E-2
2.706250000E-2,9.487040341E-2
2.708333333E-2,9.611520916E-2
2.710416667E-2,9.833022207E-2
2.712500000E-2,1.012843847E-1
2.714583333E-2,1.027387232E-1
2.716666667E-2,1.040932387E-1
2.718750000E-2,1.067665070E-1
2.720833333E-2,1.094895303E-1
2.722916667E-2,1.107151806E-1
2.725000000E-2,1.128452569E-1
2.727083333E-2,1.185550019E-1
2.729166667E-2,1.233157218E-1
2.731250000E-2,1.228117645E-1
2.733333333E-2,1.209460124E-1
2.735416667E-2,1.213675216E-1
2.737500000E-2,1.216236576E-1
2.739583333E-2,1.208481342E-1
2.741666667E-2,1.220664307E-1
2.743750000E-2,1.249894053E-1
2.745833333E-2,1.266996115E-1
2.747916667E-2,1.280606389E-1
2.750000000E-2,1.317269802E-1
2.752083333E-2,1.341951936E-1
2.754166667E-2,1.313539296E-1
2.756250000E-2,1.303196847E-1
2.758333333E-2,1.373768896E-1
2.760416667E-2,1.453425884E-1
2.762500000E-2,1.462410390E-1
2.764583333E-2,1.428693533E-1
2.766666667E-2,1.429134011E-1
2.768750000E-2,1.463703513E-1
2.770833333E-2,1.480165720E-1
2.772916667E-2,1.485062242E-1
2.775000000E-2,1.504708380E-1
2.777083333E-2,1.532674134E-1
2.779166667E-2,1.551033109E-1
2.781250000E-2,1.550819725E-1
2.783333333E-2,1.543203592E-1
2.785416667E-2,1.531905830E-1
2.787500000E-2,1.519835740E-1
2.789583333E-2,1.529718041E-1
2.791666667E-2,1.547759175E-1
2.793750000E-2,1.531878859E-1
2.795833333E-2,1.495070159E-1
2.797916667E-2,1.475834101E-1
2.800000000E-2,1.482800543E-1
2.802083333E-2,1.513000280E-1
2.804166667E-2,1.546276808E-1
2.806250000E-2,1.562339664E-1
2.808333333E-2,1.563673913E-1
2.810416667E-2,1.548998207E-1
2.812500000E-2,1.525646448E-1
2.814583333E-2,1.519664526E-1
2.816666667E-2,1.541165113E-1
2.818750000E-2,1.560294330E-1
2.820833333E-2,1.543069184E-1
2.822916667E-2,1.499654949E-1
2.825000000E-2,1.458903104E-1
2.827083333E-2,1.433160603E-1
2.829166667E-2,1.412933469E-1
2.831250000E-2,1.399655044E-1
2.833333333E-2,1.407525539E-1
2.835416667E-2,1.416024417E-1
2.837500000E-2,1.415932775E-1
2.839583333E-2,1.408190429E-1
2.841666667E-2,1.379155219E-1
2.843750000E-2,1.369889677E-1
2.845833333E-2,1.395189762E-1
2.847916667E-2,1.391018033E-1
2.850000000E-2,1.350241601E-1
2.852083333E-2,1.327198893E-1
2.854166667E-2,1.336135864E-1
2.856250000E-2,1.341783702E-1
2.858333333E-2,1.323545873E-1
2.860416667E-2,1.303267628E-1
2.862500000E-2,1.289052665E-1
2.864583333E-2,1.262858808E-1
2.866666667E-2,1.230036616E-1
2.868750000E-2,1.197350621E-1
2.870833333E-2,1.154711619E-1
2.872916667E-2,1.123430878E-1
2.875000000E-2,1.109367162E-1
2.877083333E-2,1.065834537E-1
2.879166667E-2,1.002967730E-1
2.881250000E-2,9.792297333E-2
2.883333333E-2,9.843103588E-2
2.885416667E-2,9.749194980E-2
2.887500000E-2,9.568157047E-2
2.889583333E-2,9.537237138E-2
2.891666667E-2,9.467592835E-2
2.893750000E-2,9.138057381E-2
2.895833333E-2,8.891408145E-2
2.897916667E-2,8.980008960E-2
2.900000000E-2,9.162089229E-2
2.902083333E-2,9.246130288E-2
2.904166667E-2,9.154348820E-2
2.906250000E-2,8.903721720E-2
2.908333333E-2,8.652354777E-2
2.910416667E-2,8.493108302E-2
2.912500000E-2,8.419696987E-2
2.914583333E-2,8.357867599E-2
2.916666667E-2,8.254295588E-2
2.918750000E-2,7.943616807E-2
2.920833333E-2,7.346830517E-2
2.922916667E-2,6.951653957E-2
2.925000000E-2,7.071070373E-2
2.927083333E-2,7.269604504E-2
2.929166667E-2,6.995268166E-2
2.931250000E-2,6.239352375E-2
2.933333333E-2,5.656074733E-2
2.935416667E-2,5.679024011E-2
2.937500000E-2,5.918188393E-2
2.939583333E-2,5.905701965E-2
2.941666667E-2,5.668534338E-2
2.943750000E-2,5.422767997E-2
2.945833333E-2,5.377798527E-2
2.947916667E-2,5.590983108E-2
2.950000000E-2,5.591328442E-2
2.952083333E-2,5.257609487E-2
2.954166667E-2,5.303663388E-2
2.956250000E-2,5.645344406E-2
2.958333333E-2,5.484973639E-2
2.960416667E-2,5.046151578E-2
2.962500000E-2,5.089690536E-2
2.964583333E-2,5.382867157E-2
2.966666667E-2,5.140626431E-2
2.968750000E-2,4.580331594E-2
2.970833333E-2,4.437564313E-2
2.972916667E-2,4.569130391E-2
2.975000000E-2,4.520928487E-2
2.977083333E-2,4.428008199E-2
2.979166667E-2,4.567626119E-2
2.981250000E-2,4.818777740E-2
2.983333333E-2,5.023693666E-2
2.985416667E-2,5.271649361E-2
2.987500000E-2,5.499069765E-2
2.989583333E-2,5.523984879E-2
2.991666667E-2,5.443288386E-2
2.993750000E-2,5.528528988E-2
2.995833333E-2,5.834411457E-2
2.997916667E-2,6.179462746E-2
3.000000000E-2,6.443153322E-2
3.002083333E-2,6.488533318E-2
3.004166667E-2,6.335844100E-2
3.006250000E-2,6.380818039E-2
3.008333333E-2,6.650601327E-2
3.010416667E-2,6.766588986E-2
3.012500000E-2,6.642313302E-2
3.014583333E-2,6.333100051E-2
3.016666667E-2,5.969905108E-2
3.018750000E-2,5.785638466E-2
3.020833333E-2,5.817374587E-2
3.022916667E-2,5.950292200E-2
3.025000000E-2,6.081492826E-2
3.027083333E-2,6.229914725E-2
3.029166667E-2,6.373352557E-2
3.031250000E-2,6.397324800E-2
3.033333333E-2,6.404841691E-2
3.035416667E-2,6.531155854E-2
3.037500000E-2,6.825248897E-2
3.039583333E-2,7.162337005E-2
3.041666667E-2,7.165917754E-2
3.043750000E-2,6.940620393E-2
3.045833333E-2,6.880318373E-2
3.047916667E-2,6.948714703E-2
3.050000000E-2,7.087379694E-2
3.052083333E-2,7.170820236E-2
3.054166667E-2,6.987136602E-2
3.056250000E-2,6.812493503E-2
3.058333333E-2,6.890086830E-2
3.060416667E-2,6.985757500E-2
3.062500000E-2,6.981050968E-2
3.064583333E-2,7.028731704E-2
3.066666667E-2,7.237696648E-2
3.068750000E-2,7.452695817E-2
3.070833333E-2,7.422783971E-2
3.072916667E-2,7.274723053E-2
3.075000000E-2,7.100562751E-2
3.077083333E-2,6.770333648E-2
3.079166667E-2,6.717933714E-2
3.081250000E-2,7.145568728E-2
3.083333333E-2,7.255372405E-2
3.085416667E-2,6.670734286E-2
3.087500000E-2,6.004651636E-2
3.089583333E-2,5.936848372E-2
3.091666667E-2,6.396911293E-2
3.093750000E-2,6.735503674E-2
3.095833333E-2,6.785420328E-2
3.097916667E-2,6.698355079E-2
3.100000000E-2,6.405536085E-2
3.102083333E-2,6.064588949E-2
3.104166667E-2,5.933782831E-2
3.106250000E-2,5.980055034E-2
3.108333333E-2,6.083352864E-2
3.110416667E-2,6.103600189E-2
3.112500000E-2,5.730499700E-2
3.114583333E-2,5.069850013E-2
3.116666667E-2,4.777108878E-2
3.118750000E-2,4.975207895E-2
3.120833333E-2,5.436622351E-2
3.122916667E-2,5.890566111E-2
3.125000000E-2,5.755227804E-2
3.127083333E-2,5.063504726E-2
3.129166667E-2,4.320964590E-2
3.131250000E-2,3.969936818E-2
3.133333333E-2,4.397963360E-2
3.135416667E-2,4.933555424E-2
3.137500000E-2,4.692709818E-2
3.139583333E-2,4.124911875E-2
3.141666667E-2,3.882030398E-2
3.143750000E-2,3.970719129E-2
3.145833333E-2,4.164319485E-2
3.147916667E-2,4.081930593E-2
