BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,timestamp,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
2.6241860676571926,1,Esmee,73.2421875,154.0,-22.461013681111112,-0.3976876898584158,-0.06506213356158415,0.052622046208732676,0.40948302907920797,9.766006844500001,123.6061797
2.6097780766905663,1,Esmee,82.72058823529412,155.0,-23.127619445555556,-0.418686585541,-0.07025378589339,0.05691240590338,0.43170714009,10.51034985,129.6591753
2.6721024857734372,1,Esmee,76.171875,156.0,-23.393327170000003,-0.7927492203970297,-0.21783671364158416,0.023173175612539607,0.8250407373326734,13.1527603,144.31559155
2.7130821664174047,1,Esmee,87.05357142857143,157.0,-21.584422035,-0.770499607208,-0.201368983953,0.041852966308257,0.803464603581,12.6533133,141.473956
2.7485803331304175,1,Esmee,74.38858695652173,158.0,-21.731385065555557,-0.7086515417702971,-0.18240290954257424,0.040702201846460395,0.7391147338980198,12.679442665,141.6956208
2.7572260612812802,1,Esmee,67.70833333333333,159.0,-20.572176999999996,-0.583996494794,-0.10916086502424999,0.060215614968039996,0.604833047346,12.236737309999999,138.26951865
2.7529388706120206,1,Esmee,67.3828125,160.0,-17.565245725,-0.46353830995148515,-0.06534327608014752,0.06381769265555445,0.48580297784356435,10.885890790000001,137.1485641
2.8328683773646586,1,Esmee,66.96428571428571,161.0,-15.036842698888888,-0.33099991094257425,-0.049011409358732674,0.06075212485167327,0.3580417664118812,11.118208424999999,134.59377365
2.910871285324289,1,Esmee,96.50735294117646,162.0,-16.561114277777776,-0.254686840346,0.00804606109728,0.10515078313288999,0.30690491971899997,10.274285005,125.36350695
3.1585248020962475,1,Esmee,92.51644736842105,163.0,-16.9122116,-0.2853164950217822,0.15890570989597028,0.11064633496435644,0.3901900730386139,8.213062888,137.0493765
3.1502313822521737,1,Esmee,89.84375,164.0,-17.752055462222224,-0.10149320210157001,0.34267012231290006,0.16391668623259498,0.473243104196,7.161419863,114.53425145
2.893451767253473,1,Esmee,69.19642857142857,165.0,-18.499269425555557,0.4344192928752475,0.5061111971049506,0.14892778374349505,0.6976294332792079,7.7495117024999995,94.11026946
2.849552881859978,1,Esmee,73.66071428571429,166.0,-19.632835419,0.501957118406,0.367510051884,0.12813139314400002,0.8045955969140001,6.0738911,112.69462114999999
2.8570309949341417,1,Esmee,75.52083333333333,167.0,-20.850599843333335,0.5587238472435644,0.180248058604,0.1381122410500099,0.7204672370237624,8.694774748,89.86752634999999
2.837165413286057,1,Esmee,71.69117647058823,168.0,-21.639304386666666,0.5610514703831683,0.0566669285570396,0.08255534415520792,0.5999437320148515,8.805789257,96.18724868
2.8447424655456808,1,Esmee,79.24107142857143,169.0,-20.232670501999998,0.548461254599,-0.051098418514148,0.0988406258779,0.5974555969650001,9.6987886115,90.12352104
2.842572062651485,1,Esmee,70.3125,170.0,-23.39978679,0.4675957565782178,-0.01025259331839604,0.06480636419008912,0.5097423370336633,8.962746931,92.786455035
2.832294582865808,1,Esmee,82.03125,171.0,-23.742978122222222,0.384524470753,0.08361243271569001,0.09085671483337,0.430693158644,8.750000563499999,92.62112968
2.830662901012606,1,Esmee,67.2554347826087,172.0,-22.88651431777778,0.3202139060940594,0.1370687012122287,0.09207127658488119,0.37223567947920794,9.45406127,89.88164268
2.827947397924917,1,Esmee,74.38858695652173,173.0,-23.639498624999998,0.284395342205,0.15190542062254,0.08819219128476201,0.359079948113,9.125028588500001,88.722281915
2.838273519044818,1,Esmee,70.3125,174.0,-22.406336758888887,0.23204808000792077,0.16403603664332672,0.09847980757024753,0.333330548809901,8.397297351999999,92.01315201
