timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
148.0,1.0296142331813938,1,Kiara,196.2890625,-19.653274283,0.2708321801970297,0.12307158862172277,0.16081811414377228,0.3522921872970297,13.119422775,-6.429131289
149.0,1.0214209009691035,1,Kiara,173.2336956521739,-19.482849428888887,0.208211421659,0.1142992300335,0.1415430172047735,0.28758430955000003,13.2840734,-7.006714504
150.0,1.0891299709592064,1,Kiara,233.3984375,-18.58844514111111,0.13089810703207921,0.08235783128580197,0.12129432307952476,0.22064169133237627,13.158789845000001,-8.4335416775
151.0,1.0655219355169117,1,Kiara,173.2336956521739,-20.69889689111111,0.09292714577130792,0.07575534352329703,0.1006452804679307,0.17816296645009902,13.62121647,-5.714349331499999
152.0,1.0854284785491495,1,Kiara,109.375,-23.39488094111111,0.028000219349575,0.053013619913319994,0.11555382177633,0.1523235496397,13.473533955,-6.668077898
153.0,1.1257924019921257,1,Kiara,102.9211956521739,-23.60845878111111,-0.011022726074727722,0.038782178855336635,0.09985917732133663,0.12359812050168317,12.951047285000001,-2.6488332409999997
154.0,1.333903330547898,1,Kiara,212.97554347826087,-24.447095741111113,-0.0278059084254779,0.03333303954296584,0.085948164405927,0.1159454454194,13.053630380000001,-2.050466342
155.0,1.7261946958819636,1,Kiara,204.1015625,-23.90749400888889,-0.0532342018772901,0.021034908189491087,0.0912123842880495,0.16376605613217823,12.722849635,-1.666165214
156.0,1.6246412505758354,1,Kiara,165.08152173913044,-24.237558644,-0.051012806173590004,-0.055313967178250004,0.07092797716715,0.12574164255359999,12.920202295,-0.7157821342499999
157.0,1.6095792305965493,1,Kiara,112.3046875,-24.56147523222222,-0.05475603013003961,-0.08625220138150991,0.05327808644057425,0.1482545181039604,12.281915445,1.2696360102500002
158.0,1.5950567003790597,1,Kiara,113.11141304347827,-22.085657724444445,-0.047061684208663364,-0.0951582156671089,0.046030109487339606,0.14514138224851486,11.99464095,1.439513845
