timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
629.0,0.6062843085595824,1,Kiara,114.1304347826087,-17.00955820333333,0.1536067525712799,-0.3635796193,-0.030202242941169,0.422535481965,10.72094787,-0.5878776355,0.20196353436185135,0.5421093292101997,0.33764973316392244,73.2457805030708
630.0,0.5882914201729705,1,Kiara,121.09375,-18.461849452000003,0.0001864889011584,-0.3059424708039604,-0.0177341592937287,0.3515613655059406,9.780145059,4.7202131455,0.22287390029325513,0.47468206102798083,0.2573029915388125,72.21208667051137
631.0,0.5848113722656877,1,Kiara,110.05434782608695,-19.972996362222226,-0.1144618981986489,-0.303825728259,-0.04330585906549,0.36204612328,9.9232319565,0.2420959150000001,0.18972332015810275,0.4045222304348877,0.2762592978245471,70.85880755097708
632.0,0.5943700635790674,1,Kiara,90.8203125,-20.430963784444444,-0.2263552297652475,-0.2877030440514851,-0.0335011415656831,0.4003886641881188,9.9761030045,0.0147971161499999,0.13196480938416422,0.38325962747887116,0.3122615055509278,69.73650376183716
633.0,0.5878144302687855,1,Kiara,124.32065217391305,-19.01801821333333,-0.3126883696742574,-0.2284909658059405,-0.0305398220933069,0.4186634920633663,9.134870757000002,-1.1796572485,0.23256406987122274,0.4488601466844055,0.3310232987188245,72.68578954738791
634.0,0.5752073256743729,1,Kiara,103.94021739130434,-19.071711844,-0.443518162729,-0.1520914380944,-0.008712316238047,0.499715043835,8.935565289,0.072845990145,0.1713629988524799,0.44636724807473455,0.40335321915631345,72.01049270719692
635.0,0.5802990510999125,1,Kiara,145.5078125,-18.55665727111111,-0.5044572043326733,-0.0718718370926158,-0.0039548019365445,0.5475710777970297,9.9135697435,-8.2934348695,0.2961876832844575,0.4702803046648237,0.439857369928938,75.08597628109854
636.0,0.5742138036879363,1,Kiara,144.70108695652175,-17.791479226666667,-0.58647918601,-0.0231019017337027,0.06234541064379,0.636388484121,9.851951621,-9.5896786745,0.2937651408899656,0.5058061437534148,0.5123622610586459,76.04387463130945
637.0,0.5706527366768059,1,Kiara,152.34375,-16.199460115555556,-0.7155841041346535,-0.1254539208564158,0.010812653818594,0.7652668418217822,9.8180463115,-16.39146476,0.31671554252199413,0.5797207250432622,0.634905873947197,78.37020654253661
638.0,0.5686360179632952,1,Kiara,163.04347826086956,-14.562324121,-0.692119810503,-0.14885765302072,-0.008890498443021,0.7293870705640001,8.607985522,-17.12995525,0.3488461048068341,0.6557300020095777,0.6182099254658183,79.79136152397817
639.0,0.5604693710837252,1,Kiara,167.96875,-13.639279027777778,-0.6685282732485148,-0.464671387820099,-0.0511134529968712,0.8511531658841583,9.119604433,-20.55785386,0.36363636363636365,0.6985853239721084,0.7150603834228486,81.37623422777537
640.0,0.55890863445028,1,Kiara,151.83423913043478,-15.75224601,-0.501631474172,-0.5562694041799999,-0.0943734934484269,0.781690330265,6.007939719,-20.517270205,0.31518551574652554,0.6004840708651488,0.660421893729452,78.79289431514792
641.0,0.6975246967200158,1,Kiara,142.66304347826087,-16.49252782,-0.3500383843168317,-0.4821660124475247,-0.105400803593297,0.6330696352465346,5.1396985975,-16.38336518,0.2876450337880913,0.5661141191222634,0.5257028330486258,76.751892769618
642.0,0.897214925485379,1,Kiara,154.296875,-17.535070428888886,-0.124681777798121,-0.499608204898,-0.0933138201070799,0.54788842747,5.1312310335,-2.0999909262,0.3225806451612903,0.5177107426332301,0.45221658715421625,76.2818745120583
643.0,1.0736985787817857,1,Kiara,159.98641304347825,-18.73427086555556,0.0878232041062178,-0.4864460975999999,-0.1015457516764851,0.530227699840594,5.295437845,8.128729859,0.3396659441540227,0.4620340252243818,0.435422770214721,75.8211093474908
644.0,1.1967785156309063,1,Kiara,120.1171875,-21.637312433,0.1909477229413861,-0.4370896605425742,-0.0741078890663257,0.4938897751712871,4.5127797685,18.908225375,0.21994134897360704,0.3272510314606201,0.4157107502771195,71.65152535921654
645.0,1.1874219154464436,1,Kiara,99.8641304347826,-21.951234192222223,0.189318507649,-0.36694705857,-0.041953737222743,0.4306611858269999,4.3285652215,17.04695293,0.1591227846487313,0.31267620931888807,0.35489044238464384,69.77369374387843
646.0,1.250773627980557,1,Kiara,102.5390625,-21.67992695125,0.1798321109843564,-0.3098659018495049,-0.0481137155793564,0.3704817769336633,4.387367960000001,0.2140118635000001,0.16715542521994134,0.32527251609523683,0.30676256611402464,69.70047922645387
647.0,1.272456936949911,1,Kiara,100.88315217391305,-21.274843324,0.1397728695082,-0.201815487573,-0.0004119597315677,0.257880739312,4.7841674,-1.34329411295,0.1621828381996685,0.34407981965496576,0.2025085433592858,68.99268294672724
648.0,1.3036273777185932,1,Kiara,170.8984375,-21.695970338888888,0.1473114450797029,-0.1176827005977722,0.0047620013763762,0.2142808068524752,4.829479771,2.718507441,0.3724340175953079,0.3245276504893388,0.15138099538148733,72.55406012083013
649.0,1.392943669199823,1,Kiara,228.2608695652174,-21.70029590125,0.1069627570613,-0.08214627555041,0.017339181269811,0.1643981101598,5.1099975995,2.36724172765,0.5446895320668113,0.3243268224160239,0.10407745900939798,75.61833218240369
650.0,1.6607131189182909,1,Kiara,203.80434782608697,-22.00717861777778,0.0734136264654356,-0.1516857851118812,0.0034538692337294,0.1931942393344554,5.405130987,0.0757299126999999,0.4712482468443198,0.31007881035452894,0.13335658750676724,74.21276336119487
651.0,1.630932169146942,1,Kiara,196.2890625,-21.179698804,0.02780985319468,-0.375874119648,-0.056388974852193,0.394933903859,4.744966197,6.317643439499999,0.44868035190615835,0.34849720843424686,0.3243891522308018,75.75068675718055
652.0,1.3242726202753825,1,Kiara,156.92934782608697,-20.972624226666667,0.0099307709435554,-0.4083821763633663,-0.0524871202603366,0.4303488690544554,2.3320261315,11.4436020285,0.3304857835012113,0.35811130827296245,0.352040198411247,73.72337295658976
653.0,1.374666482500776,1,Kiara,151.3671875,-20.83244237888889,0.01751183538435,-0.345838001954,-0.03775037270028,0.358018361754,2.4761940975,6.766254675,0.31378299120234604,0.3646196991023289,0.2949413993964636,73.01062740844658
654.0,1.395789423043428,1,Kiara,123.3016304347826,-21.44909097777777,0.0006530994340099,-0.3077118947064356,-0.0203649547705009,0.3561105277891089,2.422131944,2.075026361,0.22950401632028555,0.33598981478012885,0.25903735836852876,70.69425697071549
655.0,1.4446721785414658,1,Kiara,88.8671875,-23.364336493,-0.0079683805130089,-0.291000934470396,-0.006138806453792,0.3213911688335644,2.3524978205,11.750115559,0.12609970674486803,0.24706841343708377,0.24356822454570382,67.435360892508
656.0,1.479011399704779,1,Kiara,75.40760869565217,-24.02627547333333,0.014359686667955,-0.2639051059213,-0.00900206916164,0.3485221668134,1.7876321875,7.8047017505,0.08568149942623995,0.21633577823861597,0.21954711127556475,66.06603621759271
657.0,1.457410954151069,1,Kiara,77.44565217391305,-23.174579435555557,0.0378064631889504,0.0597056498249009,0.0911611661505544,0.2456317269331683,2.349283356,1.299701641,0.09180160652811425,0.2558784920032955,0.08553368325774155,65.59084350066377
658.0,1.448465580862517,1,Kiara,92.7734375,-23.177334552222224,0.14623651974121,0.625559650816,0.22461408838601,0.687488037923,4.9450800075,3.7087038685,0.1378299120234604,0.2557505768963725,0.5935445666853186,70.57396169670822
659.0,1.431305945844358,1,Kiara,88.65489130434783,-23.315167196,0.1262629890632307,0.6946361645821783,0.2109214982595049,0.7555311942039604,7.1344854595000005,5.0999476515,0.1254621955884228,0.24935125537956182,0.6441389254094534,70.65457037959882
660.0,1.3512681112685774,1,Kiara,78.125,-20.06191537,0.1201384182806999,0.566453746727,0.1831144459240999,0.609646281315,9.37111436,1.30515733495,0.093841642228739,0.40039388098058004,0.5277146141265211,70.90327632935391
661.0,1.2897924268056795,1,Kiara,86.61684782608695,-19.130724566666668,0.0979501051967326,0.4560435461287129,0.1504033315067326,0.4918775837633663,9.0089021995,1.2315240657,0.11934208848654851,0.4436273935992211,0.4223544629405145,71.08920619644574
662.0,1.3038308883391747,1,Kiara,87.890625,-23.269691081,0.0811388223131999,0.37090995635,0.117925639559,0.399945587817,8.6687789635,4.223800476,0.12316715542521994,0.2514626295304462,0.33919806221147336,68.19447916056154
663.0,1.27067250657898,1,Kiara,68.27445652173913,-24.433737104444443,0.070880277360099,0.3034019409930693,0.0970172742011881,0.3285561676188119,8.5204222645,2.3128004935,0.06426112456967996,0.19741806824062708,0.27516253998717544,65.85553963017853
664.0,1.279319381124197,1,Kiara,48.828125,-23.49134225111111,0.05669098459027,0.243926962208,0.08816968535504,0.269374664075,8.8196284845,0.9268335811,0.005865102639296188,0.2411717647306304,0.22048836616735762,64.77527015889235
665.0,1.2711690274732714,1,Kiara,46.875,-22.29114803888889,0.052272358540297,0.1995047604920792,0.0688368383612475,0.2223340815594059,9.103481102,0.8396937644,0.0,0.2968946213494743,0.17728132615160436,64.98098606540653
666.0,1.2666489126173266,1,Kiara,75.40760869565217,-23.139020254444446,0.04368287058238,0.16560781502,0.0611629691523,0.184777562493,8.836870708,3.466715775,0.08568149942623995,0.25752944076672035,0.14532186524714502,65.9665581997026
667.0,1.2676775240848974,1,Kiara,101.5625,-24.373801696666664,0.045982727390891,0.1409611955663366,0.0517786519312277,0.1591556772316831,8.373860378,3.037001395,0.16422287390029325,0.20020076132478165,0.1230201780051506,66.67102803794445
668.0,1.2666408914677458,1,Kiara,116.16847826086956,-25.133052859,0.0393039273584158,0.114355394640594,0.0448378564284158,0.1305629307248514,8.4778082025,1.6252045785,0.2080836414637256,0.16495009670271502,0.09777676125378251,66.92328807973735
669.0,1.2641030781731224,1,Kiara,77.1484375,-24.86811478111111,0.03073793229097,0.0931111556055,0.042464649384696,0.1183151433997,9.161151179,0.3055597787,0.09090909090909091,0.17725069470321697,0.07790200590882781,64.56840620189104
670.0,1.2615409438271543,1,Kiara,80.50271739130434,-24.286245361111117,0.0254503680274059,0.0783009563583168,0.0362702323775732,0.0941494835337623,9.265830292,0.4622869289,0.10098176718092565,0.20426584436096762,0.06272533843071948,64.97262818339588
671.0,1.2620539324626907,1,Kiara,79.1015625,-19.676240142222223,0.0225863143088486,0.0628272562977,0.030034650045381,0.081657407051,9.0087317335,2.9868837785,0.0967741935483871,0.4183000874928657,0.04766178324691373,67.33637918685744
672.0,1.257420706100311,1,Kiara,77.44565217391305,-14.7764490833,0.019302455150594,0.0516124332470405,0.0306659887976673,0.0956957920934653,8.637453239500001,2.6231596345,0.09180160652811425,0.6457885654893447,0.03854228184108821,69.89383317116312
673.0,1.257445344496564,1,Kiara,105.97826086956522,-23.450879325555555,0.020370121316144,0.0460576026051,0.0250733986615259,0.0632529131582,8.653760555,0.6757348410999999,0.1774831059543542,0.24305038552062444,0.03242644852295699,66.72567833351823
674.0,1.2512426258887728,1,Kiara,77.1484375,-23.503508293333333,0.0191875491303099,0.0380898525999702,0.0240069827762316,0.0554043690027722,9.145757823,-0.41360227155,0.09090909090909091,0.24060691729222083,0.025851357631346487,64.91227568673924
