BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,timestamp,Inclination (deg)_mean,Rotation (deg)_mean
5.1903834608209545,2,Esmee,63.4765625,-21.63883116111111,-0.007850028128360395,0.009027634925861385,0.083127873405,0.15152827175128714,18.0,4.0447869025,-1.4301425669999999
5.172605501882552,2,Esmee,66.23641304347827,-19.47645174222222,0.06873828553579,0.0018506141544399992,0.09277184752656,0.3518365387252,19.0,4.0765423005,-7.1278380035
5.18336624945126,2,Esmee,63.4765625,-18.472235706,0.6360273105811881,-0.04605020187443762,0.040655985686861386,0.7282497112128713,20.0,1.31084834905,17.025595884
5.164812556974872,2,Esmee,79.4836956521739,-18.378886957777777,0.502287460505,-0.009396439558380001,0.04327285738125,0.625662854496,21.0,0.5249710391,92.91955635
5.238953191009933,2,Esmee,87.63586956521739,-13.603768411333334,0.5348225290069307,-0.032680835379908915,0.12069262722705942,0.7233096741762377,22.0,1.7573794875,-23.85235425
5.15330365807904,2,Esmee,127.9296875,-20.5046102891,0.4226843795045,0.0002146510072199949,0.15435868133240999,0.7261151236719999,23.0,0.5716231239,-48.23293707
5.196587645460516,2,Esmee,86.61684782608695,-22.731413235555557,0.4101256423950495,-0.03738310092782178,0.09111448684433662,0.4737079156059406,24.0,0.400062271,106.02135194499999
5.144377161528349,2,Esmee,84.9609375,-22.726945497777777,0.35627508604257424,-0.06034057729937624,0.09775413336842574,0.4389765991554455,25.0,0.2347087075,32.38687425
4.883528385762983,2,Esmee,67.2554347826087,-22.293455005,0.3178563436765,-0.096021350448,0.145070747652099,0.459782986286,26.0,0.31283271865,-119.836357545
5.022707871283798,2,Esmee,72.265625,-22.66429336888889,0.25396345766138617,-0.10194851028377228,0.07017220347176238,0.39250847436762376,27.0,0.5421454317500001,-57.710506505
5.161806095157185,2,Esmee,66.23641304347827,-23.91049591666667,0.2465587559699,-0.05616613198098,0.063211032452422,0.35421398883599997,28.0,0.42205963655,-72.233433265
5.313032737626758,2,Esmee,62.16032608695652,-23.799127778888888,0.19679695472465347,-0.02597990301206733,0.08778030027117821,0.2941042639768317,29.0,0.2224800007,-34.69326261
5.231944314675241,2,Esmee,75.1953125,-22.698593269,0.170673515948552,0.01937634790355,0.11258245974354,0.3228628345518,30.0,0.3015433424,29.324389565
5.173346183030742,2,Esmee,82.54076086956522,-23.16523831888889,0.14201219639785148,0.07349783952990892,0.06993062662551683,0.3573333038392079,31.0,0.99862227185,65.90100996
5.185205006849528,2,Esmee,68.359375,-21.70310706777778,0.14768099960530892,0.041611967450653466,0.07424529284445544,0.343407650680198,32.0,0.7248483376999999,48.79828015
5.105724541239513,2,Esmee,151.83423913043478,-21.315774017000003,0.33677157614320996,0.0043564476482299995,0.04221020194596,0.4580611607028,33.0,0.7156159006,1.272689750000012
4.982819416074233,2,Esmee,103.515625,-20.419654496666666,0.5445209922722772,-0.009413316556863366,0.19359526619643563,0.6510642044485149,34.0,2.16064576,159.5412134
5.076732569442374,2,Esmee,147.75815217391303,-18.75530384777778,0.67384959024,-0.01160206670352,0.17063113751849,0.756177754596,35.0,3.75690699,-8.966332949999995
5.1619597945471165,2,Esmee,134.765625,-16.818962436,0.7515143643306931,0.027341059170792083,0.2020688948049505,0.9254672221920792,36.0,4.156805808,169.46399205
4.95876887746274,2,Esmee,106.99728260869566,-15.955179922222221,0.3299214215806,0.040117163327719994,0.017315704705770003,1.036634557055,37.0,2.9340153865,153.9171607
5.126543817010225,2,Esmee,141.64402173913044,-18.72453699,0.2598636785364555,0.011561717601861386,0.1051993004360495,0.5285213252821782,38.0,2.72295771,156.2032051
4.984255056543367,2,Esmee,111.328125,-18.605777046,0.1695741516899604,0.06617406962946534,0.09520089744975248,0.42444915276227724,39.0,1.2937515767,-160.3738219
4.859299509663729,2,Esmee,128.39673913043478,-20.603158973333333,0.2326150824324,0.03809585108992,0.010311202277149998,0.33294242237,40.0,1.7734045125,158.5458622
5.12240445324229,2,Esmee,110.3515625,-21.201203277777775,0.33903622824732677,0.044792626769258416,0.11316218923264355,0.4112993206841584,41.0,3.7986063740000002,163.38357969999998
5.125280603297214,2,Esmee,87.63586956521739,-17.112067357,0.09595230746152,0.025600275856499998,0.06905757566996,0.2223564607863,42.0,2.0723256325,158.92642610000001
4.845884721229011,2,Esmee,170.8984375,-20.348949438888887,0.4396499044455445,0.029747185119574256,0.08356784454011881,0.4621052288871287,43.0,3.8742831825,162.70184325
4.954993353693172,2,Esmee,114.1304347826087,-19.359730014444445,0.17691636144063763,0.030488173139881187,0.10042717932086435,0.2713102440444555,44.0,3.9994860149999996,167.7734802
5.197750716495239,2,Esmee,166.10054347826087,-21.569992873,0.0751966424887466,0.01819138028756,0.074826660830318,0.1638173307862,45.0,2.5154288410000003,163.91167795
4.9506131946573175,2,Esmee,113.28125,-19.771621177777778,0.5045167294227723,0.024167012223466334,0.09243210188958416,0.5242289596079208,46.0,4.6102591365,167.76688374999998
5.0600587808481565,2,Esmee,110.05434782608695,-19.925103045555556,0.37858379320504,0.03552291462031,0.09669269213671,0.4110177842035,47.0,5.9178130685,168.59658845
5.0215708169395175,2,Esmee,111.328125,-21.913642259,-0.14852751776919804,0.04489717780837624,0.09595159310034654,0.2202289839642574,48.0,3.1013259,165.28260354999998
4.983749918481595,2,Esmee,109.03532608695652,-18.673958612222222,0.21401336866706,0.02282363412092,0.05877063934513,0.3461178795397,49.0,3.601867875,162.93180875000002
4.173802029232254,2,Esmee,96.6796875,-20.606045995555558,0.11927991658237623,0.035533092336386136,0.12076902890955446,0.38279968320594066,50.0,4.7579192865,165.41700505
3.9668649280372184,2,Esmee,94.76902173913044,-19.330464773,-0.23304461598119802,-0.017432291721262375,0.060780637263647526,0.3069595668117822,51.0,1.707506231,172.5274719
3.94207103992068,2,Esmee,108.3984375,-17.89291085777778,-0.0034498148420700004,0.0263022812999896,0.058989430455684,0.2108090818498,52.0,2.361854594,158.38931225
3.906931138396536,2,Esmee,135.5298913043478,-21.904655106666667,0.2190077213361386,-0.018222115593425743,0.08354410831817823,0.2705222694559406,53.0,4.490709786,164.4799118
3.9042660735724697,2,Esmee,74.38858695652173,-21.146672505555557,0.0449367786157,0.007558954414335001,0.09513877118728001,0.1934684102439,54.0,3.516321606,164.1374806
3.8253842783877383,2,Esmee,66.40625,-24.825384302222222,0.31295124995851487,-0.053077482800950496,0.11250902050723763,0.3679632741841584,55.0,4.6745776795000005,166.9249553
3.305012034391388,2,Esmee,68.27445652173913,-25.486419676,0.347327031052,-0.046559577390989995,0.0925193881472,0.396773702693,56.0,5.796999717,168.9657149
3.2203483098331165,2,Esmee,78.125,-26.410158552222224,0.41277474841089107,-0.04694841857276297,0.14206345939820395,0.46856107553960397,57.0,6.400548109000001,168.77376515
3.336555466729053,2,Esmee,78.46467391304348,-24.420197263333332,0.3815592508752475,-0.05819555046242574,0.11706188261154456,0.41325269974653467,58.0,6.7727339715,169.242695
3.80290095070763,2,Esmee,91.796875,-27.160341193,-0.07803230788999,-0.0019022189606239998,0.08543083784339,0.23437561445570002,59.0,5.6086404615,169.7583426
3.992442105738595,2,Esmee,93.75,-26.366859633333334,-0.6502007333534653,0.05156312870884158,0.05432636484247941,0.6680234539148515,60.0,2.1578892821499998,99.355914855
3.9818440091043907,2,Esmee,294.4972826086956,-22.920399054444445,-0.671382249425,0.04082359003153,0.062878220629582,0.683468975365,61.0,0.42916339719999996,59.653590845000004
4.006353362138172,2,Esmee,760.7421875,-22.81171036,-0.5578048458613861,0.038104921663770296,0.04052423228824357,0.5638590642445545,62.0,0.4841035882,34.58931984
4.010937955301866,2,Esmee,92.73097826086956,-22.308815304,-0.46444550615799995,0.032492948144017,0.051359942542493896,0.471751460789,63.0,0.50371764295,34.6373664
4.2282413854690315,2,Esmee,104.4921875,-23.221390145555556,-0.38794706296435644,0.027199132846249502,0.0467777078521802,0.3982256215069307,64.0,0.5186277758,38.188315855
4.253689701946349,2,Esmee,154.8913043478261,-24.123883603333333,-0.321560010949505,0.021150348183590097,0.0595114846346891,0.34010283419900994,65.0,0.5038463112,44.579208605000005
4.242113221821985,2,Esmee,77.1484375,-24.620884503,-0.264276787294,0.026433563531022,0.04816013563946,0.27903196566800004,66.0,0.45778106409999997,36.11311449
4.233698655558664,2,Esmee,72.35054347826087,-22.711322725555554,-0.23418059936574256,0.012104485302138614,0.07804119524852475,0.30649605621138615,67.0,0.50622282195,37.038323775
3.99405250129396,2,Esmee,54.6875,-23.118364587777776,-0.180141183998252,-0.002577865665413999,-0.008584344076763005,0.5205539795899999,68.0,0.51128087635,42.620166784999995
4.015360812038075,2,Esmee,84.5788043478261,-23.070419002222224,-0.20317808701767326,0.02767491709671287,0.1035186138190297,0.378622163610297,69.0,0.4786710825,37.676342535
4.474973614594152,2,Esmee,58.08423913043478,-23.668845191,-0.15406120863370001,0.022486394208400998,0.049756729565943,0.2370864789253,70.0,0.49775047985,36.308897295
4.479624222152106,2,Esmee,60.546875,-23.755533984444444,-0.12565785081871286,0.018989152691548515,0.059326735772493075,0.18048778322376238,71.0,0.43370428285,35.30907323
3.8422314597614853,2,Esmee,50.95108695652174,-24.499446864,-0.14620729392959406,0.00885224233989901,0.05985343096276732,0.1956110050628713,72.0,0.42475754275,32.572548055
3.4095182798697974,2,Esmee,58.59375,-24.975979334444443,-0.06810935902206,0.009190107944804,0.059560522163541,0.1364875832623,73.0,0.49036859115,31.770278675
3.583133277452893,2,Esmee,61.141304347826086,-24.692536704444446,-0.07362902236633663,0.005841525471659405,0.0680046811555604,0.11782013726544555,74.0,0.4332077015,35.418880355
4.139293158995652,2,Esmee,52.734375,-23.505669734,-0.06079843253267,0.008385651304307,0.055438913404633,0.1022265418888,75.0,0.45281413415,35.991874575
4.644058178381011,2,Esmee,59.10326086956522,-24.631589323333333,-0.05541110077589505,0.003191265207766337,0.06643205224444654,0.10385268525970297,76.0,0.4223056779,33.32491976
4.720141767092015,2,Esmee,56.046195652173914,-23.64207581888889,-0.044525719447806006,0.005050327501655,0.062816854103648,0.1035150555806,77.0,0.4883734712,32.628924905000005
4.701548591813987,2,Esmee,46.875,-23.171983405,-0.039096815139762375,0.0007631036150000001,0.07076065914979209,0.10012301876544553,78.0,0.45768191155000004,32.373021055
4.671162162999478,2,Esmee,92.73097826086956,-22.975203204444444,-0.03094292899710218,0.003879174932983168,0.054951692711900986,0.0883465198690099,79.0,0.43195458654999996,24.101156505
4.688189214075535,2,Esmee,245.1171875,-23.37884600222222,-0.027897113751945,0.0005121378849925,0.066586589116038,0.08160883272559999,80.0,0.44036290899999997,28.950500069999997
4.643565537717352,2,Esmee,423.9130434782609,-23.02464974,-0.02714369954097386,0.0010172157916188119,0.059409540455247524,0.07232360581059406,81.0,0.5138782320999999,31.435172279999996
4.158321895755117,2,Esmee,428.7109375,-25.649197975,-0.023362780008391,2.4931431428699717e-05,0.06478088706115,0.0756429570751,82.0,0.5477458326,44.69809373
3.893290354679019,2,Esmee,52.98913043478261,-25.156720127777778,-0.016453354568311884,0.001989929785772772,0.06749836438331683,0.0764808767679208,83.0,0.42362535479999996,14.1748514665
3.7134775278034495,2,Esmee,888.671875,-25.58290371,-0.016883888552216,-0.008592340144672,0.058979975509115,0.08820751501061,84.0,0.4012527589,34.481601555
3.575720374396745,2,Esmee,455.5027173913044,-26.120163385,-0.0038762994500734648,0.005913436817596038,0.0719913475220891,0.16186553912534654,85.0,0.37599434955,32.869435615
3.4588451278134484,2,Esmee,173.2336956521739,-25.593238363333334,-0.02700467294028812,0.0001438610445475253,0.05919883806549406,0.1328930333790099,86.0,0.3467175655,38.250172395
3.2431317217813653,2,Esmee,505.859375,-28.171849260000002,-0.0032365237647653,0.0065276930486402995,0.06451228936427,0.0888703104535,87.0,0.38582864705,40.95432761
3.107698527326405,2,Esmee,67.2554347826087,-28.587685874444446,-0.014375881543156435,0.0019302140107524753,0.06948129415197822,0.08233014492386138,88.0,0.38297562225000004,39.209467794999995
2.9944201573550773,2,Esmee,67.3828125,-28.746338727,-0.009503389699010219,0.0018597792976350002,0.057843680245849995,0.07343618406012001,89.0,0.3679208838,37.50160883
2.9807159560006156,2,Esmee,61.141304347826086,-28.853378030000002,-0.011353087426706734,0.0025389728422742577,0.07230029471546534,0.08194482634782178,90.0,0.3820026896,35.85271761
3.0867378577236053,2,Esmee,61.5234375,-28.61466032555556,-0.008954327378203,0.0035263081176739996,0.05847572917383,0.0790302300081,91.0,0.39673109019999997,35.99007302
3.181571714992037,2,Esmee,60.12228260869565,-28.350849093,-0.0072637618993118816,0.002487247055582673,0.06620970173517822,0.07724947988356436,92.0,0.3579457888,37.234790125
3.3403721492073104,2,Esmee,62.16032608695652,-28.782722344444444,-0.007234489638280198,0.004469088072337624,0.06786496164609108,0.08155930250125742,93.0,0.357348151,30.149664334999997
3.538369420229345,2,Esmee,66.40625,-27.710345874444446,-0.00913647143493,0.0010392658379700002,0.061070542214720004,0.0933253082428,94.0,0.3507020517,32.64095414
3.3494186255302973,2,Esmee,72.35054347826087,-27.915023066666667,-0.004441247582852475,0.003259060344858911,0.06510331590314555,0.07525534274371287,95.0,0.36428948585,32.935476245000004
3.5891707740832044,2,Esmee,65.4296875,-28.491898041000002,-0.0067327633067295,0.005037150069947,0.060354246604609994,0.0797730738428,96.0,0.39395508235,34.590697755
3.474331066983981,2,Esmee,73.3695652173913,-28.452097002222224,-0.0071202015384209906,-0.000984451845100396,0.06293525518321584,0.07515341396833664,97.0,0.38832610925,32.46747242
3.5604378261524823,2,Esmee,64.453125,-28.77570281111111,-0.0047600179954359004,-0.00042396790243999976,0.06363368673921001,0.074364649963,98.0,0.3722227043,32.28101484
3.4383316252161094,2,Esmee,61.141304347826086,-28.868343538888887,-0.007805542974158416,0.003648345059224951,0.06565313364784753,0.09810955650653465,99.0,0.3784044032,36.362919794999996
3.4827791723239327,2,Esmee,52.734375,-28.384093044000004,-0.0018838759120742574,0.0001962460896980196,0.060668555984574254,0.07858393194059406,100.0,0.314351426,35.90304998
3.2851046172267657,2,Esmee,59.10326086956522,-28.161485963333334,-0.006002224974089529,0.0028962247674490004,0.05906788839645035,0.0724101092173,101.0,0.4039438131,35.091197375
3.488086627009735,2,Esmee,75.40760869565217,-28.743430975555555,-0.0036119137574148518,0.00013765543314455468,0.06346085618702178,0.07347893254445545,102.0,0.42355286704999995,33.34754542
3.659740212106658,2,Esmee,60.546875,-28.152310707999998,-0.007811360074856,0.0037554515454799996,0.063653754382629,0.07498151672219999,103.0,0.48142459695000006,-53.821974045
3.754928642896311,2,Esmee,50.95108695652174,-27.776246342222223,-0.008823369178136635,0.0014389521909504949,0.06310024508099803,0.08129799350039604,104.0,0.8007943910499999,-87.52310062000001
3.8535384385941134,2,Esmee,62.5,-27.984146142222222,-0.003734234740815,-0.002208995664554,0.057882453133310995,0.09463539534860001,105.0,0.5826916305,-54.48247549
3.782459585115933,2,Esmee,62.16032608695652,-28.506990404,-0.0019425318796550495,0.006029834356168317,0.06112840186059406,0.13876906853831683,106.0,0.49811645215,-76.75626934
3.6036947155672157,2,Esmee,82.03125,-29.00952660222222,-0.004790687828450496,-0.002094291458641584,0.06320107191968316,0.11441471777841583,107.0,0.7158864110000001,41.157420314999996
3.4331169971362727,2,Esmee,80.50271739130434,-28.455302198888887,-0.008595039365334001,-0.0012193571559300002,0.066971838767605,0.11543160601364001,108.0,0.4714012111,-96.630401675
3.572344838793357,2,Esmee,84.5788043478261,-28.430843156666665,-0.009659445754780198,0.003325335784142673,0.06021867931497723,0.08267926186940594,109.0,0.48369544275,-100.55837048000001
3.568341063035505,2,Esmee,53.7109375,-27.525761616,-0.0041302001446661,0.001837446039868,0.06265613753233,0.0714817524376,110.0,0.402299056,-99.26113190999999
3.731478012492405,2,Esmee,67.2554347826087,-27.397593308888887,-0.0044503900088953465,0.0013797227191572278,0.06138133157111881,0.07410694259,111.0,0.43346051939999997,-97.579491885
3.769313386220104,2,Esmee,80.078125,-27.33749249222222,-0.025625137180582,-0.0019290593016390001,0.063089422058857,0.08931295143199999,112.0,0.41160321440000003,-93.369969205
3.6618038101362314,2,Esmee,73.3695652173913,-25.884747404000002,-0.796089436539604,0.04389762216177228,0.054273328856413866,0.810629920350495,113.0,3.9060366985000003,-8.918245715
3.5458007727597485,2,Esmee,76.171875,-26.301173033333335,-0.7207099043554456,0.10420237314477228,0.10696824527102972,0.747487100569307,114.0,5.412663111500001,-5.478450840000001
3.673306041916719,2,Esmee,78.46467391304348,-27.183137502222223,-0.3793999150413,0.03030750415173,0.11369340147673,0.510188211858,115.0,4.653701893499999,-5.148933982
3.808889589563766,2,Esmee,57.6171875,-26.337017912,-0.6317908772782178,-0.10966055808453465,0.0026416215068336634,0.7445222417019801,116.0,5.1740535444999995,-5.233023559499999
3.8146387697431847,2,Esmee,67.2554347826087,-24.463814352222222,-0.4461766285646,0.06513762366769989,0.10284008630286699,0.6722146638200001,117.0,5.0374559235,-4.107482001999999
3.6566220914883467,2,Esmee,74.38858695652173,-25.233166473333334,-0.3847977815594059,-0.016935056585963365,0.10859290861287128,0.4544992947059406,118.0,4.9978459925,-3.5885101615000004
3.1883664232479503,2,Esmee,65.4296875,-24.627265975,-0.29671243729,0.015727305597699,0.076067475076043,0.326377798744,119.0,4.999766399,-5.498483862
3.170811201588142,2,Esmee,72.35054347826087,-24.03069539625,-0.26079898121485146,0.0023458177053564356,0.09385850410003961,0.2928105318207921,120.0,5.0332128685,-4.2433124965
3.09077472562783,2,Esmee,68.359375,-24.408927685555554,-0.17732200298009904,0.029199287851447528,0.08409620126453861,0.21318012270495051,121.0,4.8930088715,-2.1133812575
2.9253101410996702,2,Esmee,69.29347826086956,-24.259962124,-0.1389278039552,0.018864117110499002,0.0868527637471243,0.20573681206660002,122.0,4.9524432985,-0.9258001555
2.7260588164741395,2,Esmee,74.21875,-25.150669364444447,-0.06380267840635248,0.011934387251599008,0.10238094828119802,0.1639507233539604,123.0,4.6547491405,-4.131894396
2.7584646925564273,2,Esmee,65.21739130434783,-23.121890595555556,-0.014576966460630501,0.002274980259602,0.06244449756282,0.13356037477845,124.0,4.4544908225,-3.4374342365
3.140082643876742,2,Esmee,66.23641304347827,-23.404124608888893,-0.014404883155029703,0.013066477338368318,0.10086825043292079,0.17500586315821784,125.0,4.3437261715,-6.7437180305
3.1579074792469686,2,Esmee,83.0078125,-22.289682755999998,-0.030080940989544,-0.006327318255460001,0.10438747590987,0.20348178962270003,126.0,4.2937081425,-4.9475133025
3.5630215030005012,2,Esmee,70.3125,-24.209383542222223,0.009408533988272277,0.05065943144202971,0.07445944567010891,0.2492470300550495,127.0,4.1085943005,-1.5347927540000001
4.064279832409231,2,Esmee,82.03125,-23.026702934444444,0.0034632417873715856,-0.03192185174330693,0.08147194772404731,0.25027236405821784,128.0,4.3539416015,-6.9878112130000005
4.377065783887247,2,Esmee,69.29347826086956,-23.579774651111112,0.026289787260387998,-0.011692909201769002,0.08314052440915001,0.21618107368099998,129.0,4.208499777,-6.2881878605
4.957101671606908,2,Esmee,75.1953125,-22.807622063,0.03142551026969505,-0.01314977849479208,0.07075512455889703,0.1542058608451485,130.0,3.9965526575,-6.2364049405
5.071797551247483,2,Esmee,70.3125,-21.37532400111111,0.02139306903595,-0.003983800118811001,0.091940326683723,0.1387844311575,131.0,3.934204857,-7.406912128
4.871254676305735,2,Esmee,63.4765625,-22.777169942222223,0.07276427272620792,0.015488102647327721,0.10028836874034258,0.1751702426609901,132.0,3.6275392925,-5.6704004674999995
4.736567086773456,2,Esmee,60.12228260869565,-20.973727077,0.044116095677332996,0.006272916340673,0.08705558611724,0.14558208207610002,133.0,3.7088692165,-7.1361917315
4.731117410989132,2,Esmee,63.17934782608695,-20.87674280222222,0.03420302201329802,-0.004136694487039605,0.052509032848222774,0.14068640372346536,134.0,3.8564978225,-8.258222621
4.255542554744929,2,Esmee,70.3125,-21.409842514444446,0.014722539660412873,0.0038983777515445538,0.07529193865867327,0.23009296128871287,135.0,3.7495478925,-9.256044802
4.22474030685583,2,Esmee,72.35054347826087,-21.565272378,0.012020974548811,0.00151034649342,0.01033364387535,0.507612708745,136.0,3.2595022225,-9.310819381999998
4.057540349559624,2,Esmee,78.125,-23.82778603111111,0.5473766504485149,-0.01864702435766337,0.12058601685042573,0.6301784326445544,137.0,1.7748436585,-41.821943145
3.3630205848105255,2,Esmee,62.16032608695652,-22.364443275555555,0.541344115064,0.09105948202125999,-0.014071932581900003,0.635355680311,138.0,0.6092434287499999,-107.3103323
3.245152269597866,2,Esmee,127.9296875,-22.88496593111111,0.34837216087128714,-0.019731214681184158,0.13366369096461486,0.45133000368514853,139.0,0.4196406603,-116.15242445000001
2.8519437328856885,2,Esmee,105.97826086956522,-20.252453119000002,0.335455527237,0.024348964637936,0.061501493702110006,0.394766077326,140.0,0.9453157358,-93.868104895
3.1808181386577172,2,Esmee,112.09239130434783,-21.785209495555556,0.5331562241544554,0.0516110371149099,0.052745700347744555,0.6017918723455445,141.0,1.3246479899999999,-140.59220785
3.3692633663690206,2,Esmee,159.1796875,-19.16871064777778,0.5329309120524752,0.01999621905721188,0.0829547263492505,0.5580686880346535,142.0,2.9245921905000003,-168.92846105
3.383183076876409,2,Esmee,155.91032608695653,-22.467948731,0.442011972791,-0.025600699176360098,0.10198049297121999,0.47161221522200003,143.0,3.0464365769999997,-168.47478295000002
3.704693374301918,2,Esmee,87.890625,-18.574157814444444,0.5130999904356436,0.01571447818278614,0.05395456876577129,0.5271332161623762,144.0,3.2668629940000002,-171.3460576
3.6892099429643137,2,Esmee,133.49184782608697,-19.82324341777778,0.37600106288600005,0.0033909708400509998,0.04524418766237,0.388607427087,145.0,3.436556309,-173.2162432
3.4586757511258623,2,Esmee,105.46875,-20.187966832,0.3987081508306931,0.02109473323939099,0.08012188351788416,0.4545535278544554,146.0,4.230851139,-172.82046524999998
2.9946419211348254,2,Esmee,133.49184782608697,-23.222053607777777,0.16788708449657,-0.0056911790479,0.06956220792495,0.24332589243930003,147.0,3.070555299,-172.0131783
3.912744903392592,2,Esmee,65.4296875,-23.003474404444447,0.22197135283118813,-0.017515839063,0.0582559369119604,0.25277471031495047,148.0,3.9890238965,-171.06943554999998
4.112232100945586,2,Esmee,71.33152173913044,-23.49869167111111,0.17898551095980197,0.0019373441953267324,0.07059756235928713,0.2231228966438614,149.0,3.430902294,-169.47056709999998
4.6209735307212645,2,Esmee,68.27445652173913,-23.985998088,0.118139114459239,-0.043012548110435596,0.08569058286231,0.20363573845150001,150.0,4.0783881485,-168.8381168
4.744676071542759,2,Esmee,70.3125,-23.949815987777775,0.2672121014998713,-0.030228731131359998,0.045060664290828716,0.34194400330386143,151.0,4.139755731499999,-171.86209674999998
4.423801713475821,2,Esmee,68.27445652173913,-23.543250535555554,0.251774407641,-0.026385967260389998,0.10056297002372,0.33431432126099997,152.0,5.2262234355,-173.5612626
3.4226495087738136,2,Esmee,66.40625,-25.22216112222222,0.21410008213671286,0.029156451173185147,0.07409552307238614,0.3140768206908911,153.0,5.1973991305,-171.1455317
4.038605736850524,2,Esmee,75.40760869565217,-23.7370242,-0.17770539156107,-0.00024497847728000043,0.06334896826460999,0.322698768563,154.0,3.546572858,-166.9550067
4.525283094010061,2,Esmee,126.953125,-23.088372605555556,-0.05929827871968316,0.008216631182816831,0.08024211037743564,0.28241085208257427,155.0,3.6136152435,-168.72840630000002
4.734662908341592,2,Esmee,63.17934782608695,-21.54739010111111,-0.23665141206962576,-0.0005350807489405948,0.04810484633631683,0.34250237105099013,156.0,2.180791291,-160.558686
4.516222771809897,2,Esmee,91.71195652173913,-25.150281490999998,-0.17911122418720002,0.005584162806507,0.09196424764309401,0.2357635919954,157.0,2.1869867265,-158.0831825
4.840153215435632,2,Esmee,71.2890625,-25.032400214444447,0.025149548796861387,0.017896196101044554,0.06669721478823763,0.2127187903488119,158.0,2.617139194,-164.13771359999998
4.922218573624767,2,Esmee,65.21739130434783,-25.226239668888887,0.38151429215649,0.0212740104853036,0.069293095671767,0.412115479541,159.0,5.320814137999999,-174.33336645
4.263385546391601,2,Esmee,74.21875,-25.23268220888889,0.002197797575114753,0.002867349542118812,0.0698917050148515,0.2214162764039604,160.0,3.9758096985,-171.60952375
