BrightnessEV_mean,trial,experimenter,timestamp,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
2.1138837336942755,2,Yaoyi,21.0,147.4609375,-24.316868671111116,-0.4410878463059,0.022099879000501,0.050661942870876,0.4606478198015,5.0543320985,-57.700281065,0.052518635644906254,0.2246509915238586,0.36648090325731947,66.67803183724298
1.9828720338719643,2,Yaoyi,22.0,168.13858695652175,-24.642542176,-0.7360727264326733,0.0127379910468217,0.0266898995146801,0.8509981540326732,5.007021223,-56.80380859,0.06447589397079188,0.21167768059522532,0.6164449829366745,68.76120991005193
2.7114879963394025,2,Yaoyi,23.0,592.7734375,-24.23015402,-0.622732421528,0.0185402154447299,0.030705530331828,0.647694917478,5.0662711185,-57.03498771,0.31002936525864017,0.22810529810405242,0.5198389144971652,73.09656219839876
3.114991070354357,2,Yaoyi,24.0,972.1467391304348,-23.448862574444448,-0.4877805903346534,0.0142881222907603,0.0384113785427326,0.4976388775782178,5.0505704265,-55.76786549,0.5294094538454739,0.25922829919845164,0.4049530413087248,76.9385529977607
2.997001159509951,2,Yaoyi,25.0,160.15625,-25.017120134444447,-0.3877539290009901,0.0108233604446366,0.0420849409851881,0.3969392782257425,5.047926391,-55.5260597,0.05985995030494692,0.1967562447124675,0.3199703271255858,66.11803655965323
3.0166285197613045,2,Yaoyi,26.0,162.02445652173913,-25.617526824,-0.30464204743,0.007767349910091,0.039528815030425,0.309470794017,5.033875969,-55.9567286,0.06094027754588935,0.1728388472260088,0.24904684304753133,65.28524646201015
3.181833788834447,2,Yaoyi,27.0,162.109375,-26.135977285555555,-0.2421064206633663,0.0056813063357594,0.0485081479066336,0.2659048581386138,5.0668285345,-55.819739245,0.060989383329568554,0.15218620297375834,0.19744131832543446,64.62555264887995
3.1767671906569337,2,Yaoyi,28.0,164.0625,-25.00152526222222,-0.191026541652,0.006020378750869,0.04419748928626,0.207268340476,5.0126841335000005,-55.255259475,0.0621188163541902,0.19737747156449614,0.15395804443102354,64.84257034130594
3.18235713625399,2,Yaoyi,29.0,157.9483695652174,-26.205229378,-0.1580674114785148,0.0124135664657722,0.0461921236827722,0.3338290990485149,5.0276081315,-55.89431887,0.05858319992928768,0.1494275231479409,0.12741580719965218,63.984120733958264
3.139632137905728,2,Yaoyi,30.0,166.9921875,-25.44305406555556,-0.11588561417485,0.036454767117453,0.03661597777421,0.2192905457594,4.991177222499999,-55.77299324,0.06381296589112266,0.1797890268073914,0.09467532795323362,64.19113026313701
2.9947379126928144,2,Yaoyi,31.0,164.0625,-25.873404704444443,-0.1225573286593366,-0.0296862552518475,0.0539078605091881,0.1998326810696039,5.0225790265,-55.25603401,0.0621188163541902,0.16264586789875884,0.10345311608269478,64.02175167053046
2.564734750950621,2,Yaoyi,32.0,154.296875,-25.79257538,-0.08369190569616,0.005661290274612,0.041263590358715,0.1248349026845,4.965471018500001,-55.88996625,0.056471651231082,0.16586573056006726,0.06609665103630348,63.64859499963288
2.5462259323468266,2,Yaoyi,33.0,224.18478260869568,-24.75613732,-0.075794683963098,-0.0118587974084752,0.039381252147693,0.2041752376015841,4.993916055,-55.586802735000006,0.09688571119906504,0.20715258076066034,0.05989418603301998,64.90269868137338
2.316451824754953,2,Yaoyi,34.0,291.9921875,-24.61127156333333,-0.0541551137888415,0.0230838188677128,0.0643953975622376,0.2754203999113861,5.0398402285,-56.482707095,0.13609667946690762,0.21292335571144944,0.06076254790982419,65.76311424115414
2.339903393221064,2,Yaoyi,35.0,155.91032608695653,-23.900245997777777,-0.030322414985005,0.0109122697323548,0.0336579941689,0.0728494436688,5.019884167000001,-55.60660713,0.057404661120986834,0.24124729242010728,0.025979030149511376,64.25089297265711
3.004129644190336,2,Yaoyi,36.0,216.0326086956522,-24.382433561111117,-0.0388677703678514,0.0035473295238782,0.0433656027872279,0.0657834148128712,5.012011273000001,-55.992246285,0.09217155596586167,0.22203919261727617,0.03602835167861329,64.79612824415345
3.094269120832179,2,Yaoyi,37.0,152.34375,-25.867184327,-0.0316794327053999,0.0035451726971588,0.040016852885525,0.0547993792897,5.039091265,-55.822972565,0.055342218206460354,0.1628936586753151,0.029883758824898608,63.30063833883218
3.1155360124107974,2,Yaoyi,38.0,158.9673913043478,-25.87957200111111,-0.032218965855297,0.0020943416631435,0.0360411488885445,0.0533102765775247,5.014561089,-55.508778695,0.05917246933343809,0.16240019161240235,0.02751066609696283,63.35233701479329
3.1150471733051264,2,Yaoyi,39.0,164.0625,-25.804961936666665,-0.027572661805042,0.0006757502878539,0.03596887811448,0.0484964161279,5.856323438,-46.535368235,0.0621188163541902,0.16537230801092062,0.024890713360410814,63.42596973009814
3.1134698691222584,2,Yaoyi,40.0,150.81521739130434,-26.381597427,-0.0214771087583069,0.0005123040164602,0.0388445066990297,0.0507249658317821,8.709615646,-27.23712688,0.054458314100234724,0.1424018440453866,0.02408914288487948,62.99070155362837
3.0084927068869134,2,Yaoyi,41.0,163.0859375,-26.286175944444444,-0.019976160227497,-0.000292023472042,0.033261798531124,0.068176160578,9.169042824,-25.38978612,0.06155409984187938,0.14620299011309248,0.019306883060662996,63.139972942680004
2.6832382604598743,2,Yaoyi,42.0,164.0625,-26.11936422444445,-0.0769515951994821,-0.0074165450128313,0.0423252152339109,0.1093207839795742,9.098917778,-25.86921785,0.0621188163541902,0.15284798971426797,0.0615215404807048,63.568724527500656
2.813347945556777,2,Yaoyi,43.0,160.15625,-25.582950315555557,-0.751408523021,-0.01329384030045,-0.034182699914673,0.7934521341120001,9.1264821765,-25.046496845,0.05985995030494692,0.17421621378528512,0.6298245620460396,68.32639006789067
1.9537559602732224,2,Yaoyi,44.0,155.91032608695653,-24.578005339,-0.7592622919752475,-0.0606186636017455,0.0733522203949703,0.8162462583207921,8.9803813495,-25.8611988,0.057404661120986834,0.2142485266732235,0.6408618399596527,68.84597026217564
2.083754938563472,2,Yaoyi,45.0,126.3586956521739,-23.020283961111108,-0.5959380369653465,-0.0304533184010039,0.0375625133513564,0.6001408829326732,9.0877392,-25.6256177,0.040315848400624625,0.27630086888763455,0.49770475829332345,68.1035654610107
2.312351188650561,2,Yaoyi,46.0,107.421875,-22.593079607777774,-0.4622344820669999,-0.0222698930106807,0.04220131418099,0.466358799976,9.1479040625,-25.14737314,0.02936525864016264,0.2933186944787891,0.3837254650278661,67.17693322677165
2.3076584686673924,2,Yaoyi,47.0,91.71195652173913,-21.586656565555558,-0.3580073142683168,-0.0238205803441584,0.0508161191823683,0.3651964959108911,8.887231705000001,-26.66179666,0.020280688659510316,0.33340988659754817,0.2961814528148749,66.77598403487978
2.3533891679396315,2,Yaoyi,48.0,107.421875,-22.632387953,-0.283251703571,-0.01670209459684,0.06940897579325,0.301984768124,8.863465913999999,-26.2497733,0.02936525864016264,0.2917528336488393,0.23605417882465285,65.97677260718655
2.3490123565843004,2,Yaoyi,49.0,123.3016304347826,-22.17630908555556,-0.2223823217207921,-0.0153829870066782,0.0691245329470495,0.2520379596415841,8.893826158,-25.844508305,0.03854804018817336,0.30992088498403897,0.18580593154239217,65.97645887591108
1.9693451274662144,2,Yaoyi,50.0,98.6328125,-22.424843352222226,-0.1605896029821,-0.00690222877403,0.07463646260032,0.2548823385103,8.8851465875,-26.414200225,0.02428281002936526,0.3000204409212448,0.1377481106376115,65.18788637674314
2.08407208727264,2,Yaoyi,51.0,95.78804347826087,-21.443968716666667,-0.1282271611632673,-0.0101529250681663,0.0742584346075019,0.2025217279678217,9.0826658695,-27.047911075,0.022637766276112005,0.3390939038773849,0.11319384434769779,65.42743292683244
2.783064095995381,2,Yaoyi,52.0,86.61684782608695,-21.832339794,-0.0927017313722999,-0.03337913606992,0.089120565407918,0.1720140338605,9.077120141,-27.759415195000003,0.017334341638758213,0.32362301457783116,0.09978518152653608,65.02844445992143
3.056117744735547,2,Yaoyi,53.0,74.21875,-16.382596494444446,-0.0672278850676633,-0.0602456445344752,0.0825004034826389,0.1569241639329703,9.2133811295,-30.76621237,0.010164897221594759,0.540715327108728,0.09074783573135516,67.41786455558747
3.0375876775431805,2,Yaoyi,54.0,70.3125,-16.066856946666668,-0.0610462353411999,-0.15071972442796,0.090494392118131,0.2221479488602,8.701882161499999,-26.95922669,0.00790603117235148,0.5532929155962678,0.14534352774798123,67.96038383258609
2.9282909158928216,2,Yaoyi,55.0,85.9375,-16.515005203,-0.0831880620924267,-0.2784755363841089,0.1035107634951683,0.3349429993869307,9.499136409,-35.90729453,0.0169414953693246,0.5354407827569052,0.25009412749996013,68.76487232046904
2.7368827357052767,2,Yaoyi,56.0,73.3695652173913,-13.886686858888888,-0.0692050870276713,-0.3668031982782178,0.1076598261500297,0.4140343249,9.320376131,-35.90913595,0.009673839384802738,0.6401407064096379,0.31852329670887186,70.42335163828268
2.624600236697688,2,Yaoyi,57.0,74.21875,-14.419843688888887,-0.019709492660034,-0.4906409646729699,0.11218203656714,0.611788657522,9.3252184135,-41.52584442,0.010164897221594759,0.6189022291448866,0.4170940454878696,70.96687705807349
2.9323570067819293,2,Yaoyi,58.0,70.3125,-10.922228194444443,0.0266486346790396,-0.5758517631755347,0.1243039891855742,0.7146502284990099,9.1463526835,-41.671558195,0.00790603117235148,0.7582308900186501,0.49070621343934473,73.18254101118559
2.944414177612046,2,Yaoyi,59.0,75.1953125,-10.7031760163,0.05988977960675,-0.6376083999798,0.13207963195618,0.7516154638137,8.395006287500001,-43.4691097,0.01072961373390558,0.7669569054113723,0.5456188453982235,73.78302590280038
2.896523594952032,2,Yaoyi,60.0,68.27445652173913,-8.165582053888889,0.0978533015771089,-0.7064481452021684,0.1826725284171683,0.8074941842792078,6.54729481,-78.180673005,0.006727492364050635,0.8680427935502133,0.6160591412989465,75.47953650027515
2.743734523010361,2,Yaoyi,61.0,67.2554347826087,-7.535114720333333,0.12214201414306,-0.7395183411799999,0.14949707235839,0.8099212585169999,6.168633815,-79.380691595,0.006138222959900221,0.8931576666540393,0.6400903879055208,75.96137956229065
2.7531156621074246,2,Yaoyi,62.0,69.3359375,-7.429108819555555,0.1940827676736534,-0.7212193596633664,0.1657739593936336,0.8129700901524752,5.004409777999999,-70.50659133,0.00734131466004066,0.897380446494632,0.6407344023910532,76.04126687026482
2.773061311740992,2,Yaoyi,63.0,73.3695652173913,-7.1801432895,0.728140832619,-0.6724737374759999,0.157779694266,1.040089749452,4.8922244935000005,-55.58563151,0.009673839384802738,0.9072980700760306,0.844888985409714,77.84016551188614
2.8032264700922367,2,Yaoyi,64.0,82.03125,-8.243673837444444,0.9067684598168316,-0.5990930400399009,0.1530105875979802,1.1351108947336634,5.238353161,-55.50745611000001,0.01468262932008132,0.8649319817284674,0.9252152530122856,78.07455839124152
2.6375018066720366,2,Yaoyi,65.0,70.3125,-8.007875516222223,0.6806234225590001,-0.443920322892,0.1044888958629622,0.88325723927,5.0031605355,-53.16459399,0.00790603117235148,0.8743250852255091,0.6871403241698825,76.1471442395122
2.558508468050633,2,Yaoyi,66.0,78.125,-15.404379348888888,0.3971907051108911,-0.3350858417494851,0.1176032016219802,0.6306236221069307,5.3595675345,-61.337985585,0.012423763270838039,0.5796829280787311,0.4420020227317798,70.74068658421578
2.683737443674892,2,Yaoyi,67.0,94.76902173913044,-19.091224266,0.2246794546623762,-0.2962464499219208,0.081756747650297,0.4579656403643564,6.522306716499999,87.956477715,0.02204849687196158,0.4328162510622726,0.31185139582508486,68.12957611678718
2.72267223551946,2,Yaoyi,68.0,97.82608695652172,-19.38142202333333,0.25030339199,-0.2627792757089,0.08871877982989,0.4423234362409999,2.96086929,-81.788340855,0.02381630508441283,0.4212561281779691,0.30578100224633814,67.97764765779459
2.640792167338581,2,Yaoyi,69.0,101.5625,-18.92895678111111,0.2859389309485148,-0.2428072350572277,0.1349413191609604,0.5534612891376238,1.1112737526,-0.809816015,0.025976959566297718,0.43928022956672336,0.32722077234890695,68.4086681249179
2.3652276854995957,2,Yaoyi,70.0,115.14945652173913,-18.570742704,0.300047833268,-0.2209011005923,0.087082085697196,0.497770712624,2.904975303,-164.4056208,0.033833884954969994,0.45354980486718094,0.3135130079872355,68.62737942140345
2.2706136775447456,2,Yaoyi,71.0,159.1796875,-16.54455077777778,0.2385122773260396,-0.2735373282990218,0.0911499869753069,0.5073807325831684,3.6104787385,-165.982845,0.0592952337926361,0.5342638250910119,0.3062882954434238,70.04737694049226
2.2832059986770585,2,Yaoyi,72.0,119.22554347826087,-16.190908377777777,0.2128064809211,-0.15788469856785,0.072620974139696,0.406985769509,4.0862808705,3.431927549999997,0.036190962571571686,0.5483512861336702,0.22120075722821572,69.0736407428612
2.125709858556031,2,Yaoyi,73.0,174.8046875,-14.866957197777776,0.3698615681379207,-0.1885387894936633,0.0700439641906138,0.5670891268138614,4.8925376765,175.08836605,0.06833069798960921,0.6010913158094991,0.3463505669969312,71.35051428548162
1.945089526736046,2,Yaoyi,74.0,85.59782608695652,-14.4231510079,0.75224509403,-0.13605743210484,0.07750320040625,0.814835553499,4.893771449,172.70941614999998,0.016745072234607788,0.6187704810068673,0.6435716314067002,72.90872026802816
1.9137543043284173,2,Yaoyi,75.0,141.6015625,-15.622213092222225,0.6211447366851485,-0.0886595514452475,0.0512888868345346,0.6912288804950495,5.6525822555000005,177.16546334999998,0.049130336571041336,0.5710054494365072,0.5247747816516667,72.03287037787224
2.083301101799444,2,Yaoyi,76.0,124.32065217391305,-19.82368019444444,0.6842162772237623,0.0621590264477722,0.0311584459307693,0.7195785830019802,4.41718794,169.8116444,0.03913730959232378,0.4036386288161136,0.5745804398432152,70.22305325638555
2.285649833200888,2,Yaoyi,77.0,118.20652173913044,-20.678177742,0.59401682075,0.14527555223235,0.02610015803769,0.6677020340519999,3.21176317,172.44020039999998,0.03560169316742126,0.36959943862784456,0.5098410448556786,69.225955485728
1.9462195472054984,2,Yaoyi,78.0,181.640625,-19.16529853333333,0.5429781570168317,0.204475372132891,0.0156143873114653,0.6170600031019802,3.485097152,176.1163386,0.07228371357578496,0.42986547831748373,0.4827445971820431,70.46601678878184
2.190575003106732,2,Yaoyi,79.0,97.82608695652172,-20.15024730888889,0.316600427532,0.26226530910853,0.014269761423543,0.456677452741,3.957538246,-0.1062905,0.02381630508441283,0.3906297206576193,0.3380979291018802,67.86866618239473
2.3373374455719937,2,Yaoyi,80.0,152.34375,-20.830400774,0.0569383732396613,0.2999073160188119,0.0436559778361386,0.3403409943118811,4.167213098,-176.6127868,0.055342218206460354,0.36353558420005155,0.2499677171698586,67.4690131118887
2.5153306543846217,2,Yaoyi,81.0,116.16847826086956,-20.947206224444447,0.06353036059138,0.272785325682,0.02393815004851,0.307471104122,2.8928290845,-172.03962625,0.03442315435912042,0.35888260075489264,0.22663929410265957,66.8081686490624
3.355047250834802,2,Yaoyi,82.0,140.625,-21.09525254555556,0.0861748690591584,0.2641334004445544,0.0420315344861584,0.2934974498732673,2.512848179,-165.2421117,0.04856562005873052,0.3529851269758388,0.2265452730454476,67.01949610924825
3.74320120763472,2,Yaoyi,83.0,120.2445652173913,-21.105973978888887,0.1533982747108,0.237706216003,0.032531159697533,0.308157213451,2.792856626,-168.07550824999998,0.0367802319757221,0.3525580351610431,0.22977324358802467,66.80448701015115
3.36139100864708,2,Yaoyi,84.0,110.05434782608695,-19.654527907,0.0093858970156138,0.2104946603772277,0.0368546239507059,0.2579377962287129,2.559540654,-167.13493255,0.03088753793421789,0.4103768656894356,0.16913531847298988,66.89535569474151
3.228654897230425,2,Yaoyi,85.0,88.8671875,-21.6557339,-0.1440997926446,0.1681214977601,0.0377111378789362,0.2392656742299999,1.9013144435,-160.83512605,0.01863564490625706,0.3306581683140031,0.17830110226469253,65.76701973601072
3.1983613272825493,2,Yaoyi,86.0,92.73097826086956,-21.884888857777774,-0.094620666227297,0.1531314867382574,0.048642147560291,0.2408541326921782,2.025131595,-159.04696195,0.020869958063660737,0.3215297053796197,0.14565603645892078,65.44100391750001
2.8066248599618,2,Yaoyi,87.0,102.5390625,-22.629123987777778,-0.0838256068841584,0.1187266087911079,0.0357906275430405,0.2103102218827723,2.2409014440000004,-161.31288024999998,0.02654167607860854,0.29188285477445275,0.11418122306785147,64.94687756340842
2.455219811373653,2,Yaoyi,88.0,86.61684782608695,-23.602430207,-0.1564795896207,0.0961983871629,0.0467120259078,0.281593590741,3.3783493125,-168.23555234999998,0.017334341638758213,0.25311088216633215,0.14828138024256457,64.57026846071167
2.4075514895779784,2,Yaoyi,89.0,118.1640625,-23.88759516888889,-0.1314906637247524,0.075465887892192,0.036238831090594,0.3193687402614851,3.3562703475,-168.3373482,0.035577140275581655,0.24175124233994022,0.11948628633704601,64.56844800428729
2.3276598617190056,2,Yaoyi,90.0,131.4538043478261,-23.94901397,-0.09741926788512,0.07068038522805,0.04069510066627,0.1916303637481,4.429920836,-171.52541135,0.043262195421376735,0.23930460424467923,0.09482078205829393,64.49546541583004
1.9744326323049215,2,Yaoyi,91.0,113.28125,-23.440586984444444,0.1255210303110891,0.0467388748842584,0.040138408684198,0.1693651540334653,4.73407852,-171.02370375,0.032753557714027555,0.2595579600415238,0.10575013464096648,64.61576775190657
1.9120443181025204,2,Yaoyi,92.0,122.28260869565216,-24.456099239,0.1169940352143,0.0317009391298805,0.03918226225438,0.1416150910089,4.6482990645,-171.1595099,0.03795877078402293,0.21910469616707492,0.0951082496201161,64.14929776664628
1.9036804903021136,2,Yaoyi,93.0,118.20652173913044,-23.994619132222223,0.1888962222637623,0.0323818477182239,0.038913063855598,0.206257976549901,3.7867398175,-169.32542990000002,0.03560169316742126,0.2374879076433959,0.15344208502087034,64.78942543523614
1.902686382979574,2,Yaoyi,94.0,125.0,-23.73532409888889,0.241608620875,0.0119113187858779,0.044355890357353,0.250259249858,3.704331675,-169.11001725,0.0395301558617574,0.24781701037722562,0.1965442229776165,65.33676102558279
1.9081310255275603,2,Yaoyi,95.0,124.32065217391305,-23.890935134444444,0.197257823870297,0.012851410748698,0.0478801453659772,0.212239135290099,2.866389085,-166.22751929999998,0.03913730959232378,0.24161819371611093,0.16014173403407705,64.96329838871242
1.919933395500078,2,Yaoyi,96.0,118.1640625,-24.586884985,0.0303803513221999,0.011316503099687,0.05459808964123,0.0877541223729,0.70410396455,-68.96797896999999,0.035577140275581655,0.21389480306118602,0.04043950404948502,63.601796474641745
1.9316263074349012,2,Yaoyi,97.0,157.9483695652174,-24.54311041,-0.0018207889415742,0.0075182308431504,0.0536948076567326,0.0625551753258712,0.7026474458,-64.2082982,0.05858319992928768,0.215638577619812,0.03252572085735365,64.01953269688232
1.9050452934591624,2,Yaoyi,98.0,146.484375,-24.83842160777778,-0.0573660833189603,0.0075153904556336,0.0540985839522742,0.1170534831477227,0.70095137995,-63.334409315,0.051953919132595436,0.2038747591575598,0.05388260316155583,63.91663631783507
1.9119910898790784,2,Yaoyi,99.0,161.0054347826087,-25.601829503,-0.550816011293,0.0092950482896471,0.05731159531441,0.561763736118,0.6738581121,-63.15227776,0.06035100814173893,0.17346415515871588,0.46003065463777454,66.96883526184156
1.9101090179442228,2,Yaoyi,100.0,173.2336956521739,-25.57972704222222,-0.4894915865841584,0.0062542940302188,0.0455666626507524,0.494524397760396,0.64006159055,-62.93519312000001,0.06742224099154398,0.17434461393615283,0.4067914045615866,66.6949114235574
2.015202079285541,2,Yaoyi,101.0,1318.359375,-22.21560477333333,-0.374148264253,0.0068234945516757,0.045136201285909,0.377986317894,0.7257552263,-65.650413465,0.7296137339055794,0.3083555283675422,0.3086255339714574,80.76154529029375
2.2870009860080285,2,Yaoyi,102.0,460.5978260869565,-25.117700138,-0.2867618753514851,0.0022908023198168,0.0378889442967227,0.2925088680128713,0.7086561161999999,-65.63770876333334,0.23359621296196265,0.1927496072680907,0.23361850144762897,68.85386755803736
2.536899695780209,2,Yaoyi,103.0,158.203125,-25.73725722888889,-0.217716016253,0.0019898345297979,0.036699476016429,0.224292631103,0.71655591335,-66.73634758,0.05873051728032528,0.16806934726080683,0.17503405835508282,64.59171497957685
3.2179553852780534,2,Yaoyi,104.0,163.04347826086956,-24.58916850888889,-0.1675761723039603,0.0006854981097207,0.0350537683702604,0.1800800910346534,0.7332979411,-64.942559795,0.061529546950039773,0.21380383813779255,0.13260013626836836,64.85703808680125
3.234970969555316,2,Yaoyi,105.0,165.0390625,-25.833294199,-0.1251927151292,0.001277937120312,0.0382860419692,0.1352382746025,0.807103799,-65.73790298,0.06268353286650101,0.16424368304436895,0.09813214988192973,64.00965205291789
3.2324278563942164,2,Yaoyi,106.0,161.0054347826087,-26.544576352222222,-0.0952330080596039,-0.0006737490420529,0.0360697713000742,0.1081282715735643,0.7295045973000001,-63.512875025,0.06035100814173893,0.13590952508181672,0.0732450095246621,63.423894540013876
3.216970071114069,2,Yaoyi,107.0,166.9921875,-26.34005501333333,-0.0743696689761386,-0.0047232925167213,0.0371187559977217,0.1027464701010891,0.7752897019,-61.63276078,0.06381296589112266,0.14405669972487298,0.057342701148410426,63.463681323708215
3.2067098506168312,2,Yaoyi,108.0,161.0054347826087,-26.264052765,-0.0549835952673,-0.005569895736007,0.03542713943132,0.0693975190186,0.75052843165,-64.458974685,0.06035100814173893,0.14708427422541434,0.04227694998511003,63.31024705342063
3.0751776968841145,2,Yaoyi,109.0,163.04347826086956,-26.41386053333333,-0.0423593654286336,-0.0039109376883736,0.0356325732480594,0.0594450006448514,0.7191475331,-65.439772715,0.061529546950039773,0.14111663261828977,0.03358862865390371,63.1926995596515
3.022873893498756,2,Yaoyi,110.0,160.15625,-25.60113410888889,-0.03437568418795,-0.0078735189009422,0.036344731289821,0.0565736995548,0.693718592,-66.169359535,0.05985995030494692,0.17349185641130774,0.02943926895351843,63.51461543466278
3.0422069320319265,2,Yaoyi,111.0,154.8913043478261,-25.21938117333333,-0.0253443896116752,-0.0065514512659019,0.0365828152627742,0.0574993186314059,0.7075294221499999,-64.90243696499999,0.05681539171683641,0.18869910986157096,0.024597883098855647,63.597480217466426
2.6438572547253734,2,Yaoyi,112.0,162.109375,-25.617419734,-0.019902678042981,-0.0059606571175658,0.03626924373441,0.0539404699355,0.7420750963,-63.45885602,0.060989383329568554,0.17284311319129766,0.0218720448617669,63.46888138378108
