BrightnessEV_mean,trial,experimenter,timestamp,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
5.0179823099546805,2,Yaoyi,414.0,76.42663043478261,-16.49550319888889,0.1620805545940198,0.5514205529514852,0.016276228438376235,0.6488663060158416,0.33564822085,-49.341772979999995
5.1052513065415575,2,Yaoyi,415.0,74.38858695652173,-16.35415021777778,0.690998478991,0.656018968224,-0.040597235819129995,1.065503795373,0.8338972116,-60.528472054999995
5.064899783671029,2,Yaoyi,416.0,66.40625,-17.244006285555557,1.0138075381683167,0.6104506921574258,-0.05985815505428119,1.2602775895326732,1.5330075330000001,-63.463225615
5.0701628584482625,2,Yaoyi,417.0,76.42663043478261,-16.930000715,0.7649057912480001,0.46794623709360006,0.076547385299187,1.007465901518,1.428540233,-81.452654635
4.9780659290824385,2,Yaoyi,418.0,69.3359375,-15.515683542888887,0.498299273570099,0.29523364801056434,0.04262800258229604,0.6951159057851485,1.300492454,-91.64318598
4.755403800517911,2,Yaoyi,419.0,102.9211956521739,-17.944204283333335,0.406252732708,-0.0646191802977,0.05506060439682,0.554666364602,1.69137241345,-124.14549535
4.8935613616015035,2,Yaoyi,420.0,98.6328125,-18.048294084444443,0.3750671745386138,-0.24076887831487126,0.02095380412095049,0.5928925773970297,3.7375721625000002,-161.14323885
4.920823339973045,2,Yaoyi,421.0,74.38858695652173,-20.313396005,0.31314663878,-0.40994575535449995,-0.026230656192199997,0.623026385716,3.5388334964999997,-168.01625345
4.828463344181767,2,Yaoyi,422.0,79.1015625,-12.610208092222223,0.2524620634672079,-0.4298074477121485,0.04605350414405941,0.5924053936584158,2.8243992635,-2.1974651999999963
4.820126368149585,2,Yaoyi,423.0,81.52173913043478,-8.923792007888888,0.6228433068782179,-0.4257227970643564,-0.0343699451816198,0.8227856999861386,2.155887926,-172.1998121
4.833479197763142,2,Yaoyi,424.0,79.4836956521739,-4.85301472576,0.5960284226320001,-0.22237958588371998,-0.012497359259951,0.710553670429,2.0931845985,-165.40112065
4.560809695262604,2,Yaoyi,425.0,69.3359375,-11.566477783333333,0.43215868404059404,-0.03177516037960594,-0.03989731814212871,0.5544651139772278,2.252441959,-166.5032046
4.364496214916172,2,Yaoyi,426.0,79.4836956521739,-18.782810593333334,0.224893928813,0.07859078800141,0.013630204666730001,0.307541951519,2.2145928795,-171.42381175
4.279548550830143,2,Yaoyi,427.0,106.4453125,-17.735927595,0.1554326367459406,0.07302610640446328,0.010803280906059406,0.25237434185643565,1.6411125275,-168.40777375
4.104008861831605,2,Yaoyi,428.0,94.76902173913044,-15.688153052222223,0.1212000722796,0.06108836270306,0.00675665648962,0.2167545157572,2.2905272915,-146.76815729999998
3.7029868424097283,2,Yaoyi,429.0,146.484375,-15.340297371111111,0.0833884110030693,0.06252438443572278,0.007227534850436632,0.20265580610940595,3.0048757879999997,-131.49935820000002
4.022655771378347,2,Yaoyi,430.0,123.30163043478261,-17.32317173,0.005067499677258,0.046569064770825,0.003030149944239998,0.24314807806480002,2.4508573284999997,-134.86006945
4.104930465134953,2,Yaoyi,431.0,229.2798913043478,-15.171141182,-0.016039890205990396,-0.021775373749019805,-0.01446851250791198,0.23191360676425743,2.5588936075,-137.95797095
4.12439071849496,2,Yaoyi,432.0,151.3671875,-16.271462727777777,-0.02067069304998439,-0.140964951962819,0.0705631635378,0.4074234096882,2.7918654225,-131.27626375
4.182059040446828,2,Yaoyi,433.0,111.07336956521739,-16.324457669444442,-0.014522456331917823,-0.14525900490781882,0.09289581504360495,0.2981264539091089,2.6263044165,-143.71931285
4.259550533424783,2,Yaoyi,434.0,67.3828125,-15.755542434888888,-0.023492289578475246,-0.12333943615017821,0.06007399835913862,0.234784133559802,2.5149741175,-149.89179620000002
4.272803224920494,2,Yaoyi,435.0,65.21739130434783,-16.909207938,0.0014839239278799999,-0.06694151510487,0.014781176429710007,0.5778719200513001,2.160652794,-129.6113083
4.455681604602142,2,Yaoyi,436.0,83.984375,-18.086197535555556,0.002282071300923862,-0.03318811199835643,0.018017286110376236,0.5366555466056435,1.986593259,-164.82214055
4.436432089854347,2,Yaoyi,437.0,67.2554347826087,-19.347222498888886,-0.00299684054855,-0.076849262969774,0.015850439235292998,0.3760676957018,2.361860886,-175.4989776
4.241400154280128,2,Yaoyi,438.0,63.4765625,-16.328848908999998,-0.028730129113891088,-0.076682402557099,0.009039390146524754,0.3344117095781188,1.8806017480000001,-166.4979515
3.972479745147558,2,Yaoyi,439.0,78.46467391304348,-18.33904651888889,-0.02012410118013,0.09326804644999999,0.10510129814138,0.3092910690096,1.7204615685,-162.89049665
3.9507533110325412,2,Yaoyi,440.0,124.32065217391305,-19.75891993,0.046540856902108914,0.15094522655866535,0.05057091821732673,0.3155286169057426,1.8935535195000002,-162.28786725
3.798810556834864,2,Yaoyi,441.0,125.0,-19.278240589,0.033372044491242,0.11552243210264,0.028711384211682,0.2021259501395,3.2058574249999996,-168.46095635
3.724066743588753,2,Yaoyi,442.0,199.72826086956522,-18.27775787888889,-0.010878125987253464,0.08320109150930693,0.0327808224910594,0.1727397610770297,3.1378622744999998,-171.41189715000002
3.675076939121219,2,Yaoyi,443.0,146.484375,-20.893790572222223,-0.00189819696654,0.057636371234533,0.031403874991389996,0.1312214824412,2.3330051865,-170.12552355000003
3.640736068683453,2,Yaoyi,444.0,94.76902173913044,-22.39480085,0.1341959511343792,0.023789605659653466,0.022407705612130693,0.17209400067356437,1.7251347209999999,-155.36068204999998
3.5708204601621647,2,Yaoyi,445.0,73.2421875,-21.857325591,0.1508621655193,0.033139734247768,0.051143788520609995,0.1992616497841,1.8832717199999998,-161.55780685
3.5457321507635466,2,Yaoyi,446.0,110.05434782608695,-23.63445680555556,0.05483311435970297,0.003115809351063366,0.020615348759049502,0.18590135448930692,2.040970865,-167.166864
3.655377584447633,2,Yaoyi,447.0,131.4538043478261,-22.602131256666667,-0.09698673480571882,0.04346796995247525,0.04230578626321783,0.20350533589574257,2.0078798805,-167.37932195000002
4.1992370669798325,2,Yaoyi,448.0,99.609375,-24.531502136666667,-0.052314879838000004,0.02947941854623,0.03701851179591,0.17169186633959999,1.739992406,-164.39283469999998
4.245950530390481,2,Yaoyi,449.0,125.33967391304348,-24.372786545555556,0.0069149418347524754,0.015292097542306931,0.030734169652999997,0.22160776445841585,1.697209821,-163.40823475
4.070597524234215,2,Yaoyi,450.0,111.328125,-24.446197406666666,-0.001134419771952,0.01863542236713,0.03611882995751,0.20583169684529998,1.9517449725,-167.24159114999998
3.9165198479926606,2,Yaoyi,451.0,97.82608695652173,-23.654056385,-0.04315276847958416,0.03432656832454951,0.04496863143327723,0.12688042182653464,2.368908518,-167.26313065
3.649585657921869,2,Yaoyi,452.0,97.65625,-25.618405495555557,-0.040030086595152996,0.008077206292698001,0.02824163644952,0.1335558541112,2.085712526,-165.63069524999997
