timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
17.0,2.3918331702694515,1,Yaoyi,164.0625,-17.47857891888889,0.5068700318227723,-0.1167578171749505,0.2216666254193069,0.5749055199217822,6.80143979,-31.897736245,0.20584103512014787,0.4578019820497774,0.5617818548656013,74.1046993259251
18.0,2.4746778862215693,1,Yaoyi,90.6929347826087,-18.25460282333333,0.411320298347,-0.1340325472594,0.2296771690249,0.501129389141,6.6891054175,-24.15448998,0.07807763401109058,0.4019159723245456,0.4847830323203328,70.26280860667902
19.0,2.581925871788332,1,Yaoyi,124.21875,-15.7256374511,0.2586489538639019,-0.145385397932594,0.2247675659814851,0.4365409798851485,6.679655827,-23.78217451,0.13645841035120146,0.5840415261611738,0.3650604773104799,72.65815033944196
20.0,2.803485570183124,1,Yaoyi,115.95394736842104,-17.499511323333333,0.0540925026280029,-0.2248945705099208,0.1433150530171782,0.4163783542079208,7.420307756,-23.276766405,0.12206634886662124,0.45629451745795896,0.2630986904011525,70.02165071003715
21.0,3.336146064755696,1,Yaoyi,89.28571428571429,-16.764819916666667,-0.0058913307013437,-0.1688428367793299,0.06820285307677,0.2906998323931,7.7629706195,-24.8215461935,0.07562714549775548,0.5092039328288835,0.17153311842825691,68.99525505132777
22.0,4.110841561096749,1,Yaoyi,149.73958333333334,-15.261447746666668,-0.1785774367263861,-0.2042874608623069,0.0807837941209208,0.3560511639870297,8.599737252,-21.92666518,0.1808995686999384,0.6174705354838769,0.27429905537026716,73.22203024276743
23.0,4.25462805419003,1,Yaoyi,166.81985294117646,-15.65332015222222,-0.0917735333965499,-0.1686082802946999,0.0573351829846,0.288167228291,4.4560226065,40.73681883,0.2106426008481026,0.5892495168496559,0.19001929965125536,72.80400061636797
24.0,4.20034643491557,1,Yaoyi,76.48026315789474,-16.208754061,-0.0807819017344267,-0.1475655426031683,0.0927077662686534,0.2556156943143564,6.421221158,-18.74059213,0.05332814476116354,0.5492494799308176,0.18160520285085247,69.1103982771999
25.0,4.097513131074368,1,Yaoyi,90.99264705882354,-15.822974084444446,0.2445788405073599,0.049741372406144,0.0810279838621,0.374981381315,6.7367913655,-16.442569285,0.07859954332934653,0.5770317472013319,0.25322177253838546,70.52214601330999
26.0,3.54450011198568,1,Yaoyi,79.96323529411765,-14.203691568888887,0.3780981048217822,0.043652435674595,0.0389342180356623,0.4298170143396039,6.646671920499999,27.24469715,0.059393280417527464,0.6936457302164837,0.3756145713872464,72.51653094204633
27.0,3.3747098146960792,1,Yaoyi,94.921875,-13.700777861111112,0.538974624479,0.07770511925499,0.15859439267041,0.609387344535,7.06699158,-1.7730051694999998,0.08544177449168207,0.7298634809878884,0.5635785329765666,74.97582552550084
28.0,3.832503450803739,1,Yaoyi,57.97697368421053,-13.011324231,0.4916019994089108,0.1217071194793465,0.1569529424902455,0.6088921845891089,8.766026076500001,1.785797145,0.02110711158673023,0.779515060091074,0.5259350907852726,73.98380367910967
29.0,3.909843126300578,1,Yaoyi,69.01041666666667,-14.930829235555557,0.483820742369,0.11061839464337,0.11596971083921,0.590375977977,6.244072440333333,26.24213876,0.04032039433148491,0.6412803037416279,0.505025611948834,72.5419764271199
30.0,3.9462344693011295,1,Yaoyi,68.27445652173913,-16.118508650000003,0.4255236060138614,0.0573499495160079,0.1132533536903861,0.4850755321861386,6.6588276475,4.922462906500001,0.039038817005545276,0.5557485785899164,0.4382027822434633,70.95538154113761
31.0,3.772252742262079,1,Yaoyi,67.3828125,-14.982379035555557,0.4503349398811881,-0.0068297406464554,0.0441242008604673,0.490775725909901,7.4603049275,6.2851872395,0.037486136783733824,0.6375679018328282,0.4468456043431888,71.97530239241412
32.0,3.8427230829620806,1,Yaoyi,53.38541666666666,-13.377922062,0.3111673259481,-0.01088853917192,0.02365747784946,0.3426457942452,8.737073507,9.5684927415,0.013111521873074539,0.7531142110564271,0.3039828437084621,71.73146371980631
33.0,3.891667387307805,1,Yaoyi,70.3125,-15.41587829111111,0.3333703149930693,-0.0743266239568019,0.0252223410250594,0.472324052119802,8.381190512,11.62528129,0.04258780036968577,0.6063490908231309,0.3347680737206369,70.80608968703638
34.0,3.7008665271249295,1,Yaoyi,65.625,-17.215027532222223,0.3516236223048,-0.03276785832756,0.04453508412913,0.54316549006,9.483980951,6.465557795,0.03442513863216266,0.47678185531656303,0.34847372613111094,69.1976748454909
35.0,4.082152876131264,1,Yaoyi,66.796875,-16.2567514,0.3361121594433663,-0.0605322921322673,0.0665077592096237,0.3907425293613861,8.0831646265,14.120173885,0.03646580406654344,0.5457929114684589,0.34031759567320946,70.00137178433805
36.0,3.875384128689844,1,Yaoyi,62.5,-16.699482760000002,0.2936942202318,-0.10719020250795,0.10799969278207,0.4774627423199999,7.8945480815,14.552986873,0.028983364140480593,0.5139092427452144,0.32283924745124615,69.32929217536216
37.0,3.730946845683182,1,Yaoyi,58.59375,-16.900427775555556,0.3194878065624752,-0.3467486934826188,0.1257652546871485,0.5695733932594059,7.934015049,8.9483368445,0.022181146025878007,0.49943801959183204,0.48293259727253435,70.30033993379982
38.0,3.825395040773692,1,Yaoyi,62.5,-17.604187635555558,0.38910848427256,-0.526809394735,0.0837306078680309,0.759736175105,7.537790959,10.0603982225,0.028983364140480593,0.4487561653925794,0.658376190973103,71.23175079530539
39.0,3.7202834387447536,1,Yaoyi,61.19791666666666,-16.58522924888889,0.2470376365986633,-0.8481976540986139,0.1209673073924752,1.1708359227039604,9.3656062795,0.116118619,0.026715958102279714,0.5221373047888298,0.8940469785703127,73.95234264807405
40.0,3.540978897173596,1,Yaoyi,64.14473684210526,-19.267381272,0.3625174906158416,-0.699295766960396,0.1157993008639524,0.8152207775584158,7.191458257,-5.127723905999999,0.03184745597820799,0.32897988632573716,0.7967520787098749,70.95872438515201
41.0,3.550791069428356,1,Yaoyi,99.8641304347826,-19.135818956666665,0.13384016646586,-0.8016857223949999,0.14002312119629,0.8423238565040001,4.3505838125,38.426361785,0.09404805914972271,0.3384544563642163,0.8258889996497857,72.54952665656333
42.0,3.556662807327668,1,Yaoyi,143.5546875,-18.55723611333333,0.0849359388656138,-0.6710065374485149,0.0671652062410891,0.7262622168366337,5.547618498,4.129399809,0.1701293900184843,0.38012158314238875,0.6781594086248424,73.38932206707709
43.0,3.649151132566709,1,Yaoyi,113.05147058823528,-20.308099994,-0.10520689776448,-0.6721961412730001,0.056274065370906,0.6990639158599999,4.1144401505,-6.20966752503,0.11701206915298464,0.2540316582030984,0.6812299413444535,70.8384608122525
44.0,3.6491241103139673,1,Yaoyi,151.04166666666666,-19.277925985555555,-0.1945104706960396,-0.5640197898653465,0.0653720041490099,0.6162775447138614,4.993051096,-13.83637903,0.18316697473813923,0.3282204999705741,0.5972011341259015,72.37959456741689
45.0,3.630506695606013,1,Yaoyi,115.72265625,-19.47245571333333,-0.2968827029113894,-0.617970450932,0.09883790107911,0.724231577821,4.160299933,-36.44294064,0.12166358595194084,0.31421127912547875,0.6913831958289025,71.73487263517578
46.0,3.610460172094284,1,Yaoyi,151.72697368421052,-19.487589075,-0.4004368087711881,-0.4581724618050505,0.025232090240198,0.6893917338613862,4.691284807500001,-55.16567783,0.1843603463371923,0.3131214374434954,0.6061972743022709,72.29424237048396
47.0,3.542560517989587,1,Yaoyi,118.2528409090909,-19.046659218888887,-0.377725520074,-0.438420991449,-0.0082627530611699,0.612233998296,3.5074316860000003,-63.339805350000006,0.12606956813980844,0.3448753693593065,0.5753746933507643,71.26289334191397
48.0,3.5751364299024733,1,Yaoyi,98.4375,-19.37965795777778,-0.3630889783306931,-0.3027296192019802,0.1090772549064356,0.5447926130534654,2.2688006717,-61.16264563,0.09156377079482439,0.3208941870098303,0.4800575962929738,69.52246643035824
49.0,3.535639689912702,1,Yaoyi,84.5788043478261,-20.565355967777776,-0.2889660196544554,-0.3091174435930693,0.0473687108318613,0.4529703734673267,2.463826216,-43.49833377,0.06743068391866915,0.23550515435433952,0.41960350751191827,67.5315035907208
50.0,3.284537887803251,1,Yaoyi,67.3828125,-20.644889687,-0.2507599925663999,-0.3323171046776,0.050778425251043,0.450765043123,3.73276242,-44.9450434,0.037486136783733824,0.22977746712656133,0.41309102020932204,66.81178050286799
51.0,3.1267704620241656,1,Yaoyi,104.95923913043478,-19.007939514444445,-0.1788686749246534,-0.2270277806430198,0.0592674299586326,0.3224061177946534,3.9487257675,-36.65118876,0.10292051756007393,0.3476638012191335,0.2864509848599355,68.52198384471056
52.0,3.223505592623864,1,Yaoyi,149.7961956521739,-18.428045081111108,-0.12501969546885,-0.1270829957435,0.04190705305408,0.2160367008378,3.4863344345,-28.343882925,0.18099815157116447,0.3894253832467847,0.17248638673416986,69.67295872425807
53.0,3.274610895814118,1,Yaoyi,93.75,-21.188645361,-0.1839145175452475,-0.0669564338688099,0.0417436951620326,0.228902309600693,4.511585925,-35.031293695,0.08340110905730129,0.19061844804058467,0.1897949989868612,65.47380354952793
54.0,3.3449637727104733,1,Yaoyi,82.54076086956522,-22.1275826,-0.12383020159191,-0.060300917803999,0.0499254977522079,0.185721902158,4.660219911,-53.36891745,0.06388170055452864,0.12300009843870943,0.13518657362115288,63.83512778132431
55.0,3.3883385733686704,1,Yaoyi,103.515625,-20.92143877555556,-0.0856162739829406,-0.1022650002743861,0.0714342178679307,0.1696254201671287,4.7763766315,-59.72040685,0.10040665434380776,0.2098615535006987,0.14007129840250704,65.6470421161046
56.0,3.346419245115994,1,Yaoyi,199.7282608695652,-21.325194124444447,-0.064395900534741,-0.05452969475943,0.054035014470269,0.1454446588421999,4.6629762015,-46.21779848,0.2679482439926062,0.18078477477598592,0.08803556123049296,68.23266666700789
57.0,3.3653667703461454,1,Yaoyi,163.0859375,-21.734715398,-0.0306738445481287,-0.0814037656936831,0.0211717836892475,0.1891455996848514,4.7675389475,-52.8374277,0.2041404805914972,0.15129275816987448,0.07716985503383124,66.51568155013909
58.0,3.517635491291675,1,Yaoyi,144.70108695652175,-21.73965646,-0.09963493393881,-0.0469794109456499,0.09298334716752,0.1927378347581,4.8847192265,-53.488244225,0.1721256931608133,0.15093692346245954,0.13279501899080337,66.31611709669221
59.0,3.677823216780861,1,Yaoyi,190.4296875,-22.240682517777778,-0.0011361483762376,0.0831078002800792,0.0184127605123465,0.2952513030584158,5.770458855,-50.39000343,0.25175600739371534,0.11485511338264108,0.0726892877388756,66.994895810377
60.0,3.6669830470906657,1,Yaoyi,109.03532608695652,-21.97933232111111,-0.0769005858409386,-0.0334722201000099,0.0664180999733069,0.2646741653089109,5.9040012090000005,-54.82452131,0.11001848428835488,0.13367646611282674,0.09494318319229103,64.56403274465934
61.0,3.926951774496204,1,Yaoyi,120.2445652173913,-21.679112791,-0.03109331475382,-0.14877419534807,0.095445165286195,0.2393262190791,5.1578643825,-53.717648505,0.1295378927911275,0.15529702636026574,0.1687626962687518,65.80442374229575
62.0,4.001057421429054,1,Yaoyi,99.609375,-22.181890567777774,-0.0103863310052376,-0.0594169994550396,0.0204293551964663,0.1477071033517821,5.4839554075,-47.885642535,0.09360443622920517,0.11908906477337529,0.05084867929375307,63.70794693621463
63.0,3.904239920320925,1,Yaoyi,143.6820652173913,-21.670284406666667,-0.04817356376965,-0.10124525649776,0.05470283081095,0.3478764723006,6.556383104,-46.55659556,0.17035120147874308,0.1559328098327659,0.1130404859318354,66.18254163502273
64.0,3.8258798699509295,1,Yaoyi,76.171875,-18.25676957,-0.0114029892104158,-0.2080767706674653,0.0473558006424722,0.5075340336891089,7.1362964765,-47.47356743,0.05279112754158965,0.4017599322533672,0.20362060814336766,67.50590660301914
65.0,3.736312577555807,1,Yaoyi,91.71195652173913,-21.352084268888888,0.02316894006008,-0.032578136958978,0.07665198614215,0.2134569109941,6.273338157,-49.04115826,0.0798521256931608,0.1788482585613073,0.07403320707722363,64.3354872732167
66.0,3.6734685936091376,1,Yaoyi,115.234375,-18.17341272333333,-0.0453546359516792,-0.0372710998511386,0.0495236992669465,0.2161181632479208,7.387419872,-44.20705741,0.12081330868761551,0.40776294519768275,0.0642092735807588,67.82309570477058
67.0,3.801900399060829,1,Yaoyi,114.1304347826087,-19.679805901111116,0.0008689408314799,-0.03463751096483,0.06087291217608,0.22685405245159,6.147354664,-43.136160975,0.1188909426987061,0.29927878214399206,0.05732471484391311,66.42776195845333
68.0,3.7460520303108154,1,Yaoyi,108.0163043478261,-20.367531963,-0.0208943542956633,-0.0382778109100198,0.0567954529655049,0.1549269641117821,7.7741247705,-52.71595878,0.10824399260628466,0.2497516153094435,0.05891688238548835,65.63323429492291
69.0,3.943982057334385,1,Yaoyi,104.4921875,-21.429441454444444,-0.0003306426756138,-0.2314826350745346,0.0810287808757722,0.3158121781831683,7.274841823,-31.504469185,0.1021072088724584,0.17327731622368772,0.23575271363096584,66.00749368118115
70.0,4.108159743986842,1,Yaoyi,100.88315217391305,-21.81167675777778,-0.0055150791845899,-0.411785931501,0.10111537987421,0.467806530051,6.314854665,-43.50100232,0.09582255083179297,0.14575032155629206,0.41783441321178505,67.00813018100564
71.0,4.198704111430614,1,Yaoyi,156.25,-22.767667107,-0.0177930468362079,-0.4885153631746,0.134824554322594,0.6169853037396039,6.6103495015,-52.70014976,0.1922365988909427,0.07690387797655568,0.5023951045399786,68.78673934985736
72.0,4.241988010805981,1,Yaoyi,207.8804347826087,-22.776296347777777,0.09181770289784,-0.26276325178229,0.07764351603837,0.5385209459170001,6.61713303,-54.28406218,0.28214417744916814,0.07628243599356241,0.2802699584617057,68.80043244859976
73.0,4.259381240699457,1,Yaoyi,240.234375,-23.83554166,0.029848474959594,-0.1561545136964257,0.1191522911550297,0.3724803863827722,7.437507532,-62.02574257,0.3384842883548983,0.0,0.18831952138242086,68.27624193815733
74.0,4.04491193557329,1,Yaoyi,191.57608695652172,-23.285646505,-0.00954243667469,-0.04900288898624,0.059295473724946,0.2452897004932999,6.978968675,-65.483904305,0.2537523105360443,0.03960115893876845,0.06493200839416513,66.06971618513943
75.0,3.932990248705616,1,Yaoyi,178.7109375,-23.573562201111116,-0.0821438912160643,0.6360581240623763,0.0244754084312673,0.6634278337158417,5.910349026,-42.934615795,0.23134935304990756,0.018866669574768735,0.6395839314812367,69.97005854774527
76.0,3.891540153512964,1,Yaoyi,139.60597826086956,-23.232759577777777,-0.1117883961616,0.419625262459,-0.0279984039756699,0.491929999094,7.869551557999999,-57.632470015,0.16325323475046208,0.043409855181437244,0.4291455329441804,67.21914722073993
77.0,3.9488510124038423,1,Yaoyi,191.57608695652172,-19.954234356666667,-0.0458337544849544,0.3105389272248812,0.0448281245779801,0.4139625395315842,1.7004141646000002,-46.280462075,0.2537523105360443,0.27951558767508267,0.308904170883537,70.90046662989018
78.0,4.093939181639815,1,Yaoyi,174.8046875,-21.163239185,-0.08388971937533,0.48237786634894,0.07454970746259,0.5911711221093,1.6711562215,-99.720167715,0.22454713493530498,0.1924480950281133,0.49034782330001536,70.72310242544359
79.0,4.3152720273724805,1,Yaoyi,213.9945652173913,-22.01412202333333,0.3706934326261188,0.060418807509792,0.0591414253515346,0.6218459321316832,2.3242675815,35.603559265,0.29279112754158965,0.13117105664593565,0.3731877626515177,70.41537733179516
80.0,4.57440813937607,1,Yaoyi,239.2578125,-22.75712754111111,0.2584553726694951,0.178071253108396,0.0831998231053564,0.3959742538554456,2.920867743,-77.314414095,0.33678373382624766,0.07766289361820393,0.31665707417117683,70.20088599331281
81.0,4.499738107889335,1,Yaoyi,199.7282608695652,-21.562601041,0.04430962426068,0.06305646130689,0.0505167097267399,0.3792604237655,4.6132514345,-101.31376323,0.2679482439926062,0.16368771736387,0.07983624343684834,67.96190743571336
82.0,4.423609157111084,1,Yaoyi,182.6171875,-21.766727825,-0.3547766472969505,0.1316212462457426,0.0310194211443366,0.7426641322940594,2.7211313985,-49.58416791,0.23815157116451013,0.14898735649809075,0.37263973250115173,69.53199756127651
83.0,4.353904672795305,1,Yaoyi,188.51902173913044,-22.69382076888889,-0.37783322560061,0.087111672062024,0.03909741915626,0.5522506429743,4.775598259,-19.509979775,0.24842883548983363,0.08222198370269924,0.3828607582482389,69.01812658021498
84.0,4.3075616961918985,1,Yaoyi,190.5570652173913,-21.512212465,-0.2242716605804752,0.1483562426591881,0.021744330312891,0.3916368006792079,3.645115453,43.28781015,0.25197781885397413,0.16731649275628857,0.26072590678369956,69.13316154442454
85.0,4.246219916286458,1,Yaoyi,197.265625,-21.55481942111111,-0.186955816822381,0.06981699633262,0.06183939260456,0.5208989787122,7.6575868735,-15.605207095,0.26365988909426985,0.16424811722049557,0.19875920866392735,68.83424885784277
86.0,4.292066704273419,1,Yaoyi,187.5,-21.15309250888889,-0.1782610843805445,0.1413823485103465,0.0396342223822901,0.3041257608439603,5.70123261,-3.7638866755,0.24665434380776338,0.1931788163842166,0.2211828956953794,69.0206958383289
87.0,4.277183881607958,1,Yaoyi,193.359375,-22.022352753333333,-0.1107864023056,0.06178121353583,0.05121419484477,0.1696095119413,5.109766802499999,-0.3390593150000001,0.2568576709796673,0.130578313749497,0.1253040688349041,67.70652573526654
88.0,3.984808652788528,1,Yaoyi,185.46195652173915,-21.235954644,-0.1052109427638613,0.0564565062269505,0.048087611521791,0.1453719381174257,6.5278821925,2.9906890350000026,0.24310536044362294,0.18721143050582897,0.11707976555190859,68.04528249935768
89.0,4.41133282078155,1,Yaoyi,193.359375,-22.08611018333333,-0.0726472379510891,0.0252070224756712,0.0457437001303168,0.1020436565270297,15.74475398,-167.9105475,0.2568576709796673,0.125986769168681,0.07711182161337216,67.26588922252449
90.0,4.548635946841647,1,Yaoyi,201.7663043478261,-21.70097039666667,-0.0630785360079032,0.03081699507393,0.04774390159148,0.1078671854038,28.94696823,-114.38281742,0.27149722735674675,0.15372293262956788,0.07245476120320489,67.85425782831538
91.0,4.524190900924711,1,Yaoyi,230.46875,-21.247965337777774,-0.0535075849486495,0.0240692556230693,0.0422745297159366,0.0985808803461188,8.8750053205,-104.58709493,0.32147874306839186,0.18634647036036536,0.05963887926350138,69.14284353980023
92.0,4.423809105698326,1,Yaoyi,601.2228260869565,-21.416049735,-0.036271460195772,0.0136512550132903,0.049785708366277,0.0761230440609,1.2374292055,30.20955685000001,0.967097966728281,0.17424173208616747,0.05024604808270291,81.83482850426125
93.0,4.392274002398656,1,Yaoyi,220.1086956521739,-21.09571771333333,-0.0075194227180495,0.0058415667215742,0.0490074769651485,0.1559996135939604,0.78622440985,-82.50970451,0.30343807763401104,0.19731071021382324,0.03683633524444464,68.73118075720166
94.0,4.258987124919388,1,Yaoyi,175.78125,-20.19079252333333,-0.06755262734804,-0.021762227242,0.0489852654747565,0.222919213013,0.8310740116499999,-84.943911105,0.22624768946395563,0.26247965369521314,0.07381410645835056,68.26522248528848
95.0,4.228816729545374,1,Yaoyi,243.5461956521739,-20.444643612222222,-0.0291243536074702,0.018813823376742,0.0111740117487524,0.2975004241181188,0.83625349755,-82.47331489999999,0.34425138632162655,0.24419835547597626,0.02309334724041174,70.00015477006754
96.0,4.281246567896024,1,Yaoyi,157.2265625,-20.049802888,-0.01398039772895,-0.0236063053971,0.05673630530901,0.1680117721794,0.7802261487,-84.93474766,0.19393715341959333,0.272633140058544,0.0501743846119402,67.55173582598992
97.0,4.160861800248815,1,Yaoyi,60.12228260869565,-18.568034258888886,-0.0189152358004297,0.0183818882276534,0.0414181499833663,0.1733448170410891,0.7955788326,-81.53497887500001,0.02484288354898336,0.3793439456700428,0.03600073975957771,65.3369909370968
98.0,4.273674178576584,1,Yaoyi,115.234375,-19.796277374444443,0.0287358428125673,-0.1260113670889247,0.0960234327979762,0.3040376816424752,0.8128641857500001,-82.73252979,0.12081330868761551,0.2908909916981832,0.14996425675201303,67.10667212814661
99.0,4.415071069711631,1,Yaoyi,97.82608695652172,-20.27179244888889,0.06497625238063,0.0565215169798,0.099128022378288,0.85760614957,0.76355865675,-81.673558045,0.09049907578558222,0.2566463763935535,0.11971877631190474,65.84748824292953
100.0,4.397033376780061,1,Yaoyi,111.0733695652174,-17.7605039763,-0.7991730409633664,0.5509826084329504,0.0783175196126435,1.1983177891455443,3.3335591095,-14.331396707,0.1135674676524954,0.4374989135360008,0.977726207875665,75.34314597848723
101.0,4.43405867475075,1,Yaoyi,103.515625,-20.31285756,-0.789423933926,0.419669845920943,0.10944244062117,1.020519611098,5.475212434,-7.788143250499999,0.10040665434380776,0.2536890381134056,0.9032457129643997,72.27836724795222
102.0,4.36306857371976,1,Yaoyi,51.97010869565217,-19.765187536666662,-0.593658916230693,0.7006321493673268,0.0751556869599277,1.0079633729613862,6.1580452015,-6.297723621499999,0.010646950092421443,0.2931299523364497,0.9243013310752378,71.12490907848773
103.0,4.281893406759997,1,Yaoyi,67.3828125,-19.952451303333333,-0.4902178256159999,0.7242663703069999,0.16953153937926,0.931916091712,6.7575948095000005,-5.57863091,0.037486136783733824,0.27964399575034504,0.8931993413140727,71.2510454151914
104.0,4.461794819117387,1,Yaoyi,67.2554347826087,-19.100457729,-0.3809473508009901,0.5462940178544554,0.1399463562897623,0.6970833452534654,6.9828612065,-6.4642126935,0.03726432532347506,0.3410010247134093,0.679033822562691,70.26956938353194
105.0,4.499775780263557,1,Yaoyi,58.59375,-18.849853016666668,-0.312771158187,0.441384948266,0.12617448209248,0.567910793748,7.140499503,-5.541043295,0.022181146025878007,0.3590485324131572,0.5516798060718894,69.16564375805056
106.0,4.5010074389046775,1,Yaoyi,57.06521739130435,-19.611021334444445,-0.1990278713432673,0.3220048380551485,0.1325184877260396,0.444564582620792,7.0434085875,-5.0419297400000005,0.019519408502772652,0.3042323601712456,0.3944319000577882,67.19663169257271
107.0,4.639044820613246,1,Yaoyi,61.5234375,-19.706977725,-0.215171694913066,0.260216463565,0.111254720791985,0.370195503095,6.724584239,-5.0404760060000005,0.027282809611829946,0.29732198054882264,0.34803401181171123,66.89779205331617
108.0,4.581771289848068,1,Yaoyi,79.4836956521739,-19.54165105333333,-0.1313068389644623,0.1796127445118604,0.1237716088856623,0.2806538559045544,6.831875149,-6.414040067,0.058558225508317914,0.30922811891348867,0.24527026110808886,66.84406402599294
109.0,4.510599762058902,1,Yaoyi,66.23641304347827,-18.516455151111117,-0.0472781021449702,0.0868292468012871,0.0871229748126257,0.1966534668730692,6.4794658175,-5.088985568,0.03548983364140482,0.38305845820294065,0.12019097038404677,66.26802593433575
110.0,4.256488703765402,1,Yaoyi,59.5703125,-18.827566611,0.01092675803671,0.01829801152823,0.03837520031432,0.1386573448315,6.03294807,-5.1762707015,0.02388170055452865,0.3606535065340503,0.030697862226382346,65.05105898731023
111.0,4.344519084163505,1,Yaoyi,64.19836956521739,-18.699320667777776,0.1182884840790425,-0.0247348679984455,0.0323596145492277,0.3774235647451485,5.522237297,-6.021413643500001,0.03194085027726432,0.36988924526463723,0.1133968257793536,65.98466255495576
112.0,4.230958529895682,1,Yaoyi,59.5703125,-18.80142118666667,0.09639772824856,0.01167924307321,0.18938870127682,0.4318184675429999,5.121940725,-2.2537044661500003,0.02388170055452865,0.3625363911078303,0.20273355992526104,66.44993918378663
113.0,3.9525582367147822,1,Yaoyi,54.00815217391305,-19.486112493333334,0.1804025741679999,0.012304760853328,0.0917144053768911,0.3123783774448515,5.019405283499999,2.33656332,0.01419593345656193,0.3132277747056735,0.19246875494788984,65.58240200518244
114.0,3.943237382703997,1,Yaoyi,57.6171875,-19.038656029,0.15580017202902,-0.05447500100182,0.096231949088458,0.2663175284135,4.5745748805,-1.24087614115,0.02048059149722736,0.34545172576456895,0.1805573717828294,65.99949151338201
