timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
639.0,3.9765958409839564,1,Yaoyi,48.91304347826087,-15.265612410000001,0.08276696215915842,-0.3036437378356436,-0.023399624959040594,0.3386936073326733,0.51679361125,-53.84804992
640.0,4.085534983419385,1,Yaoyi,52.734375,-15.148576652222223,0.05675461725557426,-0.3515577927079208,-0.03896633140662376,0.38796074497128713,0.550916734,13.746638069999996
641.0,4.183211156992836,1,Yaoyi,55.02717391304348,-14.143436394,0.042325886918117,-0.364696650919,-0.04655206947647,0.39015947379399996,0.263220549245,138.11660561
642.0,4.125361105373479,1,Yaoyi,59.5703125,-14.862610465555555,0.03696721469390099,-0.35301627934455443,-0.034609078939910894,0.39740652191683173,0.7506236896,99.25841239
643.0,4.08616706847857,1,Yaoyi,50.95108695652174,-15.717356040000002,0.032792762848845,-0.3116118075275,-0.016311503885649,0.375882431947,0.119873867445,3.407674049999997
644.0,4.13527819275828,1,Yaoyi,63.4765625,-16.197867484,0.026882242341641587,-0.2577126503653465,-0.02245809588079208,0.3426232016544554,0.5607240445499999,121.8998651
645.0,4.168369794141404,1,Yaoyi,59.10326086956522,-14.67732083888889,0.013443240864420001,-0.1924262157901,0.0292178524894,0.254317886841,0.5113895256,11.935868700000007
646.0,4.272480201012287,1,Yaoyi,66.23641304347827,-14.856392970000002,0.023179351192306928,-0.10009378527387128,0.06435291551078912,0.20496573680544553,1.14903679425,-1.5942980500000061
647.0,4.081922012346051,1,Yaoyi,46.875,-15.552532971111113,0.04116107076122,-0.014891047092409999,0.03729084586505,0.1489284751769,1.7816898265,-160.29360155
648.0,4.158140331159143,1,Yaoyi,46.875,-15.787109953000002,0.04572218429456039,0.04920072310080495,0.015343504916287129,0.1505373262651485,1.779146663,-163.8018883
649.0,3.9391796239122896,1,Yaoyi,52.734375,-16.33681936888889,0.029029267909249,0.08799680949729,0.0158061465744231,0.1656831309592,2.6946177385,-172.77811555
650.0,3.8641136905406954,1,Yaoyi,105.97826086956522,-16.16407463111111,0.027580827577755446,0.04759044766970495,0.0215286433210198,0.21949489807079206,2.597988633,2.724704850000009
651.0,3.8842997449497316,1,Yaoyi,89.84375,-15.558989495,0.0196905118667003,0.01910915244762,0.037245717054171,0.2438920446279,2.717978372,-170.72199584999998
652.0,3.7601257481968564,1,Yaoyi,70.3125,-15.593690967777778,0.005566843651912871,-0.06593974128932475,-0.0034506387917737813,0.19804263468643563,3.5365909584999997,-173.7417802
653.0,3.8999366427997777,1,Yaoyi,72.265625,-15.939847682222222,0.12212090843242,-0.12219112928634,0.0073568790256599995,0.2892316495343,4.5297732725,-2.0574260499999895
654.0,4.335378545622687,1,Yaoyi,86.61684782608695,-14.189314988888889,0.24255277841544554,-0.15714399447633662,-0.021362240820999998,0.37825723935445543,4.792261938499999,-177.1201287
655.0,4.424262457725852,1,Yaoyi,119.22554347826087,-13.736516201,0.2154432046162,-0.1286288304002,-0.011094746715770001,0.27863155872900003,5.3781895225,-177.5327378
656.0,4.409017625703869,1,Yaoyi,47.8515625,-15.501547132222223,0.2752317252960396,-0.10648662864384159,-0.008182529901584159,0.3151641184534653,5.184968949,0.849049750000006
657.0,4.286486722587844,1,Yaoyi,81.52173913043478,-15.132919512222221,0.22196881934499998,-0.08394067493667,0.012445126086495,0.26090273020800003,5.259794592,-0.05196074999999212
658.0,4.321013943470712,1,Yaoyi,89.84375,-16.111262316666668,0.22360251966039604,-0.08043996336474257,0.00492801019509901,0.26117615645643566,5.1264594675,-0.4658443499999976
659.0,4.28704490803248,1,Yaoyi,77.44565217391305,-16.175449993,0.302563537687,-0.062129528521754,-0.02116955775233,0.337431387882,5.5425267885,-0.20908029999999656
660.0,3.872750134039742,1,Yaoyi,92.7734375,-15.476154731111112,0.3592592964930693,-0.05918493645304348,0.0025364989910891087,0.39133709763267327,5.268806883,178.16042
661.0,4.376008705750649,1,Yaoyi,72.35054347826087,-16.11369027888889,0.3414157358267327,-0.05172181670498416,0.01676425095190891,0.35590615653762375,5.208258194000001,178.06373855
662.0,4.395788794042991,1,Yaoyi,87.63586956521739,-15.703393641,0.370726142551,-0.054290682511575004,0.014364503860833,0.38410448129499997,5.13874466,174.92514655000002
663.0,4.194918752075762,1,Yaoyi,71.2890625,-15.650289482222222,0.2829785109920792,-0.053982584743542575,0.024947869246138614,0.30236596586039605,5.1929014305,172.8519168
664.0,3.52571652015919,1,Yaoyi,84.5788043478261,-14.090921502222223,0.222355087879,-0.03326553928678,0.046148097038908,0.240786580145,4.7874541145,169.30226
