"Time (s)","Recording (a.u.)"
1.564583333E-2,7.085999008E-3
1.566666667E-2,4.908893723E-3
1.568750000E-2,2.335812664E-3
1.570833333E-2,2.256579231E-3
1.572916667E-2,3.042093944E-3
1.575000000E-2,3.988467157E-3
1.577083333E-2,5.676229019E-3
1.579166667E-2,7.151970174E-3
1.581250000E-2,7.192197256E-3
1.583333333E-2,5.978528410E-3
1.585416667E-2,5.642252043E-3
1.587500000E-2,6.655625068E-3
1.589583333E-2,9.073950350E-3
1.591666667E-2,1.245585643E-2
1.593750000E-2,1.328220591E-2
1.595833333E-2,1.243805978E-2
1.597916667E-2,1.332347374E-2
1.600000000E-2,1.448995806E-2
1.602083333E-2,1.515713520E-2
1.604166667E-2,1.730023697E-2
1.606250000E-2,2.050632425E-2
1.608333333E-2,2.186504006E-2
1.610416667E-2,2.166151814E-2
1.612500000E-2,2.169356868E-2
1.614583333E-2,2.011015266E-2
1.616666667E-2,1.675992087E-2
1.618750000E-2,1.425240748E-2
1.620833333E-2,1.315879263E-2
1.622916667E-2,1.315845549E-2
1.625000000E-2,1.379630342E-2
1.627083333E-2,1.369965728E-2
1.629166667E-2,1.219448075E-2
1.631250000E-2,1.019061636E-2
1.633333333E-2,7.991620339E-3
1.635416667E-2,7.285560016E-3
1.637500000E-2,9.804660454E-3
1.639583333E-2,1.108984556E-2
1.641666667E-2,9.763473645E-3
1.643750000E-2,9.898215532E-3
1.645833333E-2,9.731631726E-3
1.647916667E-2,7.818708196E-3
1.650000000E-2,6.835591979E-3
1.652083333E-2,7.373480592E-3
1.654166667E-2,8.654858917E-3
1.656250000E-2,8.848939091E-3
1.658333333E-2,8.307646960E-3
1.660416667E-2,8.414132521E-3
1.662500000E-2,7.153475657E-3
1.664583333E-2,5.277618766E-3
1.666666667E-2,4.085605498E-3
1.668750000E-2,2.774304710E-3
1.670833333E-2,2.957828809E-3
1.672916667E-2,2.538526664E-3
1.675000000E-2,-9.506428614E-5
1.677083333E-2,-1.353463973E-3
1.679166667E-2,-2.384301275E-3
1.681250000E-2,-3.802159801E-3
1.683333333E-2,-3.463414498E-3
1.685416667E-2,-3.192330012E-3
1.687500000E-2,-2.295113169E-3
1.689583333E-2,-2.369666472E-4
1.691666667E-2,-6.518299924E-4
1.693750000E-2,-1.956209075E-3
1.695833333E-2,-1.150906086E-3
1.697916667E-2,-1.248190878E-3
1.700000000E-2,-2.283609472E-3
1.702083333E-2,-9.060752345E-4
1.704166667E-2,1.966160344E-4
1.706250000E-2,-8.746248786E-4
1.708333333E-2,-1.294798218E-3
1.710416667E-2,-1.834150869E-3
1.712500000E-2,-3.555950709E-3
1.714583333E-2,-4.282447044E-3
1.716666667E-2,-4.175620154E-3
1.718750000E-2,-3.997419961E-3
1.720833333E-2,-1.813427079E-3
1.722916667E-2,1.200797502E-3
1.725000000E-2,1.495241304E-3
1.727083333E-2,4.505395773E-4
1.729166667E-2,-3.837105178E-4
1.731250000E-2,-1.298214658E-3
1.733333333E-2,-4.425716470E-4
1.735416667E-2,7.159994566E-4
1.737500000E-2,-2.390501177E-4
1.739583333E-2,-4.378680896E-4
1.741666667E-2,8.719478501E-4
1.743750000E-2,1.067195786E-3
1.745833333E-2,9.716115892E-4
1.747916667E-2,1.460583415E-3
1.750000000E-2,1.445516013E-3
1.752083333E-2,9.577083401E-4
1.754166667E-2,-4.802490585E-4
1.756250000E-2,-1.581529155E-3
1.758333333E-2,-1.055356581E-3
1.760416667E-2,-6.764620775E-4
1.762500000E-2,1.079520676E-3
1.764583333E-2,4.040556494E-3
1.766666667E-2,5.003371742E-3
1.768750000E-2,5.925101694E-3
1.770833333E-2,6.948500406E-3
1.772916667E-2,6.124891341E-3
1.775000000E-2,4.905340262E-3
1.777083333E-2,3.359941766E-3
1.779166667E-2,1.745342161E-3
1.781250000E-2,1.167602139E-3
1.783333333E-2,4.344317422E-4
1.785416667E-2,-4.299994034E-4
1.787500000E-2,-7.210773183E-4
1.789583333E-2,-1.370221958E-3
1.791666667E-2,-1.868925523E-3
1.793750000E-2,-2.390495501E-3
1.795833333E-2,-4.587752745E-3
1.797916667E-2,-6.686508656E-3
1.800000000E-2,-7.192572579E-3
1.802083333E-2,-7.233673707E-3
1.804166667E-2,-6.815648172E-3
1.806250000E-2,-6.495534908E-3
1.808333333E-2,-7.064309902E-3
1.810416667E-2,-8.083429188E-3
1.812500000E-2,-9.213546291E-3
1.814583333E-2,-9.644189849E-3
1.816666667E-2,-9.576831013E-3
1.818750000E-2,-1.028640568E-2
1.820833333E-2,-1.119756885E-2
1.822916667E-2,-1.179702673E-2
1.825000000E-2,-1.248914190E-2
1.827083333E-2,-1.324630156E-2
1.829166667E-2,-1.465803757E-2
1.831250000E-2,-1.468557213E-2
1.833333333E-2,-1.216126047E-2
1.835416667E-2,-1.153393928E-2
1.837500000E-2,-1.207466796E-2
1.839583333E-2,-1.196476631E-2
1.841666667E-2,-1.448221691E-2
1.843750000E-2,-1.557218470E-2
1.845833333E-2,-1.308185887E-2
1.847916667E-2,-1.263493113E-2
1.850000000E-2,-1.302253641E-2
1.852083333E-2,-1.223120466E-2
1.854166667E-2,-1.259970479E-2
1.856250000E-2,-1.336400211E-2
1.858333333E-2,-1.290159021E-2
1.860416667E-2,-1.180884056E-2
1.862500000E-2,-1.116829924E-2
1.864583333E-2,-1.068152674E-2
1.866666667E-2,-9.719625115E-3
1.868750000E-2,-8.826128207E-3
1.870833333E-2,-8.468465880E-3
1.872916667E-2,-8.736847900E-3
1.875000000E-2,-9.212782606E-3
1.877083333E-2,-8.605862036E-3
1.879166667E-2,-7.321586832E-3
1.881250000E-2,-8.312845603E-3
1.883333333E-2,-1.036722586E-2
1.885416667E-2,-9.927603416E-3
1.887500000E-2,-9.349607863E-3
1.889583333E-2,-9.557401761E-3
1.891666667E-2,-8.924013935E-3
1.893750000E-2,-8.560891263E-3
1.895833333E-2,-7.215454243E-3
1.897916667E-2,-5.850361660E-3
1.900000000E-2,-6.584142335E-3
1.902083333E-2,-6.131466478E-3
1.904166667E-2,-4.314540420E-3
1.906250000E-2,-3.638510359E-3
1.908333333E-2,-4.443440586E-3
1.910416667E-2,-6.249539554E-3
1.912500000E-2,-7.670218591E-3
1.914583333E-2,-8.767424151E-3
1.916666667E-2,-9.567716159E-3
1.918750000E-2,-1.043002773E-2
1.920833333E-2,-1.175333373E-2
1.922916667E-2,-1.093960740E-2
1.925000000E-2,-9.612263180E-3
1.927083333E-2,-1.092313416E-2
1.929166667E-2,-1.188222505E-2
1.931250000E-2,-1.094318926E-2
1.933333333E-2,-9.910233319E-3
1.935416667E-2,-1.014101878E-2
1.937500000E-2,-1.193292905E-2
1.939583333E-2,-1.289305184E-2
1.941666667E-2,-1.245976426E-2
1.943750000E-2,-1.343874261E-2
1.945833333E-2,-1.523723640E-2
1.947916667E-2,-1.573482156E-2
1.950000000E-2,-1.618731394E-2
1.952083333E-2,-1.773941517E-2
1.954166667E-2,-1.928159967E-2
1.956250000E-2,-2.020820603E-2
1.958333333E-2,-2.200749889E-2
1.960416667E-2,-2.429225296E-2
1.962500000E-2,-2.471461892E-2
1.964583333E-2,-2.541712672E-2
1.966666667E-2,-2.740202285E-2
1.968750000E-2,-2.807861008E-2
1.970833333E-2,-2.877431922E-2
1.972916667E-2,-2.882001549E-2
1.975000000E-2,-2.655003965E-2
1.977083333E-2,-2.565336972E-2
1.979166667E-2,-2.685809135E-2
1.981250000E-2,-2.802879363E-2
1.983333333E-2,-2.858699486E-2
1.985416667E-2,-2.846299112E-2
1.987500000E-2,-2.870624512E-2
1.989583333E-2,-2.900768071E-2
1.991666667E-2,-2.938465402E-2
1.993750000E-2,-3.041011095E-2
1.995833333E-2,-2.954191715E-2
1.997916667E-2,-2.687971294E-2
2.000000000E-2,-2.584136650E-2
2.002083333E-2,-2.652763203E-2
2.004166667E-2,-2.658922970E-2
2.006250000E-2,-2.564436942E-2
2.008333333E-2,-2.590118349E-2
2.010416667E-2,-2.619416267E-2
2.012500000E-2,-2.432427742E-2
2.014583333E-2,-2.386245877E-2
2.016666667E-2,-2.447491884E-2
2.018750000E-2,-2.242855355E-2
2.020833333E-2,-2.053775825E-2
2.022916667E-2,-2.065935731E-2
2.025000000E-2,-2.119741216E-2
2.027083333E-2,-2.094775438E-2
2.029166667E-2,-2.003228851E-2
2.031250000E-2,-2.041763999E-2
2.033333333E-2,-2.121975645E-2
2.035416667E-2,-2.178011462E-2
2.037500000E-2,-2.298501320E-2
2.039583333E-2,-2.350304835E-2
2.041666667E-2,-2.302716300E-2
2.043750000E-2,-2.175978571E-2
2.045833333E-2,-2.033278719E-2
2.047916667E-2,-1.838305593E-2
2.050000000E-2,-1.584424078E-2
2.052083333E-2,-1.679365523E-2
2.054166667E-2,-1.976960711E-2
2.056250000E-2,-2.031078376E-2
2.058333333E-2,-2.020141296E-2
2.060416667E-2,-2.062596381E-2
2.062500000E-2,-2.051415481E-2
2.064583333E-2,-1.988955028E-2
2.066666667E-2,-1.934761181E-2
2.068750000E-2,-1.889774948E-2
2.070833333E-2,-1.855102181E-2
2.072916667E-2,-1.824327372E-2
2.075000000E-2,-1.729146019E-2
2.077083333E-2,-1.678611711E-2
2.079166667E-2,-1.599538326E-2
2.081250000E-2,-1.369596552E-2
2.083333333E-2,-1.223991904E-2
2.085416667E-2,-1.110692322E-2
2.087500000E-2,-9.746066295E-3
2.089583333E-2,-1.039921399E-2
2.091666667E-2,-1.138512604E-2
2.093750000E-2,-1.038801111E-2
2.095833333E-2,-9.387743659E-3
2.097916667E-2,-9.401680902E-3
2.100000000E-2,-9.013809264E-3
2.102083333E-2,-9.452914819E-3
2.104166667E-2,-1.044598222E-2
2.106250000E-2,-1.006752253E-2
2.108333333E-2,-1.045322232E-2
2.110416667E-2,-1.108483132E-2
2.112500000E-2,-9.984547272E-3
2.114583333E-2,-8.511928841E-3
2.116666667E-2,-7.039466873E-3
2.118750000E-2,-6.553187501E-3
2.120833333E-2,-6.827628240E-3
2.122916667E-2,-5.097359419E-3
2.125000000E-2,-2.130274661E-3
2.127083333E-2,-1.062699594E-3
2.129166667E-2,-1.524343621E-3
2.131250000E-2,-5.310833221E-4
2.133333333E-2,8.186751511E-4
2.135416667E-2,1.083930838E-4
2.137500000E-2,-7.997194189E-4
2.139583333E-2,-1.170014148E-3
2.141666667E-2,-2.940376056E-3
2.143750000E-2,-6.056051236E-3
2.145833333E-2,-8.391816169E-3
2.147916667E-2,-9.179879911E-3
2.150000000E-2,-9.687162004E-3
2.152083333E-2,-1.156089548E-2
2.154166667E-2,-1.449360326E-2
2.156250000E-2,-1.484161802E-2
2.158333333E-2,-1.268319227E-2
2.160416667E-2,-1.123034209E-2
2.162500000E-2,-1.025332138E-2
2.164583333E-2,-1.124097779E-2
2.166666667E-2,-1.337751374E-2
2.168750000E-2,-1.276678406E-2
2.170833333E-2,-1.151210815E-2
2.172916667E-2,-1.089451835E-2
2.175000000E-2,-1.081901789E-2
2.177083333E-2,-1.298134681E-2
2.179166667E-2,-1.491976250E-2
2.181250000E-2,-1.519994438E-2
2.183333333E-2,-1.623424329E-2
2.185416667E-2,-1.797829010E-2
2.187500000E-2,-1.849277131E-2
2.189583333E-2,-1.889500208E-2
2.191666667E-2,-2.158071287E-2
2.193750000E-2,-2.433419041E-2
2.195833333E-2,-2.343153954E-2
2.197916667E-2,-2.002483606E-2
2.200000000E-2,-1.828956231E-2
2.202083333E-2,-1.817815378E-2
2.204166667E-2,-1.684003323E-2
2.206250000E-2,-1.627127081E-2
2.208333333E-2,-1.760996506E-2
2.210416667E-2,-1.744994149E-2
2.212500000E-2,-1.584939286E-2
2.214583333E-2,-1.575488225E-2
2.216666667E-2,-1.714615710E-2
2.218750000E-2,-1.756386459E-2
2.220833333E-2,-1.733098924E-2
2.222916667E-2,-1.865566894E-2
2.225000000E-2,-1.955179498E-2
2.227083333E-2,-1.828547567E-2
2.229166667E-2,-1.733848453E-2
2.231250000E-2,-1.695899107E-2
2.233333333E-2,-1.642242633E-2
2.235416667E-2,-1.731528714E-2
2.237500000E-2,-1.820963621E-2
2.239583333E-2,-1.707248390E-2
2.241666667E-2,-1.445660181E-2
2.243750000E-2,-1.140379719E-2
2.245833333E-2,-1.181008201E-2
2.247916667E-2,-1.517808530E-2
2.250000000E-2,-1.515911333E-2
2.252083333E-2,-1.366840117E-2
2.254166667E-2,-1.468770206E-2
2.256250000E-2,-1.538237743E-2
2.258333333E-2,-1.579310186E-2
2.260416667E-2,-1.686361618E-2
2.262500000E-2,-1.631170511E-2
2.264583333E-2,-1.547697559E-2
2.266666667E-2,-1.570486091E-2
2.268750000E-2,-1.596952975E-2
2.270833333E-2,-1.655375957E-2
2.272916667E-2,-1.572010294E-2
2.275000000E-2,-1.354481280E-2
2.277083333E-2,-1.227608137E-2
2.279166667E-2,-9.803839028E-3
2.281250000E-2,-6.613689940E-3
2.283333333E-2,-5.614104681E-3
2.285416667E-2,-4.706646316E-3
2.287500000E-2,-3.677728120E-3
2.289583333E-2,-6.443860009E-3
2.291666667E-2,-1.059586182E-2
2.293750000E-2,-9.906857274E-3
2.295833333E-2,-7.025437430E-3
2.297916667E-2,-6.968918722E-3
2.300000000E-2,-8.157616481E-3
2.302083333E-2,-9.650121443E-3
2.304166667E-2,-1.211227104E-2
2.306250000E-2,-1.413362846E-2
2.308333333E-2,-1.414544322E-2
2.310416667E-2,-1.263741497E-2
2.312500000E-2,-1.152910665E-2
2.314583333E-2,-1.041399501E-2
2.316666667E-2,-8.127039298E-3
2.318750000E-2,-6.271664053E-3
2.320833333E-2,-6.085636560E-3
2.322916667E-2,-6.233292632E-3
2.325000000E-2,-5.769860931E-3
2.327083333E-2,-5.863703322E-3
2.329166667E-2,-6.828501821E-3
2.331250000E-2,-7.601720747E-3
2.333333333E-2,-8.230821230E-3
2.335416667E-2,-7.944624871E-3
2.337500000E-2,-5.992899649E-3
2.339583333E-2,-4.616414197E-3
2.341666667E-2,-4.426505417E-3
2.343750000E-2,-4.329220392E-3
2.345833333E-2,-5.047968589E-3
2.347916667E-2,-5.777552258E-3
2.350000000E-2,-5.593406968E-3
2.352083333E-2,-5.435765255E-3
2.354166667E-2,-4.975587130E-3
2.356250000E-2,-3.931771033E-3
2.358333333E-2,-3.119623289E-3
2.360416667E-2,-2.953068819E-3
2.362500000E-2,-3.632288892E-3
2.364583333E-2,-4.064572044E-3
2.366666667E-2,-2.039823914E-3
2.368750000E-2,7.079155184E-4
2.370833333E-2,1.476654201E-3
2.372916667E-2,1.741330721E-3
2.375000000E-2,7.990704617E-4
2.377083333E-2,-1.416933257E-3
2.379166667E-2,-1.739487518E-3
2.381250000E-2,-1.225544489E-3
2.383333333E-2,-1.147033414E-3
2.385416667E-2,-5.201980821E-4
2.387500000E-2,1.236972748E-3
2.389583333E-2,3.228612011E-3
2.391666667E-2,3.903292120E-3
2.393750000E-2,4.336112179E-3
2.395833333E-2,4.236767069E-3
2.397916667E-2,4.382133950E-3
2.400000000E-2,6.498354487E-3
2.402083333E-2,8.050719276E-3
2.404166667E-2,9.228606708E-3
2.406250000E-2,9.855587967E-3
2.408333333E-2,9.161232039E-3
2.410416667E-2,1.075529307E-2
2.412500000E-2,1.349290553E-2
2.414583333E-2,1.470653247E-2
2.416666667E-2,1.583952084E-2
2.418750000E-2,1.665727049E-2
2.420833333E-2,1.615792140E-2
2.422916667E-2,1.597999781E-2
2.425000000E-2,1.820787415E-2
2.427083333E-2,2.084723487E-2
2.429166667E-2,2.098628134E-2
2.431250000E-2,2.052045614E-2
2.433333333E-2,2.191476524E-2
2.435416667E-2,2.391890809E-2
2.437500000E-2,2.506233193E-2
2.439583333E-2,2.531287633E-2
2.441666667E-2,2.411534637E-2
2.443750000E-2,2.280290052E-2
2.445833333E-2,2.406753413E-2
2.447916667E-2,2.598859183E-2
2.450000000E-2,2.524296567E-2
2.452083333E-2,2.364038303E-2
2.454166667E-2,2.332467027E-2
2.456250000E-2,2.300035022E-2
2.458333333E-2,2.284646407E-2
2.460416667E-2,2.370198444E-2
2.462500000E-2,2.465734445E-2
2.464583333E-2,2.481200919E-2
2.466666667E-2,2.342086658E-2
2.468750000E-2,2.195138857E-2
2.470833333E-2,2.233549953E-2
2.472916667E-2,2.371631004E-2
2.475000000E-2,2.552662417E-2
2.477083333E-2,2.746312320E-2
2.479166667E-2,2.833166718E-2
2.481250000E-2,2.896911651E-2
2.483333333E-2,3.091230243E-2
2.485416667E-2,3.220584244E-2
2.487500000E-2,3.107727878E-2
2.489583333E-2,2.958690748E-2
2.491666667E-2,2.977644652E-2
2.493750000E-2,3.067240492E-2
2.495833333E-2,2.917118743E-2
2.497916667E-2,2.680894732E-2
2.500000000E-2,2.789640054E-2
2.502083333E-2,2.894351818E-2
2.504166667E-2,2.633165196E-2
2.506250000E-2,2.376528643E-2
2.508333333E-2,2.346219495E-2
2.510416667E-2,2.416749671E-2
2.512500000E-2,2.505601570E-2
2.514583333E-2,2.556696162E-2
2.516666667E-2,2.648442611E-2
2.518750000E-2,2.873854339E-2
2.520833333E-2,3.063343838E-2
2.522916667E-2,3.255181015E-2
2.525000000E-2,3.549191356E-2
2.527083333E-2,3.665020317E-2
2.529166667E-2,3.601919487E-2
2.531250000E-2,3.572990373E-2
2.533333333E-2,3.557712585E-2
2.535416667E-2,3.518332541E-2
2.537500000E-2,3.525995091E-2
2.539583333E-2,3.629720956E-2
2.541666667E-2,3.706191480E-2
2.543750000E-2,3.816183656E-2
2.545833333E-2,4.019771516E-2
2.547916667E-2,4.163577035E-2
2.550000000E-2,4.271308333E-2
2.552083333E-2,4.302411526E-2
2.554166667E-2,4.301990196E-2
2.556250000E-2,4.387361556E-2
2.558333333E-2,4.439430684E-2
2.560416667E-2,4.445802420E-2
2.562500000E-2,4.493602365E-2
2.564583333E-2,4.637487978E-2
2.566666667E-2,4.697282612E-2
2.568750000E-2,4.650479928E-2
2.570833333E-2,4.740000889E-2
2.572916667E-2,4.719035327E-2
2.575000000E-2,4.610858485E-2
2.577083333E-2,4.707624018E-2
2.579166667E-2,4.732581228E-2
2.581250000E-2,4.700255767E-2
2.583333333E-2,4.861963913E-2
2.585416667E-2,4.985963553E-2
2.587500000E-2,4.967207834E-2
2.589583333E-2,5.071336776E-2
2.591666667E-2,5.242599919E-2
2.593750000E-2,5.299537629E-2
2.595833333E-2,5.371950567E-2
2.597916667E-2,5.409858003E-2
2.600000000E-2,5.381192267E-2
2.602083333E-2,5.357798189E-2
2.604166667E-2,5.150479078E-2
2.606250000E-2,4.862988368E-2
2.608333333E-2,4.709049687E-2
2.610416667E-2,4.588932917E-2
2.612500000E-2,4.553960264E-2
2.614583333E-2,4.566244781E-2
2.616666667E-2,4.385484755E-2
2.618750000E-2,4.188685864E-2
2.620833333E-2,4.224599153E-2
2.622916667E-2,4.401059449E-2
2.625000000E-2,4.631344229E-2
2.627083333E-2,4.710765928E-2
2.629166667E-2,4.553058743E-2
2.631250000E-2,4.573749751E-2
2.633333333E-2,4.876799881E-2
2.635416667E-2,5.072163790E-2
2.637500000E-2,5.170629919E-2
2.639583333E-2,5.340127274E-2
2.641666667E-2,5.318732187E-2
2.643750000E-2,5.148085207E-2
2.645833333E-2,5.143211409E-2
2.647916667E-2,5.143656209E-2
2.650000000E-2,4.995857179E-2
2.652083333E-2,4.781465977E-2
2.654166667E-2,4.707813263E-2
2.656250000E-2,4.824652150E-2
2.658333333E-2,4.777964950E-2
2.660416667E-2,4.701419920E-2
2.662500000E-2,4.902534932E-2
2.664583333E-2,5.159438774E-2
2.666666667E-2,5.321500450E-2
2.668750000E-2,5.293760449E-2
2.670833333E-2,5.157699436E-2
2.672916667E-2,5.214615911E-2
2.675000000E-2,5.371068418E-2
2.677083333E-2,5.482695624E-2
2.679166667E-2,5.635451525E-2
2.681250000E-2,5.691936240E-2
2.683333333E-2,5.578398705E-2
2.685416667E-2,5.503187329E-2
2.687500000E-2,5.376164615E-2
2.689583333E-2,5.207166821E-2
2.691666667E-2,5.244421959E-2
2.693750000E-2,5.221623182E-2
2.695833333E-2,5.112824589E-2
2.697916667E-2,5.218201131E-2
2.700000000E-2,5.290918052E-2
2.702083333E-2,5.228348821E-2
2.704166667E-2,5.199102685E-2
2.706250000E-2,5.148903280E-2
2.708333333E-2,5.085987598E-2
2.710416667E-2,5.022928864E-2
2.712500000E-2,4.933994263E-2
2.714583333E-2,4.970485717E-2
2.716666667E-2,5.188565701E-2
2.718750000E-2,5.369388312E-2
2.720833333E-2,5.378118157E-2
2.722916667E-2,5.240199715E-2
2.725000000E-2,5.036174506E-2
2.727083333E-2,4.997118190E-2
2.729166667E-2,5.113887787E-2
2.731250000E-2,5.108142644E-2
2.733333333E-2,4.991935939E-2
2.735416667E-2,4.866493493E-2
2.737500000E-2,4.735519737E-2
2.739583333E-2,4.616095871E-2
2.741666667E-2,4.468320310E-2
2.743750000E-2,4.394344240E-2
2.745833333E-2,4.511621594E-2
2.747916667E-2,4.704334587E-2
2.750000000E-2,4.781655595E-2
2.752083333E-2,4.699610174E-2
2.754166667E-2,4.669419304E-2
2.756250000E-2,4.772261903E-2
2.758333333E-2,4.936538264E-2
2.760416667E-2,5.113746226E-2
2.762500000E-2,5.132092535E-2
2.764583333E-2,5.083381385E-2
2.766666667E-2,5.096208304E-2
2.768750000E-2,5.083534122E-2
2.770833333E-2,5.037269369E-2
2.772916667E-2,4.796719179E-2
2.775000000E-2,4.542801529E-2
2.777083333E-2,4.571980610E-2
2.779166667E-2,4.604637623E-2
2.781250000E-2,4.643440619E-2
2.783333333E-2,4.755751044E-2
2.785416667E-2,4.759586230E-2
2.787500000E-2,4.797803611E-2
2.789583333E-2,4.807505012E-2
2.791666667E-2,4.582480714E-2
2.793750000E-2,4.336536303E-2
2.795833333E-2,4.313138872E-2
2.797916667E-2,4.449105263E-2
2.800000000E-2,4.516510665E-2
2.802083333E-2,4.438097030E-2
2.804166667E-2,4.329493269E-2
2.806250000E-2,4.195389524E-2
2.808333333E-2,3.907428682E-2
2.810416667E-2,3.687844053E-2
2.812500000E-2,3.817049786E-2
2.814583333E-2,3.871227056E-2
2.816666667E-2,3.670039400E-2
2.818750000E-2,3.723923117E-2
2.820833333E-2,3.892780840E-2
2.822916667E-2,3.770662099E-2
2.825000000E-2,3.658785671E-2
2.827083333E-2,3.728399426E-2
2.829166667E-2,3.766565025E-2
2.831250000E-2,3.759806976E-2
2.833333333E-2,3.765685111E-2
2.835416667E-2,3.802700341E-2
2.837500000E-2,3.899688274E-2
2.839583333E-2,4.007879645E-2
2.841666667E-2,4.131840169E-2
2.843750000E-2,4.260487854E-2
2.845833333E-2,4.255918041E-2
2.847916667E-2,4.140929505E-2
2.850000000E-2,4.067213833E-2
2.852083333E-2,4.056044668E-2
2.854166667E-2,3.988883644E-2
2.856250000E-2,3.849749267E-2
2.858333333E-2,3.895253688E-2
2.860416667E-2,4.010389000E-2
2.862500000E-2,3.873095661E-2
2.864583333E-2,3.794152662E-2
2.866666667E-2,3.785862774E-2
2.868750000E-2,3.544275463E-2
2.870833333E-2,3.432354331E-2
2.872916667E-2,3.557579964E-2
2.875000000E-2,3.622968122E-2
2.877083333E-2,3.657445312E-2
2.879166667E-2,3.682406992E-2
2.881250000E-2,3.630196303E-2
2.883333333E-2,3.484124690E-2
2.885416667E-2,3.247106820E-2
2.887500000E-2,2.977140620E-2
2.889583333E-2,2.719470114E-2
2.891666667E-2,2.443135343E-2
2.893750000E-2,2.248321846E-2
2.895833333E-2,2.312661335E-2
2.897916667E-2,2.402520925E-2
2.900000000E-2,2.298128605E-2
2.902083333E-2,2.216859907E-2
2.904166667E-2,2.256945148E-2
2.906250000E-2,2.324779332E-2
2.908333333E-2,2.445730753E-2
2.910416667E-2,2.702758275E-2
2.912500000E-2,2.928766236E-2
2.914583333E-2,2.905761078E-2
2.916666667E-2,2.758945711E-2
2.918750000E-2,2.573968098E-2
2.920833333E-2,2.308023162E-2
2.922916667E-2,2.044646256E-2
2.925000000E-2,1.799832843E-2
2.927083333E-2,1.521611959E-2
2.929166667E-2,1.313230209E-2
2.931250000E-2,1.263424288E-2
2.933333333E-2,1.222493779E-2
2.935416667E-2,1.047851145E-2
2.937500000E-2,7.892254740E-3
2.939583333E-2,6.270089187E-3
2.941666667E-2,5.895055830E-3
2.943750000E-2,5.518462509E-3
2.945833333E-2,5.955198780E-3
2.947916667E-2,6.646337919E-3
2.950000000E-2,6.263633259E-3
2.952083333E-2,5.841850769E-3
2.954166667E-2,6.257370114E-3
2.956250000E-2,8.299933746E-3
2.958333333E-2,9.650073014E-3
2.960416667E-2,8.624216542E-3
2.962500000E-2,8.073665202E-3
2.964583333E-2,7.963959128E-3
2.966666667E-2,7.443138864E-3
2.968750000E-2,7.279683370E-3
2.970833333E-2,7.239073515E-3
2.972916667E-2,6.745859049E-3
2.975000000E-2,5.451112520E-3
2.977083333E-2,4.774905276E-3
2.979166667E-2,4.840516485E-3
2.981250000E-2,4.610911012E-3
2.983333333E-2,5.587710999E-3
2.985416667E-2,7.937494665E-3
2.987500000E-2,9.552371688E-3
2.989583333E-2,1.091869548E-2
2.991666667E-2,1.319159940E-2
2.993750000E-2,1.343569066E-2
2.995833333E-2,1.206220221E-2
2.997916667E-2,1.332782395E-2
3.000000000E-2,1.489114482E-2
3.002083333E-2,1.397109404E-2
3.004166667E-2,1.254339982E-2
3.006250000E-2,1.216849033E-2
3.008333333E-2,1.269433554E-2
3.010416667E-2,1.264299080E-2
3.012500000E-2,1.229629479E-2
3.014583333E-2,1.297570765E-2
3.016666667E-2,1.524698082E-2
3.018750000E-2,1.874484681E-2
3.020833333E-2,2.063277364E-2
3.022916667E-2,2.127018571E-2
3.025000000E-2,2.368451282E-2
3.027083333E-2,2.589094266E-2
3.029166667E-2,2.550603077E-2
3.031250000E-2,2.505782619E-2
3.033333333E-2,2.627826855E-2
3.035416667E-2,2.660702169E-2
3.037500000E-2,2.430625260E-2
3.039583333E-2,2.161901444E-2
3.041666667E-2,2.100603841E-2
3.043750000E-2,2.109894156E-2
3.045833333E-2,2.021243423E-2
3.047916667E-2,2.047616243E-2
3.050000000E-2,2.167245373E-2
3.052083333E-2,2.097522840E-2
3.054166667E-2,2.061095089E-2
3.056250000E-2,2.339406684E-2
3.058333333E-2,2.687968314E-2
3.060416667E-2,2.834811062E-2
3.062500000E-2,2.939634770E-2
3.064583333E-2,3.159991279E-2
3.066666667E-2,3.228650987E-2
3.068750000E-2,3.085523471E-2
3.070833333E-2,3.024789318E-2
3.072916667E-2,3.101796284E-2
3.075000000E-2,3.242049366E-2
3.077083333E-2,3.309645876E-2
3.079166667E-2,3.217896819E-2
3.081250000E-2,3.071506321E-2
3.083333333E-2,2.912705392E-2
3.085416667E-2,2.889830247E-2
3.087500000E-2,2.927195653E-2
3.089583333E-2,2.808721364E-2
3.091666667E-2,2.832327038E-2
3.093750000E-2,2.882954106E-2
3.095833333E-2,2.711803094E-2
3.097916667E-2,2.689817548E-2
3.100000000E-2,2.723394334E-2
3.102083333E-2,2.722289413E-2
3.104166667E-2,2.872708999E-2
3.106250000E-2,2.921906114E-2
3.108333333E-2,2.978450432E-2
3.110416667E-2,3.167642653E-2
3.112500000E-2,3.146383166E-2
3.114583333E-2,3.001731448E-2
3.116666667E-2,3.009984083E-2
3.118750000E-2,3.128375858E-2
3.120833333E-2,3.150573000E-2
3.122916667E-2,2.991058864E-2
3.125000000E-2,2.734475024E-2
3.127083333E-2,2.473949082E-2
3.129166667E-2,2.397975326E-2
3.131250000E-2,2.391169220E-2
3.133333333E-2,2.238628268E-2
3.135416667E-2,2.213648707E-2
3.137500000E-2,2.315635234E-2
3.139583333E-2,2.273088694E-2
3.141666667E-2,2.149810269E-2
3.143750000E-2,2.072664164E-2
