"Time (s)","Sound pressure level (dB)"
1.757149871E1,-2.249714923E1
1.767696808E1,-2.427902830E1
1.778619158E1,-2.137061105E1
1.789450613E1,-2.556659521E1
1.800284104E1,-2.700704510E1
1.811122712E1,-2.227529333E1
1.821963575E1,-2.120630495E1
1.833026767E1,-2.234998121E1
1.843743117E1,-1.793182007E1
1.854694483E1,-2.112192304E1
1.865285192E1,-2.229597849E1
1.876366858E1,-2.059330847E1
1.886952238E1,-2.014449666E1
1.898034288E1,-2.153229256E1
1.908618850E1,-2.145654366E1
1.919704196E1,-2.211696303E1
1.930284775E1,-2.163431493E1
1.941363717E1,-2.224675621E1
1.951958100E1,-1.641155420E1
1.963031687E1,-1.922681801E1
1.973616192E1,-2.268724713E1
1.984700592E1,-2.246613948E1
1.995285225E1,-2.240987808E1
2.006367096E1,-2.337064407E1
2.016956221E1,-2.497926961E1
2.028034467E1,-2.405151302E1
2.038617171E1,-2.512449829E1
2.049699958E1,-2.418857543E1
2.060288787E1,-2.061616390E1
2.071369729E1,-2.099547935E1
2.081954621E1,-2.456041625E1
2.093032658E1,-2.412864147E1
2.103616417E1,-2.325753754E1
2.114699333E1,-2.398237147E1
2.125285346E1,-2.450766098E1
2.136366200E1,-2.409024297E1
2.146951450E1,-2.497736074E1
2.158032079E1,-2.577828211E1
2.168616783E1,-2.454859692E1
2.179700421E1,-2.315158142E1
2.190457708E1,-2.455818389E1
2.201368263E1,-2.467070640E1
2.211955342E1,-2.258270673E1
2.223037583E1,-2.478937819E1
2.233618525E1,-2.478289742E1
2.244701796E1,-2.547398522E1
2.255285437E1,-2.556363204E1
2.266366787E1,-2.413338172E1
2.276951529E1,-2.541635864E1
2.288034417E1,-2.507424782E1
2.298618642E1,-2.393812758E1
2.309701696E1,-2.613191535E1
2.320273975E1,-2.550484910E1
2.331276742E1,-2.656153382E1
2.341956946E1,-2.501959744E1
2.352833137E1,-2.283859080E1
2.363616250E1,-2.140982081E1
2.374499558E1,-2.372608068E1
2.385295913E1,-2.322778167E1
2.396166404E1,-2.365121651E1
2.406952700E1,-2.288307648E1
2.417834375E1,-2.393663781E1
2.428622658E1,-2.359819583E1
2.439466179E1,-1.976525530E1
2.450287050E1,-2.342037068E1
2.461170629E1,-2.331314485E1
2.471958537E1,-2.416274756E1
2.482832883E1,-2.514469012E1
2.493618246E1,-2.481564454E1
2.504502142E1,-2.615023493E1
2.515281762E1,-2.540100070E1
2.526166958E1,-2.464180618E1
2.536956642E1,-2.460992324E1
2.547833692E1,-2.469104739E1
2.558619971E1,-2.483850836E1
2.569500700E1,-2.422586562E1
2.580291000E1,-2.658449584E1
2.591169442E1,-2.401119895E1
2.601956387E1,-2.495272300E1
2.612831275E1,-2.808095383E1
2.623834279E1,-2.577884808E1
2.634498812E1,-2.488520406E1
2.645285608E1,-2.562267245E1
2.656167592E1,-2.464378104E1
2.666952912E1,-2.610096913E1
2.677834138E1,-2.463238166E1
2.688621487E1,-2.655504180E1
2.699500721E1,-2.492269319E1
2.710290504E1,-2.564075299E1
2.721172850E1,-2.675487924E1
2.731957804E1,-2.668851150E1
2.742182242E1,-2.739298519E1
2.752335671E1,-2.543617589E1
2.763323179E1,-2.359418212E1
2.773618667E1,-2.717729312E1
2.784013050E1,-2.709343432E1
2.794552908E1,-2.544558120E1
2.805501888E1,-2.490767607E1
2.816229075E1,-2.248030072E1
2.826951988E1,-2.453032575E1
2.837310879E1,-2.523273896E1
2.847836754E1,-2.542866961E1
2.858620775E1,-2.651072739E1
2.869448479E1,-2.652568577E1
2.880285317E1,-2.450771477E1
2.890451183E1,-2.488988832E1
2.901552721E1,-2.667452906E1
2.911954725E1,-2.591398375E1
2.922901729E1,-2.602276488E1
2.933610637E1,-2.608323830E1
2.944451275E1,-2.546650987E1
2.955285592E1,-2.585200797E1
2.965466879E1,-2.679885263E1
2.976120067E1,-2.543576971E1
2.986945483E1,-2.766204861E1
2.997338946E1,-2.614258900E1
3.008225354E1,-2.618296751E1
3.019307162E1,-2.442166382E1
3.030279946E1,-2.599657128E1
3.040498129E1,-2.637770458E1
3.051620212E1,-2.516073605E1
3.061963329E1,-2.552981861E1
3.072781004E1,-2.546860794E1
3.083621083E1,-2.448704548E1
3.094503812E1,-2.536237132E1
3.105287446E1,-2.503366028E1
3.116117175E1,-2.597892242E1
3.126955371E1,-2.430924152E1
3.137427850E1,-2.641461387E1
3.147822633E1,-2.482653197E1
3.158794717E1,-2.628234937E1
3.169697133E1,-2.647458693E1
3.180462358E1,-2.582671980E1
3.191364475E1,-2.771401618E1
3.201954842E1,-2.798484425E1
3.213033729E1,-2.379386435E1
3.223619029E1,-2.706733632E1
3.234700929E1,-2.639548414E1
3.245285492E1,-2.446203682E1
3.256365033E1,-2.513478771E1
3.266952925E1,-2.797617611E1
3.278037592E1,-2.773286634E1
3.288624300E1,-2.435345340E1
3.299701821E1,-2.302490436E1
3.310288921E1,-2.596813164E1
3.321371271E1,-2.482025950E1
3.332165767E1,-2.461653388E1
3.343037154E1,-2.443926613E1
3.353617650E1,-2.440382559E1
3.364701613E1,-2.551229618E1
3.375284971E1,-2.279023571E1
3.386368017E1,-2.475328306E1
3.396953175E1,-2.550140419E1
3.408034150E1,-2.514848516E1
3.418623758E1,-2.362393158E1
3.429702925E1,-2.433751905E1
3.440287625E1,-2.488609971E1
3.451373371E1,-2.498563192E1
3.461959854E1,-2.460208589E1
3.473033533E1,-2.499643926E1
3.483617017E1,-2.297652512E1
3.494700225E1,-2.594472638E1
3.505283479E1,-2.390388351E1
3.516370608E1,-2.601747169E1
3.526957825E1,-2.390728858E1
3.538034587E1,-2.383139872E1
3.548623658E1,-2.641680137E1
3.559701567E1,-2.485722696E1
3.570291221E1,-2.485645398E1
3.581371583E1,-2.120366476E1
3.591955167E1,-2.010802441E1
3.603035850E1,-1.993485442E1
3.613618292E1,-2.306676828E1
3.624701983E1,-2.442151032E1
3.635291250E1,-2.627540495E1
3.646370625E1,-2.375812002E1
3.656953287E1,-2.607317437E1
3.667834392E1,-2.487885861E1
3.678620804E1,-2.551903254E1
3.689502075E1,-2.551417854E1
3.700292825E1,-2.528072463E1
3.711169875E1,-2.422872533E1
3.721960067E1,-2.703188550E1
3.732831288E1,-2.623617612E1
3.743322846E1,-2.634702496E1
3.753623142E1,-2.626251770E1
3.764449567E1,-2.704210435E1
3.775289758E1,-2.517227527E1
3.785814050E1,-2.531527396E1
3.796659446E1,-2.575513545E1
3.806952887E1,-2.716725228E1
3.817334854E1,-2.535034854E1
3.827781700E1,-2.527041649E1
3.838621712E1,-2.570416418E1
3.849726787E1,-2.571506115E1
3.860293346E1,-2.576234122E1
3.871120550E1,-2.476500744E1
3.881958025E1,-2.683027513E1
3.892659312E1,-2.635128158E1
3.903614146E1,-2.573185398E1
3.914453450E1,-2.589457301E1
3.925281533E1,-2.585016927E1
3.936226054E1,-2.455786199E1
3.946951829E1,-2.613451790E1
3.957787725E1,-2.500176461E1
3.968612937E1,-2.700638931E1
3.979222637E1,-2.594681531E1
3.990287463E1,-2.612071205E1
4.001294242E1,-2.598837437E1
4.011955142E1,-2.659640703E1
4.022632475E1,-2.699598841E1
4.033608979E1,-2.537025058E1
4.044458067E1,-2.631430078E1
4.055281979E1,-2.662679446E1
4.066116058E1,-2.568467794E1
4.076940275E1,-2.678760548E1
4.087424792E1,-2.742989292E1
4.097977971E1,-2.602168230E1
4.108622675E1,-2.726294205E1
4.119618625E1,-2.502965461E1
4.130290925E1,-2.716719552E1
4.141408996E1,-2.726272324E1
4.151959462E1,-2.517364119E1
4.162781637E1,-2.600333616E1
4.173614758E1,-2.810468679E1
4.184729271E1,-2.582425693E1
4.195590158E1,-2.474714701E1
4.206079529E1,-2.701263894E1
4.216951071E1,-2.672990396E1
4.227788467E1,-2.393028402E1
4.238621804E1,-2.616134134E1
4.249453550E1,-2.621007862E1
4.260287388E1,-2.764768912E1
4.271061500E1,-2.556939681E1
4.281956883E1,-2.652393688E1
4.292782171E1,-2.528900833E1
4.303791296E1,-2.461669239E1
4.314455921E1,-2.409078691E1
4.325281942E1,-2.681122796E1
4.336118633E1,-2.551582991E1
4.346944783E1,-2.748526029E1
4.357836233E1,-2.446799208E1
4.368609337E1,-2.475190617E1
4.379078604E1,-2.643746533E1
4.389542962E1,-2.606939180E1
4.400280446E1,-2.491166594E1
4.411123358E1,-2.272757161E1
4.421959842E1,-2.702345299E1
4.432531750E1,-2.493919494E1
4.443618071E1,-2.461900133E1
4.454454567E1,-2.353454108E1
4.465285908E1,-2.599020750E1
4.476116979E1,-2.140027013E1
4.486955708E1,-2.556185404E1
4.497786500E1,-2.507229383E1
4.508619508E1,-2.424887106E1
4.519736479E1,-2.218268178E1
4.530287150E1,-2.473722025E1
4.541120792E1,-2.363686453E1
4.551956204E1,-2.232210273E1
4.563028250E1,-2.465328184E1
4.573810287E1,-2.226863226E1
4.584700517E1,-2.234591975E1
4.595284862E1,-2.078698145E1
4.606366896E1,-2.172219512E1
4.616952962E1,-2.330546533E1
4.628033375E1,-2.472433199E1
4.638620600E1,-2.146890712E1
4.649702650E1,-2.065661883E1
4.660288679E1,-2.541346390E1
4.671368858E1,-2.511322653E1
4.681955687E1,-2.140812519E1
4.693032183E1,-1.952538246E1
4.703620342E1,-2.186100446E1
4.714700354E1,-2.134463100E1
4.725284937E1,-2.149618849E1
4.736367325E1,-2.053820114E1
4.746953237E1,-2.150173245E1
4.758035387E1,-2.289753506E1
4.768619583E1,-1.989458816E1
4.779700108E1,-2.170166639E1
4.790458879E1,-2.304436194E1
4.801368533E1,-2.135927287E1
4.811955775E1,-2.254803267E1
4.823033338E1,-2.317571327E1
4.833617871E1,-2.116665347E1
4.844699983E1,-2.131949533E1
4.855289354E1,-2.345889532E1
4.866366733E1,-2.248103712E1
4.876954133E1,-2.423518009E1
4.888033412E1,-2.405688468E1
4.898617996E1,-2.252271471E1
4.909701217E1,-2.250181073E1
4.920289792E1,-2.203987843E1
4.931368512E1,-2.423280403E1
4.941958496E1,-2.342779006E1
4.953031675E1,-2.303817334E1
4.963618462E1,-2.259397295E1
4.974700767E1,-2.098867935E1
4.985286000E1,-1.882437099E1
4.996366908E1,-2.193930189E1
5.006954721E1,-2.322191582E1
5.018037279E1,-2.100264108E1
5.028618663E1,-2.389419206E1
5.039700533E1,-2.102999833E1
5.050288917E1,-2.121033472E1
5.061128208E1,-2.167341860E1
5.071962142E1,-2.376473484E1
5.082892429E1,-2.246703912E1
5.093619662E1,-2.355931560E1
5.104549629E1,-2.256262173E1
5.115290017E1,-2.431352165E1
5.126117496E1,-2.253764833E1
5.136957979E1,-2.002957369E1
5.147788483E1,-2.017975088E1
5.158621054E1,-1.963951960E1
5.169458350E1,-2.201690160E1
5.180285175E1,-2.070375253E1
5.190453238E1,-2.101242844E1
5.201378504E1,-2.240238638E1
5.211952079E1,-2.188242293E1
5.222785679E1,-2.333765991E1
5.233613796E1,-2.293060787E1
5.243956979E1,-2.351964622E1
5.255075500E1,-2.240283736E1
5.265279667E1,-2.216323029E1
5.276241979E1,-2.184143383E1
5.286952992E1,-1.822546307E1
5.297290500E1,-1.961771008E1
5.308082987E1,-1.819314219E1
5.318618325E1,-1.458709787E1
5.329186225E1,-1.912106253E1
5.340279562E1,-2.090993898E1
5.351123725E1,-1.521846836E1
5.361951308E1,-1.532957973E1
5.372972487E1,-1.239491717E1
5.383943625E1,-1.437678737E1
5.394549796E1,-1.731237425E1
5.405288838E1,-1.650645987E1
5.416117992E1,-1.531095710E1
5.426951583E1,-1.729732555E1
5.437424096E1,-1.552576308E1
5.448455321E1,-1.429315172E1
5.458621896E1,-1.741331850E1
5.469725858E1,-1.719167165E1
5.480293475E1,-1.782134372E1
5.490457137E1,-1.324172133E1
5.500665154E1,-1.413167600E1
5.511069750E1,-1.782100068E1
5.521959725E1,-1.623928248E1
5.533070583E1,-1.629100404E1
5.543947675E1,-1.503248754E1
5.554776071E1,-1.581724503E1
5.565285921E1,-2.024798117E1
5.576119175E1,-1.784932436E1
5.586943746E1,-1.598063884E1
5.597651687E1,-1.573941189E1
5.608616138E1,-1.631425038E1
5.619628196E1,-1.347915690E1
5.630280117E1,-1.770978123E1
5.640896362E1,-1.444019701E1
5.651959629E1,-1.234123228E1
5.663025387E1,-1.254969301E1
5.673818042E1,-1.223135880E1
5.684700179E1,-1.306014342E1
5.695789387E1,-1.285436870E1
5.706366258E1,-1.496774046E1
5.716952954E1,-1.774139734E1
5.728033658E1,-1.179166442E1
5.738617346E1,-1.589701302E1
5.749698458E1,-1.368441449E1
5.760288442E1,-1.195143204E1
5.771368808E1,-1.721460492E1
5.781961708E1,-1.468847004E1
5.793031771E1,-1.184185647E1
5.803791179E1,-1.434664337E1
5.814699637E1,-1.129431760E1
5.825287025E1,-1.410354325E1
5.836368562E1,-8.738981120E0
5.846951629E1,-8.799873176E0
5.858034475E1,-9.234466237E0
5.868619525E1,-8.948543907E0
5.879701542E1,-1.116090649E1
5.890368758E1,-1.167277860E1
5.901370579E1,-1.442164297E1
5.911958221E1,-9.243883427E0
5.923034087E1,-1.201063155E1
5.933618192E1,-1.327384699E1
5.944701196E1,-7.897916527E0
5.955283804E1,-1.139190883E1
5.966367208E1,-1.174563012E1
5.976953271E1,-1.196643527E1
5.988028267E1,-8.864461582E0
5.999012896E1,-6.215402897E0
6.009700154E1,-5.950024955E0
6.020295433E1,-6.176811269E0
6.031369208E1,-8.923700445E0
6.041955933E1,-1.202023021E1
6.053032304E1,-6.385833674E0
6.063618971E1,-5.093645132E0
6.074700342E1,-1.235882374E1
6.085283975E1,-9.492929575E0
6.096372146E1,-7.088239485E0
6.106952896E1,-8.690996337E0
6.118040733E1,-3.710640935E0
6.128619371E1,-6.691886158E0
6.139696117E1,-6.530437313E0
6.150505525E1,-7.366059578E0
6.161170971E1,-1.028425614E1
6.171960329E1,-1.137996494E1
6.182832217E1,-5.039606989E0
6.193619179E1,-8.122184093E0
6.204499354E1,-1.025715272E1
6.215287512E1,-6.803358291E0
6.226168825E1,-3.450846972E0
6.236952654E1,-4.298794744E0
6.247834233E1,-6.026933111E0
6.258615604E1,-5.578324883E0
6.269500675E1,-1.183979617E1
6.280290187E1,-1.355191859E1
6.291168562E1,-5.054853895E0
6.302007700E1,-2.830461673E0
6.312831337E1,-4.803443503E0
6.323620404E1,-1.097775032E1
6.334501037E1,-7.945459627E0
6.345289987E1,-9.156961902E0
6.356167350E1,-7.892224908E0
6.366956812E1,-5.275059379E0
6.377834042E1,-4.936833972E0
6.388613783E1,-9.576087158E0
6.399506037E1,-8.407150453E0
6.410287050E1,-7.513770042E0
6.421173733E1,-7.093802869E0
6.431958308E1,-8.652791742E0
6.442839050E1,-9.327332673E0
6.453618846E1,-8.968025358E0
6.464500742E1,-1.126154708E1
6.475286871E1,-1.010613437E1
6.486168758E1,-7.974940671E0
6.496954621E1,-3.294719732E0
6.507834167E1,-7.259977015E0
6.518623671E1,-1.436065632E1
6.529450517E1,-1.121181552E1
6.540290896E1,-4.205900552E0
6.551125571E1,-3.768654842E0
6.561960954E1,-4.228948670E0
6.572785567E1,-1.025316916E1
6.583621417E1,-8.584953005E0
6.594352187E1,-8.196804562E0
6.605290688E1,-1.232673113E1
6.616119137E1,-1.701947659E1
6.626956500E1,-1.690613378E1
6.637339212E1,-1.636745837E1
6.647728704E1,-1.331817031E1
6.658619933E1,-1.408012650E1
6.669717367E1,-1.378539578E1
6.680287958E1,-1.600007899E1
6.690455275E1,-1.883584269E1
6.701042362E1,-1.914321421E1
6.711952446E1,-1.866347495E1
6.722359804E1,-2.049834274E1
6.733324208E1,-1.814253762E1
6.743609075E1,-1.815127913E1
6.754388983E1,-1.729468415E1
6.765280383E1,-1.903884035E1
6.776325667E1,-2.058900343E1
6.786947929E1,-2.058152362E1
6.798060517E1,-1.880934246E1
6.808613275E1,-1.904508326E1
6.819426417E1,-1.908248515E1
6.830280183E1,-1.842399729E1
6.840547821E1,-1.951026888E1
6.851582629E1,-2.256473617E1
6.861951558E1,-1.903162184E1
6.872831779E1,-1.868510176E1
6.883943012E1,-1.942790834E1
6.894452675E1,-1.866159552E1
6.905288346E1,-2.036207035E1
6.916119504E1,-2.018928098E1
6.926950500E1,-2.126161417E1
6.937426396E1,-1.877848245E1
6.948230708E1,-1.791079917E1
6.958977667E1,-1.704167162E1
6.969456642E1,-1.898746486E1
6.980292487E1,-1.946187211E1
6.990473154E1,-1.636735532E1
7.001123129E1,-1.799602809E1
7.011958008E1,-1.908629617E1
7.023073225E1,-1.980927010E1
7.033613262E1,-1.865151907E1
7.044409179E1,-1.791409827E1
7.055284608E1,-1.867947974E1
7.066115821E1,-2.028055356E1
7.076947033E1,-1.744794460E1
7.087777192E1,-1.703293274E1
7.098617450E1,-1.880930470E1
7.109454221E1,-1.559927969E1
7.120281138E1,-1.640231776E1
7.131015904E1,-1.770276494E1
7.141948696E1,-2.085606250E1
7.152782287E1,-1.454090666E1
7.163609783E1,-1.112149060E1
7.174448383E1,-1.466244189E1
7.185279996E1,-1.883225194E1
7.195928725E1,-1.918344102E1
7.206957650E1,-1.867177344E1
7.217742233E1,-1.797630492E1
7.228622979E1,-1.540185551E1
7.239742554E1,-1.977163746E1
7.250287433E1,-1.579757875E1
7.261076775E1,-1.761181924E1
7.271960687E1,-1.464487479E1
7.282784592E1,-1.298157156E1
7.293618925E1,-1.286075973E1
7.303789792E1,-1.810860813E1
7.314350737E1,-1.633596100E1
7.325286287E1,-1.702356248E1
7.336117283E1,-1.512832463E1
7.346949537E1,-1.416611424E1
7.357420379E1,-1.232026962E1
7.368524467E1,-1.350120946E1
7.378716825E1,-1.612210810E1
7.389541992E1,-1.109645712E1
7.400280292E1,-8.969816049E0
7.411120975E1,-1.045332380E1
7.421953908E1,-1.661986002E1
7.432539725E1,-1.559224080E1
7.443613788E1,-1.611105688E1
7.454085375E1,-1.601930216E1
7.464752179E1,-1.176727794E1
7.475277421E1,-1.530514777E1
7.486117129E1,-1.826105625E1
7.496945813E1,-1.513242841E1
7.507824596E1,-1.316757149E1
7.518489292E1,-1.257348194E1
7.529005325E1,-1.727441106E1
7.540122375E1,-1.586248584E1
7.550457233E1,-1.690893357E1
7.561505625E1,-1.676704140E1
7.571958212E1,-1.222630747E1
7.583074629E1,-1.609986708E1
7.594113604E1,-1.971981798E1
7.604791967E1,-1.767620622E1
7.615289567E1,-2.008185454E1
7.625875221E1,-1.941708527E1
7.636951050E1,-1.910064837E1
7.648017192E1,-1.977657795E1
7.658618021E1,-2.045288838E1
7.669736487E1,-2.072039123E1
7.680280787E1,-2.152863974E1
7.690459696E1,-1.965883005E1
7.701428717E1,-2.042506608E1
7.711947150E1,-2.113661165E1
7.723060154E1,-2.035623678E1
7.733613142E1,-1.963168878E1
7.744331100E1,-2.110887679E1
7.755281854E1,-2.166094461E1
7.765768525E1,-2.061658209E1
7.776227212E1,-2.044703463E1
7.786946913E1,-2.019326085E1
7.797783396E1,-2.120547516E1
7.808613958E1,-1.965765794E1
7.819455721E1,-1.943152709E1
7.830280975E1,-1.916109377E1
7.841235512E1,-2.037913456E1
7.851947687E1,-1.847709369E1
7.862620700E1,-1.689838974E1
7.873621142E1,-1.925378253E1
7.883939212E1,-1.776112046E1
7.895051296E1,-2.146788702E1
7.905290646E1,-2.215531732E1
7.916119263E1,-2.033818683E1
7.926953229E1,-1.935145604E1
7.937427071E1,-2.051913826E1
7.948367113E1,-1.863051510E1
7.958620788E1,-1.822005479E1
7.969451292E1,-1.926820314E1
7.980286775E1,-2.171233923E1
7.990454796E1,-2.115701507E1
8.001221388E1,-2.112055878E1
8.011957504E1,-1.995444769E1
8.023039092E1,-1.888513086E1
8.033614633E1,-2.179030445E1
8.043817421E1,-1.917025821E1
8.054796592E1,-2.127635891E1
8.065287638E1,-2.096254629E1
8.076403692E1,-2.077323267E1
8.086949133E1,-2.154063740E1
8.097412858E1,-2.283053248E1
8.108500000E1,-1.940085966E1
8.119096125E1,-1.994957819E1
8.129282188E1,-2.120482128E1
8.140279283E1,-2.248968613E1
8.151122275E1,-2.124639406E1
8.161959508E1,-1.948766758E1
8.172345304E1,-2.279270821E1
8.183324425E1,-2.153201612E1
8.193620696E1,-2.042112479E1
8.204450129E1,-2.352259966E1
8.215288317E1,-2.146060658E1
8.225950517E1,-1.989674932E1
8.236952862E1,-2.157559697E1
8.247784379E1,-1.967628858E1
8.258623092E1,-1.775823050E1
8.269678363E1,-2.075128277E1
8.280701063E1,-2.333999537E1
8.291821863E1,-2.187592316E1
8.302881192E1,-2.098700576E1
8.313625354E1,-1.851316311E1
8.324484488E1,-2.006213714E1
8.335280342E1,-2.156039643E1
8.346117825E1,-2.242216730E1
8.356951008E1,-2.066879995E1
8.367787604E1,-2.281884469E1
8.378615408E1,-2.257649600E1
8.389542513E1,-2.034475543E1
8.400286671E1,-2.220794832E1
8.410885546E1,-2.040509838E1
8.421961558E1,-1.920181737E1
8.432197492E1,-2.058155306E1
8.442887154E1,-1.982459220E1
8.453608900E1,-1.944144212E1
8.464568304E1,-2.065522096E1
8.475270171E1,-1.846430206E1
8.486370808E1,-1.814631573E1
8.496947137E1,-1.761698887E1
8.508032887E1,-2.055652584E1
8.518617912E1,-2.232151233E1
8.529699179E1,-2.247352066E1
8.540287592E1,-1.863217295E1
8.551367904E1,-2.236301224E1
8.561956025E1,-2.528185731E1
8.573032283E1,-1.917585386E1
8.583615933E1,-2.280081387E1
8.594700012E1,-2.129633604E1
8.605284558E1,-2.215267653E1
8.616369033E1,-2.366520568E1
8.626954242E1,-1.857766010E1
8.638034492E1,-2.249078284E1
8.649010242E1,-2.031597809E1
8.659706179E1,-2.386878032E1
8.670287713E1,-2.122845307E1
8.681372962E1,-2.183570092E1
8.691955187E1,-2.282876217E1
8.703034963E1,-2.313291497E1
8.713617412E1,-2.342720584E1
8.724706600E1,-2.327303583E1
8.735285679E1,-2.302717759E1
8.746367262E1,-2.209239384E1
8.756951650E1,-2.354111721E1
8.768034221E1,-2.252889583E1
8.778618617E1,-2.174014325E1
8.789702533E1,-2.089923153E1
8.800289742E1,-2.205607501E1
8.811373042E1,-2.390527848E1
8.821957867E1,-2.442355878E1
8.833036571E1,-2.343037576E1
8.843618437E1,-2.418339122E1
