"Time (s)","Sound pressure level (dB)"
1.967105886E2,-2.268381163E1
1.968139103E2,-2.068341786E1
1.969188569E2,-2.629719708E1
1.970276973E2,-2.619984551E1
1.971290760E2,-2.756189116E1
1.972321257E2,-2.748690082E1
1.973365143E2,-2.953256398E1
1.974439354E2,-2.994811588E1
1.975521950E2,-2.715331875E1
1.976605376E2,-2.788309759E1
1.977629931E2,-2.755553347E1
1.978740913E2,-2.872714016E1
1.979772103E2,-2.739031493E1
1.980855935E2,-2.719823029E1
1.981939320E2,-2.568209564E1
1.983039445E2,-2.723077228E1
1.984105456E2,-2.697433329E1
1.985188538E2,-2.908139857E1
1.986271544E2,-2.917986880E1
1.987355458E2,-2.926838559E1
1.988437795E2,-2.809520061E1
1.989521843E2,-2.763579769E1
1.990605010E2,-2.421722404E1
1.991688157E2,-2.722914095E1
1.992771895E2,-2.685555765E1
1.993855337E2,-2.548919849E1
1.994938801E2,-2.638479430E1
1.996022555E2,-2.543745858E1
1.997081612E2,-2.290849734E1
1.998106441E2,-2.469344821E1
1.999146344E2,-2.657376220E1
2.000181047E2,-2.757073325E1
2.001272216E2,-2.322809549E1
2.002313893E2,-2.499414989E1
2.003355681E2,-2.702829894E1
2.004438912E2,-2.611294479E1
2.005526461E2,-2.715868863E1
2.006605465E2,-2.666820456E1
2.007689360E2,-2.403887318E1
2.008733857E2,-2.512917278E1
2.009772480E2,-2.415913123E1
2.010859771E2,-2.554842465E1
2.011939632E2,-2.104833400E1
2.012980733E2,-2.354843210E1
2.014022573E2,-2.565188297E1
2.015106751E2,-2.483838693E1
2.016188801E2,-2.601809133E1
2.017271781E2,-2.747534003E1
2.018355364E2,-2.519940293E1
2.019438563E2,-2.579159563E1
2.020522027E2,-2.814712819E1
2.021605153E2,-2.491076819E1
2.022688848E2,-2.540531315E1
2.023753973E2,-2.626179675E1
2.024772850E2,-2.520004809E1
2.025855514E2,-2.310769932E1
2.026938843E2,-2.521479007E1
2.028023130E2,-2.170700515E1
2.029063456E2,-2.462327498E1
2.030105618E2,-2.295397117E1
2.031198935E2,-2.057726622E1
2.032272287E2,-2.455137575E1
2.033355263E2,-2.381509452E1
2.034427637E2,-2.609631072E1
2.035521598E2,-2.587341542E1
2.036630770E2,-2.310247366E1
2.037689978E2,-2.391001452E1
2.038771862E2,-2.459961669E1
2.039856345E2,-2.139311151E1
2.040938861E2,-2.521983352E1
2.041983206E2,-2.474938403E1
2.043023047E2,-2.731310032E1
2.044110639E2,-2.536355563E1
2.045207673E2,-2.537460315E1
2.046272135E2,-2.569257909E1
2.047367457E2,-2.449673663E1
2.048439390E2,-2.466599695E1
2.049462946E2,-2.370577328E1
2.050574323E2,-2.328459825E1
2.051605469E2,-2.558594864E1
2.052689220E2,-2.157808419E1
2.053776295E2,-2.425853931E1
2.054846262E2,-2.259239816E1
2.055938586E2,-2.622619163E1
2.057022930E2,-2.424348986E1
2.058106080E2,-2.590201938E1
2.059118473E2,-2.417406500E1
2.060146674E2,-2.323669409E1
2.061193607E2,-2.293893672E1
2.062272330E2,-2.580773340E1
2.063331130E2,-2.353433815E1
2.064439252E2,-2.386030509E1
2.065522110E2,-2.137763646E1
2.066605536E2,-2.106875623E1
2.067688961E2,-2.059696040E1
2.068776543E2,-2.587572562E1
2.069856049E2,-2.408179428E1
2.070939480E2,-2.404111439E1
2.072022139E2,-2.390627807E1
2.073105737E2,-2.321942214E1
2.074190270E2,-2.380594673E1
2.075271704E2,-2.193511651E1
2.076355002E2,-2.305363322E1
2.077438295E2,-2.224944434E1
2.078521775E2,-1.847597417E1
2.079604762E2,-2.290155010E1
2.080689063E2,-2.295091044E1
2.081771846E2,-2.277727411E1
2.082855875E2,-2.506781934E1
2.083938384E2,-2.324106760E1
2.085022814E2,-2.347918037E1
2.086105341E2,-2.286829712E1
2.087179100E2,-2.251145694E1
2.088272384E2,-2.335999759E1
2.089375313E2,-2.046777934E1
2.090486380E2,-2.253271947E1
2.091541248E2,-2.192542855E1
2.092605410E2,-2.029660564E1
2.093693308E2,-2.066103951E1
2.094772495E2,-2.241897102E1
2.095856513E2,-2.026217402E1
2.096956422E2,-2.100547524E1
2.098027465E2,-2.369199292E1
2.099105962E2,-2.089004514E1
2.100189940E2,-2.270419110E1
2.101272403E2,-1.963244596E1
2.102360481E2,-1.959449742E1
2.103438863E2,-2.440446362E1
2.104522349E2,-2.406423282E1
2.105622440E2,-2.254693371E1
2.106688882E2,-2.474592113E1
2.107772101E2,-1.963950294E1
2.108865615E2,-2.252351100E1
2.109939234E2,-2.334024994E1
2.111027357E2,-2.543680317E1
2.112106282E2,-1.975709608E1
2.113188513E2,-2.262913016E1
2.114285562E2,-2.552892063E1
2.115360400E2,-2.446690951E1
2.116439223E2,-2.522943321E1
2.117522077E2,-2.243920257E1
2.118605782E2,-2.528002233E1
2.119688035E2,-2.466073114E1
2.120772157E2,-2.655663518E1
2.121855912E2,-2.458188883E1
2.122939548E2,-2.274538881E1
2.124022541E2,-2.364365468E1
2.125105503E2,-2.358754036E1
2.126193033E2,-2.076237682E1
2.127271664E2,-2.430596934E1
2.128326319E2,-2.619665260E1
2.129417391E2,-2.405257207E1
2.130508740E2,-2.203076003E1
2.131605438E2,-2.112616017E1
2.132689123E2,-2.074379271E1
2.133772808E2,-2.140214470E1
2.134836360E2,-2.236858248E1
2.135938837E2,-2.101054797E1
2.136968751E2,-2.065953098E1
2.137988959E2,-1.956632148E1
2.139019660E2,-2.059716046E1
2.140106302E2,-2.092207339E1
2.141171971E2,-1.980020455E1
2.142271805E2,-2.160512012E1
2.143344088E2,-2.177527694E1
2.144438745E2,-2.270377621E1
2.145531106E2,-2.106013880E1
2.146605893E2,-2.028496159E1
2.147688950E2,-2.151668355E1
2.148772053E2,-2.137299909E1
2.149838289E2,-2.017333358E1
2.150938242E2,-1.935564498E1
2.152022845E2,-2.394220052E1
2.153105688E2,-2.230037340E1
2.154189264E2,-2.417084501E1
2.155271555E2,-2.062119360E1
2.156365333E2,-2.127001110E1
2.157438307E2,-2.058280720E1
2.158521879E2,-1.945459301E1
2.159541977E2,-2.056931958E1
2.160648695E2,-2.299473953E1
2.161659553E2,-2.556878172E1
2.162671021E2,-2.191973506E1
2.163772613E2,-2.463097333E1
2.164855120E2,-2.243429498E1
2.165909380E2,-2.585644740E1
2.166939088E2,-2.446044305E1
2.168022646E2,-2.537625512E1
2.169106376E2,-2.253614292E1
2.170189229E2,-2.559579651E1
2.171271940E2,-2.472480005E1
2.172340331E2,-2.361970442E1
2.173439437E2,-2.193539651E1
2.174482813E2,-2.352293835E1
2.175531094E2,-2.448311222E1
2.176606322E2,-2.291591035E1
2.177688877E2,-2.641594296E1
2.178776536E2,-2.476801368E1
2.179860044E2,-2.383936641E1
2.180939008E2,-2.010483966E1
2.182019680E2,-2.127150047E1
2.183106528E2,-2.502104751E1
2.184133463E2,-2.356241697E1
2.185218743E2,-2.261171960E1
2.186272017E2,-2.386004380E1
2.187350974E2,-2.386165066E1
2.188438981E2,-2.355562919E1
2.189522146E2,-2.397270770E1
2.190605482E2,-2.572157928E1
2.191685103E2,-2.392558590E1
2.192772352E2,-2.162040781E1
2.193844450E2,-2.541027511E1
2.194938949E2,-2.394223837E1
2.196020562E2,-2.245777827E1
2.197106033E2,-2.460392168E1
2.198163741E2,-2.301020059E1
2.199271460E2,-2.587894842E1
2.200310456E2,-2.318595504E1
2.201355282E2,-2.639785187E1
2.202438344E2,-2.380683806E1
2.203549984E2,-2.414921475E1
2.204605422E2,-2.506561952E1
2.205621893E2,-2.470931365E1
2.206645361E2,-2.604765360E1
2.207753931E2,-2.325014370E1
2.208771570E2,-2.501600722E1
2.209837140E2,-2.482169785E1
2.210938993E2,-2.316166668E1
2.212023405E2,-2.461828427E1
2.213106137E2,-2.305614442E1
2.214188479E2,-2.472693313E1
2.215272865E2,-2.310285141E1
2.216379053E2,-2.164760237E1
2.217438755E2,-2.411888140E1
2.218521931E2,-2.439956630E1
2.219605315E2,-2.133946196E1
2.220688903E2,-2.166946993E1
2.221773733E2,-2.381435466E1
2.222855583E2,-2.099887264E1
2.223943445E2,-2.515478033E1
2.225033552E2,-2.560266754E1
2.226105565E2,-2.507186018E1
2.227188545E2,-2.547684676E1
2.228271940E2,-2.553629125E1
2.229355195E2,-2.277251263E1
2.230439110E2,-2.322745755E1
2.231521808E2,-2.577640408E1
2.232590906E2,-2.591472685E1
2.233606069E2,-2.785730361E1
2.234635188E2,-2.542202931E1
2.235688494E2,-2.476242783E1
2.236766694E2,-2.484905476E1
2.237878403E2,-2.554286170E1
2.238980912E2,-2.356256880E1
2.239995935E2,-2.421567265E1
2.241106255E2,-2.267142886E1
2.242160472E2,-2.296367814E1
2.243188766E2,-2.528194978E1
2.244271990E2,-2.501641968E1
2.245338024E2,-2.389373316E1
2.246439007E2,-2.394712544E1
2.247550499E2,-2.231199559E1
2.248605742E2,-2.261875834E1
2.249673663E2,-2.046478207E1
2.250771992E2,-2.095931758E1
2.251867682E2,-1.801165243E1
2.252938368E2,-1.858485506E1
2.254022362E2,-2.310175943E1
2.255105875E2,-2.136539835E1
2.256188622E2,-1.904578852E1
2.257276427E2,-1.875513548E1
2.258290048E2,-1.803472984E1
2.259330356E2,-1.781071799E1
2.260438895E2,-1.834484249E1
2.261513513E2,-1.691455511E1
2.262605624E2,-1.848932159E1
2.263689748E2,-2.168451681E1
2.264795091E2,-2.124789060E1
2.265855907E2,-2.263393841E1
2.266938765E2,-1.820546817E1
2.268023065E2,-1.026444751E1
2.269105822E2,-1.453632766E1
2.270188789E2,-1.743541257E1
2.271271498E2,-2.034915205E1
2.272355935E2,-2.037173898E1
2.273438024E2,-1.925554368E1
2.274522860E2,-1.654107948E1
2.275622630E2,-1.272789901E1
2.276660075E2,-1.130455568E1
2.277707539E2,-1.141778842E1
2.278773235E2,-1.291828214E1
2.279880072E2,-1.463133534E1
2.280961020E2,-1.550948859E1
2.282047384E2,-1.757951833E1
2.283105955E2,-2.054850062E1
2.284214148E2,-1.876053455E1
2.285271926E2,-1.072243341E1
2.286380325E2,-1.371804179E1
2.287451357E2,-1.958157482E1
2.288547132E2,-2.063695195E1
2.289648892E2,-1.706110630E1
2.290751462E2,-1.941856166E1
2.291860419E2,-2.067015960E1
2.292939062E2,-2.183411921E1
2.294046370E2,-2.023431925E1
2.295153072E2,-2.003455982E1
2.296213693E2,-1.828496596E1
2.297316525E2,-1.752747847E1
2.298380265E2,-1.512012597E1
2.299438939E2,-1.655932208E1
2.300547460E2,-2.127854248E1
2.301605956E2,-1.176888203E1
2.302714343E2,-2.178643382E1
2.303772639E2,-2.054341025E1
2.304880659E2,-1.984384092E1
2.305939185E2,-1.653104654E1
2.307047526E2,-1.911437527E1
2.308106493E2,-1.129518530E1
2.309213823E2,-1.340714147E1
2.310310183E2,-1.740201862E1
2.311380518E2,-1.887792780E1
2.312439010E2,-2.103146789E1
2.313547068E2,-1.692653948E1
2.314605511E2,-1.192908557E1
2.315713898E2,-1.094296471E1
2.316772219E2,-1.312893277E1
2.317880570E2,-2.061045463E1
2.318939314E2,-2.268758613E1
2.320026413E2,-2.042672506E1
2.321106007E2,-2.288648424E1
2.322194260E2,-1.921126692E1
2.323272347E2,-1.542912555E1
2.324371365E2,-1.855397752E1
2.325439291E2,-1.875444617E1
2.326527063E2,-1.795518917E1
2.327605553E2,-2.003361380E1
2.328693777E2,-2.085672007E1
2.329772278E2,-2.266132550E1
2.330860461E2,-2.439172748E1
2.331939460E2,-2.058029887E1
2.333027197E2,-2.250719406E1
2.334106085E2,-2.165992307E1
2.335194202E2,-2.420856780E1
2.336272489E2,-2.266459268E1
2.337360437E2,-2.199872498E1
2.338443718E2,-2.330047591E1
2.339526967E2,-2.221827363E1
2.340605651E2,-1.876553071E1
2.341693660E2,-2.224907374E1
2.342772326E2,-2.002827019E1
2.343860447E2,-2.301751389E1
2.344968945E2,-2.279351625E1
2.346027143E2,-2.014338151E1
2.347106005E2,-1.947045360E1
2.348194084E2,-2.126825200E1
2.349277048E2,-2.026460435E1
2.350360414E2,-2.344763853E1
2.351438834E2,-2.355241908E1
2.352527123E2,-9.006179146E0
2.353629469E2,-1.509856987E1
2.354693743E2,-1.570597640E1
2.355772384E2,-1.877282536E1
2.356855428E2,-2.150025983E1
2.357939157E2,-2.229461558E1
2.359002498E2,-1.741665637E1
2.360105315E2,-1.314856049E1
2.361173268E2,-2.317158935E1
2.362272396E2,-2.414677691E1
2.363354006E2,-2.016563676E1
2.364439041E2,-8.141095670E0
2.365521457E2,-2.072124480E1
2.366605486E2,-2.041811083E1
2.367688882E2,-2.420900028E1
2.368782433E2,-2.310425168E1
2.369893704E2,-2.055658407E1
2.370939548E2,-2.154938994E1
2.372022401E2,-1.665520522E1
2.373105078E2,-1.809931973E1
2.374200125E2,-2.223074493E1
2.375271683E2,-2.103182595E1
2.376355386E2,-1.947148884E1
2.377438353E2,-1.852775259E1
2.378522142E2,-2.028916130E1
2.379605056E2,-1.934997821E1
2.380688831E2,-2.139255325E1
2.381771358E2,-2.297715948E1
2.382855583E2,-2.412521140E1
2.383937970E2,-2.433823127E1
2.384974198E2,-2.286472202E1
2.386032651E2,-2.327569942E1
2.387105267E2,-2.322929347E1
2.388180795E2,-2.291393269E1
2.389270228E2,-2.156252619E1
2.390355354E2,-2.048887634E1
2.391438943E2,-1.905484289E1
2.392522084E2,-2.055489557E1
2.393605877E2,-1.855481830E1
2.394688972E2,-2.067036622E1
2.395773001E2,-2.339202923E1
2.396855391E2,-2.407274830E1
2.397939563E2,-2.138560303E1
2.399051949E2,-2.198123339E1
2.400105811E2,-2.204076838E1
2.401123771E2,-2.211729922E1
2.402235660E2,-2.217493812E1
2.403271602E2,-1.813868602E1
2.404314988E2,-1.885071815E1
2.405338315E2,-2.454977546E1
2.406438523E2,-2.052012932E1
2.407496245E2,-2.419323205E1
2.408605238E2,-2.133075990E1
2.409688852E2,-2.325025600E1
2.410771982E2,-1.857824610E1
2.411855387E2,-2.350955241E1
2.412938106E2,-1.902294589E1
2.414022555E2,-1.926705427E1
2.415105465E2,-2.158361485E1
2.416198709E2,-2.284814890E1
2.417271140E2,-2.003274217E1
2.418355332E2,-2.296689964E1
2.419438159E2,-2.154445891E1
2.420549583E2,-2.381658446E1
2.421604385E2,-2.184052025E1
2.422688775E2,-1.929794998E1
2.423771441E2,-1.587364337E1
2.424855325E2,-2.290716394E1
2.425938910E2,-1.714023794E1
2.427045953E2,-1.962577102E1
2.428105935E2,-1.902255626E1
2.429145299E2,-2.016329424E1
2.430189050E2,-2.133320096E1
2.431272125E2,-2.168321422E1
2.432349937E2,-1.823010579E1
2.433438754E2,-2.193810074E1
2.434518610E2,-2.204853298E1
2.435622479E2,-2.029082081E1
2.436689019E2,-2.396129133E1
2.437772100E2,-2.194926656E1
2.438855543E2,-2.173082458E1
2.439938527E2,-2.050361998E1
2.441022660E2,-2.204872833E1
2.442106434E2,-1.966688417E1
2.443188571E2,-2.141007468E1
2.444271448E2,-2.198078638E1
2.445338039E2,-2.134969830E1
2.446449271E2,-2.011242094E1
2.447509823E2,-2.432730113E1
2.448605230E2,-2.264863880E1
2.449688740E2,-2.355017973E1
2.450771620E2,-2.415756616E1
2.451855702E2,-2.470199564E1
2.452937724E2,-2.403217667E1
2.454022375E2,-2.201291376E1
2.455104933E2,-2.194864468E1
2.456188470E2,-2.269549656E1
2.457271420E2,-2.244211601E1
2.458355727E2,-2.477983952E1
2.459439407E2,-2.033027650E1
2.460550793E2,-2.268418905E1
2.461638770E2,-2.456471426E1
2.462650156E2,-2.313638004E1
2.463761389E2,-2.075958674E1
2.464879509E2,-1.936490049E1
2.465938495E2,-2.223211142E1
2.467032633E2,-2.775324275E1
2.468105790E2,-2.515106347E1
2.469189132E2,-1.978325721E1
2.470271169E2,-2.141489619E1
2.471355426E2,-2.449353822E1
2.472438759E2,-2.225939959E1
2.473522067E2,-2.408809880E1
2.474604999E2,-2.286817525E1
2.475622617E2,-2.146656377E1
2.476689135E2,-1.821735241E1
2.477772606E2,-2.472177863E1
2.478793298E2,-2.377046950E1
2.479812761E2,-2.322499065E1
2.480909643E2,-1.656183884E1
2.481937899E2,-1.863204606E1
2.483022443E2,-2.333579886E1
2.484105160E2,-2.296048462E1
2.485198631E2,-2.478248119E1
2.486271028E2,-2.278981395E1
2.487344286E2,-1.286018628E1
2.488438128E2,-1.325612305E1
2.489538749E2,-1.410368755E1
2.490604716E2,-2.143049244E1
2.491688823E2,-1.839270952E1
2.492772516E2,-1.554857110E1
2.493855259E2,-1.986305869E1
2.494939101E2,-2.374329985E1
2.496022537E2,-2.625768950E1
2.497106645E2,-2.668463232E1
2.498189099E2,-2.508245133E1
2.499271990E2,-2.326109017E1
2.500312074E2,-2.463661727E1
2.501355262E2,-2.544004594E1
2.502438786E2,-2.631144003E1
2.503522205E2,-2.437239088E1
2.504605613E2,-2.402107188E1
2.505622285E2,-2.737813119E1
2.506734183E2,-2.349371269E1
2.507771610E2,-2.371740423E1
2.508855814E2,-2.774190543E1
2.509938546E2,-2.598061017E1
2.511022892E2,-2.883139151E1
2.512105378E2,-2.775185278E1
2.513188717E2,-2.846563490E1
2.514271349E2,-2.703941156E1
2.515353584E2,-2.812222243E1
2.516438256E2,-2.802476428E1
2.517498910E2,-2.649342509E1
2.518605290E2,-2.962602746E1
2.519699984E2,-2.673514946E1
2.520771900E2,-2.780974215E1
2.521855598E2,-2.975386517E1
2.522937815E2,-2.753813083E1
2.523986998E2,-2.842522187E1
2.525090207E2,-2.695809585E1
2.526106113E2,-2.841307039E1
2.527217962E2,-2.831017587E1
2.528272051E2,-3.056994787E1
2.529383197E2,-2.884014355E1
2.530476726E2,-2.847515438E1
2.531487661E2,-2.604255133E1
2.532598944E2,-2.513316035E1
2.533688925E2,-2.706827683E1
2.534772430E2,-2.561480416E1
2.535855343E2,-2.506484253E1
2.536937814E2,-2.507551169E1
2.538001345E2,-2.555196301E1
2.539104722E2,-2.676187667E1
2.540189424E2,-2.559008273E1
2.541271733E2,-2.263721066E1
2.542291992E2,-1.839112919E1
2.543351623E2,-2.014106045E1
2.544438732E2,-2.185512627E1
2.545529467E2,-2.317362849E1
2.546627991E2,-2.410147973E1
2.547736291E2,-2.447144592E1
2.548771833E2,-2.475679836E1
2.549883252E2,-2.413028373E1
2.550938453E2,-2.368897605E1
2.552022710E2,-2.481902926E1
2.553105819E2,-2.431645455E1
2.554217177E2,-2.636849467E1
2.555271132E2,-2.518974810E1
2.556355273E2,-2.325584215E1
2.557437981E2,-2.043468236E1
2.558504541E2,-2.229920887E1
2.559605912E2,-2.214998549E1
2.560717128E2,-2.217531978E1
2.561782768E2,-2.275472528E1
2.562794145E2,-2.505696773E1
2.563821860E2,-1.649141921E1
2.564909483E2,-2.429917917E1
2.566009948E2,-2.404129937E1
2.567105885E2,-2.606681288E1
2.568226314E2,-2.625380375E1
2.569272387E2,-2.583586668E1
2.570343073E2,-2.722534647E1
2.571438755E2,-2.501600692E1
2.572523070E2,-2.520056685E1
2.573605223E2,-2.722715232E1
2.574688734E2,-2.552070507E1
2.575772589E2,-2.634632172E1
2.576855521E2,-2.599936015E1
2.577939053E2,-2.841556851E1
2.579021800E2,-2.576432882E1
2.580033180E2,-2.638282456E1
2.581110398E2,-2.778969501E1
2.582193202E2,-2.826653609E1
2.583271927E2,-2.773219967E1
2.584355772E2,-2.771394496E1
2.585438582E2,-2.561988380E1
2.586527152E2,-2.786515799E1
2.587543540E2,-2.730742544E1
2.588606075E2,-2.546873571E1
2.589693673E2,-2.878491056E1
2.590772192E2,-2.918197957E1
2.591856034E2,-2.880156905E1
2.592900209E2,-2.637816550E1
2.593990481E2,-2.723355523E1
2.595101611E2,-2.666866616E1
2.596189969E2,-2.976377681E1
2.597272186E2,-2.745442131E1
2.598356490E2,-2.713343772E1
2.599438792E2,-3.216662056E1
2.600550092E2,-2.573200092E1
2.601605589E2,-2.669916511E1
2.602689395E2,-2.931786187E1
2.603772915E2,-2.714255850E1
2.604856253E2,-2.724241984E1
2.605939632E2,-2.856571850E1
2.607023008E2,-2.597826839E1
2.608107442E2,-2.876169715E1
2.609145879E2,-2.698606195E1
2.610179936E2,NaN
2.611282972E2,-2.649830164E1
2.612329099E2,-2.997837642E1
2.613439112E2,-3.067900328E1
2.614521994E2,-2.806678324E1
2.615622607E2,-2.625141320E1
2.616719782E2,-2.605178290E1
