"Time (s)","Sound pressure level (dB)"
1.846652266E2,-1.792786824E1
1.847735755E2,-2.005424496E1
1.848836340E2,-1.682397838E1
1.849863380E2,-1.948990727E1
1.850974980E2,-1.784596079E1
1.852100359E2,-1.973237200E1
1.853153255E2,-1.910119265E1
1.854235545E2,-1.725620332E1
1.855319043E2,-1.973722647E1
1.856402264E2,-1.589172795E1
1.857486152E2,-1.658083830E1
1.858569984E2,-1.631717491E1
1.859652411E2,-1.645157774E1
1.860736001E2,-1.770184531E1
1.861760577E2,-1.761288536E1
1.862819596E2,-1.651499620E1
1.863902682E2,-1.790554697E1
1.864986040E2,-1.531150233E1
1.866009282E2,-1.599528778E1
1.867069424E2,-1.465264729E1
1.868153087E2,-1.878142249E1
1.869246520E2,-1.487942877E1
1.870319075E2,-1.632445710E1
1.871416732E2,-1.402116590E1
1.872486027E2,-1.491648484E1
1.873569098E2,-1.623387477E1
1.874652558E2,-1.425824043E1
1.875740455E2,-1.705300303E1
1.876819137E2,-1.503966479E1
1.877902758E2,-1.469118804E1
1.878986145E2,-1.642502653E1
1.880070201E2,-1.686563194E1
1.881152760E2,-1.542677453E1
1.882241316E2,-1.726862382E1
1.883279942E2,-1.569904516E1
1.884319001E2,-1.589743306E1
1.885430103E2,-1.544126392E1
1.886486025E2,-1.710175893E1
1.887569355E2,-1.784172621E1
1.888676344E2,-1.736675755E1
1.889740935E2,-1.633500820E1
1.890819318E2,-1.590978307E1
1.891903196E2,-1.854073253E1
1.893012408E2,-1.631565889E1
1.894123352E2,-1.676893265E1
1.895233375E2,-1.697398997E1
1.896318862E2,-1.667147210E1
1.897413861E2,-1.763296257E1
1.898486265E2,-1.797120115E1
1.899578876E2,-1.909662007E1
1.900653168E2,-1.849400656E1
1.901740264E2,-1.847129533E1
1.902806313E2,-1.720810704E1
1.903914627E2,-1.843821025E1
1.904985307E2,-1.708382414E1
1.906056245E2,-1.795830910E1
1.907163346E2,-1.641747449E1
1.908237100E2,-1.830380123E1
1.909318517E2,-1.947269524E1
1.910398253E2,-1.834810818E1
1.911485403E2,-1.701817223E1
1.912569635E2,-1.620504011E1
1.913652292E2,-1.658331854E1
1.914761545E2,-1.777638382E1
1.915819479E2,-1.738615516E1
1.916843509E2,-1.653959497E1
1.917911142E2,-1.766717503E1
1.918986003E2,-1.517700547E1
1.920044490E2,-1.842631483E1
1.921153685E2,-1.626039091E1
1.922266041E2,-1.678051354E1
1.923318785E2,-1.754778784E1
1.924417871E2,-1.644546002E1
1.925486783E2,-1.702279250E1
1.926550961E2,-1.603070795E1
1.927569742E2,-1.733131462E1
1.928652782E2,-1.683156572E1
1.929735830E2,-1.539367604E1
1.930845157E2,-1.727391627E1
1.931898467E2,-1.554800397E1
1.932986063E2,-1.629077197E1
1.934006302E2,-1.566435276E1
1.935069298E2,-1.685309789E1
1.936153252E2,-1.602877301E1
1.937212813E2,-1.523220141E1
1.938318919E2,-1.743103139E1
1.939407185E2,-1.609597262E1
1.940486141E2,-1.713261620E1
1.941574095E2,-1.756086148E1
1.942657787E2,-1.680099005E1
1.943720867E2,-1.869828698E1
1.944776201E2,-1.645507634E1
1.945819298E2,-1.861113308E1
1.946907140E2,-1.811556000E1
1.948016739E2,-1.898263375E1
1.949123245E2,-1.824704256E1
1.950152761E2,-1.862640516E1
1.951237205E2,-1.857782888E1
1.952319015E2,-1.987172475E1
1.953429330E2,-1.791744484E1
1.954486130E2,-2.000599947E1
1.955569238E2,-1.875884410E1
1.956652548E2,-1.747419560E1
1.957698593E2,-1.905734505E1
1.958736519E2,-1.761965259E1
1.959820071E2,-1.606276901E1
1.960897625E2,-1.723128155E1
1.961986338E2,-1.691716693E1
1.963053994E2,-1.841001890E1
1.964153317E2,-1.628259362E1
1.965249175E2,-1.778208627E1
1.966319168E2,-1.767786839E1
1.967406384E2,-1.713932465E1
1.968485517E2,-1.562281766E1
1.969569197E2,-1.622583036E1
1.970652724E2,-1.723872197E1
1.971670691E2,-1.613904405E1
1.972781615E2,-1.539069784E1
1.973820147E2,-1.568771792E1
1.974902319E2,-1.507845763E1
1.975986427E2,-1.491000860E1
1.977098292E2,-1.463463652E1
1.978202715E2,-1.698137847E1
1.979314278E2,-1.644812646E1
1.980359930E2,-1.493793445E1
1.981377456E2,-1.617443583E1
1.982485834E2,-1.536982809E1
1.983593629E2,-1.504704839E1
1.984652019E2,-1.563484210E1
1.985736106E2,-1.670707947E1
1.986819062E2,-1.405967154E1
1.987885446E2,-1.493101818E1
1.988985600E2,-1.559343565E1
1.990089012E2,-1.610381765E1
1.991153868E2,-1.661815525E1
1.992265343E2,-1.676131700E1
1.993367942E2,-1.506991538E1
1.994379128E2,-1.807876912E1
1.995485198E2,-1.698188608E1
1.996564508E2,-1.706717947E1
1.997651889E2,-1.711751697E1
1.998744810E2,-1.809891742E1
1.999818583E2,-1.736804011E1
2.000902871E2,-1.824539383E1
2.001985247E2,-1.876927772E1
2.003069549E2,-1.946867039E1
2.004153649E2,-1.733828373E1
2.005198437E2,-1.955796785E1
2.006235527E2,-1.878640820E1
2.007318970E2,-2.022291298E1
2.008413466E2,-1.930049796E1
2.009486185E2,-1.928488137E1
2.010555989E2,-1.751789416E1
2.011652458E2,-2.183799452E1
2.012736243E2,-1.810685745E1
2.013819974E2,-1.903130235E1
2.014870880E2,-1.961900740E1
2.015982387E2,-1.837632490E1
2.017088860E2,-1.640398296E1
2.018185277E2,-1.997620651E1
2.019296513E2,-1.741345797E1
2.020318600E2,-1.768534699E1
2.021402208E2,-1.795402245E1
2.022485595E2,-1.771487670E1
2.023533328E2,-1.604444721E1
2.024577512E2,-1.643510287E1
2.025652261E2,-1.724489478E1
2.026706209E2,-1.675963787E1
2.027817863E2,-1.878168148E1
2.028836308E2,-1.610683639E1
2.029902329E2,-1.630522614E1
2.030986073E2,-1.731083869E1
2.032044601E2,-1.697503586E1
2.033152343E2,-1.566763292E1
2.034236373E2,-1.648355229E1
2.035318148E2,-1.647730375E1
2.036402688E2,-1.706069320E1
2.037486688E2,-1.600435300E1
2.038526886E2,-1.675228373E1
2.039548777E2,-1.504208078E1
2.040652706E2,-1.678650661E1
2.041757936E2,-1.736834301E1
2.042851895E2,-1.750953560E1
2.043939669E2,-1.793356845E1
2.044985869E2,-1.827663920E1
2.046069573E2,-1.732089340E1
2.047152477E2,-1.739267872E1
2.048263541E2,-1.746820865E1
2.049319000E2,-1.712558793E1
2.050412514E2,-1.758750692E1
2.051485914E2,-1.772153021E1
2.052569155E2,-1.962458160E1
2.053652010E2,-1.628003637E1
2.054735757E2,-1.793176533E1
2.055819333E2,-1.795881839E1
2.056902430E2,-2.069084948E1
2.058006876E2,-1.716487213E1
2.059093577E2,-1.746934980E1
2.060170205E2,-2.022047702E1
2.061207608E2,-1.830810246E1
2.062318069E2,-1.748883244E1
2.063346288E2,-2.046236626E1
2.064442939E2,-1.939826010E1
2.065515965E2,-1.675785246E1
2.066569058E2,-1.814645955E1
2.067651454E2,-1.792561307E1
2.068744911E2,-1.613792542E1
2.069818456E2,-1.647540440E1
2.070902865E2,-1.372492913E1
2.071985923E2,-1.455271349E1
2.073069604E2,-1.407975206E1
2.074163845E2,-1.742740892E1
2.075275429E2,-1.267619524E1
2.076318955E2,-1.610319718E1
2.077402452E2,-1.478042746E1
2.078485538E2,-1.255546746E1
2.079594385E2,-1.601864983E1
2.080652783E2,-1.591714064E1
2.081736597E2,-1.617019763E1
2.082819772E2,-1.509097149E1
2.083902470E2,-1.597813058E1
2.084986385E2,-1.585764347E1
2.086010520E2,-1.599763408E1
2.087069660E2,-1.465254942E1
2.088152998E2,-1.386115424E1
2.089211505E2,-1.784497416E1
2.090318996E2,-1.652531692E1
2.091411835E2,-1.775506940E1
2.092486125E2,-1.514883200E1
2.093523771E2,-1.680370371E1
2.094560889E2,-1.582854636E1
2.095664974E2,-1.691744548E1
2.096751005E2,-1.708430632E1
2.097819139E2,-1.791915622E1
2.098835701E2,-1.613401519E1
2.099859935E2,-1.802814268E1
2.100916228E2,-1.813350802E1
2.101967867E2,-1.678660066E1
2.102985111E2,-1.746837659E1
2.104069460E2,-1.644513316E1
2.105151886E2,-1.681297379E1
2.106240955E2,-1.850936044E1
2.107318168E2,-1.868755066E1
2.108417249E2,-1.432320249E1
2.109495996E2,-1.592011113E1
2.110568833E2,-1.008874248E1
2.111651675E2,-1.120664056E1
2.112756330E2,-1.346582677E1
2.113818493E2,-1.508901172E1
2.114843572E2,-1.368269920E1
2.115902433E2,-1.306396744E1
2.117013421E2,-1.076886550E1
2.118123668E2,-8.522734099E0
2.119153143E2,-1.019432963E1
2.120236520E2,-1.293142986E1
2.121318965E2,-1.305837843E1
2.122402605E2,-1.331259298E1
2.123485925E2,-1.697232649E1
2.124565358E2,-1.864390326E1
2.125652287E2,-1.542567999E1
2.126701477E2,-1.688315135E1
2.127779804E2,-1.831587462E1
2.128836315E2,-1.360205582E1
2.129902413E2,-1.323421066E1
2.130985969E2,-1.655788122E1
2.132048890E2,-1.877622466E1
2.133152271E2,-1.747360548E1
2.134196205E2,-1.700522485E1
2.135271070E2,-1.726195500E1
2.136318353E2,-1.415345304E1
2.137429482E2,-1.472295768E1
2.138486042E2,-1.546252745E1
2.139563875E2,-1.718541372E1
2.140652402E2,-1.640885520E1
2.141735907E2,-1.681590217E1
2.142818979E2,-1.727815546E1
2.143902754E2,-1.851750747E1
2.144984983E2,-1.566930201E1
2.146069544E2,-1.710331386E1
2.147152071E2,-1.479873033E1
2.148201805E2,-1.977878589E1
2.149270952E2,-1.930993290E1
2.150319584E2,-1.968964703E1
2.151341981E2,-1.812456230E1
2.152402636E2,-1.370490951E1
2.153486705E2,-1.579996646E1
2.154597984E2,-1.862375138E1
2.155652580E2,-1.851787343E1
2.156763728E2,-1.867876138E1
2.157819590E2,-1.298618452E1
2.158925091E2,-1.333099960E1
2.159985670E2,-1.544740033E1
2.161075761E2,-1.766563520E1
2.162167934E2,-1.563884793E1
2.163244409E2,-1.444362025E1
2.164318645E2,-1.868108534E1
2.165371478E2,-1.949828867E1
2.166482732E2,-1.895255072E1
2.167580155E2,-1.857041800E1
2.168652037E2,-1.654584578E1
2.169735991E2,-1.450695976E1
2.170818912E2,-1.566850309E1
2.171902866E2,-1.754512878E1
2.172985097E2,-1.735497798E1
2.174069414E2,-1.720415739E1
2.175152097E2,-1.592219058E1
2.176254362E2,-1.743595265E1
2.177318247E2,-1.712791616E1
2.178402215E2,-1.590489558E1
2.179485167E2,-1.739756041E1
2.180532900E2,-1.277451331E1
2.181544250E2,-1.767459678E1
2.182652748E2,-1.509129879E1
2.183735614E2,-1.546534617E1
2.184819642E2,-1.602960447E1
2.185898915E2,-1.635108276E1
2.186986257E2,-1.551214427E1
2.188097935E2,-1.363845735E1
2.189152465E2,-1.464156670E1
2.190245525E2,-1.629300827E1
2.191318823E2,-1.804468913E1
2.192402685E2,-1.691575831E1
2.193485978E2,-1.648708605E1
2.194569131E2,-1.687016974E1
2.195652250E2,-1.717150993E1
2.196700772E2,-1.906539452E1
2.197811910E2,-1.534280350E1
2.198835427E2,-1.648998559E1
2.199907620E2,-1.465349537E1
2.200985563E2,-1.269427905E1
2.202097740E2,-1.273031876E1
2.203123526E2,-1.416082951E1
2.204153452E2,-1.772470508E1
2.205236410E2,-1.847401023E1
2.206319535E2,-1.594561489E1
2.207403783E2,-1.484120849E1
2.208486589E2,-1.463843771E1
2.209569304E2,-1.635543087E1
2.210652282E2,-2.115720960E1
2.211670567E2,-1.810860138E1
2.212753568E2,-2.079092984E1
2.213862356E2,-1.712897961E1
2.214906883E2,-1.972363540E1
2.215985682E2,-1.839746641E1
2.217070030E2,-1.910639266E1
2.218119372E2,-1.806236796E1
2.219153468E2,-1.844400064E1
2.220235835E2,-1.599745122E1
2.221318980E2,-1.730961114E1
2.222402805E2,-1.752533295E1
2.223485412E2,-1.380083673E1
2.224569511E2,-1.248616361E1
2.225653497E2,-1.677429952E1
2.226710433E2,-1.280095484E1
2.227819640E2,-1.060218785E1
2.228895727E2,-1.522707910E1
2.229996762E2,-1.588454993E1
2.231055092E2,-1.578924279E1
2.232153527E2,-1.549672762E1
2.233235626E2,-1.599627121E1
2.234318863E2,-1.613302919E1
2.235430285E2,-1.228436718E1
2.236486175E2,-1.694484830E1
2.237569355E2,-1.761180202E1
2.238657259E2,-1.553915896E1
2.239734428E2,-1.505306429E1
2.240820165E2,-1.383427678E1
2.241902724E2,-1.831221475E1
2.243003653E2,-1.490635173E1
2.244115260E2,-1.477136868E1
2.245153236E2,-1.814333021E1
2.246231941E2,-1.609213201E1
2.247319486E2,-1.739731835E1
2.248402959E2,-1.843413392E1
2.249485964E2,-1.839082523E1
2.250594475E2,-1.948085956E1
2.251652606E2,-1.721979301E1
2.252760630E2,-1.758081899E1
2.253819171E2,-1.794767223E1
2.254927365E2,-1.561135000E1
2.255986222E2,-1.404466347E1
2.257094142E2,-1.780818731E1
2.258162771E2,-1.767482890E1
2.259271670E2,-1.638006621E1
2.260318994E2,-1.763122554E1
2.261427158E2,-2.104024865E1
2.262486350E2,-1.962948047E1
2.263593985E2,-2.121073881E1
2.264652386E2,-2.136117501E1
2.265761166E2,-1.775504786E1
2.266819182E2,-1.861363468E1
2.267926611E2,-1.567688944E1
2.268986099E2,-1.291370557E1
2.270093930E2,-1.115105119E1
2.271152829E2,-1.499931855E1
2.272260918E2,-1.753445193E1
2.273319267E2,-1.880535882E1
2.274427244E2,-1.892081900E1
2.275485661E2,-1.761704412E1
2.276594002E2,-1.842273311E1
2.277652375E2,-1.767358730E1
2.278760646E2,-1.621338165E1
2.279819304E2,-1.485449847E1
2.280927337E2,-1.599175127E1
2.282037820E2,-1.644065813E1
2.283123021E2,-1.695371586E1
2.284152782E2,-1.780209989E1
2.285260850E2,-1.761819408E1
2.286318955E2,-1.570866966E1
2.287427390E2,-1.547263552E1
2.288485619E2,-1.451419025E1
2.289593896E2,-1.382934059E1
2.290652547E2,-1.781409263E1
2.291760630E2,-1.658404419E1
2.292819108E2,-1.452773846E1
2.293927446E2,-1.611027290E1
2.294985974E2,-1.548415245E1
2.296094087E2,-1.754942939E1
2.297152712E2,-1.727833199E1
2.298260951E2,-1.790263556E1
2.299319003E2,-1.761036734E1
2.300426801E2,-1.796526400E1
2.301485623E2,-1.748085437E1
2.302594140E2,-1.892464234E1
2.303695976E2,-1.894819170E1
2.304760660E2,-1.929754460E1
2.305819502E2,-1.806750668E1
2.306927297E2,-1.956492518E1
2.307986215E2,-1.909393421E1
2.309094048E2,-1.916564742E1
2.310170079E2,-1.837370123E1
2.311261197E2,-1.866961586E1
2.312319074E2,-1.889307289E1
2.313427260E2,-1.702303072E1
2.314485760E2,-1.252169892E1
2.315593963E2,-1.480622656E1
2.316652495E2,-1.763607087E1
2.317760636E2,-2.168516346E1
2.318852011E2,-2.040280711E1
2.319927448E2,-1.946343655E1
2.320985878E2,-2.003974791E1
2.322094342E2,-2.049663917E1
2.323152683E2,-1.933484885E1
2.324260865E2,-2.044367144E1
2.325319040E2,-1.939821808E1
2.326427347E2,-1.910948331E1
2.327485940E2,-2.031168403E1
2.328594232E2,-2.063792572E1
2.329704692E2,-1.889211792E1
2.330735839E2,-2.099687789E1
2.331819557E2,-1.932304158E1
2.332907054E2,-2.043054122E1
2.334004417E2,-2.000256112E1
2.335070347E2,-1.845115952E1
2.336152598E2,-2.060305215E1
2.337247262E2,-1.958665980E1
2.338319050E2,-2.075771305E1
2.339407500E2,-2.143375935E1
2.340485899E2,-2.010329202E1
2.341531843E2,-1.970805341E1
2.342642997E2,-2.145752355E1
2.343735664E2,-2.112435175E1
2.344819473E2,-1.955156334E1
2.345856702E2,-1.992268463E1
2.346968223E2,-2.234264324E1
2.347986160E2,-2.069539681E1
2.349069292E2,-1.994825051E1
2.350163414E2,-2.201625087E1
2.351275390E2,-2.102981183E1
2.352318805E2,-2.123833815E1
2.353402320E2,-2.015200975E1
2.354485601E2,-1.893332997E1
2.355585836E2,-1.988429861E1
2.356652423E2,-2.178996446E1
2.357740305E2,-1.864450122E1
2.358836671E2,-2.002077749E1
2.359921267E2,-2.041719497E1
2.360986212E2,-1.923608895E1
2.362069926E2,-1.972216362E1
2.363153179E2,-1.910612990E1
2.364236177E2,-2.035430910E1
2.365323115E2,-2.011398937E1
2.366402317E2,-2.082781664E1
2.367485457E2,-2.017133654E1
2.368569611E2,-2.295887709E1
2.369652092E2,-2.201488288E1
2.370736592E2,-1.985653061E1
2.371819514E2,-1.945091358E1
2.372927378E2,-2.061048508E1
2.373986026E2,-2.070141381E1
2.375094164E2,-2.054443920E1
2.376152641E2,-1.983143717E1
2.377260595E2,-1.942488901E1
2.378319159E2,-2.200712176E1
2.379427348E2,-2.240136418E1
2.380486099E2,-2.041949604E1
2.381594310E2,-2.047837672E1
2.382652542E2,-2.053324984E1
2.383760660E2,-2.142401187E1
2.384819163E2,-2.153152727E1
2.385927323E2,-2.153327565E1
2.386985976E2,-2.102318793E1
2.388094292E2,-2.005828290E1
2.389152876E2,-1.949249023E1
2.390260590E2,-1.923408614E1
2.391319104E2,-2.053557695E1
2.392427455E2,-1.754556677E1
2.393485820E2,-1.771247653E1
2.394593982E2,-1.794436295E1
2.395652562E2,-1.926425384E1
2.396760660E2,-2.099678831E1
2.397819500E2,-2.067512729E1
2.398927365E2,-1.919418388E1
2.399986258E2,-1.916042812E1
2.401093567E2,-2.125713837E1
2.402153050E2,-2.012660099E1
2.403260515E2,-2.013599934E1
2.404318926E2,-2.057559807E1
2.405427596E2,-2.074628543E1
2.406485825E2,-2.172183046E1
2.407594034E2,-2.036982391E1
2.408652561E2,-1.983090996E1
2.409760746E2,-2.083906638E1
2.410819225E2,-2.014738215E1
2.411927529E2,-2.131936705E1
2.412986707E2,-1.961701892E1
2.414094070E2,-2.040550351E1
2.415153166E2,-2.183562518E1
2.416260416E2,-2.040082874E1
2.417330621E2,-2.100194762E1
2.418427292E2,-2.094276795E1
2.419485824E2,-2.020179356E1
2.420593892E2,-2.074335705E1
2.421652499E2,-2.108109025E1
2.422760710E2,-2.015758304E1
2.423819381E2,-1.990126531E1
2.424927460E2,-2.168438309E1
2.425986351E2,-2.259627462E1
2.427094083E2,-2.131921302E1
2.428152930E2,-2.028726888E1
2.429260938E2,-2.270053889E1
2.430319180E2,-2.222273674E1
2.431402126E2,-2.128010914E1
2.432486372E2,-1.887511369E1
2.433589756E2,-2.149463256E1
2.434653363E2,-2.203774709E1
2.435735917E2,-2.160915832E1
2.436819643E2,-2.189464689E1
2.437902414E2,-2.175030395E1
2.438985843E2,-2.066602912E1
2.440061383E2,-2.136126135E1
2.441153552E2,-1.994558879E1
2.442249653E2,-2.071276370E1
2.443318721E2,-2.040751831E1
2.444410730E2,-2.126395058E1
2.445485581E2,-2.236634502E1
2.446529123E2,-1.865488466E1
2.447616695E2,-1.777730926E1
2.448652220E2,-1.971513225E1
2.449750116E2,-2.044167241E1
2.450819471E2,-2.222077585E1
2.451902853E2,-2.036691367E1
2.452985303E2,-1.993822268E1
2.454069609E2,-2.104088407E1
2.455152542E2,-2.224175315E1
2.456261967E2,-1.950364989E1
2.457356338E2,-1.936072770E1
2.458467905E2,-1.876309344E1
2.459485217E2,-1.882740422E1
2.460569257E2,-2.094608692E1
2.461651877E2,-2.067219241E1
2.462759207E2,-1.790799986E1
2.463818540E2,-1.951698080E1
2.464930019E2,-2.159566610E1
2.465986178E2,-2.006089195E1
2.467069693E2,-1.998385616E1
2.468153552E2,-2.056794433E1
2.469235990E2,-1.955910864E1
2.470319351E2,-2.140675391E1
2.471402277E2,-1.955555976E1
2.472486167E2,-1.924550534E1
2.473525341E2,-1.747868791E1
2.474583827E2,-2.022219442E1
2.475652301E2,-1.906140023E1
2.476736002E2,-1.850142953E1
2.477818965E2,-2.013676340E1
2.478836803E2,-2.056513893E1
2.479902850E2,-1.946308063E1
2.480985740E2,-2.101891609E1
2.482069803E2,-1.880009835E1
2.483152889E2,-2.028720303E1
2.484236360E2,-2.114827379E1
2.485318563E2,-1.948852082E1
2.486429115E2,-1.918831711E1
2.487485087E2,-2.220738816E1
2.488569183E2,-1.997783755E1
2.489652933E2,-2.095586516E1
2.490683016E2,-2.083231833E1
2.491736211E2,-2.105204652E1
2.492819467E2,-2.045284282E1
2.493902793E2,-1.896673446E1
2.494985755E2,-2.048561538E1
2.496069452E2,-2.014185464E1
2.497123677E2,-2.121643249E1
2.498227392E2,-1.951813670E1
2.499319230E2,-2.233389292E1
2.500400404E2,-2.152009818E1
2.501486272E2,-1.992781020E1
2.502549726E2,-2.062487488E1
2.503652715E2,-2.125422323E1
2.504734206E2,-2.054924869E1
2.505819657E2,-1.872720751E1
2.506902427E2,-2.257493246E1
2.507999038E2,-1.989444222E1
2.509069332E2,-1.979097119E1
2.510170036E2,-2.012899849E1
2.511236685E2,-2.054121179E1
2.512318904E2,-1.990865238E1
2.513403006E2,-2.103027898E1
2.514485864E2,-1.905759360E1
2.515573887E2,-2.162444134E1
2.516652423E2,-2.044108449E1
2.517736601E2,-2.064778812E1
2.518836272E2,-2.025646731E1
2.519903287E2,-2.110293659E1
2.520942195E2,-2.009452089E1
2.521986474E2,-1.901921731E1
2.523069316E2,-1.957963398E1
2.524152888E2,-2.072783859E1
2.525236827E2,-2.180805153E1
2.526336479E2,-2.012920809E1
2.527425595E2,-1.967847338E1
2.528486865E2,-2.036068154E1
2.529569600E2,-2.055928916E1
2.530654146E2,-1.997917925E1
2.531736097E2,-1.888752524E1
2.532819474E2,-1.932974303E1
2.533902617E2,-2.001252928E1
2.535012815E2,-1.933091078E1
2.536123277E2,-1.971816323E1
2.537226198E2,-1.902795269E1
2.538335659E2,-1.980698710E1
2.539444903E2,-1.965254816E1
2.540486292E2,-1.964905570E1
2.541560265E2,-1.888452116E1
2.542652745E2,-1.950350610E1
2.543735693E2,-1.943197552E1
2.544819620E2,-1.863470604E1
2.545893147E2,-2.002106606E1
2.546986100E2,-1.978407064E1
2.548079407E2,-1.929099160E1
2.549152760E2,-2.012755696E1
2.550235634E2,-1.907785555E1
2.551318998E2,-2.113556497E1
2.552395200E2,-1.937742934E1
2.553485942E2,-1.790539264E1
2.554569459E2,-1.952041982E1
2.555652226E2,-1.851183880E1
2.556735837E2,-1.772492542E1
2.557819839E2,-1.942445551E1
2.558926352E2,-1.860991637E1
2.560030079E2,-1.744972998E1
2.561122900E2,-2.024825232E1
2.562153522E2,-1.874934800E1
2.563259412E2,-1.961212284E1
2.564323505E2,-1.981699312E1
2.565402995E2,-1.873876174E1
2.566485535E2,-1.853204776E1
2.567594001E2,-1.756884658E1
2.568652489E2,-1.922322915E1
2.569760692E2,-1.915223201E1
2.570819265E2,-1.964166512E1
2.571928007E2,-1.814440659E1
2.572986156E2,-1.858351694E1
2.574094212E2,-1.817509967E1
2.575152792E2,-1.959159050E1
2.576260742E2,-1.857618923E1
2.577318866E2,-1.845242295E1
2.578427659E2,-1.854130538E1
2.579485673E2,-1.844811013E1
2.580593822E2,-1.874678965E1
2.581652867E2,-1.809406788E1
2.582760981E2,-1.779126422E1
2.583819184E2,-1.830554121E1
2.584927269E2,-1.854051747E1
2.585986224E2,-1.887796843E1
2.587094040E2,-1.868349725E1
2.588152841E2,-1.779669275E1
2.589261095E2,-1.838901843E1
2.590319375E2,-1.803892016E1
2.591427412E2,-1.868613107E1
2.592485978E2,-1.891793448E1
2.593593914E2,-1.871507946E1
2.594652396E2,-1.986382128E1
2.595760759E2,-1.933668886E1
2.596819117E2,-1.921329058E1
2.597927558E2,-1.882991072E1
2.598986140E2,-1.951026380E1
2.600094190E2,-1.305795734E1
2.601152785E2,-1.314528666E1
2.602261124E2,-1.686534382E1
2.603319006E2,-1.560924529E1
2.604427214E2,-1.665066282E1
2.605485798E2,-1.630447730E1
2.606593997E2,-1.851848434E1
2.607695985E2,-1.857506770E1
2.608760653E2,-1.925883078E1
2.609819199E2,-2.038237663E1
2.610927402E2,-2.007161773E1
2.611986293E2,-1.848436090E1
2.613094097E2,-1.799709373E1
2.614152704E2,-1.737879739E1
2.615260955E2,-1.684284170E1
2.616318992E2,-1.797148678E1
2.617427262E2,-1.698295990E1
2.618486184E2,-1.711859806E1
2.619594038E2,-1.854320106E1
2.620652271E2,-1.789504317E1
2.621735215E2,-1.885304241E1
2.622840792E2,-1.970893098E1
2.623852007E2,-1.961114742E1
2.624940820E2,-1.798506152E1
2.625985756E2,-1.799874387E1
2.627078982E2,-1.983186379E1
2.628157409E2,-2.010231260E1
2.629236153E2,-1.933886432E1
2.630319253E2,-1.854280771E1
2.631402701E2,-1.839689919E1
2.632485785E2,-1.911944610E1
2.633531572E2,-1.824143780E1
2.634602867E2,-1.717189556E1
2.635652212E2,-1.744379220E1
2.636735949E2,-1.776071596E1
2.637819426E2,-1.675548640E1
2.638836200E2,-1.708586325E1
2.639902845E2,-1.634998798E1
2.640986027E2,-1.714869886E1
2.642046217E2,-1.699512856E1
2.643152574E2,-1.714735918E1
2.644236474E2,-1.755468184E1
2.645318542E2,-1.838452170E1
2.646402388E2,-1.872655601E1
2.647485275E2,-1.774677938E1
2.648542310E2,-1.998751549E1
2.649652079E2,-1.947914729E1
2.650745642E2,-1.927448028E1
2.651818862E2,-1.959053817E1
2.652865745E2,-1.718382702E1
2.653965223E2,-1.755255632E1
2.654985206E2,-1.527769765E1
2.656069193E2,-1.212198718E1
2.657152272E2,-1.498310695E1
2.658199352E2,-1.703648374E1
2.659310220E2,-1.770416999E1
2.660402316E2,-1.722236270E1
2.661486172E2,-1.690770175E1
2.662549404E2,-1.601601466E1
2.663653926E2,-1.720723683E1
2.664735700E2,-1.808361081E1
2.665819584E2,-1.709689506E1
2.666876608E2,-1.715060492E1
2.667986065E2,-1.786363322E1
2.669056366E2,-1.763013266E1
2.670152957E2,-1.798854004E1
2.671236913E2,-2.027503991E1
2.672340676E2,-1.951327579E1
2.673415000E2,-2.087817906E1
2.674485592E2,-2.011599784E1
2.675563006E2,-1.934557316E1
2.676652337E2,-1.985416684E1
2.677736043E2,-1.989511834E1
2.678836207E2,-1.975830576E1
2.679936485E2,-1.845575836E1
2.680986216E2,-1.859616815E1
2.682070249E2,-1.791723495E1
2.683153686E2,-1.944045607E1
2.684214459E2,-1.656091197E1
2.685319079E2,-1.755070445E1
2.686335947E2,-1.729919368E1
2.687402690E2,-1.790516103E1
2.688507630E2,-1.683037676E1
2.689518874E2,-1.774500641E1
2.690544528E2,-1.875778618E1
2.691653080E2,-1.861086951E1
2.692759299E2,-1.868503281E1
2.693819019E2,-1.917710418E1
2.694902469E2,-1.902383166E1
2.695985642E2,-1.811373450E1
2.697069304E2,-2.028507079E1
2.698153416E2,-2.006741490E1
2.699236126E2,-2.046837779E1
2.700319023E2,-1.942554457E1
2.701393415E2,-1.986767827E1
2.702490535E2,-1.953111516E1
2.703573731E2,-1.905153503E1
2.704652165E2,-1.909775869E1
2.705736755E2,-1.875036767E1
2.706818876E2,-1.794834395E1
2.707902378E2,-1.816036267E1
2.708986027E2,-1.757117290E1
2.710016160E2,-1.776010116E1
2.711123135E2,-1.733966782E1
2.712213979E2,-1.651273828E1
2.713318708E2,-1.639269557E1
2.714401793E2,-1.778490040E1
2.715486095E2,-1.735267645E1
2.716519094E2,-1.944488499E1
2.717625430E2,-1.852235669E1
2.718736618E2,-1.835289928E1
2.719819694E2,-1.944845820E1
2.720880088E2,-2.029428653E1
2.721986145E2,-2.248259523E1
2.723069750E2,-2.172414173E1
2.724175690E2,-2.043381491E1
2.725213671E2,-2.115389559E1
2.726318949E2,-1.939841671E1
2.727412648E2,-1.979532782E1
2.728486519E2,-1.868608931E1
2.729541755E2,-1.763419987E1
2.730653406E2,-1.832931759E1
2.731735863E2,-1.747566730E1
2.732818969E2,-1.797500769E1
