"Time (s)","Sound pressure level (dB)"
7.974648708E0,-2.735766517E1
8.080468042E0,-2.639828009E1
8.189299750E0,-2.709352513E1
8.297150375E0,-3.019564266E1
8.405982583E0,-2.777893277E1
8.513778625E0,-2.684355014E1
8.622633292E0,-3.004183412E1
8.730540666E0,-2.913928892E1
8.839323500E0,-2.788076736E1
8.947181667E0,-3.016331852E1
9.055966125E0,-3.020481700E1
9.163803917E0,-2.731109478E1
9.272655583E0,-2.591151992E1
9.380993458E0,-2.863463420E1
9.489313625E0,-2.434111938E1
9.597157583E0,-2.458347341E1
9.705997500E0,-2.194067361E1
9.813821625E0,-2.604182975E1
9.922635542E0,-2.489896150E1
1.003051729E1,-2.593965625E1
1.013932996E1,-2.872386618E1
1.024720662E1,-2.936623483E1
1.035595396E1,-2.482465118E1
1.046381517E1,-2.922939901E1
1.057262225E1,-2.526839183E1
1.068050708E1,-2.532763028E1
1.078931496E1,-2.713739731E1
1.089716671E1,-2.658614663E1
1.100600542E1,-2.594629595E1
1.111709242E1,-2.810549372E1
1.122267329E1,-2.640212694E1
1.133052204E1,-2.777206393E1
1.143933862E1,-2.527983809E1
1.154708379E1,-2.738347101E1
1.165590233E1,-2.653656660E1
1.176382500E1,-2.913926476E1
1.187262887E1,-3.129176560E1
1.198051696E1,-2.736004600E1
1.208931929E1,-2.866563200E1
1.219717387E1,-2.995933592E1
1.230596617E1,-2.834150158E1
1.241387725E1,-2.929981820E1
1.252265654E1,-2.657418122E1
1.263052604E1,-2.605745566E1
1.273934846E1,-2.845500996E1
1.284723267E1,-2.631173979E1
1.295541762E1,-2.721664972E1
1.306381817E1,-2.709688371E1
1.316886892E1,-2.682200466E1
1.327216533E1,-2.637942259E1
1.338050521E1,-2.723224627E1
1.348880571E1,-2.822132221E1
1.359716467E1,-2.593042784E1
1.370548942E1,-2.333088053E1
1.381376458E1,-2.730096600E1
1.391703892E1,-2.511191650E1
1.402215475E1,-2.528877581E1
1.413054333E1,-2.704986569E1
1.423890975E1,-2.569649950E1
1.434714287E1,-2.382342962E1
1.445545971E1,-2.448242148E1
1.456375262E1,-2.686410688E1
1.467287362E1,-2.648123670E1
1.478045392E1,-2.547177637E1
1.488880567E1,-2.643081378E1
1.499708521E1,-2.394785048E1
1.510550058E1,-2.688861894E1
1.521373775E1,-2.865777229E1
1.532173562E1,-2.654472349E1
1.543037071E1,-2.596285267E1
1.553887079E1,-2.682937551E1
1.564710933E1,-2.695763912E1
1.575182112E1,-2.770414443E1
1.585548625E1,NaN
1.596370192E1,-2.774817606E1
1.606926650E1,-2.711908141E1
1.618040517E1,-2.849741186E1
1.628213496E1,-2.981259604E1
1.639020887E1,-2.802849087E1
1.649714179E1,-2.675400509E1
1.660134537E1,-2.847790765E1
1.671087629E1,-2.755034719E1
1.681384804E1,-2.684745538E1
1.692216417E1,-2.716041593E1
1.703050417E1,-2.642416835E1
1.713887737E1,-2.727676929E1
1.724723071E1,-2.635260083E1
1.735544812E1,-2.857058659E1
1.746379004E1,-2.522226151E1
1.756606721E1,-2.557659785E1
1.766730642E1,-2.587342746E1
1.777211467E1,-2.552725726E1
1.788046987E1,-2.623131731E1
1.798771254E1,-2.532296358E1
1.809712846E1,-2.645723349E1
1.820548712E1,-2.774343197E1
1.831375925E1,-2.469696913E1
1.841562417E1,-2.809566259E1
1.851678392E1,-2.792678517E1
1.862215725E1,-2.517295803E1
1.873043087E1,-2.746878993E1
1.883861683E1,-2.703705637E1
1.894709546E1,-2.601184775E1
1.905692937E1,-2.556885681E1
1.916423733E1,-2.767972665E1
1.927216062E1,-2.554552406E1
1.938040142E1,-2.695675882E1
1.948882063E1,-2.813978700E1
1.959702812E1,-2.812444563E1
1.970431162E1,-2.497974246E1
1.981385337E1,-2.843001918E1
1.991689254E1,-2.677616031E1
2.002806762E1,-2.538870336E1
2.013051504E1,-2.745321562E1
2.024176729E1,-2.781736435E1
2.034716738E1,-2.969583699E1
2.045546817E1,-2.624254717E1
2.056378675E1,-2.755758029E1
2.067428825E1,-2.807599296E1
2.078047608E1,-2.669633926E1
2.089161408E1,-2.466682729E1
2.099714233E1,-2.634934711E1
2.110520350E1,-2.761216895E1
2.121379200E1,-2.574253302E1
2.131931442E1,-2.594289153E1
2.143045071E1,-2.590743513E1
2.153881962E1,-2.604421619E1
2.164706846E1,-2.549607399E1
2.175193683E1,-2.621177505E1
2.186303354E1,-2.387628635E1
2.197413525E1,-2.703465699E1
2.208037175E1,-2.709389946E1
2.219105675E1,-2.553925347E1
2.229701733E1,-2.782383184E1
2.240548642E1,-2.857322794E1
2.251375183E1,-2.649673018E1
2.262489950E1,-2.604708528E1
2.273360612E1,-2.615411536E1
2.283476929E1,-2.668735599E1
2.294594642E1,-2.643152206E1
2.305553237E1,-2.532867465E1
2.316383871E1,-2.580773153E1
2.327305379E1,-2.742264234E1
2.338046396E1,-2.731004130E1
2.348352983E1,-2.761172145E1
2.359017925E1,-3.071316969E1
2.369714342E1,-3.013862750E1
2.380544921E1,-2.809752939E1
2.391382287E1,-3.006202777E1
2.401687196E1,-2.756398161E1
2.412357367E1,-2.730517375E1
2.423049150E1,-2.892429100E1
2.433688367E1,-2.639492902E1
2.444712104E1,-2.737136658E1
2.455124212E1,-2.752402755E1
2.466239062E1,-2.798490046E1
2.476376500E1,-2.839312368E1
2.487214825E1,-2.367150857E1
2.498040283E1,-2.667137822E1
2.508352317E1,-2.649064017E1
2.519017779E1,-2.507080464E1
2.529704196E1,-2.797973722E1
2.539889987E1,-2.528360487E1
2.550633179E1,-2.655240649E1
2.561373708E1,-2.615363435E1
2.571692708E1,-2.664514715E1
2.582215196E1,-2.694156915E1
2.593035912E1,-2.459904223E1
2.603886921E1,-2.701060432E1
2.614708479E1,-2.733944096E1
2.625380837E1,-2.457972840E1
2.636381450E1,-2.674011328E1
2.647026704E1,-2.652989129E1
2.658050296E1,-2.607893525E1
2.668350621E1,-2.573597145E1
2.679467821E1,-2.642809294E1
2.689711967E1,-2.385601615E1
2.700547829E1,-2.380051380E1
2.711383713E1,-2.538142641E1
2.721705767E1,-2.811255757E1
2.732820212E1,-2.514539105E1
2.743046292E1,-2.584492544E1
2.753296083E1,-2.794437766E1
2.763823546E1,-2.568425276E1
2.774715613E1,-2.643567738E1
2.785541650E1,-2.859453694E1
2.796373117E1,-2.842481442E1
2.807271387E1,-2.670735985E1
2.818043896E1,-2.807296303E1
2.828768929E1,-2.367134975E1
2.839711417E1,-2.433332821E1
2.850552879E1,-2.442815119E1
2.861374879E1,-2.682062479E1
2.872214308E1,-2.586245103E1
2.883049733E1,-2.470482868E1
2.893453362E1,-2.533173022E1
2.904573467E1,-2.662127581E1
2.914708375E1,-2.547518187E1
2.925547733E1,-2.681319156E1
2.936369437E1,-2.526556726E1
2.947313208E1,-2.294937293E1
2.958036875E1,-2.425125908E1
2.968542358E1,-2.451442860E1
2.979642288E1,-2.502152536E1
2.990434962E1,-2.591365643E1
3.001382579E1,-2.562699361E1
3.011752987E1,-2.518300557E1
3.021885900E1,-2.472075253E1
3.032100146E1,-2.449879422E1
3.043046158E1,-2.671201668E1
3.053774704E1,-2.560603862E1
3.064718154E1,-2.483042377E1
3.075284550E1,-2.662709867E1
3.086375217E1,-2.378298953E1
3.097213350E1,-2.540676241E1
3.108043163E1,-2.423719687E1
3.118879246E1,-2.556664328E1
3.129714217E1,-2.503377821E1
3.139957342E1,-2.455038598E1
3.150548350E1,-2.341585210E1
3.161378779E1,-2.412223332E1
3.171812600E1,-2.618182397E1
3.182789033E1,-2.496492509E1
3.193680146E1,-2.419102844E1
3.204708667E1,-2.431999201E1
3.215106150E1,-2.674622149E1
3.225372800E1,-2.221627211E1
3.236370854E1,-2.448278815E1
3.246766492E1,-2.322176345E1
3.257172371E1,-2.430742192E1
3.268034137E1,-2.480399465E1
3.278244017E1,-2.334556613E1
3.289081579E1,-2.287748120E1
3.299717833E1,-2.429516664E1
3.310546958E1,-2.309724705E1
3.321385562E1,-2.406260547E1
3.332214771E1,-2.422272924E1
3.343048246E1,-2.604279256E1
3.354168762E1,-2.371809687E1
3.364719587E1,-2.299580827E1
3.375504525E1,-2.422974449E1
3.386376337E1,-2.305407218E1
3.397212200E1,-2.458152579E1
3.408045025E1,-2.453039965E1
3.418552292E1,-2.515648025E1
3.428999862E1,-2.440022103E1
3.439712950E1,-2.498405004E1
3.450601058E1,-2.499328856E1
3.461381329E1,-2.398116798E1
3.472408246E1,-2.287879395E1
3.483042179E1,-2.276256286E1
3.493883512E1,-2.065804796E1
3.504710804E1,-2.395740277E1
3.515288446E1,-2.454966703E1
3.526373617E1,-2.256816202E1
3.537075196E1,-2.519734730E1
3.548039846E1,-2.419262509E1
3.558881633E1,-2.442860572E1
3.569702796E1,-2.115389699E1
3.580548504E1,-2.138742810E1
3.591372979E1,-2.067036601E1
3.602217550E1,-2.436360599E1
3.613039067E1,-2.385475901E1
3.623887229E1,-2.309597610E1
3.634717904E1,-2.426941752E1
3.645420296E1,-2.407453563E1
3.656380333E1,-2.097931698E1
3.667213942E1,-2.232256373E1
3.678051929E1,-2.119515842E1
3.688527458E1,-2.127241733E1
3.699134696E1,-2.043793567E1
3.709710529E1,-2.200884073E1
3.720457025E1,-1.988349317E1
3.731379937E1,-2.167642650E1
3.742214033E1,-2.263743832E1
3.753062137E1,-2.008991973E1
3.763233521E1,-2.068178374E1
3.773888033E1,-2.163862945E1
3.784716887E1,-1.999575109E1
3.795551904E1,-2.146934726E1
3.806371846E1,-2.247615895E1
3.817213762E1,-2.098751769E1
3.828218046E1,-2.197820465E1
3.838883962E1,-2.284449734E1
3.849707617E1,-2.367900093E1
3.860098342E1,-2.152931303E1
3.871088796E1,-2.219572366E1
3.881371246E1,-2.146978126E1
3.892483138E1,-2.217635049E1
3.903043146E1,-2.293632470E1
3.913430725E1,-2.281163201E1
3.923983554E1,-1.996777495E1
3.934956796E1,-1.913950554E1
3.945156771E1,-2.206002741E1
3.955554246E1,-2.400808588E1
3.966379675E1,-2.291889543E1
3.977150946E1,-2.281414371E1
3.988053504E1,-2.122498538E1
3.998356600E1,-2.367428682E1
4.008882075E1,-2.272981416E1
4.019714179E1,-2.125476695E1
4.030482608E1,-2.213737140E1
4.041382404E1,-2.256577845E1
4.051972267E1,-2.143093661E1
4.063047767E1,-1.922197774E1
4.074171087E1,-1.982776880E1
4.084711333E1,-1.992849986E1
4.095557904E1,-2.117997880E1
4.106377458E1,-2.221274340E1
4.116881983E1,-2.084876346E1
4.127456104E1,-2.017310889E1
4.138214500E1,-2.179756651E1
4.149125000E1,-1.905688835E1
4.159961146E1,-1.825493754E1
4.170797462E1,-1.939667557E1
4.181380887E1,-2.029615827E1
4.192465333E1,-2.136118824E1
4.203377654E1,-1.603556836E1
4.214132850E1,-1.839343039E1
4.224718192E1,-2.081913934E1
4.235794871E1,-1.818646915E1
4.246381200E1,-1.847897711E1
4.257462108E1,-1.658663230E1
4.268045925E1,-1.861108321E1
4.279131600E1,-2.022328960E1
4.289715696E1,-1.845406529E1
4.300799929E1,-1.769168347E1
4.311380071E1,-2.168994216E1
4.322462462E1,-1.973554037E1
4.333049917E1,-1.869515920E1
4.344132329E1,-1.946183417E1
4.354826758E1,-2.033230788E1
4.365794433E1,-1.907029952E1
4.376379154E1,-1.853098484E1
4.387462458E1,-1.711424520E1
4.398047650E1,-1.860524663E1
4.409134262E1,-1.924243326E1
4.419716067E1,-2.005407461E1
4.430795892E1,-1.858645874E1
4.441380137E1,-1.549834588E1
4.452464350E1,-1.750616777E1
4.463051904E1,-1.920945412E1
4.474131996E1,-1.965571532E1
4.484715188E1,-1.790822069E1
4.495794025E1,-2.018650277E1
4.506380217E1,-1.819166313E1
4.517462221E1,-2.078227879E1
4.528218887E1,-1.900502801E1
4.539131083E1,-2.098294916E1
4.549716012E1,-2.142627266E1
4.560799733E1,-2.162535308E1
4.571383017E1,-2.160850784E1
4.582464892E1,-2.036547472E1
4.593371250E1,-2.016993270E1
4.604132158E1,-2.355068868E1
4.614719929E1,-2.247557369E1
4.625603621E1,-2.273134869E1
4.636380729E1,-2.134233131E1
4.647262567E1,-2.039181362E1
4.658047713E1,-2.249994076E1
4.668930208E1,-1.936489943E1
4.679716079E1,-2.120411423E1
4.690597525E1,-2.206171158E1
4.701383267E1,-2.010099078E1
4.712263933E1,-1.967642583E1
4.723051692E1,-2.180574604E1
4.733891033E1,-2.051836765E1
4.744720663E1,-1.996127718E1
4.755600617E1,-1.886512406E1
4.766380750E1,-1.831305614E1
4.777265687E1,-1.916836548E1
4.788048775E1,-1.924567310E1
4.799151212E1,-2.014472467E1
4.809716908E1,-2.029460669E1
4.820598437E1,-1.917670578E1
4.831386187E1,-2.036067775E1
4.842264642E1,-1.886552564E1
4.853052812E1,-1.829411491E1
4.863932779E1,-1.806668251E1
4.874714967E1,-2.069702436E1
4.885595033E1,-1.965044131E1
4.896380946E1,-1.960755392E1
4.907266333E1,-1.822960724E1
4.918047008E1,-1.871277027E1
4.928931438E1,-1.782061745E1
4.939714417E1,-2.021915211E1
4.950597742E1,-1.929615706E1
4.961383971E1,-2.108773176E1
4.972264275E1,-2.173282869E1
4.983052092E1,-1.775588753E1
4.993935233E1,-2.196476945E1
5.004721192E1,-2.197646347E1
5.015546008E1,-2.135952238E1
5.026379796E1,-2.168125558E1
5.037495871E1,-2.178195164E1
5.048051579E1,-2.031216202E1
5.058879583E1,-1.855050464E1
5.069714683E1,-2.092579085E1
5.080550308E1,-2.145612176E1
5.091381312E1,-2.159259753E1
5.101975792E1,-2.013548505E1
5.113054771E1,-2.183779676E1
5.123987196E1,-1.818276204E1
5.134714133E1,-2.048923072E1
5.145548604E1,-1.855231668E1
5.156374212E1,-1.987128520E1
5.167373896E1,-2.001681456E1
5.178042700E1,-2.048131738E1
5.188878871E1,-1.964503256E1
5.199707821E1,-2.070202488E1
5.210548067E1,-1.986113348E1
5.221379983E1,-1.997649841E1
5.231689496E1,-1.951375813E1
5.242214821E1,-1.982238666E1
5.253039179E1,-2.029717797E1
5.263647229E1,-2.088892585E1
5.274711858E1,-1.929513127E1
5.285545587E1,-2.016701203E1
5.296372117E1,-2.057066002E1
5.307217096E1,-1.994709689E1
5.318036671E1,-2.186381408E1
5.328220796E1,-2.003840376E1
5.339010379E1,-1.870329500E1
5.349714738E1,-2.113914730E1
5.360615887E1,-2.091615978E1
5.371379692E1,-2.136519644E1
5.381789121E1,-2.104077128E1
5.392559287E1,-2.136293046E1
5.403049021E1,-2.059018798E1
5.413950696E1,-2.112190183E1
5.424718800E1,-2.158703821E1
5.435588879E1,-2.014900034E1
5.446376408E1,-2.113642533E1
5.456689462E1,-2.041115617E1
5.467212254E1,-2.213025435E1
5.478042921E1,-2.075570996E1
5.488880358E1,-2.010065401E1
5.499716233E1,-2.031241270E1
5.509899287E1,-1.886340982E1
5.520139475E1,-2.028657286E1
5.531085967E1,-1.980977854E1
5.541375142E1,-1.835016672E1
5.551976412E1,-1.968344213E1
5.563041858E1,-2.017255755E1
5.573951767E1,-2.219574316E1
5.584710129E1,-2.060343397E1
5.595546604E1,-1.992247909E1
5.606370387E1,-1.810089538E1
5.617216096E1,-1.812823660E1
5.628219654E1,-1.884181446E1
5.638489800E1,-1.838856637E1
5.649157708E1,-1.960762004E1
5.659700162E1,-1.989847610E1
5.669937325E1,-2.291325614E1
5.680552754E1,-2.030265042E1
5.691382404E1,-2.126497372E1
5.701946612E1,-1.934586882E1
5.713053800E1,-2.196528728E1
5.723887233E1,-2.244470061E1
5.734758200E1,-1.766928997E1
5.745157442E1,-2.192898438E1
5.755545442E1,-2.293737542E1
5.766377679E1,-1.932420324E1
5.776771454E1,-2.184559880E1
5.786998433E1,-2.060001888E1
5.798043067E1,-1.818702606E1
5.808612275E1,-1.891849883E1
5.819714296E1,-1.994717684E1
5.830597604E1,-1.995327366E1
5.841381300E1,-1.943944366E1
5.852209917E1,-1.989213990E1
5.863044354E1,-2.063756579E1
5.873538471E1,-1.837854012E1
5.883960033E1,-1.916886927E1
5.894737342E1,-2.035913019E1
5.905785862E1,-1.822209110E1
5.916510421E1,-1.919192095E1
5.927301246E1,-2.268542449E1
5.938034475E1,-2.054978270E1
5.948331525E1,-1.949801715E1
5.959394529E1,-2.023810209E1
5.969699463E1,-2.065997258E1
5.980548163E1,-2.052433624E1
5.991374004E1,-1.846760304E1
6.001684267E1,-2.096254836E1
6.011903237E1,-1.819860203E1
6.023003183E1,-2.198231159E1
6.033561462E1,-1.894708245E1
6.044657871E1,-2.122714586E1
6.055229600E1,-1.930013776E1
6.065549579E1,NaN
6.076379100E1,-2.080875413E1
6.087017275E1,-2.203932054E1
6.098049954E1,-1.971294421E1
6.108624637E1,-2.038689121E1
6.119715408E1,-1.922338390E1
6.130648542E1,-1.793248281E1
6.141550729E1,-1.737018413E1
6.151786621E1,-1.876632323E1
6.162091683E1,-1.711786588E1
6.173045096E1,-1.899832171E1
6.183181229E1,-1.803385819E1
6.193962533E1,-1.764422627E1
6.204714792E1,-1.863212326E1
6.215016358E1,-1.792435804E1
6.225377642E1,-1.692729317E1
6.236370738E1,-2.091987997E1
6.247232604E1,-1.732168875E1
6.258039925E1,-2.054354962E1
6.268883504E1,-1.779261416E1
6.279705850E1,-2.085561772E1
6.290550662E1,-2.107037956E1
6.301371617E1,-1.831217357E1
6.312313871E1,-1.791378495E1
6.323037250E1,-2.019180445E1
6.333415171E1,-2.028571772E1
6.344305362E1,-2.052664924E1
6.354825004E1,-2.008745044E1
6.364942933E1,-1.971870599E1
6.375187646E1,-1.825025948E1
6.386287821E1,-1.985428035E1
6.396760179E1,-2.015776011E1
6.407855437E1,-2.104654527E1
6.418048163E1,-1.866124733E1
6.428219833E1,-1.950108472E1
6.438880087E1,-2.062184382E1
6.449710617E1,-2.004151416E1
6.460550333E1,-1.703698403E1
6.471376413E1,-1.698089601E1
6.481746104E1,-1.892272415E1
6.492217517E1,-1.907386339E1
6.503043987E1,-1.912700854E1
6.513882467E1,-1.971242474E1
6.524712129E1,-1.796978225E1
6.535165025E1,-1.710789561E1
6.545549733E1,NaN
6.556372454E1,-1.976918455E1
6.566978404E1,-1.889490393E1
6.578039867E1,-2.043911274E1
6.588879754E1,-1.870039682E1
6.599709087E1,-2.048728136E1
6.610548171E1,-2.142591752E1
6.621372250E1,-1.926365641E1
6.632214504E1,-1.947883391E1
6.643038725E1,-1.956214821E1
6.653888471E1,-2.027449111E1
6.664706883E1,-2.070913706E1
6.675551963E1,-2.160004156E1
6.686380217E1,-1.748034444E1
6.696688700E1,-1.819173030E1
6.707569983E1,-1.890450565E1
6.718340225E1,-1.950879145E1
6.729459575E1,-1.951035064E1
6.740491000E1,-1.712264684E1
6.751380529E1,-1.915509186E1
6.762214917E1,-1.874583186E1
6.773049475E1,-1.922840330E1
6.784166537E1,-1.690724563E1
6.794711962E1,-1.815777548E1
6.804878437E1,-1.958718186E1
6.815553204E1,-2.075058759E1
6.826376508E1,-1.450783881E1
6.837224813E1,-1.893693924E1
6.848044667E1,-1.539461558E1
6.858228921E1,-1.701952642E1
6.868881113E1,-1.477656978E1
6.879927946E1,-1.386317654E1
6.891048092E1,-1.201037140E1
6.901376317E1,-1.271231306E1
6.911768554E1,-2.020599539E1
6.922314217E1,-2.022610218E1
6.933038554E1,-2.298902635E1
6.943887900E1,-1.916095397E1
6.954708621E1,-1.322843970E1
6.964954787E1,-1.241884956E1
6.975189758E1,NaN
6.986210217E1,-1.674370151E1
6.996368279E1,-1.627450526E1
7.006801921E1,-1.788485007E1
7.017359900E1,-1.612623325E1
7.028218646E1,-1.601120539E1
7.038807112E1,-1.919754625E1
7.049716717E1,-1.279283217E1
7.059902004E1,-9.721176689E0
7.070025333E1,-1.140403842E1
7.081090746E1,-1.036512186E1
7.091982800E1,-1.392895792E1
7.103046546E1,-1.868501709E1
7.113887896E1,-9.693113433E0
7.124718950E1,-1.067415010E1
7.135404583E1,-1.101975987E1
7.146373513E1,-1.154449054E1
7.156693679E1,-1.047657030E1
7.167406850E1,-1.137323767E1
7.178040412E1,-1.468788116E1
7.188878083E1,-1.191084250E1
7.199707533E1,-1.082623668E1
7.210215396E1,-8.815870674E0
7.221092533E1,-1.317554399E1
7.231374058E1,-1.453393553E1
7.242209300E1,-1.639470841E1
7.253047800E1,-1.477267634E1
7.263548596E1,-1.296200723E1
7.274674938E1,-1.267034600E1
7.285000742E1,-1.335187958E1
7.295550508E1,NaN
7.306366471E1,-1.240065570E1
7.317214279E1,-1.116284422E1
7.328219983E1,-1.228319875E1
7.338882496E1,-1.518598898E1
7.349719025E1,-1.476123141E1
7.360495792E1,-1.454553537E1
7.371381846E1,-1.513004264E1
7.382215438E1,-1.300577176E1
7.393046179E1,-1.314910981E1
7.403264983E1,-1.388469372E1
7.413889042E1,-1.591566356E1
7.424721821E1,-1.569352024E1
7.435313521E1,-1.453606051E1
7.446377292E1,-1.297609798E1
7.456609142E1,-1.520982380E1
7.467459708E1,-1.352312510E1
7.478043467E1,-1.766255323E1
7.488880946E1,-1.557683537E1
7.499725537E1,-1.183570235E1
7.510586629E1,-9.322388115E0
7.521929525E1,-1.289734628E1
7.533101250E1,-1.417664076E1
7.543901025E1,-1.305581142E1
7.554723108E1,-9.203304266E0
7.565838950E1,-1.536979535E1
7.576932717E1,-1.111268763E1
7.587044429E1,-9.319392334E0
7.598046429E1,-1.122238483E1
7.608599679E1,-1.258367516E1
7.619715654E1,-1.547832030E1
7.630824025E1,-1.862531722E1
7.641557825E1,-1.816212503E1
7.652676763E1,-1.824117290E1
7.663040621E1,-1.192034801E1
7.674153154E1,-1.490481300E1
7.684708283E1,-1.471201007E1
7.695712200E1,-1.783128933E1
7.706451117E1,-2.097836149E1
7.717702067E1,-2.230138010E1
7.728425021E1,-1.705302192E1
7.738539929E1,-8.827322341E0
7.748681375E1,-1.132400360E1
7.759707067E1,-1.395747298E1
7.770822962E1,-1.925253851E1
7.781371575E1,-1.615205449E1
7.792485200E1,-1.825886510E1
7.803037604E1,-1.432947858E1
7.814150679E1,-1.654998540E1
7.824702729E1,-2.148211778E1
7.835153450E1,-2.067442100E1
7.845700708E1,-2.198000561E1
7.856366875E1,-2.086607538E1
7.867475512E1,-2.128506019E1
7.878046792E1,-2.359654032E1
7.889157717E1,-2.249404255E1
7.900088000E1,-2.219270668E1
7.911086250E1,-1.953131539E1
7.921379217E1,-2.335581470E1
7.932311087E1,-2.361512894E1
7.943051104E1,-2.364326420E1
7.953680800E1,-2.208647567E1
7.964720679E1,-2.265048803E1
7.975187096E1,-2.043477073E1
7.985551875E1,NaN
7.996374708E1,-2.148274266E1
8.006799829E1,-2.130449535E1
8.017750013E1,-2.255021777E1
8.028219350E1,-2.215190698E1
8.038352512E1,-2.009140323E1
8.049466379E1,-2.133631317E1
8.059711762E1,-1.872617211E1
8.070130079E1,-2.114915151E1
8.081088204E1,-2.046412593E1
8.091877938E1,-2.119952293E1
8.102992937E1,-2.218393798E1
8.113448925E1,-2.254359634E1
8.123884671E1,-2.002069300E1
8.134710217E1,-2.433913629E1
8.145550679E1,-2.445340310E1
8.156368567E1,-2.464337076E1
8.167437208E1,-2.331090247E1
8.178040258E1,-2.493345065E1
8.188880383E1,-2.521264755E1
8.199702121E1,-2.339092192E1
8.210547242E1,-2.574134539E1
8.221384583E1,-2.400609519E1
8.231797942E1,-2.457030571E1
8.242646987E1,-2.462512484E1
8.253042533E1,-2.634119281E1
8.263934521E1,-2.384863832E1
8.274719579E1,-2.466302194E1
8.285542896E1,-2.150465493E1
8.296375833E1,-2.377651790E1
8.306793225E1,-2.225182082E1
8.317882821E1,-1.870857474E1
8.328218400E1,-2.174816043E1
8.338612033E1,-2.034891462E1
8.349716021E1,-2.244288382E1
8.360550187E1,-2.234091704E1
8.371376767E1,-2.236824254E1
8.382158504E1,-2.227068725E1
8.393043700E1,-2.101333747E1
8.403439175E1,-2.073725067E1
8.414481750E1,-1.867474857E1
8.425307612E1,-2.195985860E1
8.436372167E1,-2.075401574E1
8.447313125E1,-2.045568088E1
8.458039475E1,-1.998584968E1
8.468884375E1,-2.128485990E1
8.479712237E1,-2.128508422E1
8.489944012E1,-2.030610731E1
8.500549754E1,-2.010803948E1
8.511371075E1,-2.140804838E1
8.521707896E1,-2.184772262E1
8.532824225E1,-1.988916514E1
8.543051175E1,-2.050185054E1
8.554053217E1,-2.438633968E1
8.564721033E1,-2.234470048E1
8.575192887E1,-2.365102886E1
8.586306517E1,-2.448553406E1
8.596872787E1,-2.311067626E1
8.607856908E1,-1.955457635E1
8.618043667E1,-2.194889857E1
8.628219713E1,-2.056708142E1
8.638782254E1,-2.161183512E1
8.649715304E1,-2.123789313E1
8.660546758E1,-2.016477090E1
8.671379313E1,-2.157601660E1
8.682214600E1,-2.165734643E1
8.693047429E1,-2.138184960E1
8.703886875E1,-2.236984389E1
8.714715558E1,-2.348688425E1
8.725576246E1,-2.303191591E1
8.736372571E1,-2.128558201E1
8.747272587E1,-2.189381589E1
8.758315742E1,-2.379048042E1
8.768558867E1,-2.113388948E1
8.779673663E1,-2.408359262E1
8.789941404E1,-2.342638603E1
8.800549958E1,-2.050575067E1
8.811370525E1,-2.583839694E1
8.822216946E1,-2.498922497E1
8.833040196E1,-2.497691712E1
8.843248533E1,-2.404226681E1
