"Time (s)","Sound pressure level (dB)"
3.806343663E1,-1.773533079E1
3.817170567E1,-2.144498698E1
3.828219533E1,-1.570282816E1
3.838460667E1,-1.582016716E1
3.849201208E1,-1.787634583E1
3.859837075E1,-1.717874256E1
3.870672887E1,-1.834305507E1
3.881506567E1,-1.596060977E1
3.892341425E1,-1.969860596E1
3.903172592E1,-1.991116004E1
3.914015225E1,-1.282157335E1
3.924837462E1,-9.758073972E0
3.935925988E1,-1.278078660E1
3.946836325E1,-1.569230285E1
3.957949621E1,-2.017230120E1
3.968182037E1,-1.425389335E1
3.979278462E1,-1.320120850E1
3.989837479E1,-2.000949323E1
4.000614654E1,-7.817228337E0
4.011679525E1,-1.576742510E1
4.022078304E1,-1.152621145E1
4.033176996E1,-1.686874074E1
4.043547212E1,-1.109193122E1
4.054326217E1,-1.905335954E1
4.064836983E1,-1.935893823E1
4.075816654E1,-1.462692361E1
4.086551783E1,-1.888082742E1
4.097092746E1,-2.006780786E1
4.108174125E1,-1.913984632E1
4.119096333E1,-2.343780127E1
4.129841288E1,-2.312996864E1
4.140669108E1,-2.185661574E1
4.151676454E1,-2.246584845E1
4.162397392E1,-1.369636003E1
4.172883087E1,-1.750032279E1
4.183699183E1,-2.078802636E1
4.194255692E1,-1.558488083E1
4.205345375E1,-1.899862995E1
4.215922158E1,-2.053644098E1
4.226967371E1,-1.997217687E1
4.237584225E1,-1.190428499E1
4.248636179E1,-2.211780077E1
4.259256392E1,-2.379881312E1
4.269945121E1,-2.275139317E1
4.280929375E1,-2.291638980E1
4.291509712E1,-2.098300194E1
4.302603646E1,-1.405172331E1
4.313177033E1,-2.044121252E1
4.324259079E1,-2.165525585E1
4.334838350E1,-1.549404599E1
4.345925946E1,-1.690450476E1
4.356511679E1,-2.071030263E1
4.367595817E1,-1.872077219E1
4.378174275E1,-2.090140189E1
4.389257913E1,-2.119495267E1
4.400153342E1,-1.400021280E1
4.410926321E1,-2.008694033E1
4.421989658E1,-1.995565110E1
4.432887471E1,-2.173577047E1
4.444008050E1,-2.288913664E1
4.454841000E1,-2.143382109E1
4.465925712E1,-2.184273276E1
4.476830608E1,-1.979605075E1
4.487594521E1,-2.333271200E1
4.498174008E1,-2.366416893E1
4.509256346E1,-2.400459590E1
4.520012433E1,-2.210875627E1
4.530925587E1,-2.299868424E1
4.541510192E1,-2.264207963E1
4.552597771E1,-2.240358828E1
4.563639650E1,-2.290471856E1
4.574615917E1,-2.295878843E1
4.585723046E1,-2.134731053E1
4.596671754E1,-2.216167377E1
4.607590650E1,-2.252646894E1
4.618296075E1,-2.400401047E1
4.629259125E1,-2.151927128E1
4.639842462E1,-2.199016913E1
4.650926046E1,-1.943392683E1
4.661509917E1,-2.138178361E1
4.672596267E1,-2.276465422E1
4.683175812E1,-2.175715281E1
4.694256008E1,-2.243906410E1
4.704840958E1,-2.179605755E1
4.715922742E1,-2.225626947E1
4.726512333E1,-2.246414872E1
4.737591083E1,-2.193316958E1
4.748173758E1,-2.089395053E1
4.759257642E1,-2.002694930E1
4.769839892E1,-2.096973387E1
4.780925887E1,-2.177219800E1
4.791515050E1,-2.219744087E1
4.802597658E1,-2.212407443E1
4.813645717E1,-2.070977732E1
4.824257000E1,NaN
4.834839717E1,-2.142537487E1
4.845724875E1,-2.139317412E1
4.856509875E1,-1.936532260E1
4.867390425E1,-2.078976373E1
4.878180975E1,-2.068107328E1
4.889057442E1,-2.188541288E1
4.899843412E1,-2.044044900E1
4.910723392E1,-2.176828427E1
4.921512258E1,-2.136726064E1
4.932394271E1,-2.282353015E1
4.943182225E1,-2.243356329E1
4.954061233E1,-2.296797874E1
4.964845483E1,-2.362045302E1
4.975722888E1,-2.267215570E1
4.986511808E1,-2.065839596E1
4.997391254E1,-2.020180839E1
5.008169850E1,-1.989296653E1
5.019057133E1,-2.059455279E1
5.029843904E1,-2.258315743E1
5.040729829E1,-2.329081984E1
5.051508283E1,-2.210872142E1
5.062394333E1,-1.993907522E1
5.073178771E1,-2.118441576E1
5.084060542E1,-2.074758282E1
5.094841633E1,-2.132746541E1
5.105724287E1,-2.060658349E1
5.116509067E1,-2.275959154E1
5.127392596E1,-2.286757852E1
5.138287525E1,-2.182269952E1
5.149058854E1,-2.218692058E1
5.159846062E1,-2.343883611E1
5.170728062E1,-2.296243257E1
5.181508717E1,-2.344748334E1
5.192346554E1,-2.367883745E1
5.203185571E1,-2.368060437E1
5.213578762E1,-2.174162628E1
5.224205442E1,NaN
5.234840792E1,-2.187078036E1
5.245674167E1,-2.070342548E1
5.256510967E1,-2.138296580E1
5.266903679E1,-2.165956299E1
5.277817258E1,-2.044693367E1
5.288172929E1,-2.368542429E1
5.299008617E1,-2.245102231E1
5.309843562E1,-2.322345185E1
5.320791629E1,-2.457189221E1
5.331723746E1,-2.267623799E1
5.342417600E1,-2.162909271E1
5.353174992E1,-2.089936819E1
5.364001192E1,-2.205681836E1
5.374837142E1,-2.244616790E1
5.385753483E1,-2.388943356E1
5.396507417E1,-2.151017637E1
5.406889171E1,-2.116271203E1
5.417172300E1,-2.095338250E1
5.428168104E1,-2.115173425E1
5.439264971E1,-2.199181964E1
5.449735671E1,-2.344246562E1
5.459840875E1,-2.132188607E1
5.470908417E1,-2.117854894E1
5.481511929E1,-2.030245970E1
5.491756362E1,-2.317031563E1
5.502587242E1,-2.349554225E1
5.513564183E1,-2.367017314E1
5.524252875E1,-1.940207477E1
5.535257758E1,-2.133253768E1
5.545917883E1,-2.372040936E1
5.556767000E1,-2.251588762E1
5.567590900E1,-2.129012096E1
5.578499663E1,-2.266020633E1
5.589257612E1,-2.084682001E1
5.599839775E1,-2.234416510E1
5.610924800E1,-2.418543721E1
5.621807846E1,-2.351309984E1
5.632884242E1,-2.307263515E1
5.643680971E1,-2.288876094E1
5.654254646E1,-2.259503302E1
5.665061608E1,-2.310868859E1
5.675922142E1,-2.287703355E1
5.686508875E1,-2.274023727E1
5.697589400E1,-2.212874867E1
5.708174933E1,-2.319308797E1
5.719257367E1,-1.589313666E1
5.729891092E1,-1.394126132E1
5.740923463E1,-1.541940513E1
5.751510700E1,-1.700544690E1
5.762593871E1,-1.293797157E1
5.773302008E1,-1.430320793E1
5.784255150E1,-1.536987423E1
5.794840796E1,-1.995611416E1
5.805924308E1,-1.957839271E1
5.816506988E1,-1.921383427E1
5.827596796E1,-2.157770872E1
5.838225146E1,-2.252668233E1
5.849254921E1,-1.969996944E1
5.859843521E1,-1.994378970E1
5.870924308E1,-2.067874103E1
5.881511104E1,-2.079425830E1
5.892590738E1,-2.208902247E1
5.903177808E1,-2.312766193E1
5.914260958E1,-2.067058403E1
5.924842987E1,-2.351966202E1
5.935922892E1,-2.248987848E1
5.946510404E1,-2.346001493E1
5.957590996E1,-2.455636790E1
5.968174221E1,-2.388282040E1
5.979259025E1,-2.350900157E1
5.989847783E1,-2.308147757E1
6.000724171E1,-2.381504409E1
6.011512233E1,-2.289124697E1
6.022396088E1,-2.203793125E1
6.033353400E1,-2.351941125E1
6.044193742E1,-2.309010558E1
6.054840192E1,-2.279341262E1
6.065724054E1,-2.332464727E1
6.076510083E1,-2.334314435E1
6.087391012E1,-2.315674192E1
6.098176446E1,-2.418094359E1
6.109280896E1,-2.227402083E1
6.120011296E1,-2.250899819E1
6.130726287E1,-2.306112229E1
6.141514571E1,-2.540164679E1
6.152396212E1,-2.390174632E1
6.163179850E1,-2.272941823E1
6.174056346E1,-1.841164314E1
6.184839450E1,-2.264119232E1
6.195678063E1,-2.414354261E1
6.206790587E1,-2.352008369E1
6.217168829E1,-2.171286536E1
6.228175408E1,-2.112058012E1
6.239012117E1,-2.214855243E1
6.249886725E1,-2.305825652E1
6.260652929E1,-2.281134892E1
6.271516067E1,-2.210337340E1
6.282605871E1,-2.168126653E1
6.293176337E1,-2.242816844E1
6.303424413E1,-2.446355104E1
6.314339225E1,-2.386449094E1
6.324841971E1,-2.269575569E1
6.335674304E1,-2.148074179E1
6.346509763E1,-2.230606896E1
6.357341600E1,-2.283122606E1
6.368173054E1,-2.340535081E1
6.379008621E1,-2.218152517E1
6.389841425E1,-2.121254612E1
6.400931646E1,-2.201713783E1
6.411511292E1,-2.249558705E1
6.422217333E1,-2.468301694E1
6.433176229E1,-2.397964159E1
6.444018358E1,-2.400422236E1
6.454833350E1,-2.200426675E1
6.465674017E1,-2.420092181E1
6.476504346E1,-2.291714401E1
6.487342854E1,-2.393016200E1
6.498172942E1,-2.384033437E1
6.509196996E1,-2.260322887E1
6.520006850E1,-2.252618446E1
6.530675387E1,-2.405291370E1
6.541508967E1,-2.723628954E1
6.552345625E1,-2.464989199E1
6.563168208E1,-2.508407083E1
6.573572054E1,-2.451046322E1
6.584351358E1,-2.583692127E1
6.594833558E1,-2.489118882E1
6.605674171E1,-2.650289961E1
6.616513071E1,-2.570987513E1
6.626934083E1,-2.614641889E1
6.637798000E1,-2.379319676E1
6.648175979E1,-2.501569059E1
6.659252100E1,-2.432915053E1
6.669838521E1,-2.467303165E1
6.680923812E1,-2.577484787E1
6.691509058E1,-2.416504534E1
6.702591037E1,-2.354989856E1
6.713175550E1,-2.128816422E1
6.724255804E1,-2.355842356E1
6.735279567E1,-2.463952568E1
6.745925946E1,-2.118362656E1
6.756508146E1,-2.080158538E1
6.767594300E1,-2.173816522E1
6.778173575E1,-2.139453077E1
6.789259021E1,-2.228746718E1
6.799841408E1,-2.161952286E1
6.810927167E1,-1.992598762E1
6.821512779E1,-2.035160630E1
6.832593200E1,-1.909429894E1
6.843179921E1,-2.041241390E1
6.854259038E1,-2.344540386E1
6.864841171E1,-2.123715722E1
6.875923904E1,-2.031361925E1
6.886730533E1,-2.046905555E1
6.897593296E1,-2.032490760E1
6.908226946E1,-2.353126707E1
6.919261917E1,-2.269856825E1
6.929840679E1,-2.028135699E1
6.940923642E1,-1.995679402E1
6.951510754E1,-2.140260723E1
6.962591800E1,-2.285856676E1
6.973703537E1,-2.182195004E1
6.984601442E1,-2.076286182E1
6.995680954E1,-2.041095649E1
7.006506925E1,-2.176304488E1
7.017595737E1,-2.395158465E1
7.028177588E1,-2.163637347E1
7.039259158E1,-2.127234525E1
7.049845612E1,-2.145559578E1
7.060926200E1,-2.237989423E1
7.071508087E1,-2.277240469E1
7.082592437E1,-2.210322042E1
7.093178217E1,-2.188378642E1
7.104263117E1,-2.099727694E1
7.114842096E1,-2.370615131E1
7.125925542E1,-2.181436719E1
7.136510258E1,-2.213532166E1
7.147593121E1,-2.204051185E1
7.158221042E1,-2.199201460E1
7.169257046E1,-2.455224821E1
7.179844871E1,-2.552643208E1
7.190926567E1,-2.668183011E1
7.202009529E1,-2.574342821E1
7.212884071E1,-2.405310944E1
7.224001150E1,-2.381284852E1
7.234841567E1,-2.557764060E1
7.245923442E1,-2.467806900E1
7.256506467E1,-2.456442547E1
7.267590392E1,-2.237000858E1
7.278174625E1,-2.113212477E1
7.289257238E1,-2.008717570E1
7.300396729E1,-2.587845463E1
7.311512104E1,-2.445107292E1
7.322594550E1,-2.374130584E1
7.333178008E1,-2.365239616E1
7.344256058E1,-2.516566208E1
7.354839846E1,-2.528256286E1
7.365924179E1,-2.376228299E1
7.376506704E1,-2.302971118E1
7.387589742E1,-2.490539362E1
7.398174767E1,-2.365770710E1
7.409257033E1,-2.463328343E1
7.420014671E1,-2.545473839E1
7.430928238E1,-2.046068772E1
7.441802950E1,-2.314617125E1
7.452883825E1,-2.184784127E1
7.463175471E1,-2.384439957E1
7.474256358E1,-2.614599485E1
7.484840267E1,-2.430942681E1
7.495926200E1,-1.750448417E1
7.506506908E1,-2.087799015E1
7.517593029E1,-2.385026285E1
7.528178683E1,-2.643959861E1
7.539256954E1,-2.733319805E1
7.549843050E1,-2.413785077E1
7.560926083E1,-2.277215769E1
7.571509525E1,-2.404662871E1
7.582593521E1,-2.622796952E1
7.593179200E1,-2.592152665E1
7.604257229E1,-2.436903616E1
7.614840446E1,-1.868104389E1
7.625928333E1,-2.416115875E1
7.636510392E1,-2.592260936E1
7.647590783E1,-2.634234490E1
7.658175212E1,-2.451247936E1
7.669260862E1,-2.205568216E1
7.679843350E1,-2.392626181E1
7.690928358E1,-2.558901911E1
7.701512008E1,-2.616983658E1
7.712593621E1,-2.648939464E1
7.723181221E1,-2.274143756E1
7.734260887E1,-2.229014777E1
7.744843321E1,-2.338247958E1
7.755926750E1,-2.520926513E1
7.766982533E1,-2.606130906E1
7.777590692E1,-2.419279203E1
7.788174612E1,-2.281368150E1
7.799261083E1,-2.346949216E1
7.809840733E1,-2.594674429E1
7.820930033E1,-2.534009427E1
7.831511796E1,-2.433649261E1
7.842595429E1,-2.259928161E1
7.853177100E1,-2.315273701E1
7.864257092E1,-2.439335003E1
7.874842117E1,-2.629309275E1
7.885925267E1,-2.348057344E1
7.896507708E1,-2.376894465E1
7.907590246E1,-2.388833612E1
7.918174029E1,-2.486902073E1
7.929259654E1,-2.364119168E1
7.939844854E1,-2.470341760E1
7.950924237E1,-2.332188818E1
7.961516821E1,-2.176420998E1
7.972591400E1,-2.380332759E1
7.983179529E1,-2.370295630E1
7.994258963E1,-2.350845198E1
8.004839600E1,-2.484448946E1
8.015923900E1,-2.196430913E1
8.026509975E1,-2.337052375E1
8.037589742E1,-2.727250967E1
8.048175746E1,-2.415094921E1
8.059257387E1,-2.268833398E1
8.069845492E1,-2.440866793E1
8.080924171E1,-2.276100481E1
8.091510100E1,-2.602254704E1
8.102593379E1,-2.618612123E1
8.113501029E1,-2.652133988E1
8.124259721E1,-2.528333295E1
8.134839837E1,-2.596841383E1
8.145922596E1,-2.690304981E1
8.156506196E1,-2.445668962E1
8.167340079E1,-2.446298933E1
8.178180475E1,-2.333049202E1
8.189007679E1,-2.462400681E1
8.199844333E1,-2.579053724E1
8.210307942E1,-2.701570202E1
8.221422067E1,-2.423161095E1
8.232345700E1,-2.231586745E1
8.243181262E1,-2.282711459E1
8.254223754E1,-2.205968288E1
8.264837417E1,-2.141213587E1
8.275673221E1,-2.162603434E1
8.286506067E1,-1.702858636E1
8.297341425E1,-1.933366584E1
8.308177454E1,-1.972786610E1
8.319100996E1,-2.121951646E1
8.329838367E1,-2.200277826E1
8.340678579E1,-1.862622784E1
8.351665379E1,-1.879672250E1
8.362338862E1,-1.726414777E1
8.373171471E1,-1.399956777E1
8.384006792E1,-8.485943267E0
8.394834946E1,-5.346297855E0
8.405664088E1,-8.310220207E0
8.416504717E1,-1.021531940E1
8.427346692E1,-1.940915485E1
8.438167833E1,-2.062715485E1
8.448469083E1,-2.480937319E1
8.459008492E1,-2.408890741E1
8.469840629E1,-2.534630768E1
8.480674717E1,-2.752168183E1
8.491495779E1,-2.910231219E1
8.502344221E1,-2.909895555E1
8.513180838E1,-2.931259413E1
8.524299804E1,-2.706074034E1
8.534838342E1,-2.639355424E1
8.545951525E1,-2.705676983E1
8.556504121E1,-2.712593702E1
8.566983971E1,-2.930081504E1
8.577479017E1,-2.806979020E1
8.588175821E1,-2.529287540E1
8.599009013E1,-2.803784752E1
8.609844721E1,-2.809565681E1
8.620781437E1,-2.838989162E1
8.631507296E1,-2.792621778E1
8.642345542E1,-2.629964553E1
8.653174217E1,-2.592220189E1
8.663822137E1,-2.609991495E1
8.674834558E1,-2.670356994E1
8.685674096E1,-2.708280222E1
8.696507475E1,-2.298152377E1
8.707311475E1,-2.648614894E1
8.718172550E1,-2.526481790E1
8.729111121E1,-2.758913708E1
8.739844029E1,-2.610664374E1
8.750679358E1,-2.409019844E1
8.761507492E1,-2.507614336E1
8.771943488E1,-2.395512142E1
8.782886437E1,-2.618666508E1
8.793184571E1,-2.455835801E1
8.803621458E1,-2.384169891E1
8.814111817E1,-2.449536048E1
8.824835842E1,-2.455972624E1
8.835674833E1,-2.673243021E1
8.846508946E1,-2.438671097E1
8.857280062E1,-2.226307188E1
8.868177158E1,-2.401211140E1
8.878597971E1,-2.366522726E1
