"Time (s)","Sound pressure level (dB)"
1.727185617E2,-1.531145230E1
1.728264035E2,-1.477096920E1
1.729352037E2,-1.431216777E1
1.730410541E2,-1.436896325E1
1.731518809E2,-1.516961696E1
1.732577538E2,-1.445828409E1
1.733685521E2,-1.471845466E1
1.734743990E2,-1.439084204E1
1.735852075E2,-1.567210877E1
1.736910439E2,-1.583253025E1
1.738018760E2,-1.513642360E1
1.739077359E2,-1.525700038E1
1.740186283E2,-1.584294001E1
1.741244784E2,-1.679877844E1
1.742332185E2,-1.682942051E1
1.743410403E2,-1.694899138E1
1.744498942E2,-1.610678780E1
1.745577269E2,-1.756606075E1
1.746665503E2,-1.827290535E1
1.747743951E2,-1.813888274E1
1.748832081E2,-1.811801420E1
1.749937845E2,-2.011501978E1
1.750999100E2,-2.107277600E1
1.752077706E2,-2.140739866E1
1.753185758E2,-1.988367301E1
1.754244365E2,-1.791856852E1
1.755352925E2,-1.693270263E1
1.756410705E2,-1.697403419E1
1.757519001E2,-1.702360678E1
1.758610142E2,-1.652569405E1
1.759685462E2,-1.708299465E1
1.760748806E2,-1.643039423E1
1.761852698E2,-1.610691694E1
1.762910588E2,-1.398127696E1
1.764018989E2,-1.582854846E1
1.765097177E2,-1.502464503E1
1.766185925E2,-1.374362461E1
1.767289120E2,-1.377100165E1
1.768352004E2,-1.487937609E1
1.769410513E2,-1.457197373E1
1.770518950E2,-1.609901854E1
1.771577311E2,-1.492351730E1
1.772685677E2,-1.486033644E1
1.773784962E2,-1.541676441E1
1.774852680E2,-1.717607931E1
1.775952948E2,-1.615748515E1
1.777019083E2,-1.767869062E1
1.778077726E2,-1.706670467E1
1.779185776E2,-1.785611249E1
1.780261425E2,-1.808317299E1
1.781351951E2,-1.788938319E1
1.782410565E2,-1.840662022E1
1.783518873E2,-1.770614585E1
1.784577875E2,-1.688411467E1
1.785685740E2,-1.754710086E1
1.786744177E2,-1.633331076E1
1.787852204E2,-1.573149307E1
1.788927840E2,-1.532167890E1
1.790019419E2,-1.497470051E1
1.791077569E2,-1.556200454E1
1.792186213E2,-1.509106417E1
1.793243709E2,-1.512104683E1
1.794352388E2,-1.525750452E1
1.795410741E2,-1.558976809E1
1.796519122E2,-1.477644318E1
1.797577030E2,-1.373622814E1
1.798685798E2,-1.418708661E1
1.799788322E2,-1.442969846E1
1.800852370E2,-1.446063391E1
1.801957868E2,-1.383494545E1
1.803018878E2,-1.487266294E1
1.804077620E2,-1.482850308E1
1.805185898E2,-1.454253180E1
1.806243629E2,-1.401492002E1
1.807352032E2,-1.499167225E1
1.808410627E2,-1.350277676E1
1.809519136E2,-1.590492723E1
1.810577243E2,-1.751970304E1
1.811660927E2,-1.763331390E1
1.812744343E2,-1.641462129E1
1.813832258E2,-1.611530734E1
1.814910655E2,-1.720728834E1
1.816019180E2,-1.725625411E1
1.817077685E2,-1.539962181E1
1.818185643E2,-1.410732798E1
1.819244164E2,-1.570358300E1
1.820352348E2,-1.533191415E1
1.821410788E2,-1.575835297E1
1.822519468E2,-1.301451109E1
1.823624823E2,-1.498489042E1
1.824685767E2,-1.449223951E1
1.825743913E2,-1.425351271E1
1.826852150E2,-1.468411186E1
1.827910604E2,-1.435662876E1
1.829018757E2,-1.351789245E1
1.830077604E2,-1.469937938E1
1.831185678E2,-1.560744029E1
1.832297778E2,-1.390984573E1
1.833352068E2,-1.410515704E1
1.834410510E2,-1.551176075E1
1.835518665E2,-1.552437092E1
1.836577224E2,-1.610266449E1
1.837685519E2,-1.570403307E1
1.838744423E2,-1.475005520E1
1.839852202E2,-1.551436902E1
1.840910648E2,-1.653107671E1
1.842018820E2,-1.510469066E1
1.843077876E2,-1.584392527E1
1.844185667E2,-1.361393852E1
1.845244217E2,-1.518231314E1
1.846352074E2,-1.451436996E1
1.847443130E2,-1.537105572E1
1.848518828E2,-1.411909991E1
1.849577552E2,-1.305905489E1
1.850685410E2,-1.453725948E1
1.851743785E2,-1.362271429E1
1.852852182E2,-1.316720377E1
1.853911213E2,-1.323017780E1
1.855019200E2,-1.441649360E1
1.856077925E2,-1.317704771E1
1.857185738E2,-1.287137032E1
1.858244651E2,-1.439351809E1
1.859352148E2,-1.298715408E1
1.860418314E2,-1.422618984E1
1.861518713E2,-1.347572463E1
1.862599578E2,-1.384910838E1
1.863685448E2,-1.450683540E1
1.864744106E2,-1.568082309E1
1.865852111E2,-1.542266582E1
1.866910600E2,-1.606609583E1
1.868018828E2,-1.723785107E1
1.869077647E2,-1.680305455E1
1.870185657E2,-1.638077912E1
1.871244398E2,-1.793035661E1
1.872352098E2,-1.698989061E1
1.873409438E2,-1.580626837E1
1.874518718E2,-1.598681661E1
1.875577093E2,-1.425870775E1
1.876685438E2,-1.481383726E1
1.877743980E2,-1.536950071E1
1.878832297E2,-1.483191195E1
1.879910704E2,-1.454104741E1
1.880994001E2,-1.413123584E1
1.882078092E2,-1.480586694E1
1.883161095E2,-1.386851268E1
1.884267490E2,-1.270995229E1
1.885378698E2,-1.368743645E1
1.886463985E2,-1.322780070E1
1.887575742E2,-1.430906623E1
1.888636472E2,-1.424629663E1
1.889744425E2,-1.329005914E1
1.890827169E2,-1.437650937E1
1.891910658E2,-1.470004324E1
1.892969767E2,-1.429421742E1
1.894078328E2,-1.516392054E1
1.895132110E2,-1.528809181E1
1.896244354E2,-1.484766765E1
1.897303118E2,-1.641980981E1
1.898410775E2,-1.610134045E1
1.899503971E2,-1.616010590E1
1.900577645E2,-1.602157489E1
1.901688399E2,-1.718453748E1
1.902743706E2,-1.633776916E1
1.903827145E2,-1.521753232E1
1.904910405E2,-1.680992176E1
1.905994177E2,-1.580789638E1
1.907076930E2,-1.618361532E1
1.908161586E2,-1.550856651E1
1.909265267E2,-1.664917086E1
1.910378223E2,-1.504082770E1
1.911479748E2,-1.561879060E1
1.912577482E2,-1.540689325E1
1.913665066E2,-1.405800115E1
1.914744468E2,-1.458900644E1
1.915784437E2,-1.515188878E1
1.916891331E2,-1.384840786E1
1.917910993E2,-1.486326473E1
1.918973655E2,-1.473357966E1
1.920081704E2,-1.473094935E1
1.921162699E2,-1.463076229E1
1.922244380E2,-1.487532495E1
1.923343030E2,-1.494821058E1
1.924407141E2,-1.536339463E1
1.925518741E2,-1.635494153E1
1.926578153E2,-1.597562747E1
1.927661143E2,-1.677423897E1
1.928744674E2,-1.468137611E1
1.929827321E2,-1.625091682E1
1.930925023E2,-1.140491272E1
1.932034458E2,-1.557086613E1
1.933076998E2,-1.768821234E1
1.934161638E2,-1.764622767E1
1.935244805E2,-1.861439459E1
1.936284110E2,-1.669274603E1
1.937331491E2,-1.672314617E1
1.938411298E2,-1.720517623E1
1.939494017E2,-1.516422988E1
1.940577818E2,-1.433669193E1
1.941660714E2,-1.512591159E1
1.942749096E2,-1.527728239E1
1.943827928E2,-1.414165485E1
1.944911056E2,-1.460278724E1
1.945994360E2,-1.565551126E1
1.947077575E2,-1.437227823E1
1.948091873E2,-1.358268850E1
1.949160918E2,-1.466119407E1
1.950244038E2,-1.321328267E1
1.951299323E2,NaN
1.952365011E2,-1.473914601E1
1.953431465E2,-1.444862900E1
1.954490824E2,-1.472358967E1
1.955577725E2,-1.437795493E1
1.956660837E2,-1.446423901E1
1.957743992E2,-1.479819843E1
1.958827217E2,-1.466199470E1
1.959910930E2,-1.543416448E1
1.960964483E2,-1.533883286E1
1.962076682E2,-1.572250618E1
1.963161187E2,-1.692921354E1
1.964244379E2,-1.744098196E1
1.965274395E2,-1.778502815E1
1.966385537E2,-1.801996267E1
1.967420261E2,-1.751564555E1
1.968494083E2,-1.652913523E1
1.969576311E2,-1.662692593E1
1.970607240E2,-1.658238026E1
1.971660595E2,-1.562284293E1
1.972743465E2,-1.840797432E1
1.973827208E2,-1.787617923E1
1.974910080E2,-1.726870905E1
1.975993793E2,-1.764687800E1
1.977076861E2,-1.652825456E1
1.978188753E2,-1.593543585E1
1.979244312E2,-1.629046045E1
1.980261600E2,-1.570006860E1
1.981327054E2,-1.601350656E1
1.982412024E2,-1.557016493E1
1.983493902E2,-1.521234188E1
1.984577536E2,-1.487010109E1
1.985625240E2,-1.596411364E1
1.986655296E2,-1.475678637E1
1.987743667E2,-1.452552976E1
1.988836025E2,-1.463785957E1
1.989910500E2,-1.463690294E1
1.991022545E2,-1.429298211E1
1.992077063E2,-1.488721489E1
1.993161201E2,-1.326020607E1
1.994244860E2,-1.311940025E1
1.995322824E2,-1.396975228E1
1.996410058E2,-1.471245371E1
1.997457755E2,-1.601755535E1
1.998525171E2,-1.448564262E1
1.999602685E2,-1.471901542E1
2.000638475E2,-1.583456121E1
2.001743843E2,-1.660641193E1
2.002827678E2,-1.684713732E1
2.003910267E2,-1.675004604E1
2.004993868E2,-1.749978398E1
2.006076442E2,-1.813829560E1
2.007160993E2,-1.758722788E1
2.008243731E2,-1.848859066E1
2.009327003E2,-1.839659609E1
2.010409824E2,-1.929534316E1
2.011493780E2,-1.913587928E1
2.012577952E2,-1.838653334E1
2.013671593E2,-1.748822428E1
2.014744414E2,-1.786022515E1
2.015827173E2,-1.686318575E1
2.016911019E2,-1.635633420E1
2.017994094E2,-1.711523093E1
2.019077378E2,-1.539517834E1
2.020160925E2,-1.504360093E1
2.021244278E2,-1.527975994E1
2.022327191E2,-1.393310877E1
2.023410332E2,-1.436742301E1
2.024493832E2,-1.351585703E1
2.025576958E2,-1.295150293E1
2.026647716E2,-1.355399272E1
2.027743756E2,-1.435433733E1
2.028827217E2,-1.329754115E1
2.029910759E2,-1.431248245E1
2.031022853E2,-1.396661779E1
2.032076847E2,-1.427956404E1
2.033160907E2,-1.475618110E1
2.034264614E2,-1.547770842E1
2.035361725E2,-1.544154978E1
2.036458846E2,-1.715843874E1
2.037469826E2,-1.665557780E1
2.038577288E2,-1.714974433E1
2.039631559E2,-1.810903253E1
2.040743392E2,-1.934062898E1
2.041809974E2,-1.877038889E1
2.042910389E2,-1.928904823E1
2.043994192E2,-1.983724656E1
2.045078133E2,-1.955033246E1
2.046160961E2,-1.940893284E1
2.047215296E2,-2.092784251E1
2.048244317E2,-2.024131727E1
2.049327185E2,-1.865828446E1
2.050410854E2,-1.845346692E1
2.051494626E2,-1.743352115E1
2.052577475E2,-1.648481958E1
2.053660815E2,-1.693560973E1
2.054744631E2,-1.535261591E1
2.055827625E2,-1.590254750E1
2.056914942E2,-1.481594890E1
2.058020305E2,-1.488332456E1
2.059081643E2,-1.406361486E1
2.060118139E2,-1.475125847E1
2.061215055E2,-1.427199185E1
2.062303795E2,-1.416909851E1
2.063410950E2,-1.359026402E1
2.064487722E2,-1.353548632E1
2.065577385E2,-1.481047222E1
2.066604580E2,-1.430242934E1
2.067621980E2,-1.461563876E1
2.068643232E2,-1.509509135E1
2.069744511E2,-1.560652090E1
2.070798646E2,-1.526767263E1
2.071910895E2,-1.606596975E1
2.073004814E2,-1.723798880E1
2.074077642E2,-1.726228301E1
2.075189867E2,-1.794421656E1
2.076244308E2,-1.919554062E1
2.077327556E2,-2.046920157E1
2.078411799E2,-1.973755560E1
2.079504035E2,-2.165724036E1
2.080578236E2,-2.003285589E1
2.081613307E2,-1.938663022E1
2.082724998E2,-2.070042753E1
2.083744299E2,-2.018743741E1
2.084788269E2,-1.964642840E1
2.085809002E2,-1.926380058E1
2.086910890E2,-1.963929796E1
2.087970719E2,-1.731267835E1
2.089077365E2,-1.731374632E1
2.090161098E2,-1.606659188E1
2.091244964E2,-1.525694492E1
2.092334920E2,-1.507305412E1
2.093410356E2,-1.446406594E1
2.094451609E2,-1.394214779E1
2.095504864E2,-1.360928757E1
2.096577378E2,-1.369903886E1
2.097660756E2,-1.267931000E1
2.098744200E2,-1.373495204E1
2.099827497E2,-1.504069325E1
2.100915561E2,-1.397410809E1
2.101994627E2,-1.374117102E1
2.103078451E2,-1.674059477E1
2.104138109E2,-1.643390920E1
2.105243805E2,-1.484453448E1
2.106351570E2,-1.634181383E1
2.107410225E2,-1.632514697E1
2.108518748E2,-1.641448716E1
2.109577260E2,-1.643665873E1
2.110685423E2,-1.797303290E1
2.111743896E2,-1.517022861E1
2.112852242E2,-1.487400688E1
2.113910613E2,-1.736274233E1
2.115018828E2,-1.477316288E1
2.116077542E2,-1.579724558E1
2.117185560E2,-1.357567110E1
2.118244065E2,-1.578783106E1
2.119352216E2,-1.593568091E1
2.120410793E2,-2.033645003E1
2.121518669E2,-1.692574764E1
2.122577748E2,-1.512862814E1
2.123685461E2,-1.746516670E1
2.124743911E2,-1.739464903E1
2.125852174E2,-1.871032861E1
2.126911109E2,-1.891295145E1
2.128018846E2,-1.733730307E1
2.129077500E2,-1.791874708E1
2.130185712E2,-1.672555024E1
2.131243733E2,-1.599605391E1
2.132352037E2,-1.678595955E1
2.133410599E2,-1.632926275E1
2.134518864E2,-1.710060843E1
2.135577340E2,-1.709545031E1
2.136685420E2,-1.532543783E1
2.137743917E2,-1.454529013E1
2.138852157E2,-1.660446181E1
2.139910738E2,-1.602230364E1
2.141019114E2,-1.573382176E1
2.142077771E2,-1.588202715E1
2.143185610E2,-1.576164445E1
2.144244237E2,-1.447234402E1
2.145352171E2,-1.680109495E1
2.146410595E2,-1.625445535E1
2.147518717E2,-1.559569562E1
2.148577393E2,-1.711360868E1
2.149685450E2,-1.682108194E1
2.150743931E2,-1.641955053E1
2.151851596E2,-1.768804750E1
2.152910484E2,-1.664810432E1
2.154019135E2,-1.781360986E1
2.155077662E2,-1.620543649E1
2.156185668E2,-1.809287065E1
2.157244276E2,-1.813226387E1
2.158352108E2,-1.739319894E1
2.159410244E2,-1.915272109E1
2.160493256E2,-1.877150803E1
2.161577763E2,-1.776464967E1
2.162638453E2,-1.843829294E1
2.163744408E2,-1.888103358E1
2.164827682E2,-1.850532252E1
2.165910383E2,-1.984783705E1
2.166998740E2,-1.745242122E1
2.168026749E2,-1.830293236E1
2.169078203E2,-1.693958638E1
2.170148649E2,-1.627352357E1
2.171245076E2,-1.824695986E1
2.172327242E2,-1.831693962E1
2.173410090E2,-1.699260847E1
2.174494168E2,-1.735458780E1
2.175577394E2,-1.561644817E1
2.176689109E2,-1.668634250E1
2.177744153E2,-1.691952872E1
2.178836744E2,-1.481644512E1
2.179910938E2,-1.670398727E1
2.180994274E2,-1.611203383E1
2.182077973E2,-1.663570399E1
2.183117808E2,-1.558420290E1
2.184214892E2,-1.481560045E1
2.185243980E2,-1.603839007E1
2.186327134E2,-1.348418073E1
2.187410937E2,-1.630893638E1
2.188494281E2,-1.714217750E1
2.189581715E2,-1.520278286E1
2.190661057E2,-1.590885495E1
2.191724724E2,-1.496190550E1
2.192827470E2,-1.666986634E1
2.193911007E2,-1.498048872E1
2.194968176E2,-1.555577017E1
2.196077913E2,-1.587499527E1
2.197142971E2,-1.503281892E1
2.198243955E2,-1.837450328E1
2.199317185E2,-1.716584962E1
2.200410955E2,-1.523951861E1
2.201432702E2,-1.529992998E1
2.202503023E2,-1.642678077E1
2.203577485E2,-1.727206769E1
2.204655270E2,-1.634431810E1
2.205743864E2,-1.650370963E1
2.206832370E2,-1.603349646E1
2.207910548E2,-1.460535054E1
2.208994490E2,-1.512762987E1
2.210077334E2,-1.547203862E1
2.211161177E2,-1.520809239E1
2.212244273E2,-1.439537440E1
2.213331482E2,-1.605311536E1
2.214430040E2,-1.625362989E1
2.215494368E2,-1.589575542E1
2.216577671E2,-1.485507545E1
2.217687343E2,-1.451807727E1
2.218744429E2,-1.557716333E1
2.219831340E2,-1.424145325E1
2.220910370E2,-1.530274657E1
2.221994324E2,-1.566017772E1
2.223077494E2,-1.547138771E1
2.224148803E2,-1.556616767E1
2.225243718E2,-1.577072423E1
2.226331482E2,-1.446177821E1
2.227426898E2,-1.442444371E1
2.228498321E2,-1.555189765E1
2.229606654E2,-1.465239900E1
2.230713989E2,-1.447491260E1
2.231744101E2,-1.320001529E1
2.232827908E2,-1.482621496E1
2.233911141E2,-1.577627879E1
2.234969747E2,-1.569453122E1
2.236077986E2,-1.423475194E1
2.237161380E2,-1.327909848E1
2.238243996E2,-1.511631883E1
2.239337012E2,-1.488729396E1
2.240410191E2,-1.380133020E1
2.241494532E2,-1.344163360E1
2.242577868E2,-1.469488545E1
2.243621414E2,-1.416861101E1
2.244664963E2,-1.307022191E1
2.245744772E2,-1.318870433E1
2.246856400E2,-1.402091564E1
2.247911152E2,-1.490787025E1
2.248927626E2,-1.297201724E1
2.249965121E2,-1.127959716E1
2.251041675E2,-1.187246580E1
2.252078397E2,-1.322207904E1
2.253161296E2,-1.513141353E1
2.254248217E2,-1.389562584E1
2.255351522E2,-1.513189303E1
2.256410260E2,-1.079861439E1
2.257518255E2,-1.029131848E1
2.258576917E2,-1.103249006E1
2.259685252E2,-1.053120931E1
2.260743985E2,-1.147560052E1
2.261852619E2,-8.416967479E0
2.262911113E2,-1.255937119E1
2.264019339E2,-1.258518006E1
2.265077469E2,-1.218244413E1
2.266185705E2,-1.126808585E1
2.267262401E2,-1.029128618E1
2.268352172E2,-1.120178684E1
2.269411087E2,-8.521027293E0
2.270518826E2,-1.048494271E1
2.271602084E2,-1.196955820E1
2.272686337E2,-1.120178087E1
2.273743858E2,-1.318625038E1
2.274852245E2,-9.764495089E0
2.275943183E2,-9.648411828E0
2.277018923E2,-1.396576873E1
2.278124668E2,-1.591236276E1
2.279213145E2,-1.629688786E1
2.280254035E2,-1.222368234E1
2.281351994E2,-1.177968981E1
2.282410630E2,-1.226262196E1
2.283518757E2,-1.354476947E1
2.284593657E2,-1.479589515E1
2.285685418E2,-1.158582754E1
2.286743847E2,-1.275680473E1
2.287852213E2,-1.408173412E1
2.288927652E2,-1.407465562E1
2.290029888E2,-9.755265815E0
2.291077841E2,-1.405541937E1
2.292186257E2,-1.073442241E1
2.293244477E2,-1.639995235E1
2.294352182E2,-1.080547822E1
2.295410566E2,-1.136556339E1
2.296518872E2,-1.038768074E1
2.297577392E2,-1.234401477E1
2.298685594E2,-1.359418622E1
2.299743956E2,-1.169955469E1
2.300852530E2,-8.709733011E0
2.301910517E2,-1.354069178E1
2.303018933E2,-1.179127362E1
2.304077615E2,-1.329188995E1
2.305185724E2,-1.069858027E1
2.306244138E2,-1.082213673E1
2.307332055E2,-1.275320719E1
2.308410710E2,-1.134605883E1
2.309498900E2,-1.315136912E1
2.310577283E2,-1.092506276E1
2.311665492E2,-1.434125607E1
2.312744371E2,-1.494042842E1
2.313832605E2,-1.530956957E1
2.314910590E2,-1.501851969E1
2.315998985E2,-1.570581651E1
2.317077740E2,-1.601015493E1
2.318165823E2,-1.485605066E1
2.319244383E2,-1.686745761E1
2.320332073E2,-1.429234173E1
2.321410731E2,-1.255837312E1
2.322498756E2,-1.531647646E1
2.323589587E2,-1.656913706E1
2.324665555E2,-1.454919355E1
2.325744106E2,-1.390083427E1
2.326832331E2,-1.690442894E1
2.327911140E2,-1.527907546E1
2.328999050E2,-1.541766055E1
2.330077710E2,-1.545494663E1
2.331165722E2,-1.453858213E1
2.332244784E2,-1.423812846E1
2.333332005E2,-1.574827232E1
2.334415530E2,-1.400206818E1
2.335498790E2,-1.530451806E1
2.336577618E2,-1.414986926E1
2.337665809E2,-1.589734855E1
2.338744028E2,-1.423721262E1
2.339832195E2,-1.590414633E1
2.340911205E2,-1.453274768E1
2.341998907E2,-1.463198848E1
2.343078023E2,-1.404945743E1
2.344165969E2,-1.337050652E1
2.345244018E2,-1.384314886E1
2.346327048E2,-1.773507878E1
2.347410727E2,-1.491774083E1
2.348434463E2,-1.373002679E1
2.349503963E2,-1.341459038E1
2.350588550E2,-1.422444570E1
2.351661016E2,-1.532486565E1
2.352743756E2,-1.433466908E1
2.353831967E2,-1.338999146E1
2.354910818E2,-1.267253628E1
2.355994249E2,-1.410995138E1
2.357077607E2,-1.605552289E1
2.358161945E2,-1.387345398E1
2.359244405E2,-1.362128030E1
2.360326628E2,-1.473228786E1
2.361410488E2,-1.372039294E1
2.362494350E2,-1.517474106E1
2.363577653E2,-1.610376596E1
2.364630555E2,-1.673450242E1
2.365719088E2,-1.429243520E1
2.366745693E2,-1.712614828E1
2.367830693E2,-1.473157913E1
2.368927723E2,-1.405519041E1
2.369993915E2,-1.469143408E1
2.371081788E2,-1.455973385E1
2.372115748E2,-1.583408928E1
2.373215236E2,-1.537839237E1
2.374325455E2,-1.601518486E1
2.375410224E2,-1.495107361E1
2.376494451E2,-1.591986696E1
2.377577582E2,-1.510787580E1
2.378658682E2,-1.428902367E1
2.379744272E2,-1.419876340E1
2.380851268E2,-1.546068533E1
2.381919637E2,-1.261137501E1
2.382992638E2,-1.559742999E1
2.384077165E2,-1.410505009E1
2.385187012E2,-1.494894754E1
2.386244512E2,-1.350997998E1
2.387325212E2,-1.625796661E1
2.388410946E2,-1.399355006E1
2.389493881E2,-1.271694126E1
2.390599152E2,-1.360263999E1
2.391619253E2,-1.442615637E1
2.392683970E2,-1.438887396E1
2.393744488E2,-1.522997630E1
2.394827277E2,-1.539000202E1
2.395910661E2,-1.274065422E1
2.396934750E2,-1.558538831E1
2.397994027E2,-1.578236763E1
2.399077488E2,-1.245045609E1
2.400160959E2,-1.412472081E1
2.401243382E2,-1.510373580E1
2.402353997E2,-1.572758126E1
2.403410146E2,-1.524538902E1
2.404467764E2,-1.666703915E1
2.405576891E2,-1.535820211E1
2.406660617E2,-1.497672139E1
2.407743693E2,-1.522304081E1
2.408827198E2,-1.642468519E1
2.409910042E2,-1.664355130E1
2.410993817E2,-1.695150378E1
2.412076970E2,-1.683511994E1
2.413164717E2,-1.479445219E1
2.414242867E2,-1.515705774E1
2.415337792E2,-1.634670003E1
2.416411018E2,-1.504280382E1
2.417503705E2,-1.485652459E1
2.418578153E2,-1.254596097E1
2.419670519E2,-1.241433077E1
2.420744768E2,-1.318146046E1
2.421827336E2,-1.298170606E1
2.422910977E2,-1.318962364E1
2.423938051E2,-1.020285432E1
2.424990710E2,-1.377618181E1
2.426077752E2,-1.207109042E1
2.427160998E2,-1.232163484E1
2.428244898E2,-1.385124984E1
2.429327133E2,-1.196707630E1
2.430410454E2,-8.767244445E0
2.431521873E2,-1.152886955E1
2.432577305E2,-1.278275390E1
2.433643908E2,-1.260415170E1
2.434743628E2,-1.397293953E1
2.435827274E2,-1.241899255E1
2.436914827E2,-1.355597656E1
2.437999383E2,-1.640110555E1
2.439077455E2,-1.564176219E1
2.440160024E2,-1.335742160E1
2.441214053E2,-1.380983252E1
2.442269393E2,-1.604510250E1
2.443351656E2,-1.353894351E1
2.444410263E2,-1.529753397E1
2.445519028E2,-1.382908297E1
2.446576765E2,-1.480858283E1
2.447685362E2,-1.480212935E1
2.448744121E2,-1.422862456E1
2.449852287E2,-1.275678361E1
2.450910664E2,-1.014594881E1
2.452019226E2,-1.541583852E1
2.453077368E2,-1.502353143E1
2.454185853E2,-1.585156037E1
2.455244261E2,-1.658218994E1
2.456352147E2,-1.110380987E1
2.457454720E2,-1.202253008E1
2.458518969E2,-1.361962921E1
2.459577307E2,-1.378137306E1
2.460685375E2,-1.461372331E1
2.461743895E2,-1.526864509E1
2.462852303E2,-1.177621658E1
2.463910675E2,-1.538498659E1
2.465018993E2,-1.237220842E1
2.466077436E2,-1.562172867E1
2.467185566E2,-1.571218386E1
2.468244268E2,-1.527454518E1
2.469352096E2,-1.308943361E1
2.470410439E2,-1.451026585E1
2.471519475E2,-1.526646169E1
2.472577245E2,-1.446800072E1
2.473685768E2,-1.400698350E1
2.474777457E2,-1.711179522E1
2.475852168E2,-1.231160535E1
2.476959589E2,-1.445236391E1
2.478018851E2,-1.621281528E1
2.479077417E2,-1.381219116E1
2.480185960E2,-1.726572940E1
2.481243566E2,-1.434540598E1
2.482352483E2,-1.256105195E1
2.483410668E2,-1.374875516E1
2.484518815E2,-1.325983728E1
2.485577186E2,-1.546076631E1
2.486685829E2,-1.536668025E1
2.487743880E2,-1.434686135E1
2.488852359E2,-1.399646199E1
2.489910642E2,-1.589056064E1
2.491019164E2,-1.493973331E1
2.492077703E2,-1.643718923E1
2.493186058E2,-1.690558093E1
2.494265413E2,-1.533683692E1
2.495352096E2,-1.184812597E1
2.496410545E2,-1.369438739E1
2.497519049E2,-1.437810214E1
2.498577120E2,-1.554233593E1
2.499685520E2,-1.310952075E1
2.500791258E2,-1.462172699E1
2.501852142E2,-1.237410703E1
2.502910949E2,-1.137113283E1
2.503999307E2,-1.235242978E1
2.505078010E2,-1.175760362E1
2.506165760E2,-1.074070734E1
2.507244371E2,-1.179645261E1
2.508332085E2,-1.266760207E1
