"Time (s)","Peak-Frequency"
2.740064850E1,1.640625000E2
2.744331517E1,1.640625000E2
2.748598183E1,1.640625000E2
2.752864850E1,1.171875000E2
2.757131517E1,1.640625000E2
2.761398183E1,1.640625000E2
2.765664850E1,1.640625000E2
2.769931517E1,1.640625000E2
2.774198183E1,1.640625000E2
2.778464850E1,1.640625000E2
2.782731517E1,1.640625000E2
2.786998183E1,1.875000000E2
2.791264850E1,1.640625000E2
2.795531517E1,1.640625000E2
2.799798183E1,1.640625000E2
2.804064850E1,1.640625000E2
2.808331517E1,1.640625000E2
2.812598183E1,1.640625000E2
2.816864850E1,1.640625000E2
2.821131517E1,1.640625000E2
2.825398183E1,1.640625000E2
2.829664850E1,1.640625000E2
2.833931517E1,1.640625000E2
2.838198183E1,1.640625000E2
2.842464850E1,1.640625000E2
2.846731517E1,1.640625000E2
2.850998183E1,1.640625000E2
2.855264850E1,1.640625000E2
2.859531517E1,1.640625000E2
2.863798183E1,1.640625000E2
2.868064850E1,1.640625000E2
2.872331517E1,1.640625000E2
2.876598183E1,1.640625000E2
2.880864850E1,1.640625000E2
2.885131517E1,1.640625000E2
2.889398183E1,1.640625000E2
2.893664850E1,1.640625000E2
2.897931517E1,1.640625000E2
2.902198183E1,1.640625000E2
2.906464850E1,1.640625000E2
2.910731517E1,1.640625000E2
2.914998183E1,1.640625000E2
2.919264850E1,1.640625000E2
2.923531517E1,1.640625000E2
2.927798183E1,2.343750000E1
2.932064850E1,1.640625000E2
2.936331517E1,1.640625000E2
2.940598183E1,1.640625000E2
2.944864850E1,1.640625000E2
2.949131517E1,1.640625000E2
2.953398183E1,1.640625000E2
2.957664850E1,1.640625000E2
2.961931517E1,1.640625000E2
2.966198183E1,1.640625000E2
2.970464850E1,1.640625000E2
2.974731517E1,1.640625000E2
2.978998183E1,1.640625000E2
2.983264850E1,1.640625000E2
2.987531517E1,1.640625000E2
2.991798183E1,1.640625000E2
2.996064850E1,1.640625000E2
3.000331517E1,1.640625000E2
3.004598183E1,1.640625000E2
3.008864850E1,1.640625000E2
3.013131517E1,1.640625000E2
3.017398183E1,1.640625000E2
3.021664850E1,1.640625000E2
3.025931517E1,1.640625000E2
3.030198183E1,1.640625000E2
3.034464850E1,1.640625000E2
3.038731517E1,1.640625000E2
3.042998183E1,1.640625000E2
3.047264850E1,1.640625000E2
3.051531517E1,1.640625000E2
3.055798183E1,1.406250000E2
3.060064850E1,1.640625000E2
3.064331517E1,1.640625000E2
3.068598183E1,1.640625000E2
3.072864850E1,1.640625000E2
3.077131517E1,1.640625000E2
3.081398183E1,1.640625000E2
3.085664850E1,1.640625000E2
3.089931517E1,1.640625000E2
3.094198183E1,2.578125000E2
3.098464850E1,1.640625000E2
3.102731517E1,1.640625000E2
3.106998183E1,1.640625000E2
3.111264850E1,1.640625000E2
3.115531517E1,1.640625000E2
3.119798183E1,1.640625000E2
3.124064850E1,1.640625000E2
3.128331517E1,1.640625000E2
3.132598183E1,1.640625000E2
3.136864850E1,1.640625000E2
3.141131517E1,1.640625000E2
3.145398183E1,1.640625000E2
3.149664850E1,1.640625000E2
3.153931517E1,1.640625000E2
3.158198183E1,1.640625000E2
3.162464850E1,1.640625000E2
3.166731517E1,1.640625000E2
3.170998183E1,1.640625000E2
3.175264850E1,1.640625000E2
3.179531517E1,1.640625000E2
3.183798183E1,1.640625000E2
3.188064850E1,1.640625000E2
3.192331517E1,1.640625000E2
3.196598183E1,1.640625000E2
3.200864850E1,1.640625000E2
3.205131517E1,1.640625000E2
3.209398183E1,1.640625000E2
3.213664850E1,1.640625000E2
3.217931517E1,1.640625000E2
3.222198183E1,1.640625000E2
3.226464850E1,1.640625000E2
3.230731517E1,1.640625000E2
3.234998183E1,1.640625000E2
3.239264850E1,1.640625000E2
3.243531517E1,1.640625000E2
3.247798183E1,1.640625000E2
3.252064850E1,4.687500000E1
3.256331517E1,4.687500000E1
3.260598183E1,1.640625000E2
3.264864850E1,1.640625000E2
3.269131517E1,1.640625000E2
3.273398183E1,1.640625000E2
3.277664850E1,1.640625000E2
3.281931517E1,1.640625000E2
