"Time (s)","Peak-Frequency"
1.075972533E1,1.406250000E2
1.080239200E1,2.343750000E1
1.084505867E1,7.031250000E1
1.088772533E1,1.640625000E2
1.093039200E1,1.640625000E2
1.097305867E1,1.640625000E2
1.101572533E1,7.031250000E1
1.105839200E1,7.031250000E1
1.110105867E1,7.031250000E1
1.114372533E1,1.640625000E2
1.118639200E1,1.406250000E2
1.122905867E1,1.171875000E2
1.127172533E1,7.031250000E1
1.131439200E1,7.031250000E1
1.135705867E1,1.406250000E2
1.139972533E1,1.406250000E2
1.144239200E1,7.031250000E1
1.148505867E1,7.031250000E1
1.152772533E1,9.375000000E1
1.157039200E1,7.031250000E1
1.161305867E1,7.031250000E1
1.165572533E1,9.375000000E1
1.169839200E1,4.687500000E1
1.174105867E1,1.171875000E2
1.178372533E1,9.375000000E1
1.182639200E1,1.640625000E2
1.186905867E1,2.343750000E2
1.191172533E1,7.031250000E1
1.195439200E1,7.031250000E1
1.199705867E1,9.375000000E1
1.203972533E1,7.031250000E1
1.208239200E1,1.640625000E2
1.212505867E1,7.031250000E1
1.216772533E1,7.031250000E1
1.221039200E1,1.171875000E2
1.225305867E1,7.031250000E1
1.229572533E1,9.375000000E1
1.233839200E1,1.875000000E2
1.238105867E1,7.031250000E1
1.242372533E1,7.031250000E1
1.246639200E1,9.375000000E1
1.250905867E1,4.687500000E1
1.255172533E1,9.375000000E1
1.259439200E1,7.031250000E1
1.263705867E1,1.640625000E2
1.267972533E1,9.375000000E1
1.272239200E1,9.375000000E1
1.276505867E1,7.031250000E1
1.280772533E1,7.031250000E1
1.285039200E1,7.031250000E1
1.289305867E1,7.031250000E1
1.293572533E1,7.031250000E1
1.297839200E1,7.031250000E1
1.302105867E1,7.031250000E1
1.306372533E1,7.031250000E1
1.310639200E1,9.375000000E1
1.314905867E1,7.031250000E1
1.319172533E1,9.375000000E1
1.323439200E1,7.031250000E1
1.327705867E1,7.031250000E1
1.331972533E1,4.687500000E1
1.336239200E1,7.031250000E1
1.340505867E1,9.375000000E1
1.344772533E1,4.687500000E1
1.349039200E1,4.687500000E1
1.353305867E1,7.031250000E1
1.357572533E1,7.031250000E1
1.361839200E1,1.875000000E2
1.366105867E1,7.031250000E1
1.370372533E1,7.031250000E1
1.374639200E1,3.281250000E2
1.378905867E1,4.687500000E1
1.383172533E1,1.171875000E2
1.387439200E1,7.031250000E1
1.391705867E1,7.031250000E1
1.395972533E1,7.031250000E1
1.400239200E1,3.281250000E2
1.404505867E1,3.281250000E2
1.408772533E1,3.281250000E2
1.413039200E1,3.281250000E2
1.417305867E1,7.031250000E1
1.421572533E1,3.281250000E2
1.425839200E1,7.031250000E1
1.430105867E1,3.281250000E2
1.434372533E1,9.375000000E1
1.438639200E1,7.031250000E1
1.442905867E1,4.687500000E1
1.447172533E1,4.687500000E1
1.451439200E1,7.031250000E1
1.455705867E1,7.031250000E1
1.459972533E1,4.687500000E1
1.464239200E1,4.687500000E1
1.468505867E1,7.031250000E1
1.472772533E1,3.281250000E2
1.477039200E1,7.031250000E1
1.481305867E1,4.687500000E1
1.485572533E1,7.031250000E1
1.489839200E1,7.031250000E1
1.494105867E1,7.031250000E1
1.498372533E1,7.031250000E1
1.502639200E1,4.687500000E1
1.506905867E1,4.687500000E1
1.511172533E1,9.375000000E1
1.515439200E1,4.687500000E1
1.519705867E1,4.687500000E1
1.523972533E1,7.031250000E1
1.528239200E1,7.031250000E1
1.532505867E1,3.515625000E2
1.536772533E1,9.375000000E1
1.541039200E1,7.031250000E1
1.545305867E1,7.031250000E1
1.549572533E1,7.031250000E1
1.553839200E1,4.687500000E1
1.558105867E1,4.687500000E1
1.562372533E1,4.687500000E1
1.566639200E1,9.375000000E1
1.570905867E1,9.375000000E1
1.575172533E1,3.515625000E2
1.579439200E1,3.515625000E2
1.583705867E1,9.375000000E1
1.587972533E1,7.031250000E1
1.592239200E1,7.031250000E1
1.596505867E1,4.687500000E1
1.600772533E1,9.375000000E1
1.605039200E1,2.343750000E2
