"Time (s)","Recording (a.u.)"
1.564583333E-2,1.829633303E-2
1.566666667E-2,1.541222166E-2
1.568750000E-2,1.330811810E-2
1.570833333E-2,1.209207252E-2
1.572916667E-2,1.192179322E-2
1.575000000E-2,1.258789003E-2
1.577083333E-2,1.344306581E-2
1.579166667E-2,1.410420612E-2
1.581250000E-2,1.534603350E-2
1.583333333E-2,1.815864816E-2
1.585416667E-2,2.240572497E-2
1.587500000E-2,2.736493945E-2
1.589583333E-2,3.208486363E-2
1.591666667E-2,3.573387861E-2
1.593750000E-2,3.803754598E-2
1.595833333E-2,3.852622211E-2
1.597916667E-2,3.695390373E-2
1.600000000E-2,3.430198878E-2
1.602083333E-2,3.181059659E-2
1.604166667E-2,2.982538193E-2
1.606250000E-2,2.829792164E-2
1.608333333E-2,2.776186168E-2
1.610416667E-2,2.901119180E-2
1.612500000E-2,3.213312849E-2
1.614583333E-2,3.638210893E-2
1.616666667E-2,4.090707004E-2
1.618750000E-2,4.540835321E-2
1.620833333E-2,4.959654808E-2
1.622916667E-2,5.285169929E-2
1.625000000E-2,5.495703220E-2
1.627083333E-2,5.602829158E-2
1.629166667E-2,5.640105903E-2
1.631250000E-2,5.670642853E-2
1.633333333E-2,5.722380057E-2
1.635416667E-2,5.817508698E-2
1.637500000E-2,5.990835279E-2
1.639583333E-2,6.210772321E-2
1.641666667E-2,6.392000616E-2
1.643750000E-2,6.462514400E-2
1.645833333E-2,6.415536255E-2
1.647916667E-2,6.294198334E-2
1.650000000E-2,6.175161153E-2
1.652083333E-2,6.182797253E-2
1.654166667E-2,6.364712864E-2
1.656250000E-2,6.678973138E-2
1.658333333E-2,7.120621204E-2
1.660416667E-2,7.666415721E-2
1.662500000E-2,8.231061697E-2
1.664583333E-2,8.698880672E-2
1.666666667E-2,8.963148296E-2
1.668750000E-2,9.010670334E-2
1.670833333E-2,8.870261908E-2
1.672916667E-2,8.541294932E-2
1.675000000E-2,8.053863049E-2
1.677083333E-2,7.499994338E-2
1.679166667E-2,7.016813010E-2
1.681250000E-2,6.725404412E-2
1.683333333E-2,6.669769436E-2
1.685416667E-2,6.846918166E-2
1.687500000E-2,7.191805542E-2
1.689583333E-2,7.561736554E-2
1.691666667E-2,7.866060734E-2
1.693750000E-2,8.110386133E-2
1.695833333E-2,8.309263736E-2
1.697916667E-2,8.456487209E-2
1.700000000E-2,8.529621363E-2
1.702083333E-2,8.515496552E-2
1.704166667E-2,8.412463963E-2
1.706250000E-2,8.224579692E-2
1.708333333E-2,7.971480489E-2
1.710416667E-2,7.622228563E-2
1.712500000E-2,7.126881182E-2
1.714583333E-2,6.503161788E-2
1.716666667E-2,5.803678185E-2
1.718750000E-2,5.131082982E-2
1.720833333E-2,4.635179415E-2
1.722916667E-2,4.450752586E-2
1.725000000E-2,4.651020467E-2
1.727083333E-2,5.185761303E-2
1.729166667E-2,5.921398103E-2
1.731250000E-2,6.707192957E-2
1.733333333E-2,7.399958372E-2
1.735416667E-2,7.884642482E-2
1.737500000E-2,8.051523566E-2
1.739583333E-2,7.867444307E-2
1.741666667E-2,7.411807030E-2
1.743750000E-2,6.765617430E-2
1.745833333E-2,6.003064662E-2
1.747916667E-2,5.229499191E-2
1.750000000E-2,4.555597901E-2
1.752083333E-2,4.054694623E-2
1.754166667E-2,3.717732802E-2
1.756250000E-2,3.504248708E-2
1.758333333E-2,3.408464789E-2
1.760416667E-2,3.427659720E-2
1.762500000E-2,3.546870500E-2
1.764583333E-2,3.724454343E-2
1.766666667E-2,3.892401978E-2
1.768750000E-2,4.035401344E-2
1.770833333E-2,4.143979028E-2
1.772916667E-2,4.142997414E-2
1.775000000E-2,4.014880210E-2
1.777083333E-2,3.817475587E-2
1.779166667E-2,3.563646972E-2
1.781250000E-2,3.225773945E-2
1.783333333E-2,2.778674290E-2
1.785416667E-2,2.208364755E-2
1.787500000E-2,1.537382044E-2
1.789583333E-2,8.467100561E-3
1.791666667E-2,2.614072524E-3
1.793750000E-2,-1.027892344E-3
1.795833333E-2,-1.890651416E-3
1.797916667E-2,-4.310549702E-4
1.800000000E-2,1.881464850E-3
1.802083333E-2,3.891364206E-3
1.804166667E-2,5.437911488E-3
1.806250000E-2,5.953349173E-3
1.808333333E-2,4.289253615E-3
1.810416667E-2,5.292274291E-4
1.812500000E-2,-3.499029204E-3
1.814583333E-2,-6.065018009E-3
1.816666667E-2,-7.374289446E-3
1.818750000E-2,-8.418609388E-3
1.820833333E-2,-9.493617341E-3
1.822916667E-2,-1.102957968E-2
1.825000000E-2,-1.369653828E-2
1.827083333E-2,-1.764232665E-2
1.829166667E-2,-2.202830836E-2
1.831250000E-2,-2.554947510E-2
1.833333333E-2,-2.809331566E-2
1.835416667E-2,-3.039100952E-2
1.837500000E-2,-3.270045668E-2
1.839583333E-2,-3.490167856E-2
1.841666667E-2,-3.685592860E-2
1.843750000E-2,-3.858392686E-2
1.845833333E-2,-3.980573267E-2
1.847916667E-2,-4.010473192E-2
1.850000000E-2,-4.001268744E-2
1.852083333E-2,-4.043933749E-2
1.854166667E-2,-4.157746583E-2
1.856250000E-2,-4.310443997E-2
1.858333333E-2,-4.463475198E-2
1.860416667E-2,-4.595560580E-2
1.862500000E-2,-4.693808407E-2
1.864583333E-2,-4.730843008E-2
1.866666667E-2,-4.687415808E-2
1.868750000E-2,-4.576295614E-2
1.870833333E-2,-4.452355951E-2
1.872916667E-2,-4.402630031E-2
1.875000000E-2,-4.488066584E-2
1.877083333E-2,-4.712132737E-2
1.879166667E-2,-5.015001446E-2
1.881250000E-2,-5.285704881E-2
1.883333333E-2,-5.446574837E-2
1.885416667E-2,-5.515335500E-2
1.887500000E-2,-5.545477942E-2
1.889583333E-2,-5.549935251E-2
1.891666667E-2,-5.545720831E-2
1.893750000E-2,-5.580589920E-2
1.895833333E-2,-5.659841001E-2
1.897916667E-2,-5.739164352E-2
1.900000000E-2,-5.751706660E-2
1.902083333E-2,-5.626351386E-2
1.904166667E-2,-5.354988575E-2
1.906250000E-2,-5.026812106E-2
1.908333333E-2,-4.758598283E-2
1.910416667E-2,-4.608622193E-2
1.912500000E-2,-4.586454481E-2
1.914583333E-2,-4.654094577E-2
1.916666667E-2,-4.698377475E-2
1.918750000E-2,-4.619480669E-2
1.920833333E-2,-4.426565021E-2
1.922916667E-2,-4.212436080E-2
1.925000000E-2,-4.058094323E-2
1.927083333E-2,-3.967808187E-2
1.929166667E-2,-3.906460106E-2
1.931250000E-2,-3.862641379E-2
1.933333333E-2,-3.846060485E-2
1.935416667E-2,-3.850059211E-2
1.937500000E-2,-3.858602419E-2
1.939583333E-2,-3.880731016E-2
1.941666667E-2,-3.913497180E-2
1.943750000E-2,-3.903564811E-2
1.945833333E-2,-3.833390400E-2
1.947916667E-2,-3.775165230E-2
1.950000000E-2,-3.763030469E-2
1.952083333E-2,-3.704227880E-2
1.954166667E-2,-3.510581702E-2
1.956250000E-2,-3.216655552E-2
1.958333333E-2,-2.891962603E-2
1.960416667E-2,-2.553408220E-2
1.962500000E-2,-2.187070251E-2
1.964583333E-2,-1.783432066E-2
1.966666667E-2,-1.364085078E-2
1.968750000E-2,-9.489167482E-3
1.970833333E-2,-5.513148382E-3
1.972916667E-2,-2.232090104E-3
1.975000000E-2,-2.188615617E-4
1.977083333E-2,1.963018440E-4
1.979166667E-2,-6.696791388E-4
1.981250000E-2,-1.935019856E-3
1.983333333E-2,-3.348544240E-3
1.985416667E-2,-4.988162313E-3
1.987500000E-2,-6.288181059E-3
1.989583333E-2,-6.543548778E-3
1.991666667E-2,-5.578339100E-3
1.993750000E-2,-3.560809651E-3
1.995833333E-2,-7.098535425E-4
1.997916667E-2,2.661685459E-3
2.000000000E-2,6.428978872E-3
2.002083333E-2,1.049205381E-2
2.004166667E-2,1.427073870E-2
2.006250000E-2,1.741187274E-2
2.008333333E-2,2.010853961E-2
2.010416667E-2,2.218434587E-2
2.012500000E-2,2.303803712E-2
2.014583333E-2,2.247627452E-2
2.016666667E-2,2.076053806E-2
2.018750000E-2,1.826984808E-2
2.020833333E-2,1.552372240E-2
2.022916667E-2,1.284592040E-2
2.025000000E-2,1.018736139E-2
2.027083333E-2,7.561841514E-3
2.029166667E-2,5.236824043E-3
2.031250000E-2,3.535088850E-3
2.033333333E-2,2.437652787E-3
2.035416667E-2,1.775621437E-3
2.037500000E-2,2.111110371E-3
2.039583333E-2,4.433370661E-3
2.041666667E-2,8.941357024E-3
2.043750000E-2,1.495251991E-2
2.045833333E-2,2.132412978E-2
2.047916667E-2,2.664352767E-2
2.050000000E-2,2.980229259E-2
2.052083333E-2,3.047192842E-2
2.054166667E-2,2.881441824E-2
2.056250000E-2,2.496057749E-2
2.058333333E-2,1.947740279E-2
2.060416667E-2,1.392889768E-2
2.062500000E-2,9.900864214E-3
2.064583333E-2,7.904138416E-3
2.066666667E-2,7.647881284E-3
2.068750000E-2,9.223729372E-3
2.070833333E-2,1.302974205E-2
2.072916667E-2,1.826197654E-2
2.075000000E-2,2.335356176E-2
2.077083333E-2,2.756518126E-2
2.079166667E-2,3.088336438E-2
2.081250000E-2,3.327231109E-2
2.083333333E-2,3.447356820E-2
2.085416667E-2,3.414986283E-2
2.087500000E-2,3.228996694E-2
2.089583333E-2,2.968774736E-2
2.091666667E-2,2.751570381E-2
2.093750000E-2,2.629011124E-2
2.095833333E-2,2.588793263E-2
2.097916667E-2,2.633234113E-2
2.100000000E-2,2.762888372E-2
2.102083333E-2,2.904849499E-2
2.104166667E-2,3.009821847E-2
2.106250000E-2,3.145843744E-2
2.108333333E-2,3.375927359E-2
2.110416667E-2,3.697161376E-2
2.112500000E-2,4.094444960E-2
2.114583333E-2,4.524797201E-2
2.116666667E-2,4.887866974E-2
2.118750000E-2,5.098985881E-2
2.120833333E-2,5.159104615E-2
2.122916667E-2,5.068238452E-2
2.125000000E-2,4.801029339E-2
2.127083333E-2,4.397960007E-2
2.129166667E-2,3.934941813E-2
2.131250000E-2,3.491676971E-2
2.133333333E-2,3.190544248E-2
2.135416667E-2,3.128265962E-2
2.137500000E-2,3.278343752E-2
2.139583333E-2,3.557029366E-2
2.141666667E-2,3.941012546E-2
2.143750000E-2,4.410779476E-2
2.145833333E-2,4.845299944E-2
2.147916667E-2,5.117979646E-2
2.150000000E-2,5.222871900E-2
2.152083333E-2,5.221449584E-2
2.154166667E-2,5.177000910E-2
2.156250000E-2,5.134864151E-2
2.158333333E-2,5.107519776E-2
2.160416667E-2,5.109433830E-2
2.162500000E-2,5.178755894E-2
2.164583333E-2,5.326876789E-2
2.166666667E-2,5.467224866E-2
2.168750000E-2,5.515927076E-2
2.170833333E-2,5.497600138E-2
2.172916667E-2,5.412638560E-2
2.175000000E-2,5.234881490E-2
2.177083333E-2,5.017147958E-2
2.179166667E-2,4.837654158E-2
2.181250000E-2,4.741760716E-2
2.183333333E-2,4.734548554E-2
2.185416667E-2,4.815366864E-2
2.187500000E-2,4.951251298E-2
2.189583333E-2,5.064283311E-2
2.191666667E-2,5.109855160E-2
2.193750000E-2,5.039525032E-2
2.195833333E-2,4.808115214E-2
2.197916667E-2,4.464866221E-2
2.200000000E-2,4.149187356E-2
2.202083333E-2,4.009179771E-2
2.204166667E-2,4.092012718E-2
2.206250000E-2,4.340234771E-2
2.208333333E-2,4.643546790E-2
2.210416667E-2,4.926636815E-2
2.212500000E-2,5.216029286E-2
2.214583333E-2,5.497908592E-2
2.216666667E-2,5.659424514E-2
2.218750000E-2,5.639495328E-2
2.220833333E-2,5.487606674E-2
2.222916667E-2,5.284782127E-2
2.225000000E-2,5.090421438E-2
2.227083333E-2,4.946177453E-2
2.229166667E-2,4.835147038E-2
2.231250000E-2,4.705691338E-2
2.233333333E-2,4.556518048E-2
2.235416667E-2,4.391507804E-2
2.237500000E-2,4.208428785E-2
2.239583333E-2,4.048461467E-2
2.241666667E-2,3.908741102E-2
2.243750000E-2,3.734297305E-2
2.245833333E-2,3.572982550E-2
2.247916667E-2,3.574115038E-2
2.250000000E-2,3.843235970E-2
2.252083333E-2,4.346787557E-2
2.254166667E-2,4.934412986E-2
2.256250000E-2,5.459154770E-2
2.258333333E-2,5.814252421E-2
2.260416667E-2,5.937599763E-2
2.262500000E-2,5.828682333E-2
2.264583333E-2,5.485849828E-2
2.266666667E-2,4.971111193E-2
2.268750000E-2,4.488486052E-2
2.270833333E-2,4.195368290E-2
2.272916667E-2,4.074661806E-2
2.275000000E-2,4.077082500E-2
2.277083333E-2,4.189939052E-2
2.279166667E-2,4.354503751E-2
2.281250000E-2,4.490901157E-2
2.283333333E-2,4.563779756E-2
2.285416667E-2,4.569254071E-2
2.287500000E-2,4.522397742E-2
2.289583333E-2,4.460480809E-2
2.291666667E-2,4.422693700E-2
2.293750000E-2,4.402694479E-2
2.295833333E-2,4.385101795E-2
2.297916667E-2,4.374168813E-2
2.300000000E-2,4.303986579E-2
2.302083333E-2,4.095664620E-2
2.304166667E-2,3.810226545E-2
2.306250000E-2,3.566966206E-2
2.308333333E-2,3.358140588E-2
2.310416667E-2,3.087590262E-2
2.312500000E-2,2.750221640E-2
2.314583333E-2,2.436501905E-2
2.316666667E-2,2.195352875E-2
2.318750000E-2,2.031861059E-2
2.320833333E-2,2.018956840E-2
2.322916667E-2,2.228629403E-2
2.325000000E-2,2.578652278E-2
2.327083333E-2,2.882529795E-2
2.329166667E-2,2.972808480E-2
2.331250000E-2,2.770566009E-2
2.333333333E-2,2.300036140E-2
2.335416667E-2,1.677627861E-2
2.337500000E-2,1.078983396E-2
2.339583333E-2,6.180664990E-3
2.341666667E-2,3.330604639E-3
2.343750000E-2,2.667885507E-3
2.345833333E-2,4.381703213E-3
2.347916667E-2,8.112360723E-3
2.350000000E-2,1.278595254E-2
2.352083333E-2,1.656413823E-2
2.354166667E-2,1.803052984E-2
2.356250000E-2,1.740063727E-2
2.358333333E-2,1.568353176E-2
2.360416667E-2,1.344313286E-2
2.362500000E-2,1.103190705E-2
2.364583333E-2,8.556667715E-3
2.366666667E-2,5.723043811E-3
2.368750000E-2,2.380048856E-3
2.370833333E-2,-1.157750608E-3
2.372916667E-2,-4.403416999E-3
2.375000000E-2,-7.481968962E-3
2.377083333E-2,-1.084115263E-2
2.379166667E-2,-1.449523214E-2
2.381250000E-2,-1.807788759E-2
2.383333333E-2,-2.067536116E-2
2.385416667E-2,-2.118944749E-2
2.387500000E-2,-1.938146353E-2
2.389583333E-2,-1.624520496E-2
2.391666667E-2,-1.294100843E-2
2.393750000E-2,-9.656419978E-3
2.395833333E-2,-6.533041596E-3
2.397916667E-2,-4.405429121E-3
2.400000000E-2,-3.984777723E-3
2.402083333E-2,-5.452428944E-3
2.404166667E-2,-8.590251207E-3
2.406250000E-2,-1.283812709E-2
2.408333333E-2,-1.749984734E-2
2.410416667E-2,-2.212528884E-2
2.412500000E-2,-2.640718967E-2
2.414583333E-2,-3.010778129E-2
2.416666667E-2,-3.309474885E-2
2.418750000E-2,-3.501071408E-2
2.420833333E-2,-3.579798341E-2
2.422916667E-2,-3.600672632E-2
2.425000000E-2,-3.631822020E-2
2.427083333E-2,-3.716144711E-2
2.429166667E-2,-3.817261755E-2
2.431250000E-2,-3.863296658E-2
2.433333333E-2,-3.775824979E-2
2.435416667E-2,-3.494582325E-2
2.437500000E-2,-3.093313798E-2
2.439583333E-2,-2.698048577E-2
2.441666667E-2,-2.401732095E-2
2.443750000E-2,-2.303124964E-2
2.445833333E-2,-2.431354485E-2
2.447916667E-2,-2.723191679E-2
2.450000000E-2,-3.087877855E-2
2.452083333E-2,-3.458674252E-2
2.454166667E-2,-3.790537268E-2
2.456250000E-2,-4.028008878E-2
2.458333333E-2,-4.160503298E-2
2.460416667E-2,-4.221799970E-2
2.462500000E-2,-4.245750606E-2
2.464583333E-2,-4.271679372E-2
2.466666667E-2,-4.311232269E-2
2.468750000E-2,-4.328530282E-2
2.470833333E-2,-4.285912216E-2
2.472916667E-2,-4.225647449E-2
2.475000000E-2,-4.208464921E-2
2.477083333E-2,-4.178358614E-2
2.479166667E-2,-4.080813751E-2
2.481250000E-2,-4.004225880E-2
2.483333333E-2,-4.056825489E-2
2.485416667E-2,-4.210740328E-2
2.487500000E-2,-4.366379976E-2
2.489583333E-2,-4.494066536E-2
2.491666667E-2,-4.607726634E-2
2.493750000E-2,-4.702579975E-2
2.495833333E-2,-4.765573144E-2
2.497916667E-2,-4.780201614E-2
2.500000000E-2,-4.748677090E-2
2.502083333E-2,-4.703921080E-2
2.504166667E-2,-4.672524333E-2
2.506250000E-2,-4.654282704E-2
2.508333333E-2,-4.634341598E-2
2.510416667E-2,-4.605098069E-2
2.512500000E-2,-4.614784941E-2
2.514583333E-2,-4.738758504E-2
2.516666667E-2,-4.971209168E-2
2.518750000E-2,-5.247469991E-2
2.520833333E-2,-5.537346750E-2
2.522916667E-2,-5.823004246E-2
2.525000000E-2,-6.016344577E-2
2.527083333E-2,-6.024733558E-2
2.529166667E-2,-5.887708813E-2
2.531250000E-2,-5.685196072E-2
2.533333333E-2,-5.427472293E-2
2.535416667E-2,-5.132836103E-2
2.537500000E-2,-4.852421582E-2
2.539583333E-2,-4.618656635E-2
2.541666667E-2,-4.464687407E-2
2.543750000E-2,-4.472592473E-2
2.545833333E-2,-4.701586068E-2
2.547916667E-2,-5.093289539E-2
2.550000000E-2,-5.543129519E-2
2.552083333E-2,-5.989304557E-2
2.554166667E-2,-6.380891055E-2
2.556250000E-2,-6.668683887E-2
2.558333333E-2,-6.876870990E-2
2.560416667E-2,-7.074885070E-2
2.562500000E-2,-7.282611728E-2
2.564583333E-2,-7.480829954E-2
2.566666667E-2,-7.623986900E-2
2.568750000E-2,-7.632818073E-2
2.570833333E-2,-7.474749535E-2
2.572916667E-2,-7.237232476E-2
2.575000000E-2,-7.036519796E-2
2.577083333E-2,-6.884302199E-2
2.579166667E-2,-6.720508635E-2
2.581250000E-2,-6.522352993E-2
2.583333333E-2,-6.343738735E-2
2.585416667E-2,-6.241709366E-2
2.587500000E-2,-6.228329986E-2
2.589583333E-2,-6.338452548E-2
2.591666667E-2,-6.614217162E-2
2.593750000E-2,-7.033839077E-2
2.595833333E-2,-7.502672076E-2
2.597916667E-2,-7.919126749E-2
2.600000000E-2,-8.267717808E-2
2.602083333E-2,-8.539278805E-2
2.604166667E-2,-8.651406318E-2
2.606250000E-2,-8.571131527E-2
2.608333333E-2,-8.386908472E-2
2.610416667E-2,-8.199687302E-2
2.612500000E-2,-7.997049391E-2
2.614583333E-2,-7.716427743E-2
2.616666667E-2,-7.396471500E-2
2.618750000E-2,-7.147578895E-2
2.620833333E-2,-7.050538063E-2
2.622916667E-2,-7.129063457E-2
2.625000000E-2,-7.336886972E-2
2.627083333E-2,-7.627023757E-2
2.629166667E-2,-7.998621464E-2
2.631250000E-2,-8.396606147E-2
2.633333333E-2,-8.728026599E-2
2.635416667E-2,-8.982016146E-2
2.637500000E-2,-9.201717377E-2
2.639583333E-2,-9.365409613E-2
2.641666667E-2,-9.391008317E-2
2.643750000E-2,-9.304185212E-2
2.645833333E-2,-9.224187583E-2
2.647916667E-2,-9.163431823E-2
2.650000000E-2,-9.047448635E-2
2.652083333E-2,-8.862169087E-2
2.654166667E-2,-8.669330180E-2
2.656250000E-2,-8.528587967E-2
2.658333333E-2,-8.465685695E-2
2.660416667E-2,-8.464352787E-2
2.662500000E-2,-8.455274999E-2
2.664583333E-2,-8.427573740E-2
2.666666667E-2,-8.464957774E-2
2.668750000E-2,-8.592761308E-2
2.670833333E-2,-8.760171384E-2
2.672916667E-2,-8.965921402E-2
2.675000000E-2,-9.242841601E-2
2.677083333E-2,-9.545856714E-2
2.679166667E-2,-9.785096347E-2
2.681250000E-2,-9.904512018E-2
2.683333333E-2,-9.862771630E-2
2.685416667E-2,-9.657689929E-2
2.687500000E-2,-9.360585362E-2
2.689583333E-2,-9.059952199E-2
2.691666667E-2,-8.810155094E-2
2.693750000E-2,-8.662118018E-2
2.695833333E-2,-8.692510426E-2
2.697916667E-2,-8.903184533E-2
2.700000000E-2,-9.170691669E-2
2.702083333E-2,-9.364138544E-2
2.704166667E-2,-9.409254044E-2
2.706250000E-2,-9.316381812E-2
2.708333333E-2,-9.175632894E-2
2.710416667E-2,-9.033767134E-2
2.712500000E-2,-8.885876834E-2
2.714583333E-2,-8.773408830E-2
2.716666667E-2,-8.775901794E-2
2.718750000E-2,-8.910796046E-2
2.720833333E-2,-9.101527929E-2
2.722916667E-2,-9.292282164E-2
2.725000000E-2,-9.434528649E-2
2.727083333E-2,-9.415496886E-2
2.729166667E-2,-9.195618331E-2
2.731250000E-2,-8.838386834E-2
2.733333333E-2,-8.399184048E-2
2.735416667E-2,-7.931217551E-2
2.737500000E-2,-7.515241206E-2
2.739583333E-2,-7.214536518E-2
2.741666667E-2,-7.049587369E-2
2.743750000E-2,-7.056504488E-2
2.745833333E-2,-7.244101167E-2
2.747916667E-2,-7.505051047E-2
2.750000000E-2,-7.720257342E-2
2.752083333E-2,-7.852493227E-2
2.754166667E-2,-7.877831906E-2
2.756250000E-2,-7.775311917E-2
2.758333333E-2,-7.610225677E-2
2.760416667E-2,-7.457629591E-2
2.762500000E-2,-7.320809364E-2
2.764583333E-2,-7.255899161E-2
2.766666667E-2,-7.348903269E-2
2.768750000E-2,-7.562753558E-2
2.770833333E-2,-7.767130435E-2
2.772916667E-2,-7.876604795E-2
2.775000000E-2,-7.897497714E-2
2.777083333E-2,-7.822474837E-2
2.779166667E-2,-7.631511986E-2
2.781250000E-2,-7.386256754E-2
2.783333333E-2,-7.178430259E-2
2.785416667E-2,-7.107521594E-2
2.787500000E-2,-7.287462801E-2
2.789583333E-2,-7.719616592E-2
2.791666667E-2,-8.239245415E-2
2.793750000E-2,-8.677972853E-2
2.795833333E-2,-8.980274945E-2
2.797916667E-2,-9.151232243E-2
2.800000000E-2,-9.223000705E-2
2.802083333E-2,-9.235857427E-2
2.804166667E-2,-9.214227647E-2
2.806250000E-2,-9.196794033E-2
2.808333333E-2,-9.251469374E-2
2.810416667E-2,-9.408150613E-2
2.812500000E-2,-9.582272172E-2
2.814583333E-2,-9.695684165E-2
2.816666667E-2,-9.797839820E-2
2.818750000E-2,-9.936287254E-2
2.820833333E-2,-1.009114832E-1
2.822916667E-2,-1.024609953E-1
2.825000000E-2,-1.039606482E-1
2.827083333E-2,-1.050883830E-1
2.829166667E-2,-1.052583754E-1
2.831250000E-2,-1.045823842E-1
2.833333333E-2,-1.041698307E-1
2.835416667E-2,-1.050764322E-1
2.837500000E-2,-1.075367257E-1
2.839583333E-2,-1.109533161E-1
2.841666667E-2,-1.146075279E-1
2.843750000E-2,-1.179852039E-1
2.845833333E-2,-1.202838942E-1
2.847916667E-2,-1.206886619E-1
2.850000000E-2,-1.191308349E-1
2.852083333E-2,-1.163986027E-1
2.854166667E-2,-1.138470173E-1
2.856250000E-2,-1.130734310E-1
2.858333333E-2,-1.150306314E-1
2.860416667E-2,-1.190437824E-1
2.862500000E-2,-1.236289144E-1
2.864583333E-2,-1.278492808E-1
2.866666667E-2,-1.311572492E-1
2.868750000E-2,-1.328572780E-1
2.870833333E-2,-1.324294508E-1
2.872916667E-2,-1.305790246E-1
2.875000000E-2,-1.288428605E-1
2.877083333E-2,-1.276082247E-1
2.879166667E-2,-1.261940151E-1
2.881250000E-2,-1.246048659E-1
2.883333333E-2,-1.236515865E-1
2.885416667E-2,-1.236169413E-1
2.887500000E-2,-1.240061522E-1
2.889583333E-2,-1.246794239E-1
2.891666667E-2,-1.260484010E-1
2.893750000E-2,-1.283423752E-1
2.895833333E-2,-1.313289553E-1
2.897916667E-2,-1.346687973E-1
2.900000000E-2,-1.382424533E-1
2.902083333E-2,-1.414870024E-1
2.904166667E-2,-1.434978247E-1
2.906250000E-2,-1.443727016E-1
2.908333333E-2,-1.449122727E-1
2.910416667E-2,-1.454065144E-1
2.912500000E-2,-1.456828415E-1
2.914583333E-2,-1.455569863E-1
2.916666667E-2,-1.448464990E-1
2.918750000E-2,-1.433884352E-1
2.920833333E-2,-1.413068771E-1
2.922916667E-2,-1.391358972E-1
2.925000000E-2,-1.376029402E-1
2.927083333E-2,-1.373160779E-1
2.929166667E-2,-1.384297907E-1
2.931250000E-2,-1.405486912E-1
2.933333333E-2,-1.431763470E-1
2.935416667E-2,-1.459825635E-1
2.937500000E-2,-1.486242712E-1
2.939583333E-2,-1.510038823E-1
2.941666667E-2,-1.533733308E-1
2.943750000E-2,-1.557184756E-1
2.945833333E-2,-1.576612294E-1
2.947916667E-2,-1.588772088E-1
2.950000000E-2,-1.592203677E-1
2.952083333E-2,-1.587112248E-1
2.954166667E-2,-1.572656631E-1
2.956250000E-2,-1.545252204E-1
2.958333333E-2,-1.502884179E-1
2.960416667E-2,-1.448374391E-1
2.962500000E-2,-1.391105950E-1
2.964583333E-2,-1.344175637E-1
2.966666667E-2,-1.314142644E-1
2.968750000E-2,-1.301484257E-1
2.970833333E-2,-1.309302896E-1
2.972916667E-2,-1.340296865E-1
2.975000000E-2,-1.388325542E-1
2.977083333E-2,-1.440411508E-1
2.979166667E-2,-1.486712098E-1
2.981250000E-2,-1.522178054E-1
2.983333333E-2,-1.541478634E-1
2.985416667E-2,-1.538561583E-1
2.987500000E-2,-1.511776894E-1
2.989583333E-2,-1.469680071E-1
2.991666667E-2,-1.425443590E-1
2.993750000E-2,-1.386511326E-1
2.995833333E-2,-1.350698471E-1
2.997916667E-2,-1.310439408E-1
3.000000000E-2,-1.265177280E-1
3.002083333E-2,-1.220105812E-1
3.004166667E-2,-1.176928803E-1
3.006250000E-2,-1.136714593E-1
3.008333333E-2,-1.102008224E-1
3.010416667E-2,-1.075945944E-1
3.012500000E-2,-1.061766371E-1
3.014583333E-2,-1.063177437E-1
3.016666667E-2,-1.079979092E-1
3.018750000E-2,-1.100687683E-1
3.020833333E-2,-1.111490130E-1
3.022916667E-2,-1.104438528E-1
3.025000000E-2,-1.075518057E-1
3.027083333E-2,-1.027034819E-1
3.029166667E-2,-9.664878249E-2
3.031250000E-2,-9.046575427E-2
3.033333333E-2,-8.548956364E-2
3.035416667E-2,-8.277938515E-2
3.037500000E-2,-8.235976100E-2
3.039583333E-2,-8.307012171E-2
3.041666667E-2,-8.391832560E-2
3.043750000E-2,-8.492670953E-2
3.045833333E-2,-8.615526557E-2
3.047916667E-2,-8.687321097E-2
3.050000000E-2,-8.620715141E-2
3.052083333E-2,-8.431126177E-2
3.054166667E-2,-8.195094764E-2
3.056250000E-2,-7.942540944E-2
3.058333333E-2,-7.684587687E-2
3.060416667E-2,-7.450884581E-2
3.062500000E-2,-7.260019332E-2
3.064583333E-2,-7.100041956E-2
3.066666667E-2,-6.934811175E-2
3.068750000E-2,-6.741280854E-2
3.070833333E-2,-6.549981236E-2
3.072916667E-2,-6.429314613E-2
3.075000000E-2,-6.411169469E-2
3.077083333E-2,-6.448426843E-2
3.079166667E-2,-6.455163658E-2
3.081250000E-2,-6.362020969E-2
3.083333333E-2,-6.177265197E-2
3.085416667E-2,-6.007020921E-2
3.087500000E-2,-5.953885987E-2
3.089583333E-2,-6.010177732E-2
3.091666667E-2,-6.051715463E-2
3.093750000E-2,-5.952868238E-2
3.095833333E-2,-5.705098808E-2
3.097916667E-2,-5.381474644E-2
3.100000000E-2,-5.068859458E-2
3.102083333E-2,-4.815240577E-2
3.104166667E-2,-4.613294080E-2
3.106250000E-2,-4.474693537E-2
3.108333333E-2,-4.434616864E-2
3.110416667E-2,-4.497961700E-2
3.112500000E-2,-4.595492035E-2
3.114583333E-2,-4.599865526E-2
3.116666667E-2,-4.429437965E-2
3.118750000E-2,-4.082030803E-2
3.120833333E-2,-3.633427620E-2
3.122916667E-2,-3.199895099E-2
3.125000000E-2,-2.849039622E-2
3.127083333E-2,-2.595636435E-2
