"Time (s)","Peak-Frequency"
2.771536817E1,7.031250000E1
2.775803483E1,4.687500000E1
2.780070150E1,4.687500000E1
2.784336817E1,7.031250000E1
2.788603483E1,7.031250000E1
2.792870150E1,7.031250000E1
2.799212842E1,9.375000000E1
2.803479508E1,7.031250000E1
2.807746175E1,4.687500000E1
2.815508779E1,7.031250000E1
2.819775446E1,4.687500000E1
2.824042113E1,7.031250000E1
2.828308779E1,7.031250000E1
2.837793983E1,7.031250000E1
2.843759046E1,4.687500000E1
2.848025713E1,4.687500000E1
2.852292379E1,4.687500000E1
2.856559046E1,4.687500000E1
2.865691508E1,7.031250000E1
2.869958175E1,4.687500000E1
2.874224842E1,4.687500000E1
2.887633213E1,4.687500000E1
2.891899879E1,7.031250000E1
2.902233042E1,4.687500000E1
2.906499708E1,4.687500000E1
2.910766375E1,7.031250000E1
2.915033042E1,4.687500000E1
2.919299708E1,7.031250000E1
2.923566375E1,7.031250000E1
2.927833042E1,7.031250000E1
2.932099708E1,7.031250000E1
2.936366375E1,7.031250000E1
2.940633042E1,7.031250000E1
2.944899708E1,4.687500000E1
2.949166375E1,7.031250000E1
2.971398883E1,4.687500000E1
2.975665550E1,4.687500000E1
2.993709579E1,7.031250000E1
3.006420925E1,4.687500000E1
3.010687592E1,7.031250000E1
3.014954258E1,7.031250000E1
3.019220925E1,4.687500000E1
3.029310333E1,7.031250000E1
3.033577000E1,4.687500000E1
3.037843667E1,7.031250000E1
3.042110333E1,4.687500000E1
3.046377000E1,7.031250000E1
3.050643667E1,7.031250000E1
3.054910333E1,7.031250000E1
3.059177000E1,7.031250000E1
3.071871017E1,7.031250000E1
3.076137683E1,7.031250000E1
3.080404350E1,1.640625000E2
3.084671017E1,4.687500000E1
3.088937683E1,4.687500000E1
3.093204350E1,7.031250000E1
3.112679096E1,7.031250000E1
3.118550554E1,7.031250000E1
3.122817221E1,7.031250000E1
3.127083888E1,4.687500000E1
3.131350554E1,4.687500000E1
3.135617221E1,4.687500000E1
3.139883888E1,4.687500000E1
3.144150554E1,4.687500000E1
3.148417221E1,7.031250000E1
3.152683888E1,4.687500000E1
3.156950554E1,4.687500000E1
3.161217221E1,4.687500000E1
3.165483888E1,4.687500000E1
3.169750554E1,4.687500000E1
3.174017221E1,4.687500000E1
3.178283888E1,4.687500000E1
3.182550554E1,4.687500000E1
3.186817221E1,4.687500000E1
3.191083888E1,4.687500000E1
3.195350554E1,4.687500000E1
3.199617221E1,4.687500000E1
3.203883888E1,4.687500000E1
3.208150554E1,4.687500000E1
3.212417221E1,4.687500000E1
3.216683888E1,7.031250000E1
3.220950554E1,4.687500000E1
3.225217221E1,4.687500000E1
3.229483888E1,4.687500000E1
3.233750554E1,4.687500000E1
3.238017221E1,4.687500000E1
3.242283888E1,4.687500000E1
3.246550554E1,4.687500000E1
3.250817221E1,4.687500000E1
3.255083888E1,4.687500000E1
3.259350554E1,4.687500000E1
3.263617221E1,4.687500000E1
3.267883888E1,4.687500000E1
3.272150554E1,4.687500000E1
3.276417221E1,4.687500000E1
3.280683888E1,4.687500000E1
3.284950554E1,4.687500000E1
3.289217221E1,4.687500000E1
3.293483888E1,4.687500000E1
3.297750554E1,4.687500000E1
3.302017221E1,7.031250000E1
3.306283888E1,7.031250000E1
3.310550554E1,4.687500000E1
3.314817221E1,4.687500000E1
3.319083888E1,7.031250000E1
3.323350554E1,7.031250000E1
3.327617221E1,4.687500000E1
3.331883888E1,4.687500000E1
3.336150554E1,4.687500000E1
3.340417221E1,4.687500000E1
3.344683888E1,4.687500000E1
3.348950554E1,1.640625000E2
3.353217221E1,7.031250000E1
3.357483888E1,4.687500000E1
3.361750554E1,7.031250000E1
3.366017221E1,9.375000000E1
3.370283888E1,4.687500000E1
3.374550554E1,7.031250000E1
3.378817221E1,4.687500000E1
3.383083888E1,1.640625000E2
3.387350554E1,1.640625000E2
3.391617221E1,4.687500000E1
3.395883888E1,1.640625000E2
3.400150554E1,4.687500000E1
3.404417221E1,1.640625000E2
3.408683888E1,7.031250000E1
3.412950554E1,4.687500000E1
3.417217221E1,7.031250000E1
3.421483888E1,4.687500000E1
3.425750554E1,1.640625000E2
3.430017221E1,7.031250000E1
3.434283888E1,4.687500000E1
3.438550554E1,4.687500000E1
3.442817221E1,4.687500000E1
3.447083888E1,4.687500000E1
3.451350554E1,4.687500000E1
3.455617221E1,4.687500000E1
3.459883888E1,4.687500000E1
3.464150554E1,4.687500000E1
3.468417221E1,4.687500000E1
3.472683888E1,4.687500000E1
3.476950554E1,4.687500000E1
3.481217221E1,4.687500000E1
3.485483888E1,4.687500000E1
3.489750554E1,4.687500000E1
3.494017221E1,4.687500000E1
3.498283888E1,4.687500000E1
3.502550554E1,4.687500000E1
3.506817221E1,4.687500000E1
3.511083888E1,4.687500000E1
3.515350554E1,4.687500000E1
3.519617221E1,4.687500000E1
3.523883888E1,4.687500000E1
3.528150554E1,4.687500000E1
3.532417221E1,4.687500000E1
3.536683888E1,4.687500000E1
3.540950554E1,4.687500000E1
3.545217221E1,4.687500000E1
3.549483888E1,4.687500000E1
3.553750554E1,4.687500000E1
3.558017221E1,4.687500000E1
3.562283888E1,4.687500000E1
3.566550554E1,4.687500000E1
3.570817221E1,7.031250000E1
3.575083888E1,7.031250000E1
3.579350554E1,4.687500000E1
3.583617221E1,4.687500000E1
3.587883888E1,4.687500000E1
3.592150554E1,4.687500000E1
3.596417221E1,4.687500000E1
3.600683888E1,4.687500000E1
3.604950554E1,4.687500000E1
3.609217221E1,7.031250000E1
3.613483888E1,7.031250000E1
3.617750554E1,4.687500000E1
3.622017221E1,7.031250000E1
3.626283888E1,4.687500000E1
3.630550554E1,4.687500000E1
3.634817221E1,4.687500000E1
3.639083888E1,1.875000000E2
3.643350554E1,4.687500000E1
3.647617221E1,7.031250000E1
3.651883888E1,7.031250000E1
3.656150554E1,4.687500000E1
3.660417221E1,7.031250000E1
3.664683888E1,7.031250000E1
3.668950554E1,7.031250000E1
3.673217221E1,7.031250000E1
3.677483888E1,7.031250000E1
3.681750554E1,7.031250000E1
3.686017221E1,7.031250000E1
3.690283888E1,7.031250000E1
3.694550554E1,7.031250000E1
3.698817221E1,7.031250000E1
3.703083888E1,7.031250000E1
3.707350554E1,4.687500000E1
3.711617221E1,7.031250000E1
3.715883888E1,7.031250000E1
3.720150554E1,7.031250000E1
3.724417221E1,4.687500000E1
3.728683888E1,7.031250000E1
3.732950554E1,7.031250000E1
3.737217221E1,7.031250000E1
3.741483888E1,7.031250000E1
3.745750554E1,4.687500000E1
3.750017221E1,7.031250000E1
3.754283888E1,4.687500000E1
3.758550554E1,4.687500000E1
3.762817221E1,7.031250000E1
3.767083888E1,4.687500000E1
3.771350554E1,4.687500000E1
3.775617221E1,4.687500000E1
3.779883888E1,7.031250000E1
3.784150554E1,7.031250000E1
3.788417221E1,7.031250000E1
3.792683888E1,7.031250000E1
3.796950554E1,7.031250000E1
3.801217221E1,7.031250000E1
3.805483888E1,4.687500000E1
3.809750554E1,4.687500000E1
3.814017221E1,4.687500000E1
3.818283888E1,4.687500000E1
3.822550554E1,4.687500000E1
3.826817221E1,4.687500000E1
3.831083888E1,4.687500000E1
3.835350554E1,7.031250000E1
3.839617221E1,4.687500000E1
3.843883888E1,4.687500000E1
3.848150554E1,7.031250000E1
3.852417221E1,7.031250000E1
3.856683888E1,4.687500000E1
3.860950554E1,4.687500000E1
3.865217221E1,7.031250000E1
3.869483888E1,4.687500000E1
3.873750554E1,4.687500000E1
3.878017221E1,7.031250000E1
3.882283888E1,4.687500000E1
3.886550554E1,4.687500000E1
3.890817221E1,4.687500000E1
3.895083888E1,4.687500000E1
3.899350554E1,4.687500000E1
3.903617221E1,7.031250000E1
3.907883888E1,4.687500000E1
3.912150554E1,7.031250000E1
3.916417221E1,4.687500000E1
3.920683888E1,4.687500000E1
3.924950554E1,7.031250000E1
3.929217221E1,4.687500000E1
3.933483888E1,7.031250000E1
3.937750554E1,4.687500000E1
3.942017221E1,4.687500000E1
3.946283888E1,4.687500000E1
3.950550554E1,7.031250000E1
3.954817221E1,4.687500000E1
3.959083888E1,4.687500000E1
3.963350554E1,7.031250000E1
3.967617221E1,7.031250000E1
3.971883888E1,7.031250000E1
3.976150554E1,7.031250000E1
3.980417221E1,7.031250000E1
3.984683888E1,7.031250000E1
3.988950554E1,7.031250000E1
3.993217221E1,4.687500000E1
3.997483888E1,7.031250000E1
4.001750554E1,7.031250000E1
4.006017221E1,7.031250000E1
4.010283888E1,7.031250000E1
4.014550554E1,7.031250000E1
4.018817221E1,7.031250000E1
4.023083888E1,7.031250000E1
4.027350554E1,7.031250000E1
4.031617221E1,7.031250000E1
4.035883888E1,7.031250000E1
4.040150554E1,4.687500000E1
4.044417221E1,4.687500000E1
4.048683888E1,7.031250000E1
4.052950554E1,4.687500000E1
4.057217221E1,7.031250000E1
4.061483888E1,4.687500000E1
4.065750554E1,4.687500000E1
4.070017221E1,4.687500000E1
4.074283888E1,7.031250000E1
4.078550554E1,7.031250000E1
4.082817221E1,4.687500000E1
4.087083888E1,4.687500000E1
4.091350554E1,4.687500000E1
4.095617221E1,4.687500000E1
4.099883888E1,4.687500000E1
4.104150554E1,4.687500000E1
4.108417221E1,4.687500000E1
4.112683888E1,4.687500000E1
4.116950554E1,4.687500000E1
4.121217221E1,4.687500000E1
4.125483888E1,7.031250000E1
4.129750554E1,7.031250000E1
4.134017221E1,4.687500000E1
4.138283888E1,4.687500000E1
4.142550554E1,4.687500000E1
4.146817221E1,4.687500000E1
4.151083888E1,7.031250000E1
4.155350554E1,4.687500000E1
4.159617221E1,4.687500000E1
4.163883888E1,4.687500000E1
4.168150554E1,4.687500000E1
4.172417221E1,4.687500000E1
4.176683888E1,7.031250000E1
4.180950554E1,7.031250000E1
4.185217221E1,4.687500000E1
4.189483888E1,4.687500000E1
4.193750554E1,7.031250000E1
4.198017221E1,7.031250000E1
4.202283888E1,4.687500000E1
4.206550554E1,7.031250000E1
4.210817221E1,4.687500000E1
4.215083888E1,4.687500000E1
4.219350554E1,7.031250000E1
4.223617221E1,4.687500000E1
4.227883888E1,7.031250000E1
4.232150554E1,4.687500000E1
4.236417221E1,1.640625000E2
4.240683888E1,7.031250000E1
4.244950554E1,7.031250000E1
