"Time (s)","Recording (a.u.)"
1.229166667E-3,-7.402056456E-2
1.250000000E-3,-7.616105676E-2
1.270833333E-3,-8.033332229E-2
1.291666667E-3,-8.345080912E-2
1.312500000E-3,-8.573287725E-2
1.333333333E-3,-8.994959295E-2
1.354166667E-3,-9.464184940E-2
1.375000000E-3,-9.863787144E-2
1.395833333E-3,-1.013133302E-1
1.416666667E-3,-1.038086116E-1
1.437500000E-3,-1.073605567E-1
1.458333333E-3,-1.093648970E-1
1.479166667E-3,-1.104842424E-1
1.500000000E-3,-1.116013378E-1
1.520833333E-3,-1.108896881E-1
1.541666667E-3,-1.102133989E-1
1.562500000E-3,-1.106256396E-1
1.583333333E-3,-1.098350585E-1
1.604166667E-3,-1.076517105E-1
1.625000000E-3,-1.072133109E-1
1.645833333E-3,-1.095552146E-1
1.666666667E-3,-1.119743586E-1
1.687500000E-3,-1.141078994E-1
1.708333333E-3,-1.169746965E-1
1.729166667E-3,-1.200486869E-1
1.750000000E-3,-1.225361452E-1
1.770833333E-3,-1.236830950E-1
1.791666667E-3,-1.240324974E-1
1.812500000E-3,-1.240677834E-1
1.833333333E-3,-1.242266595E-1
1.854166667E-3,-1.251142174E-1
1.875000000E-3,-1.253653467E-1
1.895833333E-3,-1.249265745E-1
1.916666667E-3,-1.248764470E-1
1.937500000E-3,-1.241299808E-1
1.958333333E-3,-1.219207868E-1
1.979166667E-3,-1.200953051E-1
2.000000000E-3,-1.206035614E-1
2.020833333E-3,-1.218008846E-1
2.041666667E-3,-1.221097931E-1
2.062500000E-3,-1.230952889E-1
2.083333333E-3,-1.249947175E-1
2.104166667E-3,-1.258378625E-1
2.125000000E-3,-1.253269464E-1
2.145833333E-3,-1.260528862E-1
2.166666667E-3,-1.282894462E-1
2.187500000E-3,-1.299043894E-1
2.208333333E-3,-1.313604563E-1
2.229166667E-3,-1.325986087E-1
2.250000000E-3,-1.332949400E-1
2.270833333E-3,-1.346188486E-1
2.291666667E-3,-1.362254322E-1
2.312500000E-3,-1.374768317E-1
2.333333333E-3,-1.382895410E-1
2.354166667E-3,-1.390902847E-1
2.375000000E-3,-1.395318210E-1
2.395833333E-3,-1.385073364E-1
2.416666667E-3,-1.377791613E-1
2.437500000E-3,-1.387944669E-1
2.458333333E-3,-1.397777200E-1
2.479166667E-3,-1.397098154E-1
2.500000000E-3,-1.397274733E-1
2.520833333E-3,-1.404238343E-1
2.541666667E-3,-1.417114437E-1
2.562500000E-3,-1.433942020E-1
2.583333333E-3,-1.438068449E-1
2.604166667E-3,-1.434744149E-1
2.625000000E-3,-1.442644298E-1
2.645833333E-3,-1.441421807E-1
2.666666667E-3,-1.423204392E-1
2.687500000E-3,-1.409623176E-1
2.708333333E-3,-1.403245032E-1
2.729166667E-3,-1.391443610E-1
2.750000000E-3,-1.362833679E-1
2.770833333E-3,-1.328654140E-1
2.791666667E-3,-1.310562491E-1
2.812500000E-3,-1.290553063E-1
2.833333333E-3,-1.256787628E-1
2.854166667E-3,-1.244504005E-1
2.875000000E-3,-1.250322461E-1
2.895833333E-3,-1.245996803E-1
2.916666667E-3,-1.251379400E-1
2.937500000E-3,-1.268316507E-1
2.958333333E-3,-1.275854111E-1
2.979166667E-3,-1.281840503E-1
3.000000000E-3,-1.283149719E-1
3.020833333E-3,-1.271817535E-1
3.041666667E-3,-1.263909787E-1
3.062500000E-3,-1.265338659E-1
3.083333333E-3,-1.268612146E-1
3.104166667E-3,-1.268113703E-1
3.125000000E-3,-1.250102073E-1
3.145833333E-3,-1.216171533E-1
3.166666667E-3,-1.184262782E-1
3.187500000E-3,-1.150633246E-1
3.208333333E-3,-1.114100069E-1
3.229166667E-3,-1.085893288E-1
3.250000000E-3,-1.062340587E-1
3.270833333E-3,-1.037646979E-1
3.291666667E-3,-1.014418155E-1
3.312500000E-3,-1.002818570E-1
3.333333333E-3,-9.988074750E-2
3.354166667E-3,-9.814949334E-2
3.375000000E-3,-9.563253820E-2
3.395833333E-3,-9.394532442E-2
3.416666667E-3,-9.350554645E-2
3.437500000E-3,-9.407966584E-2
3.458333333E-3,-9.374044836E-2
3.479166667E-3,-9.266947955E-2
3.500000000E-3,-9.299321473E-2
3.520833333E-3,-9.395539761E-2
3.541666667E-3,-9.453806281E-2
3.562500000E-3,-9.390182793E-2
3.583333333E-3,-9.179913253E-2
3.604166667E-3,-9.110270441E-2
3.625000000E-3,-9.221479297E-2
3.645833333E-3,-9.268199652E-2
3.666666667E-3,-9.263995290E-2
3.687500000E-3,-9.300336242E-2
3.708333333E-3,-9.303788841E-2
3.729166667E-3,-9.214615822E-2
3.750000000E-3,-9.153448045E-2
3.770833333E-3,-9.145316482E-2
3.791666667E-3,-9.058988094E-2
3.812500000E-3,-8.927008510E-2
3.833333333E-3,-8.789235353E-2
3.854166667E-3,-8.715438843E-2
3.875000000E-3,-8.789347857E-2
3.895833333E-3,-8.809770644E-2
3.916666667E-3,-8.851961792E-2
3.937500000E-3,-9.195365012E-2
3.958333333E-3,-9.550821781E-2
3.979166667E-3,-9.708758444E-2
4.000000000E-3,-9.823831916E-2
4.020833333E-3,-9.899273515E-2
4.041666667E-3,-1.002694368E-1
4.062500000E-3,-1.019491702E-1
4.083333333E-3,-1.023818105E-1
4.104166667E-3,-1.026979834E-1
4.125000000E-3,-1.037117690E-1
4.145833333E-3,-1.049433947E-1
4.166666667E-3,-1.056794077E-1
4.187500000E-3,-1.056098714E-1
4.208333333E-3,-1.061925218E-1
4.229166667E-3,-1.077711657E-1
4.250000000E-3,-1.088257059E-1
4.270833333E-3,-1.085853130E-1
4.291666667E-3,-1.086769029E-1
4.312500000E-3,-1.101750880E-1
4.333333333E-3,-1.114877760E-1
4.354166667E-3,-1.126113385E-1
4.375000000E-3,-1.150064021E-1
4.395833333E-3,-1.184511185E-1
4.416666667E-3,-1.206170842E-1
4.437500000E-3,-1.204349771E-1
4.458333333E-3,-1.204806417E-1
4.479166667E-3,-1.217298359E-1
4.500000000E-3,-1.224349290E-1
4.520833333E-3,-1.217676550E-1
4.541666667E-3,-1.212438047E-1
4.562500000E-3,-1.224216521E-1
4.583333333E-3,-1.234349608E-1
4.604166667E-3,-1.234895438E-1
4.625000000E-3,-1.242265403E-1
4.645833333E-3,-1.253825128E-1
4.666666667E-3,-1.256860197E-1
4.687500000E-3,-1.244001985E-1
4.708333333E-3,-1.223230362E-1
4.729166667E-3,-1.221144795E-1
4.750000000E-3,-1.252443641E-1
4.770833333E-3,-1.290541589E-1
4.791666667E-3,-1.309568286E-1
4.812500000E-3,-1.328884959E-1
4.833333333E-3,-1.367791444E-1
4.854166667E-3,-1.408360749E-1
4.875000000E-3,-1.417225599E-1
4.895833333E-3,-1.409051716E-1
4.916666667E-3,-1.419796348E-1
4.937500000E-3,-1.411654055E-1
4.958333333E-3,-1.366459280E-1
4.979166667E-3,-1.339611113E-1
5.000000000E-3,-1.341653317E-1
5.020833333E-3,-1.347219646E-1
5.041666667E-3,-1.347108930E-1
5.062500000E-3,-1.336053461E-1
5.083333333E-3,-1.325501800E-1
5.104166667E-3,-1.330235302E-1
5.125000000E-3,-1.344148517E-1
5.145833333E-3,-1.358655095E-1
5.166666667E-3,-1.376744211E-1
5.187500000E-3,-1.393189132E-1
5.208333333E-3,-1.396251023E-1
5.229166667E-3,-1.397167891E-1
5.250000000E-3,-1.408216357E-1
5.270833333E-3,-1.419672668E-1
5.291666667E-3,-1.423338056E-1
5.312500000E-3,-1.415323764E-1
5.333333333E-3,-1.392689347E-1
5.354166667E-3,-1.368005574E-1
5.375000000E-3,-1.363483369E-1
5.395833333E-3,-1.369349658E-1
5.416666667E-3,-1.361669004E-1
5.437500000E-3,-1.357297003E-1
5.458333333E-3,-1.366966963E-1
5.479166667E-3,-1.385208070E-1
5.500000000E-3,-1.400280893E-1
5.520833333E-3,-1.385197043E-1
5.541666667E-3,-1.377467811E-1
5.562500000E-3,-1.394991279E-1
5.583333333E-3,-1.386562586E-1
5.604166667E-3,-1.370211840E-1
5.625000000E-3,-1.366002411E-1
5.645833333E-3,-1.366791427E-1
5.666666667E-3,-1.385508180E-1
5.687500000E-3,-1.387527585E-1
5.708333333E-3,-1.369333565E-1
5.729166667E-3,-1.382399201E-1
5.750000000E-3,-1.414512843E-1
5.770833333E-3,-1.426376402E-1
5.791666667E-3,-1.434646249E-1
5.812500000E-3,-1.466682255E-1
5.833333333E-3,-1.497896910E-1
5.854166667E-3,-1.499125659E-1
5.875000000E-3,-1.488514245E-1
5.895833333E-3,-1.499715149E-1
5.916666667E-3,-1.532460004E-1
5.937500000E-3,-1.550383866E-1
5.958333333E-3,-1.547351480E-1
5.979166667E-3,-1.553089768E-1
6.000000000E-3,-1.561779380E-1
6.020833333E-3,-1.560896635E-1
6.041666667E-3,-1.573516279E-1
6.062500000E-3,-1.596857607E-1
6.083333333E-3,-1.609687209E-1
6.104166667E-3,-1.618448347E-1
6.125000000E-3,-1.628943384E-1
6.145833333E-3,-1.646867394E-1
6.166666667E-3,-1.669577360E-1
6.187500000E-3,-1.685844511E-1
6.208333333E-3,-1.703499854E-1
6.229166667E-3,-1.713266373E-1
6.250000000E-3,-1.705618799E-1
6.270833333E-3,-1.696888655E-1
6.291666667E-3,-1.686362177E-1
6.312500000E-3,-1.662740707E-1
6.333333333E-3,-1.636490524E-1
6.354166667E-3,-1.639295220E-1
6.375000000E-3,-1.665296704E-1
6.395833333E-3,-1.666895151E-1
6.416666667E-3,-1.647735536E-1
6.437500000E-3,-1.644247174E-1
6.458333333E-3,-1.658913791E-1
6.479166667E-3,-1.678240299E-1
6.500000000E-3,-1.686999798E-1
6.520833333E-3,-1.681208313E-1
6.541666667E-3,-1.676990390E-1
6.562500000E-3,-1.678080261E-1
6.583333333E-3,-1.673359871E-1
6.604166667E-3,-1.667035520E-1
6.625000000E-3,-1.663125604E-1
6.645833333E-3,-1.651898026E-1
6.666666667E-3,-1.637612432E-1
6.687500000E-3,-1.617111564E-1
6.708333333E-3,-1.572288275E-1
6.729166667E-3,-1.528903395E-1
6.750000000E-3,-1.507441700E-1
6.770833333E-3,-1.478195786E-1
6.791666667E-3,-1.445082724E-1
6.812500000E-3,-1.424137503E-1
6.833333333E-3,-1.395091265E-1
6.854166667E-3,-1.351543516E-1
6.875000000E-3,-1.311121285E-1
6.895833333E-3,-1.299879551E-1
6.916666667E-3,-1.312195510E-1
6.937500000E-3,-1.307968795E-1
6.958333333E-3,-1.283374578E-1
6.979166667E-3,-1.262151301E-1
7.000000000E-3,-1.254145503E-1
7.020833333E-3,-1.249319911E-1
7.041666667E-3,-1.227622628E-1
7.062500000E-3,-1.196093261E-1
7.083333333E-3,-1.169183776E-1
7.104166667E-3,-1.131832674E-1
7.125000000E-3,-1.086838841E-1
7.145833333E-3,-1.054969281E-1
7.166666667E-3,-1.027401760E-1
7.187500000E-3,-1.003611982E-1
7.208333333E-3,-9.895853698E-2
7.229166667E-3,-9.735079110E-2
7.250000000E-3,-9.564354271E-2
7.270833333E-3,-9.332166612E-2
7.291666667E-3,-9.118832648E-2
7.312500000E-3,-9.135563672E-2
7.333333333E-3,-9.137211740E-2
7.354166667E-3,-8.962544799E-2
7.375000000E-3,-8.721183240E-2
7.395833333E-3,-8.362297714E-2
7.416666667E-3,-7.924198359E-2
7.437500000E-3,-7.604134083E-2
7.458333333E-3,-7.477186620E-2
7.479166667E-3,-7.420262694E-2
7.500000000E-3,-7.334960252E-2
7.520833333E-3,-7.215224952E-2
7.541666667E-3,-7.089117169E-2
7.562500000E-3,-6.985159218E-2
7.583333333E-3,-6.857960671E-2
7.604166667E-3,-6.762528419E-2
7.625000000E-3,-6.753983349E-2
7.645833333E-3,-6.805054843E-2
7.666666667E-3,-6.869392097E-2
7.687500000E-3,-6.786005944E-2
7.708333333E-3,-6.665889919E-2
7.729166667E-3,-6.648683548E-2
7.750000000E-3,-6.466589868E-2
7.770833333E-3,-6.165925786E-2
7.791666667E-3,-6.063451618E-2
7.812500000E-3,-6.053852290E-2
7.833333333E-3,-5.892524496E-2
7.854166667E-3,-5.634932965E-2
7.875000000E-3,-5.538589135E-2
7.895833333E-3,-5.630690604E-2
7.916666667E-3,-5.617054552E-2
7.937500000E-3,-5.412625149E-2
7.958333333E-3,-5.187307671E-2
7.979166667E-3,-4.962581769E-2
8.000000000E-3,-4.685454071E-2
8.020833333E-3,-4.422548786E-2
8.041666667E-3,-4.368717596E-2
8.062500000E-3,-4.506491497E-2
8.083333333E-3,-4.561997205E-2
8.104166667E-3,-4.643424600E-2
8.125000000E-3,-4.888360947E-2
8.145833333E-3,-5.013860017E-2
8.166666667E-3,-4.993363470E-2
8.187500000E-3,-5.054501817E-2
8.208333333E-3,-5.191352218E-2
8.229166667E-3,-5.242047459E-2
8.250000000E-3,-5.200666934E-2
8.270833333E-3,-5.147756264E-2
8.291666667E-3,-4.996122420E-2
8.312500000E-3,-4.754540697E-2
8.333333333E-3,-4.454365373E-2
8.354166667E-3,-4.146508127E-2
8.375000000E-3,-4.055881500E-2
8.395833333E-3,-3.976144269E-2
8.416666667E-3,-3.690926731E-2
8.437500000E-3,-3.512622416E-2
8.458333333E-3,-3.520685062E-2
8.479166667E-3,-3.548015654E-2
8.500000000E-3,-3.611923009E-2
8.520833333E-3,-3.793978319E-2
8.541666667E-3,-3.998609632E-2
8.562500000E-3,-3.981811926E-2
8.583333333E-3,-3.697508574E-2
8.604166667E-3,-3.349214792E-2
8.625000000E-3,-3.078785166E-2
8.645833333E-3,-2.727007680E-2
8.666666667E-3,-2.304693684E-2
8.687500000E-3,-2.102394775E-2
8.708333333E-3,-1.934442297E-2
8.729166667E-3,-1.636560634E-2
8.750000000E-3,-1.512242667E-2
8.770833333E-3,-1.591265202E-2
8.791666667E-3,-1.673151925E-2
8.812500000E-3,-1.706274599E-2
8.833333333E-3,-1.774238795E-2
8.854166667E-3,-1.841131970E-2
8.875000000E-3,-1.709156670E-2
8.895833333E-3,-1.465547923E-2
8.916666667E-3,-1.275712252E-2
8.937500000E-3,-1.053267997E-2
8.958333333E-3,-7.485658862E-3
8.979166667E-3,-4.821511917E-3
9.000000000E-3,-2.911019372E-3
9.020833333E-3,4.549432197E-4
9.041666667E-3,4.364259541E-3
9.062500000E-3,5.085793789E-3
9.083333333E-3,4.971603863E-3
9.104166667E-3,7.118061185E-3
9.125000000E-3,8.862680756E-3
9.145833333E-3,8.685181849E-3
9.166666667E-3,9.363591671E-3
9.187500000E-3,1.253690198E-2
9.208333333E-3,1.473894157E-2
9.229166667E-3,1.489874907E-2
9.250000000E-3,1.756972820E-2
9.270833333E-3,2.238022164E-2
9.291666667E-3,2.573272213E-2
9.312500000E-3,2.788669243E-2
9.333333333E-3,2.992300130E-2
9.354166667E-3,3.155066818E-2
9.375000000E-3,3.157968074E-2
9.395833333E-3,3.169937432E-2
9.416666667E-3,3.398457915E-2
9.437500000E-3,3.591901809E-2
9.458333333E-3,3.726476803E-2
9.479166667E-3,4.040639848E-2
9.500000000E-3,4.412502423E-2
9.520833333E-3,4.642213508E-2
9.541666667E-3,4.872685671E-2
9.562500000E-3,5.310165882E-2
9.583333333E-3,5.806631222E-2
9.604166667E-3,6.187311560E-2
9.625000000E-3,6.418795139E-2
9.645833333E-3,6.506157666E-2
9.666666667E-3,6.638227403E-2
9.687500000E-3,6.891109049E-2
9.708333333E-3,7.188671082E-2
9.729166667E-3,7.491834462E-2
9.750000000E-3,7.747129351E-2
9.770833333E-3,8.038942516E-2
9.791666667E-3,8.330402523E-2
9.812500000E-3,8.350111544E-2
9.833333333E-3,8.279421926E-2
9.854166667E-3,8.536686748E-2
9.875000000E-3,8.867463470E-2
9.895833333E-3,8.952265978E-2
9.916666667E-3,9.028472751E-2
9.937500000E-3,9.180758893E-2
9.958333333E-3,9.305817634E-2
9.979166667E-3,9.373252094E-2
1.000000000E-2,9.369961172E-2
1.002083333E-2,9.350626916E-2
1.004166667E-2,9.247061610E-2
1.006250000E-2,9.102158248E-2
1.008333333E-2,9.079773724E-2
1.010416667E-2,9.065809101E-2
1.012500000E-2,8.973418921E-2
1.014583333E-2,8.914642781E-2
1.016666667E-2,8.930777758E-2
1.018750000E-2,9.006949514E-2
1.020833333E-2,9.155451506E-2
1.022916667E-2,9.277170897E-2
1.025000000E-2,9.322947264E-2
1.027083333E-2,9.325350821E-2
1.029166667E-2,9.213733673E-2
1.031250000E-2,9.194511920E-2
1.033333333E-2,9.324103594E-2
1.035416667E-2,9.228171408E-2
1.037500000E-2,9.012724459E-2
1.039583333E-2,8.917615563E-2
1.041666667E-2,8.828324080E-2
1.043750000E-2,8.701852709E-2
1.045833333E-2,8.605206013E-2
1.047916667E-2,8.608362079E-2
1.050000000E-2,8.593080193E-2
1.052083333E-2,8.500538766E-2
1.054166667E-2,8.531468362E-2
1.056250000E-2,8.627434075E-2
1.058333333E-2,8.535406739E-2
1.060416667E-2,8.300854266E-2
1.062500000E-2,8.177429438E-2
1.064583333E-2,8.130505681E-2
1.066666667E-2,8.009240031E-2
1.068750000E-2,7.930777967E-2
1.070833333E-2,7.867702842E-2
1.072916667E-2,7.813571393E-2
1.075000000E-2,7.945974916E-2
1.077083333E-2,8.122222126E-2
1.079166667E-2,8.169512451E-2
1.081250000E-2,8.130022883E-2
1.083333333E-2,8.263480663E-2
1.085416667E-2,8.723977208E-2
1.087500000E-2,9.047582746E-2
1.089583333E-2,9.126718342E-2
1.091666667E-2,9.300605953E-2
1.093750000E-2,9.479612857E-2
1.095833333E-2,9.625101835E-2
1.097916667E-2,9.676976502E-2
1.100000000E-2,9.601563215E-2
1.102083333E-2,9.585159272E-2
1.104166667E-2,9.494304657E-2
1.106250000E-2,9.460525215E-2
1.108333333E-2,9.734468162E-2
1.110416667E-2,1.011882871E-1
1.112500000E-2,1.043356583E-1
1.114583333E-2,1.047033817E-1
1.116666667E-2,1.050099209E-1
1.118750000E-2,1.086770296E-1
1.120833333E-2,1.105535477E-1
1.122916667E-2,1.109148934E-1
1.125000000E-2,1.138505042E-1
1.127083333E-2,1.154054552E-1
1.129166667E-2,1.149164811E-1
1.131250000E-2,1.158466563E-1
1.133333333E-2,1.167843193E-1
1.135416667E-2,1.166426092E-1
1.137500000E-2,1.171163917E-1
1.139583333E-2,1.177926511E-1
1.141666667E-2,1.177529395E-1
1.143750000E-2,1.190034300E-1
1.145833333E-2,1.216051579E-1
1.147916667E-2,1.237445548E-1
1.150000000E-2,1.274945885E-1
1.152083333E-2,1.325360984E-1
1.154166667E-2,1.352127045E-1
1.156250000E-2,1.355942190E-1
1.158333333E-2,1.349043250E-1
1.160416667E-2,1.355022788E-1
1.162500000E-2,1.368229985E-1
1.164583333E-2,1.344818175E-1
1.166666667E-2,1.325977147E-1
1.168750000E-2,1.348492205E-1
1.170833333E-2,1.359922290E-1
1.172916667E-2,1.345693171E-1
1.175000000E-2,1.327427924E-1
1.177083333E-2,1.314748228E-1
1.179166667E-2,1.311068386E-1
1.181250000E-2,1.315182745E-1
1.183333333E-2,1.326889992E-1
1.185416667E-2,1.330784261E-1
1.187500000E-2,1.331366897E-1
1.189583333E-2,1.340197027E-1
1.191666667E-2,1.340647638E-1
1.193750000E-2,1.336971521E-1
1.195833333E-2,1.334920675E-1
1.197916667E-2,1.334817261E-1
1.200000000E-2,1.344657093E-1
1.202083333E-2,1.344486177E-1
1.204166667E-2,1.328725815E-1
1.206250000E-2,1.315761507E-1
1.208333333E-2,1.310134679E-1
1.210416667E-2,1.308349967E-1
1.212500000E-2,1.306834519E-1
1.214583333E-2,1.317219436E-1
1.216666667E-2,1.330815256E-1
1.218750000E-2,1.323517710E-1
1.220833333E-2,1.313638538E-1
1.222916667E-2,1.317391992E-1
1.225000000E-2,1.324878037E-1
1.227083333E-2,1.326397061E-1
1.229166667E-2,1.317308694E-1
1.231250000E-2,1.298072487E-1
1.233333333E-2,1.279337108E-1
1.235416667E-2,1.285938770E-1
1.237500000E-2,1.292970330E-1
1.239583333E-2,1.269993186E-1
1.241666667E-2,1.266218126E-1
1.243750000E-2,1.286641955E-1
1.245833333E-2,1.275406927E-1
1.247916667E-2,1.238186210E-1
1.250000000E-2,1.223755777E-1
1.252083333E-2,1.235165372E-1
1.254166667E-2,1.234573051E-1
1.256250000E-2,1.226830930E-1
1.258333333E-2,1.219247580E-1
1.260416667E-2,1.202904284E-1
1.262500000E-2,1.196919233E-1
1.264583333E-2,1.186788082E-1
1.266666667E-2,1.174366474E-1
1.268750000E-2,1.180352867E-1
1.270833333E-2,1.177645326E-1
1.272916667E-2,1.178973019E-1
1.275000000E-2,1.181522235E-1
1.277083333E-2,1.157303080E-1
1.279166667E-2,1.158353761E-1
1.281250000E-2,1.183888465E-1
1.283333333E-2,1.180922538E-1
1.285416667E-2,1.181299835E-1
1.287500000E-2,1.201279163E-1
1.289583333E-2,1.203685924E-1
1.291666667E-2,1.193809658E-1
1.293750000E-2,1.200131699E-1
1.295833333E-2,1.211605147E-1
1.297916667E-2,1.202451214E-1
1.300000000E-2,1.192614064E-1
1.302083333E-2,1.199204698E-1
1.304166667E-2,1.209255308E-1
1.306250000E-2,1.231054440E-1
1.308333333E-2,1.244946644E-1
1.310416667E-2,1.240165234E-1
1.312500000E-2,1.264580190E-1
1.314583333E-2,1.313065886E-1
1.316666667E-2,1.346900612E-1
1.318750000E-2,1.357446313E-1
1.320833333E-2,1.363818645E-1
1.322916667E-2,1.398087144E-1
1.325000000E-2,1.430972815E-1
1.327083333E-2,1.431175768E-1
1.329166667E-2,1.430871785E-1
1.331250000E-2,1.446127892E-1
1.333333333E-2,1.459737122E-1
1.335416667E-2,1.467357725E-1
1.337500000E-2,1.499608904E-1
1.339583333E-2,1.559056640E-1
1.341666667E-2,1.599142849E-1
1.343750000E-2,1.619900167E-1
1.345833333E-2,1.644964218E-1
1.347916667E-2,1.664852202E-1
1.350000000E-2,1.679367423E-1
1.352083333E-2,1.692727506E-1
1.354166667E-2,1.699144244E-1
1.356250000E-2,1.704574227E-1
1.358333333E-2,1.714727432E-1
1.360416667E-2,1.726421714E-1
1.362500000E-2,1.741659045E-1
1.364583333E-2,1.763677895E-1
1.366666667E-2,1.777676642E-1
1.368750000E-2,1.770262122E-1
1.370833333E-2,1.764908284E-1
1.372916667E-2,1.778144091E-1
1.375000000E-2,1.802070737E-1
1.377083333E-2,1.841885597E-1
1.379166667E-2,1.882815957E-1
1.381250000E-2,1.911086142E-1
1.383333333E-2,1.947303563E-1
1.385416667E-2,1.977011561E-1
1.387500000E-2,1.982450783E-1
1.389583333E-2,1.991936862E-1
1.391666667E-2,2.000252306E-1
1.393750000E-2,1.993981749E-1
1.395833333E-2,1.997235417E-1
1.397916667E-2,1.990652084E-1
1.400000000E-2,1.968261003E-1
1.402083333E-2,1.965769529E-1
1.404166667E-2,1.961892843E-1
1.406250000E-2,1.956748068E-1
1.408333333E-2,1.966818273E-1
1.410416667E-2,1.971855462E-1
1.412500000E-2,1.990749687E-1
1.414583333E-2,2.006952018E-1
1.416666667E-2,1.990467310E-1
1.418750000E-2,1.984961182E-1
1.420833333E-2,2.003996670E-1
1.422916667E-2,2.020483315E-1
1.425000000E-2,2.027666569E-1
1.427083333E-2,2.030895203E-1
1.429166667E-2,2.024571151E-1
1.431250000E-2,2.014648616E-1
1.433333333E-2,2.015590817E-1
1.435416667E-2,2.013228238E-1
1.437500000E-2,2.016846389E-1
1.439583333E-2,2.019522488E-1
1.441666667E-2,1.993027031E-1
1.443750000E-2,1.975045651E-1
1.445833333E-2,1.977841854E-1
1.447916667E-2,1.979791373E-1
1.450000000E-2,1.982441694E-1
1.452083333E-2,1.987266541E-1
1.454166667E-2,2.003260255E-1
1.456250000E-2,2.009568214E-1
1.458333333E-2,1.997176558E-1
1.460416667E-2,1.990893483E-1
1.462500000E-2,1.981793940E-1
1.464583333E-2,1.970632672E-1
1.466666667E-2,1.968894601E-1
1.468750000E-2,1.970608383E-1
1.470833333E-2,1.967790276E-1
1.472916667E-2,1.951993406E-1
1.475000000E-2,1.942321360E-1
1.477083333E-2,1.949471682E-1
1.479166667E-2,1.954246908E-1
1.481250000E-2,1.958524138E-1
1.483333333E-2,1.964542270E-1
1.485416667E-2,1.954988241E-1
1.487500000E-2,1.931360960E-1
1.489583333E-2,1.911179423E-1
1.491666667E-2,1.891477406E-1
1.493750000E-2,1.862857938E-1
1.495833333E-2,1.833392382E-1
1.497916667E-2,1.817344427E-1
1.500000000E-2,1.817094684E-1
1.502083333E-2,1.807509959E-1
1.504166667E-2,1.787391305E-1
1.506250000E-2,1.790839285E-1
1.508333333E-2,1.809363365E-1
1.510416667E-2,1.828569174E-1
1.512500000E-2,1.854186952E-1
1.514583333E-2,1.863431931E-1
1.516666667E-2,1.849868894E-1
1.518750000E-2,1.836568415E-1
1.520833333E-2,1.827185303E-1
1.522916667E-2,1.805585176E-1
1.525000000E-2,1.773889363E-1
1.527083333E-2,1.765839905E-1
1.529166667E-2,1.775039285E-1
1.531250000E-2,1.756929904E-1
1.533333333E-2,1.733342409E-1
1.535416667E-2,1.740697771E-1
1.537500000E-2,1.738814712E-1
1.539583333E-2,1.706307083E-1
1.541666667E-2,1.686338484E-1
1.543750000E-2,1.699708998E-1
1.545833333E-2,1.728246212E-1
1.547916667E-2,1.739339083E-1
1.550000000E-2,1.731877327E-1
1.552083333E-2,1.743943542E-1
1.554166667E-2,1.759997010E-1
1.556250000E-2,1.754730642E-1
1.558333333E-2,1.754910350E-1
1.560416667E-2,1.745762676E-1
1.562500000E-2,1.716841459E-1
1.564583333E-2,1.712314487E-1
1.566666667E-2,1.717618704E-1
