"Time (s)","Peak-Frequency"
2.506840542E1,3.281250000E2
2.516600071E1,7.031250000E1
2.520866737E1,7.031250000E1
2.525133404E1,1.640625000E2
2.531657067E1,4.687500000E1
2.535923733E1,4.687500000E1
2.540190400E1,7.031250000E1
2.544457067E1,7.031250000E1
2.548723733E1,7.031250000E1
2.552990400E1,7.031250000E1
2.560262450E1,7.031250000E1
2.574683104E1,7.031250000E1
2.581781763E1,7.031250000E1
2.586048429E1,4.687500000E1
2.590315096E1,9.375000000E1
2.597911021E1,1.406250000E2
2.608261587E1,7.031250000E1
2.612528254E1,9.375000000E1
2.616794921E1,4.687500000E1
2.621061587E1,7.031250000E1
2.633725496E1,7.031250000E1
2.637992163E1,7.031250000E1
2.642258829E1,7.031250000E1
2.646525496E1,7.031250000E1
2.650792163E1,3.281250000E2
2.655058829E1,4.687500000E1
2.659325496E1,7.031250000E1
2.672236596E1,7.031250000E1
2.676503262E1,4.687500000E1
2.680769929E1,7.031250000E1
2.685036596E1,4.687500000E1
2.694161717E1,7.031250000E1
2.698428383E1,4.687500000E1
2.702695050E1,7.031250000E1
2.706961717E1,7.031250000E1
2.715310012E1,7.031250000E1
2.719576679E1,4.687500000E1
2.723843346E1,3.281250000E2
2.728110012E1,3.281250000E2
2.732376679E1,9.375000000E1
2.736643346E1,7.031250000E1
2.740910012E1,9.375000000E1
2.745176679E1,7.031250000E1
2.749443346E1,7.031250000E1
2.753710012E1,7.031250000E1
2.758576062E1,7.031250000E1
2.762842729E1,9.375000000E1
2.767109396E1,4.687500000E1
2.771376062E1,4.687500000E1
2.781655196E1,4.687500000E1
2.785921862E1,7.031250000E1
2.790188529E1,7.031250000E1
2.796485900E1,7.031250000E1
2.800752567E1,7.031250000E1
2.805019233E1,4.687500000E1
2.809285900E1,4.687500000E1
2.817321325E1,7.031250000E1
2.821587992E1,7.031250000E1
2.832491812E1,4.687500000E1
2.836758479E1,7.031250000E1
2.841025146E1,7.031250000E1
2.845291812E1,7.031250000E1
2.849558479E1,7.031250000E1
2.855841504E1,7.031250000E1
2.860108171E1,7.031250000E1
2.864374838E1,4.687500000E1
2.868641504E1,7.031250000E1
2.872908171E1,4.687500000E1
2.877174838E1,4.687500000E1
2.881441504E1,4.687500000E1
2.885708171E1,4.687500000E1
2.893244371E1,2.343750000E1
2.900396354E1,7.031250000E1
2.914341196E1,7.031250000E1
2.918607862E1,7.031250000E1
2.922874529E1,7.031250000E1
2.927141196E1,7.031250000E1
2.931407862E1,7.031250000E1
2.938381467E1,7.031250000E1
2.945330900E1,7.031250000E1
2.959375438E1,7.031250000E1
2.963642104E1,7.031250000E1
2.967908771E1,7.031250000E1
2.972175438E1,7.031250000E1
