"t (s)","Inclination (deg)","Rotation (deg)"
2.900992397E2,3.777226491E-1,2.614464944E1
2.905997365E2,3.725435158E-1,1.370696100E1
2.911001945E2,3.808404751E-1,3.132869287E1
2.916006310E2,3.693044476E-1,2.251438683E1
2.921010820E2,3.621724381E-1,2.938060786E1
2.931019690E2,4.025244004E-1,1.485861445E1
2.936024103E2,4.206757003E-1,3.619557744E1
2.941028503E2,3.892407597E-1,1.678660432E1
2.946032957E2,3.797299576E-1,2.936500709E1
2.951037217E2,4.029138844E-1,2.746550009E1
2.956041671E2,3.236997484E-1,2.467686317E1
2.961046291E2,3.944857656E-1,4.409061955E1
2.966050721E2,3.019886313E-1,1.094876042E1
2.971055471E2,3.638894914E-1,2.513450928E1
2.976060153E2,3.856102997E-1,2.621318797E1
2.981064943E2,3.466351798E-1,2.800368387E1
2.986069293E2,3.685088482E-1,3.906721898E1
2.991073643E2,3.728750959E-1,1.774983015E1
2.996078202E2,4.317051046E-1,3.661244285E1
3.001082962E2,4.236039209E-1,2.153512583E1
3.006087612E2,3.837453879E-1,1.355719293E1
3.011092302E2,4.407145623E-1,3.321181670E1
3.016097218E2,3.317041675E-1,2.123470413E1
3.021102048E2,4.146941996E-1,3.755370227E1
3.026106476E2,3.969587298E-1,2.502459970E1
3.031083126E2,3.980323359E-1,3.931629366E1
3.036083180E2,3.832329288E-1,1.650906199E1
3.041083230E2,3.639562367E-1,3.650815154E1
3.046083293E2,4.176638351E-1,2.808678229E1
3.051083343E2,3.820881424E-1,1.600008482E1
3.056083401E2,4.076247059E-1,2.951354024E1
3.066083512E2,4.161905330E-1,3.767237519E1
3.071083572E2,3.826005647E-1,1.512745969E1
3.076083628E2,3.620776203E-1,3.213876683E1
3.081083688E2,3.764028382E-1,2.602397386E1
3.086083753E2,3.908593515E-1,2.216190670E1
3.091083823E2,4.691807978E-1,3.285194454E1
3.096083895E2,4.448273752E-1,1.937060073E1
3.101083965E2,3.505503846E-1,2.494695664E1
3.106084020E2,3.806654391E-1,1.923359101E1
3.111084090E2,4.094197884E-1,3.121840276E1
3.116084177E2,3.908263219E-1,2.175332240E1
3.121084247E2,3.963012329E-1,2.519432699E1
3.126084305E2,3.526509144E-1,1.929681557E1
3.131084365E2,4.358239373E-1,2.318332385E1
3.136084417E2,4.362552106E-1,2.391532226E1
3.141084477E2,3.517262438E-1,1.305930903E1
3.146084548E2,4.564508860E-1,2.845105914E1
3.151084608E2,3.290257101E-1,8.956635607E0
3.156084654E2,3.651097281E-1,2.631675033E1
3.161084704E2,3.963256446E-1,1.605068665E1
3.166084747E2,4.078662212E-1,3.179468949E1
3.171084797E2,4.095533677E-1,1.514660410E1
3.176084861E2,4.114602540E-1,2.794208837E1
3.186084946E2,3.203608536E-1,2.083337016E1
3.191084986E2,4.280536186E-1,2.582442677E1
3.196085031E2,3.641300020E-1,1.636597799E1
3.201085071E2,3.645349511E-1,3.353604698E1
3.206085095E2,3.873308430E-1,1.686219394E1
3.211085135E2,3.158622324E-1,3.044114990E1
3.216085185E2,3.859494405E-1,1.980381267E1
3.221085215E2,3.813008411E-1,3.007463754E1
3.226085240E2,3.388131327E-1,2.582967315E1
3.231085280E2,3.902541915E-1,2.621675286E1
3.236085305E2,3.973046781E-1,3.623330407E1
3.241085345E2,4.162375605E-1,2.396248897E1
3.246085416E2,3.865687290E-1,3.325436657E1
3.251085496E2,3.469716076E-1,2.331310558E1
3.256085578E2,4.111586851E-1,2.942471130E1
3.261085678E2,3.804979938E-1,1.245673758E1
3.266085785E2,3.328447419E-1,3.799498860E1
3.271085895E2,3.602684799E-1,2.380594352E1
3.276086025E2,3.276903089E-1,2.573573714E1
3.281086155E2,3.710574130E-1,2.656505118E1
3.286086292E2,3.141438760E-1,1.884201678E1
3.291086442E2,4.050799714E-1,2.929666341E1
3.296086586E2,2.955732030E-1,1.275124249E1
3.301086756E2,4.345909266E-1,3.265840360E1
3.306086940E2,3.044911955E-1,1.617375571E1
3.311087120E2,4.195426972E-1,3.358978330E1
3.316087321E2,3.719790575E-1,2.541078550E1
3.321087521E2,4.018175499E-1,3.624029904E1
3.326087723E2,3.644801973E-1,2.084828525E1
3.331087933E2,3.733639534E-1,2.049259477E1
3.341088370E2,9.369359398E-1,3.885820075E0
3.346088588E2,4.648588433E0,-8.215435503E-1
3.351088818E2,6.264968550E0,-5.810399788E-1
3.356089052E2,7.603453039E0,-1.880380939E0
3.361089292E2,7.623505130E0,-1.045427391E0
3.366089534E2,7.707377499E0,-1.886220460E-1
3.371089774E2,7.712148244E0,-2.368294592E0
3.376090028E2,7.609895653E0,-1.171007935E0
3.381090278E2,7.815479993E0,-2.436785605E0
3.386090536E2,7.774134575E0,-1.919303370E0
3.391090796E2,7.791495657E0,-4.659476313E0
3.396091046E2,7.643303327E0,-1.504337786E-1
3.401091306E2,7.554576127E0,-1.343507042E0
3.406091561E2,7.436814879E0,5.455440342E-2
3.411091831E2,7.920432856E0,-1.819811666E0
3.416092083E2,7.553181070E0,-3.322644186E0
3.421092343E2,7.261673602E0,1.573476203E0
3.426092622E2,7.454693490E0,1.054280147E0
3.431092882E2,7.021460216E0,-7.109540044E-1
3.436093147E2,6.469575907E0,6.688531836E-1
3.441093407E2,6.175180289E0,1.058329506E0
3.446093670E2,6.011603227E0,9.913810317E-1
3.451093940E2,5.901354486E0,4.742919767E-1
3.456094195E2,5.612338383E0,-2.825900483E0
3.461094455E2,5.325505445E0,-9.436764709E-1
3.466094728E2,5.221401035E0,2.513480559E0
3.471094988E2,5.207388581E0,3.526023970E0
3.476095240E2,4.988374380E0,3.127640519E0
3.486095782E2,4.762895797E0,-1.013703943E1
3.491096042E2,5.219307531E0,-1.074803850E1
3.496096303E2,4.709266543E0,1.630012789E0
3.501096563E2,4.625798848E0,-2.047808832E-1
3.506096842E2,4.365644815E0,-1.035914003E0
3.511097112E2,4.319768483E0,1.506338730E1
3.516097377E2,4.140784154E0,4.135118652E0
3.521097637E2,3.827042453E0,8.405427456E0
3.526097912E2,2.090506122E0,2.286182204E1
3.531098182E2,1.145952690E0,9.184477846E1
3.536098443E2,1.631261236E0,1.635110091E2
3.541098703E2,1.899358953E0,1.688446143E2
3.546098957E2,1.794139564E0,1.746305012E2
3.551099227E2,1.090109220E0,1.440686589E2
3.556099502E2,6.453958892E-1,-8.202130176E1
3.561099792E2,1.938496006E-1,3.635139796E1
3.566100077E2,1.240386868E0,4.657602454E1
3.571100377E2,1.070950487E0,-2.709262171E1
3.576100686E2,6.608333478E-1,-4.570936638E0
3.581100986E2,8.337086102E-1,8.079857602E0
3.586101281E2,4.124437472E-1,6.824498384E1
3.591101581E2,1.863376649E-1,6.331252213E1
3.596101882E2,3.105598378E-1,-9.619641342E1
3.601102182E2,1.234646211E0,6.985986177E1
3.606102487E2,2.988476075E-1,5.733545935E1
3.611102807E2,5.974019882E-2,-1.572490236E2
3.621103438E2,3.549932984E-1,2.074000652E1
3.626103763E2,2.139402600E-1,-9.950219400E1
3.631104093E2,7.023321583E-1,8.103504555E1
3.636104410E2,5.398546348E-1,1.008890512E2
3.641104730E2,5.349249915E-1,3.388556991E0
3.646105043E2,4.132172572E-1,3.849216828E1
3.651105353E2,6.882428949E-1,-4.077140744E1
3.656105660E2,5.128042336E-1,1.429652821E2
3.661105970E2,5.946785164E-1,3.779813858E0
3.666106271E2,6.720749081E-1,7.293009901E1
3.671106571E2,3.965959135E-1,3.122165027E1
3.676106861E2,3.072864300E-1,-6.492161746E-1
3.681107151E2,9.301068943E-1,-8.513079907E1
3.686107468E2,4.182594362E-1,-3.631246898E1
3.691107758E2,1.421996686E-1,4.248863673E1
3.696108025E2,9.247187155E-1,8.275873745E1
3.701108315E2,2.409600985E-1,-2.732389130E1
3.706108603E2,4.022772954E-1,-7.148343331E1
3.711108883E2,1.093814623E0,8.084974322E1
3.716109171E2,3.308432052E-1,8.204247477E1
3.721109471E2,1.315266026E0,-1.584847878E2
3.726109752E2,2.959256706E0,1.737367153E2
3.731110032E2,2.992184464E0,1.746710522E2
3.736110335E2,3.635530438E0,-1.767996089E2
3.741110615E2,3.229385539E0,1.691062817E2
3.751111203E2,3.337374664E0,1.734110288E2
3.756111495E2,1.811597183E0,1.694760883E2
3.761111795E2,1.876579603E0,-1.782032881E2
3.766112087E2,2.286577068E0,-1.719886105E2
3.771112377E2,1.522935385E0,-1.707130725E2
3.776112678E2,2.119849709E0,1.768607374E2
3.781112968E2,2.048975928E0,1.717596208E2
3.786113275E2,2.887896176E0,-1.711617072E2
3.791113575E2,2.053343038E0,1.577007331E2
3.796113872E2,2.127320532E0,-1.770271938E2
3.801114192E2,1.062398778E0,1.382509310E2
3.806114498E2,2.389077657E0,-1.675987337E2
3.811114818E2,2.506704199E0,-1.692873732E2
3.816115145E2,1.721816853E0,-1.637525272E2
3.821115465E2,1.904567712E0,1.573389699E2
3.826115793E2,2.048008199E0,-1.744016174E2
3.831116103E2,1.572635080E0,1.692757905E2
3.836116393E2,1.584195111E0,1.788574102E2
3.841116673E2,1.756403960E0,1.732076166E2
3.846116960E2,1.526822348E0,1.620563549E2
3.851117230E2,1.950783496E0,1.711867004E2
3.856117492E2,1.979277584E0,-1.770571214E2
3.861117752E2,1.950706476E0,1.674572211E2
3.866118004E2,2.720115310E0,-1.762568373E2
3.871118254E2,3.299273473E0,1.698844969E2
3.876118498E2,1.762995430E0,-1.586827387E2
3.881118738E2,1.644914172E0,1.751596401E2
3.891119191E2,1.500636656E0,1.797629621E2
3.896119412E2,1.546289855E0,-1.667819850E2
3.901119632E2,1.345342730E0,-1.772878213E2
3.906119845E2,1.422086477E0,1.657195379E2
3.911120055E2,1.190289876E0,1.692416143E2
3.916120261E2,1.395357855E0,1.687468381E2
3.921120461E2,1.378042297E0,1.623482746E2
3.926120667E2,1.548775445E0,1.644151741E2
3.931120857E2,1.564461163E0,1.643249077E2
3.936121052E2,1.266615277E0,-1.795232084E2
3.941121242E2,1.530191129E0,1.689487959E2
3.946121413E2,1.901561997E0,1.740726420E2
3.951121593E2,2.043958880E0,1.734439121E2
3.956121763E2,2.421932905E0,1.690793322E2
3.961121933E2,2.068059177E0,1.729831284E2
3.966122101E2,2.300854063E0,1.757757207E2
3.971122261E2,2.403722135E0,1.791398936E2
3.976122424E2,4.828114236E0,1.736771710E2
3.981122584E2,4.832734528E0,1.777532434E2
3.986122739E2,4.093814292E0,1.784026717E2
3.991122879E2,3.633837870E0,1.737959466E2
3.996123028E2,3.473263899E0,1.769772396E2
4.001123168E2,3.519732856E0,1.732564246E2
4.006123301E2,3.681536490E0,1.744230949E2
4.011123431E2,5.675287623E0,1.760542028E2
4.021123686E2,6.270077162E0,1.759741148E2
4.026123798E2,6.193830600E0,1.760123137E2
4.031123908E2,6.282822147E0,1.761992499E2
4.036124029E2,6.273470088E0,1.757237081E2
4.041124129E2,6.349529187E0,1.749467701E2
4.046124238E2,5.298635079E0,1.749017870E2
4.051124338E2,2.928397501E0,1.745924834E2
4.056124431E2,1.439842363E0,-1.719799470E2
4.061124521E2,4.950595603E-1,1.393707303E1
4.066124618E2,3.865296896E-1,1.814453099E1
4.071124708E2,2.905136734E-1,1.141255167E1
4.076124784E2,2.531705397E-1,1.742543604E1
4.081124874E2,3.498727525E-1,3.626162355E1
4.086124950E2,3.977333618E-1,1.329857033E1
4.091125030E2,3.639236931E-1,1.768631483E1
4.096125100E2,2.757086174E-1,5.728951284E0
4.101125180E2,2.424402640E-1,2.090159154E0
4.106125251E2,3.113463471E-1,8.138057737E-1
4.111125321E2,3.854557623E-1,1.038671423E1
4.116125370E2,4.613917998E-1,1.478272604E1
4.121125430E2,3.409971439E-1,-6.848672288E0
4.126125490E2,4.294978316E-1,4.778243614E1
4.131125540E2,3.234310079E-1,7.222127746E0
4.136125598E2,3.462638991E-1,2.112161486E1
4.146125708E2,4.099291566E-1,3.471860657E1
4.151125758E2,3.491346355E-1,7.107072165E0
4.156125824E2,3.433407274E-1,3.311671932E1
4.161125874E2,3.710368991E-1,2.228351494E1
4.166125916E2,3.525680216E-1,2.367053848E1
4.171125966E2,4.076197472E-1,2.184744867E1
4.176126021E2,3.805767959E-1,2.424592868E1
4.181126071E2,4.037180458E-1,3.010287798E1
4.186126131E2,3.250329757E-1,3.537475184E1
4.191126181E2,4.269383261E-1,3.722724714E1
4.196126236E2,2.710923554E-1,1.399084270E1
4.201126296E2,4.045735317E-1,3.341227198E1
4.206126340E2,3.380436297E-1,1.222024499E1
4.211126400E2,3.292282836E-1,3.834737631E1
4.216126468E2,3.386617729E-1,-5.968094512E-1
4.221126538E2,3.460092822E-1,3.096375653E1
4.226126593E2,3.011144475E-1,1.252880771E1
4.231126663E2,4.162054738E-1,3.037912601E1
4.236126721E2,3.488105566E-1,1.618470859E1
4.241126791E2,3.508663690E-1,3.212784261E1
4.246126866E2,3.038350754E-1,1.585390571E1
4.251126936E2,3.509066858E-1,3.173029222E1
4.256127001E2,3.820548303E-1,1.487168076E1
4.261127071E2,3.855292078E-1,2.550848650E1
4.266127138E2,4.091906244E-1,1.361606194E1
4.271127198E2,4.136977189E-1,1.967024589E1
4.281127341E2,3.661779902E-1,1.185300417E1
4.286127402E2,4.041341107E-1,1.902969334E1
4.291127462E2,4.501216939E-1,2.445325755E1
4.296127524E2,3.486008822E-1,2.662993878E1
4.301127584E2,3.133060344E-1,2.699855448E1
4.306127637E2,3.451781945E-1,3.189633754E1
4.311127687E2,3.735066854E-1,2.474674821E1
4.316127740E2,3.588750360E-1,3.149649990E1
4.321127790E2,3.590829198E-1,1.355621825E1
4.326127838E2,3.156011289E-1,3.217560190E1
4.331127878E2,2.967187855E-1,9.097027925E0
4.336127919E2,4.077827186E-1,3.134714264E1
4.341127959E2,3.534950842E-1,1.675427017E1
4.346128000E2,3.286461650E-1,3.292046901E1
4.351128030E2,3.358676134E-1,1.824428137E1
4.356128065E2,3.650964532E-1,2.879864064E1
4.361128095E2,3.804054544E-1,1.537301109E1
4.366128122E2,3.498555535E-1,3.832011393E1
4.371128142E2,2.940043604E-1,1.195064727E1
4.376128157E2,4.048867522E-1,3.677012277E1
4.386128198E2,3.943318270E-1,2.880516824E1
4.391128208E2,3.685417795E-1,2.213333319E1
4.396128213E2,3.638983720E-1,3.098761983E1
4.401128233E2,4.065174451E-1,1.077264765E1
4.406128242E2,3.669179652E-1,3.579417649E1
4.411128252E2,3.746414416E-1,1.266062292E1
4.416128249E2,4.040464416E-1,3.285572195E1
4.421128259E2,3.220272127E-1,1.346520809E1
4.426128260E2,3.534727448E-1,3.830199383E1
4.431128260E2,3.493035351E-1,9.319321391E0
4.436128241E2,3.238639537E-1,2.397835598E1
4.441128241E2,3.148279180E-1,1.001729165E1
4.446128246E2,3.238706342E-1,3.824498234E1
4.451128236E2,1.606281756E0,1.715863695E0
4.456128225E2,4.418273022E0,-5.689747833E-2
4.461128215E2,6.658008144E0,-2.038519990E0
4.466128200E2,7.677616404E0,-1.547268386E0
4.471128190E2,7.753467161E0,-1.732767498E0
4.476128200E2,6.986748139E0,-1.016722080E0
4.481128190E2,7.208579148E0,-2.006245283E0
4.486128192E2,7.216154005E0,-2.613694699E0
4.491128192E2,7.056640173E0,-2.931820359E0
4.496128177E2,6.957481011E0,-1.503614448E0
4.501128177E2,7.213242785E0,-1.054275174E0
4.511128158E2,6.249168489E0,-2.471492349E0
4.516128146E2,6.435048197E0,6.589994449E-1
4.521128136E2,6.376023012E0,-2.986844395E0
4.526128126E2,6.095276009E0,-1.016881002E0
4.531128116E2,6.192458782E0,-2.771828836E-1
4.536128095E2,6.283570714E0,-4.423881674E0
4.541128075E2,5.852777938E0,2.005444854E0
4.546128055E2,5.323337262E0,7.871628032E-1
4.551128035E2,5.687733065E0,1.632247123E0
4.556127996E2,5.584674205E0,-3.642585333E0
4.561127976E2,5.432587546E0,3.552809701E0
4.566127953E2,5.231829055E0,-2.093505454E0
4.571127933E2,6.503121913E0,-3.855734513E0
4.576127922E2,5.562986342E0,1.293829479E1
4.581127912E2,6.069427222E0,2.774791965E0
4.586127910E2,6.022147822E0,2.063655176E1
4.591127910E2,5.335149686E0,1.937267597E1
4.596127922E2,4.952522139E0,2.232474872E1
4.601127932E2,4.830705487E0,2.259590118E1
4.606127937E2,3.154874211E0,3.074946385E1
4.611127947E2,4.139139466E0,2.378991943E1
4.616127970E2,4.112191242E0,1.382977308E1
4.621127990E2,3.667719074E0,-1.566832265E1
4.631128034E2,3.265786472E0,-5.523076434E0
4.636128067E2,2.823313076E0,-2.598477897E1
4.641128097E2,1.573183234E0,-2.987418956E1
4.646128130E2,1.152798507E0,-1.169344454E2
4.651128190E2,1.140846290E0,-1.620297155E2
4.656128238E2,5.945166361E-1,1.707156569E2
4.661128298E2,4.838798472E-1,1.302731178E2
4.666128365E2,4.680610418E-1,7.315427308E1
4.671128435E2,3.071732949E-1,5.019442891E1
4.676128518E2,4.569768646E-1,2.945481353E1
4.681128598E2,1.044399079E0,3.857607594E1
4.686128690E2,1.192172887E0,4.771769638E1
4.691128770E2,1.234168846E0,5.814520233E1
4.696128864E2,8.655819483E-1,6.080997181E1
4.701128954E2,9.496858742E-1,6.750060539E1
4.706129027E2,1.044285198E0,7.749189911E1
4.711129117E2,6.883383593E-1,2.823625028E1
4.716129198E2,1.186490950E0,6.335847802E1
4.721129288E2,8.882672319E-1,4.631737110E1
4.726129365E2,8.786832540E-1,1.244039811E1
4.731129445E2,9.811024476E-1,3.571713778E1
4.736129537E2,9.473829762E-1,-4.915553556E1
4.741129617E2,4.557416333E-1,5.795894812E1
4.746129707E2,3.001053989E-1,-5.487087602E1
4.751129797E2,2.104413593E-1,-3.067375868E1
4.756129894E2,3.508346025E-1,8.222165496E1
4.761129994E2,3.655617667E-1,2.749409050E1
4.766130081E2,2.826734254E-1,6.677748640E1
4.771130181E2,4.556102876E-1,8.019524091E1
4.776130290E2,3.010296351E-1,-1.042449292E1
4.786130501E2,4.641044965E-1,6.198473253E1
4.791130611E2,1.831150055E-1,5.484901451E1
4.796130726E2,8.213824908E-1,9.288431446E1
4.801130836E2,1.125424552E-1,-5.134019174E1
4.806130954E2,1.734126129E-1,-8.475286109E1
4.811131064E2,7.578076476E-1,-1.788649174E2
4.816131179E2,2.878704073E0,1.720504847E2
4.821131299E2,3.088694281E0,-1.761472916E2
4.826131409E2,3.696772346E0,1.738198136E2
4.831131509E2,3.190903453E0,1.747249067E2
4.836131607E2,3.234437797E0,1.671971252E2
4.841131697E2,3.320382433E0,1.650872450E2
4.846131805E2,2.991399516E0,1.791249452E2
4.851131885E2,3.765522989E0,1.521401808E2
4.856131970E2,3.351491627E0,1.665645587E2
4.861132040E2,3.390413229E0,1.620445026E2
4.866132126E2,3.792021719E0,1.485766615E2
4.871132206E2,2.036893510E0,1.526954759E2
4.876132298E2,2.451110427E0,1.328605934E2
4.881132388E2,3.172420362E0,1.452341857E2
4.886132488E2,3.707431438E0,1.519787966E2
4.891132588E2,3.766962628E0,1.456472151E2
4.901132761E2,3.906178298E0,1.499720423E2
4.906132857E2,3.898390693E0,1.505572869E2
4.911132947E2,4.101779064E0,1.418727191E2
4.916133046E2,4.136390622E0,1.423332015E2
4.921133146E2,4.060758652E0,1.379730469E2
4.926133233E2,4.051466116E0,1.427620191E2
4.931133323E2,3.949824395E0,1.428983975E2
4.936133416E2,3.777472740E0,1.472888719E2
4.941133506E2,3.498273620E0,1.516309537E2
4.946133600E2,2.154175256E0,1.295275835E2
4.951133690E2,1.831550789E0,1.350583262E2
4.956133785E2,1.885274466E0,1.423347519E2
4.961133875E2,2.598234515E0,1.588756942E2
4.966133940E2,2.700562679E0,1.659637565E2
4.971134030E2,2.618985075E0,1.672446035E2
4.976134115E2,2.479661499E0,1.706818136E2
4.981134185E2,3.177857837E0,1.710208371E2
4.986134253E2,3.154316730E0,1.722019653E2
4.991134313E2,3.810360089E0,1.739334956E2
4.996134363E2,4.298095474E0,1.750559256E2
5.001134413E2,4.288363669E0,1.729378111E2
5.006134453E2,4.208610135E0,1.714662696E2
5.011134493E2,4.069766888E0,1.754528011E2
5.021134562E2,4.309567780E0,1.749118199E2
5.026134577E2,3.777934411E0,1.732565627E2
5.031134607E2,3.047628243E0,1.732833291E2
5.036134628E2,2.794286531E0,1.730925814E2
5.041134638E2,2.882774428E0,1.729184636E2
5.046134652E2,4.201372528E0,1.728973619E2
5.051135262E2,5.831707738E0,1.755833791E2
5.056140107E2,6.165445557E0,1.757714678E2
5.061145057E2,5.828203282E0,1.747569941E2
5.066146511E2,5.170723081E0,1.739048048E2
5.071146511E2,3.516729751E0,1.734871830E2
5.076146498E2,1.490286159E0,1.661612139E2
5.081146488E2,4.854873916E-1,2.310247978E1
5.086146485E2,2.851442700E-1,1.977235053E1
5.091146475E2,3.103422958E-1,2.234476729E1
5.096146454E2,4.176316145E-1,3.152771427E1
5.101146434E2,4.428317122E-1,2.348484104E1
5.106146411E2,4.870963835E-1,4.441086107E1
5.111146391E2,2.986884501E-1,1.197613244E1
5.116146366E2,2.980452285E-1,3.727817420E1
5.121149466E2,3.456449630E-1,2.872736581E1
5.126154357E2,3.532597216E-1,1.848017042E1
5.131159037E2,3.524322248E-1,2.701517711E1
5.136164021E2,3.286388597E-1,2.277388549E1
5.146174151E2,3.318371607E-1,1.896589704E1
5.151179101E2,3.179042881E-1,2.927104692E1
5.156184303E2,3.271786943E-1,2.677239326E1
5.161189423E2,3.285861014E-1,1.034605656E1
5.166194488E2,3.956192111E-1,3.305071153E1
5.171199528E2,3.098248965E-1,1.336220657E1
5.176204600E2,3.930339244E-1,3.211483060E1
5.181209240E2,3.361773454E-1,1.662721035E1
5.186213936E2,3.410286465E-1,3.294921511E1
5.191218526E2,4.095212196E-1,2.794873814E1
5.196223438E2,3.927270360E-1,2.731434964E1
5.201228208E2,3.519378245E-1,2.849563862E1
5.206232846E2,3.163955589E-1,1.671456806E1
5.211237546E2,4.130903488E-1,3.525290986E1
5.216242181E2,3.504538152E-1,2.067442476E1
5.221246921E2,3.843936263E-1,3.536938626E1
5.226251757E2,3.759159754E-1,1.949980352E1
5.231256327E2,3.825275090E-1,2.300719931E1
5.236260980E2,3.412479896E-1,3.636549418E1
5.241265560E2,3.310322292E-1,2.875712090E1
5.246292753E2,4.236836945E-1,4.263514644E1
5.251292673E2,3.847340448E-1,1.531281836E1
5.256292596E2,3.699789894E-1,2.699353726E1
5.261292516E2,3.301081520E-1,1.299461679E1
5.266292443E2,3.058639703E-1,2.789727103E1
5.276292290E2,4.527172583E-1,2.411030471E1
5.281292210E2,2.701722259E-1,2.522111519E1
5.286292128E2,3.491213698E-1,2.182832154E1
5.291292048E2,3.186464056E-1,2.578411617E1
5.296291971E2,3.025779693E-1,2.955818318E1
5.301291881E2,3.862591580E-1,3.332628969E1
5.306291798E2,3.780865762E-1,1.487972175E1
5.311291708E2,4.055716326E-1,3.188607241E1
5.316291633E2,3.306939380E-1,1.853173214E1
5.321291543E2,3.730268823E-1,3.836305141E1
5.326291453E2,3.458197804E-1,1.620738673E1
5.331291373E2,3.993828475E-1,3.516879427E1
5.336291278E2,3.053296513E-1,1.681034394E1
5.341291198E2,3.550012636E-1,3.527242145E1
5.346291122E2,3.437346935E-1,2.076276391E1
5.351291052E2,4.069921571E-1,3.331063082E1
5.356290990E2,3.818590898E-1,1.503399045E1
5.361290920E2,3.583346506E-1,3.239524640E1
5.366290855E2,3.697405982E-1,2.485158586E1
5.371290795E2,3.332232903E-1,3.187644777E1
5.376290722E2,3.543763829E-1,2.599083653E1
5.381290662E2,3.974876049E-1,2.085445804E1
5.391290525E2,3.354358492E-1,3.306184950E1
5.396290471E2,3.980042426E-1,2.764597536E1
5.401290401E2,5.410508929E-1,9.263219792E0
5.406290340E2,3.233646725E0,1.402500052E0
5.411290280E2,5.731358479E0,4.929304794E-1
5.416290217E2,6.251290871E0,-1.626688824E0
5.421290157E2,6.102887642E0,-1.593202944E0
5.426290097E2,6.057447278E0,-2.981971142E-1
5.431290027E2,6.111084457E0,-1.927695472E0
5.436289971E2,6.168780473E0,-7.123732969E-1
5.441289901E2,6.009362156E0,-9.742955282E-1
5.446289840E2,6.114693823E0,-1.070055363E0
5.451289770E2,5.966670325E0,-1.518084047E0
5.456289701E2,5.946005629E0,-6.198027198E-1
5.461289631E2,5.923107949E0,-1.011551626E0
5.466289568E2,5.998443891E0,-1.887165792E0
5.471289498E2,6.099506788E0,-1.369656971E0
5.476289426E2,5.669895847E0,-2.773096936E0
5.481289366E2,5.915549040E0,-1.446683816E0
5.486289290E2,5.558363046E0,-1.301748707E0
5.491289220E2,5.911487636E0,-6.737359268E-1
5.496289156E2,5.967248929E0,1.704465581E-1
5.501289086E2,5.900655615E0,-2.457096223E0
5.506289016E2,5.876583895E0,-1.346150952E0
5.511288936E2,5.968450450E0,-2.322102587E0
5.516288857E2,5.963505757E0,-2.466331220E-1
5.521288777E2,5.870777207E0,-2.009553813E0
5.531288631E2,5.682209773E0,-4.009168089E0
5.536288556E2,5.872181145E0,1.167038401E0
5.541288476E2,5.908506114E0,-2.535616935E0
5.546288401E2,5.638798089E0,9.261995994E-1
5.551288331E2,5.545562652E0,-1.681443285E0
5.556288248E2,5.489445084E0,-8.110829785E-1
5.561288168E2,5.176896358E0,-9.804196370E-2
5.566288082E2,4.744471618E0,1.577882697E0
5.571288002E2,4.930285965E0,-4.677047356E0
5.576287930E2,4.708857846E0,-3.512218459E0
5.581287850E2,4.521236324E0,-4.830574911E0
5.586287763E2,4.389919547E0,-1.055929741E1
5.591287683E2,3.734756164E0,-6.013194858E0
5.596287614E2,4.567862470E0,9.547408613E0
5.601287534E2,4.533860288E0,9.975238611E0
5.606287447E2,1.040056163E0,1.522182173E1
5.611287367E2,2.411764259E0,1.069736050E2
5.616287291E2,1.746451421E0,1.516324843E2
5.621287211E2,6.650838978E-1,-1.634821857E2
5.626287127E2,1.719021791E0,1.135988733E2
5.631287037E2,8.208875041E-1,8.019012514E1
5.636286963E2,1.202683644E0,8.044163610E1
5.641286883E2,1.223175340E0,6.634453237E1
5.646286789E2,1.960530366E0,6.713263434E1
5.651286699E2,8.970577506E-1,2.849845774E1
5.656286610E2,1.509471523E0,4.970226115E1
5.661286530E2,1.437217467E0,6.821803918E1
5.666286432E2,1.616274691E0,7.642040431E1
5.676286256E2,9.550746260E-1,4.002061406E1
5.681286166E2,1.504828645E0,6.842654026E1
5.686286086E2,2.317884038E0,1.421077742E2
5.691285996E2,2.617139011E0,1.659778249E2
5.696285907E2,2.524314960E0,-1.757436146E2
5.701285817E2,3.636511820E0,1.605314199E2
5.706285722E2,3.402662199E0,1.765766299E2
5.711285632E2,3.514731293E0,-1.715853183E2
5.716285537E2,3.737318726E0,1.699896653E2
5.721285437E2,3.296500778E0,-1.668861426E2
5.726285349E2,3.226082708E0,-1.670065508E2
5.731285249E2,3.708471050E0,-1.788476541E2
5.736285147E2,3.145222076E0,-1.734459536E2
5.741285057E2,3.711373111E0,-1.628288510E2
5.746284965E2,3.699482756E0,-1.630461038E2
5.751284865E2,3.151244873E0,-1.600557249E2
5.756284751E2,2.801600498E0,-1.308338345E2
5.761284651E2,3.199699148E0,-1.436020450E2
5.766284553E2,3.600970784E0,-1.672798495E2
5.771284453E2,4.179803089E0,-1.433373691E2
5.776284350E2,3.814533623E0,-1.566123365E2
5.781284250E2,3.397580607E0,-1.569707206E2
5.786284133E2,4.707527629E0,1.753551256E2
5.791284033E2,4.593505400E0,-1.680839950E2
5.801283816E2,3.049092010E0,-1.539077571E2
5.806283713E2,2.965154730E0,1.747296570E2
5.811283603E2,3.885257956E0,-1.609225608E2
5.816283488E2,3.357733407E0,1.787526522E2
5.821283378E2,3.904730607E0,-1.740163056E2
5.826283267E2,3.104118180E0,1.724139375E2
