"t (s)","Inclination (deg)","Rotation (deg)"
4.649748721E1,1.203971112E1,-7.148910401E-1
4.699741667E1,1.224775599E1,-2.338406579E0
4.749734667E1,1.210477843E1,-1.523195596E0
4.799727704E1,1.322450799E1,-4.643092947E-2
4.849720704E1,1.427484149E1,-2.903357871E-1
4.899713821E1,1.383940935E1,3.488899287E-1
4.949706821E1,1.430181726E1,-8.539388994E-1
4.999699792E1,1.379392221E1,7.989012120E-2
5.049692892E1,1.409680453E1,9.165388066E-1
5.099685954E1,1.460065007E1,-1.917872378E-1
5.149679054E1,1.501792136E1,-5.224909964E-1
5.249665104E1,1.498901128E1,-1.293433091E-1
5.299658242E1,1.482219997E1,-1.786836317E-1
5.349651342E1,1.511241240E1,8.377749790E-1
5.399644354E1,1.515465289E1,2.713672926E-1
5.449637354E1,1.420128126E1,-1.995491436E-1
5.499630554E1,1.420895033E1,-1.401662867E-1
5.549623654E1,1.242297152E1,-9.729698631E-1
5.599616746E1,1.016829759E1,-2.024463871E0
5.649609846E1,1.045710938E1,-2.101609633E0
5.699602908E1,8.835490365E0,-1.726374720E0
5.749596008E1,9.124176409E0,5.820851352E-1
5.799589117E1,8.851332151E0,6.117568543E-1
5.849582217E1,8.698452380E0,2.198586024E0
5.899575304E1,8.540760311E0,8.999836933E-1
5.949568404E1,8.476172428E0,-7.468523098E-1
5.999561529E1,8.780023785E0,-1.663126301E0
6.049569929E1,9.135479964E0,-7.794105860E-1
6.099523004E1,9.130372912E0,1.296390675E0
6.149556004E1,9.090181258E0,1.424557541E0
6.199549117E1,8.768115186E0,2.724385816E0
6.249542117E1,8.744847284E0,1.704488527E0
6.299535254E1,8.604427131E0,-1.036244769E0
6.399519467E1,9.018437698E0,-4.479641286E-1
6.449470167E1,9.229491379E0,-4.553799546E-1
6.499421008E1,9.266726234E0,4.973590722E-2
6.549371908E1,8.951734972E0,1.040808530E0
6.599322617E1,8.654178536E0,2.717937519E0
6.649272917E1,8.307547535E0,1.496988976E0
6.699223229E1,8.402735917E0,-1.208644208E-2
6.749263929E1,8.700902975E0,-2.387640591E0
6.799256917E1,9.266652437E0,-7.735530066E-1
6.849249917E1,9.062553472E0,2.346690430E0
6.899242996E1,8.930814406E0,2.883656528E0
6.949235996E1,8.648053543E0,2.277113133E0
6.999238017E1,8.568146637E0,8.088558450E-1
7.049191917E1,8.616012066E0,4.235339821E-1
7.099147071E1,8.626325265E0,-1.282134002E0
7.149187771E1,9.169630016E0,1.287641994E0
7.199180667E1,8.803021499E0,-8.673287276E-2
7.249173667E1,9.325104351E0,-1.523386237E-1
7.299166692E1,9.254068640E0,-1.229665710E0
7.349159792E1,8.783216468E0,6.125185335E-1
7.399152854E1,8.310106942E0,1.247215328E0
7.449145854E1,8.680558642E0,-1.927495887E0
7.499138792E1,8.419868828E0,-1.118637086E0
7.599124804E1,8.856627752E0,-4.892037078E-1
7.649117804E1,8.922135963E0,-2.090117620E0
7.699110729E1,9.039156830E0,-1.440109069E0
7.749103729E1,9.166019575E0,-1.063902393E0
7.799121117E1,8.878141750E0,-9.535092518E-1
7.849068717E1,8.750591327E0,-1.128433751E0
7.899025808E1,8.698311830E0,-2.740419779E0
7.948978808E1,8.720580873E0,-2.993283389E0
7.998934208E1,8.828482275E0,-3.260702555E0
8.048892208E1,9.023191185E0,-3.353296785E0
8.098851192E1,8.995783191E0,-3.471977633E0
8.148808892E1,8.967295431E0,-3.869978297E0
8.198767854E1,9.089113717E0,-2.795436236E0
8.248725354E1,9.028233680E0,-2.960839439E0
8.298683646E1,8.921131232E0,-1.541117063E0
8.348635246E1,8.843007171E0,-2.818563222E0
8.398589158E1,8.684125708E0,-1.815432518E0
8.448650558E1,8.366710245E0,8.831965269E-1
8.498643517E1,8.601212050E0,-3.017130067E0
8.548636517E1,8.831556868E0,-2.892195454E0
8.598629521E1,9.052504642E0,-3.148404146E0
8.648622521E1,9.070271059E0,-2.870801770E0
8.698639454E1,9.081817548E0,-1.922595002E0
8.798539979E1,7.822519406E0,-2.388110560E0
8.848491079E1,8.286374864E0,-2.667854284E0
8.898552721E1,6.762538448E0,-2.922091805E0
8.948545721E1,5.359145363E0,-6.902072107E0
8.998538696E1,5.948166583E0,-4.168755225E0
9.048531696E1,4.826836891E0,-6.961084096E0
9.098524658E1,4.337786275E0,-3.296055129E0
9.148517658E1,4.047326766E0,-5.040990671E0
9.198510729E1,3.861936193E0,-5.489589580E0
9.248503729E1,3.480779924E0,-6.544875770E0
9.298496821E1,3.588838979E0,-9.733885967E0
9.348489821E1,3.427576033E0,-8.117597819E0
9.398503154E1,3.042630218E0,-4.411412336E0
9.448453554E1,2.988636824E0,-2.897725229E0
9.498405454E1,2.479063849E0,-1.816684037E0
9.548358454E1,2.575306646E0,-7.306255030E0
9.598307479E1,2.239024780E0,-2.780688497E0
9.648258679E1,2.678457938E0,-1.556261913E0
9.698205421E1,2.507299280E0,-5.427012299E0
9.748155221E1,2.999379119E0,1.226738857E0
9.798163121E1,3.295943395E0,-7.998348428E0
9.848156121E1,3.134814631E0,-4.715902954E0
9.898149033E1,3.524026192E0,-2.386271665E1
9.948142033E1,2.938780504E0,6.282337977E0
9.998135242E1,2.968269385E0,-1.213147602E1
1.004812824E2,3.522256230E0,-7.704081750E0
1.014811428E2,5.083942245E0,-2.494188605E0
1.019810734E2,4.775203673E0,-1.699185091E0
1.024810044E2,4.445897461E0,2.033379957E0
1.029809333E2,4.455142939E0,-4.316676631E0
1.034808643E2,4.941875541E0,3.325870240E0
1.039807952E2,5.368925274E0,-3.473364951E0
1.044807262E2,4.818459418E0,-1.022300737E1
1.049806570E2,5.193755642E0,-8.262552388E0
1.054805870E2,5.526849105E0,-4.517161563E0
1.059805178E2,5.630132545E0,-4.484952181E0
1.064804478E2,5.248643640E0,-7.447888738E0
1.069803784E2,4.849726264E0,-3.001236634E0
1.074803094E2,5.618533141E0,-2.647738056E0
1.079802408E2,6.241956026E0,-2.550247880E1
1.084801708E2,5.800298464E0,-2.154396745E0
1.089801019E2,9.510052914E0,-1.761027112E1
1.094800329E2,8.421345741E0,-7.441695205E0
1.099799638E2,7.419332296E0,-1.024655984E1
1.104798948E2,9.473664978E0,-1.232014214E1
1.109798259E2,9.690499526E0,3.315418355E0
1.114797569E2,9.229256695E0,-1.089691904E1
1.119796885E2,8.972622590E0,9.395976120E0
1.124796195E2,6.659590555E0,-1.173710388E1
1.129795503E2,8.738194433E0,1.605107876E0
1.139794155E2,8.677013205E0,-5.173430290E0
1.144793465E2,8.595465115E0,-7.948227492E0
1.149792790E2,9.190107311E0,-1.333211709E1
1.154792110E2,8.540581366E0,-8.095549768E0
1.159791421E2,8.551172140E0,-7.367044821E0
1.164790741E2,9.039199852E0,-4.785747994E0
1.169790065E2,8.628594657E0,1.197833539E0
1.174789385E2,8.453383257E0,4.652930208E0
1.179788699E2,8.875039253E0,4.529684219E0
1.184788029E2,8.882070877E0,8.588600129E0
1.189787348E2,9.350249150E0,3.897340078E0
1.194786678E2,9.427886999E0,5.063821230E0
1.199785997E2,8.985798474E0,5.872497089E0
1.204785327E2,9.080916783E0,2.043081725E0
1.209784660E2,9.588015324E0,1.745990565E0
1.214783980E2,9.556802846E0,-5.785601794E-1
1.219783314E2,9.245992440E0,-2.999298108E0
1.224782644E2,9.610963279E0,-5.820240459E0
1.229781970E2,9.954295886E0,4.873058346E0
1.234781300E2,1.002048516E1,-6.061162444E0
1.239780627E2,1.093203035E1,-7.408101207E-1
1.249779288E2,1.016670660E1,-6.058748745E-1
1.254778618E2,1.018785655E1,-7.464680154E0
1.259777955E2,1.014859890E1,-2.511210372E-2
1.264777295E2,1.048896222E1,2.896566989E0
1.269776623E2,1.082760377E1,-3.975481502E0
1.274775963E2,1.098787769E1,7.492088507E-2
1.279775288E2,1.144450355E1,-4.969384648E-1
1.284774628E2,1.091723595E1,-5.335630369E0
1.289773968E2,1.071777912E1,-1.946567718E-1
1.294773308E2,1.091255383E1,-2.732540247E0
1.299772648E2,1.053448059E1,2.447663194E0
1.304771988E2,1.151102564E1,-8.743082506E0
1.309771331E2,1.159646417E1,-1.513990805E-1
1.314770671E2,1.136146733E1,-3.586585207E0
1.319770017E2,1.187325769E1,-9.231395551E0
1.324769357E2,1.104666143E1,-7.598938427E0
1.329768701E2,1.101936029E1,-8.610942324E0
1.334768051E2,1.125515075E1,-8.597509763E0
1.339767412E2,1.198212185E1,-7.306082375E0
1.344766752E2,1.134775051E1,-7.797083306E0
1.349766099E2,1.241864575E1,-1.045461564E1
1.354765449E2,1.209182367E1,-5.239944485E0
1.359764797E2,1.141909465E1,-4.180762350E0
1.369763506E2,1.158559739E1,-9.194975381E0
1.374762856E2,1.144259812E1,-6.016741693E0
1.379762223E2,1.213216138E1,-7.326644112E0
1.384761573E2,1.206773037E1,-6.240798588E0
1.389760929E2,1.187534736E1,-6.663408103E0
1.394760279E2,1.184863656E1,-6.733866911E0
1.399759638E2,1.169054498E1,-6.571146355E0
1.404758998E2,1.172187753E1,-6.866926570E0
1.409758349E2,1.134999229E1,-6.522460952E0
1.414757709E2,1.147293203E1,-5.629328780E0
1.419757072E2,1.165973664E1,-7.741174446E0
1.424756432E2,1.201076980E1,-3.192707680E0
1.429755800E2,1.258020315E1,-5.375716412E0
1.434755160E2,1.252556079E1,3.937931766E-1
1.439754500E2,1.310169375E1,-3.216442213E0
1.444753860E2,1.359096792E1,-2.732005196E0
1.449753222E2,1.354185211E1,-3.244913117E0
1.454752582E2,1.334509747E1,-2.275732912E0
1.459751938E2,1.375438341E1,-5.112887855E0
1.464751298E2,1.364263198E1,-4.074080303E0
1.469750653E2,1.295772178E1,-6.924420741E0
1.474750013E2,1.354294265E1,-5.409855741E0
1.484748714E2,1.349899905E1,-5.107732189E0
1.489748083E2,1.273984650E1,-7.750530389E0
1.494747433E2,1.318729660E1,-6.678238514E0
1.499746787E2,1.338085020E1,-7.335190494E0
1.504746137E2,1.322462460E1,-9.102266152E0
1.509745503E2,1.309295509E1,-7.764817203E0
1.514744853E2,1.368222014E1,-7.305004426E0
1.519744210E2,1.356021280E1,-4.123694237E0
1.524743560E2,1.340980148E1,-6.883916003E0
1.529742922E2,1.353726643E1,-6.452239793E0
1.534742272E2,1.303608264E1,-4.049478376E0
1.539741624E2,1.286601193E1,-1.248188106E0
1.544740974E2,1.275215724E1,-2.126262899E0
1.549740339E2,1.335510352E1,-1.974669785E0
1.554739689E2,1.249100977E1,-2.298886942E0
1.559739041E2,1.295468950E1,-1.033443486E0
1.564738401E2,1.281255336E1,-7.477261393E-1
1.569737755E2,1.302785123E1,-6.838381292E-1
1.574737105E2,1.230841515E1,5.834483365E-1
1.579740640E2,1.225541574E1,1.955823684E0
1.584734920E2,1.210411637E1,1.655876997E0
1.589729302E2,1.188516553E1,1.223150693E0
1.594723752E2,1.228458347E1,7.331935077E-1
1.599718365E2,1.258057966E1,1.241497342E0
1.609713161E2,1.359571289E1,8.690202994E-1
1.614712511E2,1.351918962E1,1.702973901E-1
1.619711859E2,1.374289718E1,-7.416445215E-2
1.624711219E2,1.322874239E1,7.919862331E-1
1.629710575E2,1.368225931E1,1.652197396E0
1.634709925E2,1.351258281E1,2.038429807E0
1.639709277E2,1.387160384E1,9.581930888E-1
1.644708627E2,1.347900928E1,-3.122457400E-1
1.649707982E2,1.328201632E1,-1.680111345E-1
1.654707342E2,1.210853898E1,3.843198265E0
1.659706687E2,1.030738529E1,4.241165468E-1
1.664706037E2,1.011310038E1,1.483936254E0
1.669705400E2,8.283442230E0,2.429789406E0
1.674704750E2,8.379816167E0,2.231961489E0
1.679704110E2,9.158983503E0,1.177639361E0
1.684703460E2,8.904486361E0,-1.759274547E-1
1.689702853E2,9.125191803E0,-1.061756134E-1
1.694697773E2,9.129662715E0,1.501778957E-1
1.699692466E2,9.056203502E0,1.416504235E0
1.704687246E2,8.972660423E0,2.050272427E0
1.709681765E2,8.910034435E0,1.690708319E0
1.714676485E2,8.835179646E0,1.465719121E0
1.719671060E2,8.717302992E0,1.478197597E0
1.724665580E2,8.716542656E0,1.897134481E0
1.734654845E2,8.761830483E0,-2.838121951E-1
1.739649383E2,8.879092300E0,-1.640167289E0
1.744644243E2,8.985162485E0,-1.012227570E0
1.749638834E2,9.033177949E0,-1.464929709E-1
1.754633434E2,8.911539943E0,-2.400168226E-1
1.759627987E2,8.999642805E0,3.164231788E-1
1.764622587E2,8.867972622E0,1.026819518E0
1.769616877E2,8.754054033E0,2.233809260E0
1.774611497E2,8.779195372E0,2.600463706E0
1.779606159E2,8.742556534E0,2.296402855E0
1.784601189E2,8.844384585E0,5.100719879E-1
1.789595879E2,8.972326753E0,3.909947006E-1
1.794590535E2,9.103907232E0,-6.707795512E-2
1.799585545E2,9.072198364E0,6.553244582E-1
1.804580659E2,8.989574588E0,1.548005080E0
1.809575229E2,8.809331665E0,2.909184074E0
1.814569986E2,8.699388024E0,2.795254952E0
1.819564576E2,8.705224346E0,1.774466757E0
1.824559387E2,8.755212180E0,6.019945241E-1
1.829554177E2,8.838473947E0,-6.077379023E-1
1.834549258E2,9.007485441E0,-1.007554268E0
1.839543978E2,9.020400167E0,-3.771626821E-1
1.844538792E2,8.930420282E0,4.668273008E-1
1.854528458E2,8.663264685E0,1.351258158E0
1.859530188E2,8.619344771E0,1.270156126E0
1.864529537E2,8.784853425E0,6.532938956E-1
1.869528897E2,8.972601324E0,8.950852074E-1
1.874528257E2,9.062147119E0,-2.131195752E-1
1.879533187E2,9.059895096E0,4.491052799E-1
1.884527897E2,8.930245564E0,1.894184438E0
1.889522587E2,8.834634813E0,2.851500271E0
1.894517320E2,8.774800923E0,2.403739542E0
1.899512190E2,8.841794615E0,1.758076741E0
1.904507028E2,8.922784850E0,1.033267406E0
1.909502138E2,8.938458555E0,8.290811724E-1
1.914505348E2,9.029124991E0,-6.797866264E-1
1.919504698E2,8.888124695E0,6.297873406E-1
1.924504065E2,8.790264472E0,1.636411921E0
1.929503425E2,8.718021702E0,1.712671853E0
1.934506937E2,8.887211509E0,1.280234890E0
1.939501757E2,8.807364953E0,5.420332732E-1
1.944507927E2,7.931235563E0,1.817584750E0
1.949507277E2,6.617473021E0,2.788250003E0
1.954506636E2,5.043181889E0,3.516211593E0
1.959505996E2,4.410802225E0,7.642025851E-1
1.964505363E2,9.728213287E-1,1.919520520E0
1.969504723E2,2.187488445E-1,-1.121427057E2
1.974504091E2,3.760904358E-1,-7.046334506E1
1.979503451E2,3.585801235E-1,-7.956978003E1
1.984502803E2,4.142504778E-1,-1.167289090E2
1.994501540E2,1.557586131E-1,-1.662777029E2
1.999500900E2,2.123069491E0,1.050614368E1
2.004500259E2,2.591045282E0,-1.128259987E0
2.009499629E2,2.675047029E0,-5.489440136E0
2.014498994E2,2.591695139E0,-2.107377699E0
2.019498364E2,2.079491441E0,-6.230639719E0
2.024498967E2,2.105813953E0,9.029694583E-1
2.029498657E2,2.091694221E0,4.692151084E0
2.034498022E2,2.297347714E0,7.789796650E0
2.039497392E2,2.800991935E0,-7.098337162E0
2.044496752E2,2.952589967E0,-4.460726603E0
2.049496122E2,3.226603747E0,-4.429888686E0
2.054495485E2,3.502480375E0,3.741103743E0
2.059494855E2,3.846525773E0,6.878137321E0
2.064494213E2,3.879924458E0,-5.629041656E0
2.069493583E2,4.095760461E0,1.171907836E0
2.074492944E2,3.963833350E0,-6.347186713E0
2.079492314E2,4.470664585E0,-4.852356460E0
2.084491668E2,4.701505375E0,-4.133895854E0
2.089491038E2,5.090716987E0,-4.011756672E0
2.094490415E2,4.742189749E0,1.048170278E0
2.099489785E2,5.071186188E0,-1.119999725E0
2.104489143E2,4.805865511E0,-3.887807305E0
2.109488513E2,5.394408428E0,-6.884279196E0
2.114487888E2,5.376439450E0,-8.554807378E0
2.119487258E2,5.363652397E0,-8.502869544E0
2.124486629E2,5.141526910E0,-4.669854647E0
2.129485999E2,5.513568486E0,-4.576488620E0
2.134485379E2,5.517762064E0,-2.263260876E0
2.139484749E2,5.630112317E0,5.728459822E0
2.149483505E2,5.757573682E0,3.789063227E0
2.154482869E2,5.768733063E0,1.370451018E0
2.159482249E2,5.692982894E0,-3.307650944E0
2.164481620E2,5.897693715E0,-1.731571402E0
2.169480990E2,5.893989390E0,-7.911648841E0
2.174480367E2,6.345378265E0,-2.045347000E1
2.179479737E2,6.922124947E0,-2.266573736E1
2.184479123E2,8.015754366E0,-1.470456762E1
2.189478493E2,9.169955109E0,-1.020841304E1
2.194477859E2,8.798988224E0,-5.444746891E0
2.199477239E2,9.315177695E0,-5.692316265E0
2.204476613E2,9.158969820E0,-9.453173473E0
2.209475993E2,9.227785199E0,-8.485069167E0
2.214475353E2,9.556415026E0,5.366507007E-1
2.219474733E2,9.126708184E0,-5.358593975E0
2.224474108E2,9.044040790E0,-4.599180235E0
2.229473488E2,9.353682209E0,-2.744055118E0
2.234472866E2,9.238430326E0,-8.604767924E0
2.239472236E2,8.986905600E0,4.433278155E0
2.244471623E2,9.502176394E0,-7.858020465E0
2.249470993E2,9.147485420E0,-6.774507637E0
2.254470365E2,9.521265445E0,-7.731385534E0
2.259469745E2,9.163941103E0,7.347367289E-1
2.264469118E2,9.371704914E0,-1.561403082E1
2.269468498E2,9.347193543E0,-9.747129678E-1
2.274467880E2,9.928158110E0,-6.971043743E-1
2.279467250E2,9.356424761E0,-1.243726145E0
2.284466628E2,9.566566590E0,-8.910214433E0
2.289466008E2,9.126305688E0,-2.241472456E0
2.294465382E2,8.683570691E0,-9.304997330E0
2.304464139E2,1.184197317E1,-1.431989364E0
2.309463519E2,1.133074273E1,-4.899472027E0
2.314462898E2,1.147143160E1,-3.552674464E0
2.319462268E2,1.134541644E1,-2.812516790E0
2.324461653E2,1.132110795E1,-8.480091550E0
2.329461033E2,1.189980749E1,-7.917640282E0
2.334460400E2,1.198972756E1,-4.331928985E0
2.339459780E2,1.165789149E1,-4.453162616E0
2.344459174E2,1.104217064E1,-2.200152849E0
2.349458554E2,1.097129824E1,-6.842222408E0
2.354457927E2,1.141589888E1,1.498986715E0
2.359457307E2,1.219387956E1,-6.037763344E0
2.364456687E2,1.210153592E1,-2.872103511E0
2.369456067E2,1.220885945E1,-4.903338542E0
2.374455443E2,1.208021174E1,-7.512235286E0
2.379454823E2,1.142362648E1,-1.404926103E0
2.384454208E2,1.151773484E1,-6.024675085E0
2.389453598E2,1.149561405E1,-6.908072726E-1
2.394452977E2,1.177492321E1,-4.642298691E0
2.399452357E2,1.197206794E1,-2.973405339E0
2.404451746E2,1.199909638E1,-4.814752988E0
2.409451136E2,1.202185217E1,3.892374562E-1
2.414450509E2,1.226661536E1,-6.149696707E0
2.419449889E2,1.224439552E1,-1.019754625E0
2.424449277E2,1.073874829E1,-1.571169078E0
2.429448657E2,1.206943934E1,-2.019501124E0
2.434448041E2,1.213823743E1,-4.422444318E0
2.439447421E2,1.242569856E1,-1.820774828E0
2.444446825E2,1.266233430E1,-6.284238423E0
2.454445593E2,1.167890564E1,-3.652499574E0
2.459444973E2,1.080724567E1,-5.235953599E0
2.464444360E2,1.074013953E1,-2.595103900E0
2.469443740E2,9.944848554E0,-8.209199419E0
2.474443130E2,1.077322544E1,-6.418491182E0
2.479442510E2,1.070185661E1,-4.881171733E0
2.484441897E2,1.003123486E1,-5.633503334E0
2.489441277E2,9.463021123E0,-4.022533832E0
2.494440676E2,1.013684852E1,-5.053995036E0
2.499440056E2,1.005768539E1,-2.958846950E0
2.504439443E2,1.046026625E1,-2.759634599E0
2.509438833E2,9.740110100E0,-7.180454294E0
2.514438207E2,1.045252466E1,-1.658086143E0
2.519437597E2,1.033971286E1,-6.338563423E0
2.524436990E2,9.876681628E0,-1.940522350E0
2.529436370E2,9.970324012E0,-3.715553858E0
2.534435759E2,9.877165953E0,-1.346557539E0
2.539435149E2,1.028149179E1,-5.332093128E0
2.544434528E2,1.078365159E1,-2.895651879E0
2.549433918E2,1.072662247E1,-2.906162423E0
2.554433302E2,1.038658433E1,-1.822032218E0
2.559432682E2,1.014292166E1,2.784464456E-1
2.564432085E2,1.083689908E1,-1.548412751E0
2.569431475E2,1.104434991E1,-1.015030516E0
2.574430863E2,1.087474854E1,-2.666747302E0
2.579430253E2,1.079901550E1,-1.031862744E0
2.584429628E2,1.093141073E1,-1.528454153E0
2.589429018E2,1.052092552E1,3.597126239E-1
2.594428402E2,1.075219126E1,-2.143836053E0
2.599427792E2,1.084408823E1,-1.837761908E0
2.604427187E2,1.122396277E1,-2.728043358E0
2.614425970E2,1.104899311E1,-2.325828810E0
2.619425350E2,1.071922958E1,-1.444606101E0
2.624424736E2,1.076492701E1,1.126113289E-1
2.629424126E2,1.104941840E1,-1.197133486E0
2.634423521E2,1.107250292E1,-1.803456215E0
2.639422911E2,1.119159582E1,-2.242090191E0
2.644422303E2,1.143232860E1,-2.363956500E0
2.649427603E2,1.176285234E1,-3.027079405E0
2.654422723E2,1.161787378E1,-3.038158600E0
2.659417693E2,1.258308472E1,-2.164594323E0
2.664413067E2,1.180770376E1,-1.641550612E0
2.669412457E2,1.266272653E1,-1.045794306E0
2.674411845E2,1.254608380E1,-1.023102385E0
2.679411235E2,1.238991102E1,-2.446257654E-1
2.684410628E2,1.274158668E1,-2.454202490E0
2.689411548E2,1.347742219E1,-2.525123534E0
2.694410933E2,1.352000521E1,-1.923066447E0
2.699410323E2,1.371065814E1,-2.698411333E0
2.704409727E2,1.294483053E1,-2.472769926E0
2.709409117E2,1.309459356E1,-1.588330129E0
2.714408505E2,1.233190705E1,-1.551158694E0
2.719407895E2,1.231664801E1,-1.580056607E0
2.724407287E2,1.040695280E1,-2.338998111E0
2.729406687E2,1.204654777E1,-2.093923235E0
2.734406079E2,7.507058213E0,-9.947173949E-2
2.739405469E2,9.799500178E0,-3.155333045E0
2.744404873E2,8.773967548E0,-3.139684541E0
2.749404263E2,8.869430981E0,-1.454999951E0
2.754403652E2,9.201405638E0,-1.666794598E0
2.759403052E2,8.621050269E0,-5.005671035E-1
2.769401855E2,8.639736544E0,-1.175703006E0
2.774401239E2,8.827527762E0,-2.076874442E0
2.779400639E2,9.060734927E0,-6.901420082E-1
2.784400043E2,9.077502620E0,-6.002248347E-1
2.789404573E2,8.975614426E0,-1.196455965E0
2.794399513E2,8.899303618E0,-1.000373431E0
2.799394593E2,8.637609237E0,-6.210998907E-1
2.804389492E2,8.557521934E0,6.587478031E-1
2.809384672E2,8.554110470E0,-2.983246066E0
2.814379796E2,8.567047440E0,-2.482606139E0
2.819375016E2,8.762745200E0,-4.826602476E0
2.824370157E2,8.904524884E0,-3.731768082E0
2.829365297E2,9.149518896E0,-5.893600335E0
2.834360810E2,9.182217017E0,-5.012147077E0
2.839356300E2,9.011722837E0,-3.170430435E0
2.844351864E2,8.663059198E0,-3.651974012E0
2.849347354E2,8.371937614E0,-4.642783742E0
2.854342465E2,8.340972262E0,-4.681930421E0
2.859337765E2,8.528307685E0,-4.744311466E0
2.864333026E2,8.742849806E0,-5.283866354E0
2.869328206E2,8.967258504E0,-4.453986195E0
2.874323479E2,9.074550106E0,-4.765036721E0
2.879318769E2,9.083818385E0,-4.337805346E0
2.884313835E2,8.849965684E0,-3.076100397E0
2.889309335E2,8.594920211E0,-2.443169548E0
2.894304270E2,8.500494576E0,-3.505352042E0
