"t (s)","Inclination (deg)","Rotation (deg)"
2.861187610E2,6.816210252E-1,-4.521064530E1
2.866187435E2,4.797995670E0,-3.619213517E0
2.871187275E2,5.706651010E0,-2.442042419E0
2.876187117E2,5.575366744E0,-5.251703916E0
2.881186957E2,5.613615212E0,-3.301517596E0
2.886186799E2,5.513437473E0,-3.804998802E0
2.891186639E2,5.672357888E0,-4.348183601E0
2.896186480E2,5.656270873E0,-3.549027585E0
2.901186320E2,6.680052585E0,-1.549783549E0
2.906186153E2,6.597254380E0,-3.002007339E0
2.911185993E2,6.729010523E0,-2.202309354E0
2.916185831E2,6.685268792E0,-2.832990868E0
2.921185671E2,6.831123029E0,-2.971137670E0
2.926185511E2,6.729024143E0,-2.902886776E0
2.931185351E2,6.777696530E0,-1.926447493E0
2.936185187E2,6.810969424E0,-3.479156139E0
2.941185027E2,6.813100990E0,-1.483858636E0
2.946184861E2,6.393598319E0,-7.711368428E-1
2.951184701E2,6.614280082E0,-1.024395030E0
2.956184544E2,6.388568532E0,-4.055229204E0
2.961184374E2,6.231414331E0,-3.102058118E0
2.966184203E2,6.342975319E0,-1.303208777E0
2.971184033E2,6.532479928E0,-9.666624767E-1
2.981183713E2,5.896532232E0,-1.471853466E0
2.986183555E2,6.199212390E0,-4.865380168E0
2.991183385E2,5.956513661E0,1.255832459E0
2.996183220E2,5.616764687E0,-6.491846713E0
3.001183060E2,5.744322955E0,-5.106373158E0
3.006182897E2,5.346528922E0,-1.781113063E-1
3.011182727E2,5.113661072E0,-7.112794553E0
3.016182578E2,5.145062939E0,-3.828931855E0
3.021182408E2,5.212288679E0,-7.580526306E0
3.026182251E2,4.484273867E0,-8.906175501E0
3.031182081E2,4.723047818E0,-8.209536144E0
3.036181910E2,4.626614057E0,-6.382785401E0
3.041181750E2,4.184245669E0,-6.937069817E0
3.046181581E2,4.492223566E0,4.713841740E0
3.051181411E2,4.142338538E0,-4.966099433E0
3.056181251E2,4.316941094E0,4.998072492E0
3.061181081E2,4.271125188E0,2.179556668E0
3.066180897E2,3.653015923E0,-3.919408212E0
3.071180727E2,1.365246105E0,-1.325284954E1
3.076180573E2,9.056731139E-1,-1.667014297E2
3.081180403E2,1.019762737E0,-1.707253983E2
3.086180226E2,1.179453110E0,-1.098552144E2
3.091180046E2,6.105141662E-1,-7.050077533E1
3.096179880E2,9.225421750E-1,-4.133655784E1
3.101179710E2,1.764931983E0,-2.467546116E1
3.106179535E2,2.308088139E0,-3.202863919E1
3.111179355E2,2.152114719E0,-2.431870586E1
3.116179191E2,2.432428870E0,-3.043176763E1
3.121179011E2,2.863882165E0,-3.896755166E1
3.126178840E2,2.071395926E0,-2.762456172E1
3.136178481E2,2.864337979E0,-4.181877010E1
3.141178301E2,2.131206956E0,-2.802177274E1
3.146178128E2,2.345413439E0,-2.619436368E1
3.151177948E2,2.709746611E0,-3.213908842E1
3.156177761E2,2.881405808E0,-3.420276775E1
3.161177581E2,3.092393399E0,-3.694451415E1
3.166177406E2,2.999258679E0,-3.170736310E1
3.171177226E2,2.524422999E0,-3.241177424E1
3.176177038E2,2.912007532E0,-3.198861644E1
3.181176858E2,2.951677892E0,-4.077825238E1
3.186176668E2,2.810424277E0,-3.616641846E1
3.191176478E2,2.558644706E0,-1.584229092E1
3.196176311E2,2.418676487E0,-3.416954309E1
3.201176131E2,2.585121307E0,-3.120194880E1
3.206175932E2,2.154043866E0,-2.848392983E1
3.211175752E2,2.356654737E0,-1.817533222E1
3.216175576E2,2.447067376E0,-1.227015328E1
3.221175386E2,2.029964960E0,-1.392910417E1
3.226175197E2,2.265207597E0,-1.331994787E1
3.231175007E2,2.309042886E0,-2.060056407E1
3.236174816E2,2.309100683E0,3.894050111E0
3.241174626E2,2.432167531E0,-2.031647195E1
3.246174449E2,2.387456407E0,-9.073753979E0
3.251174259E2,2.468101951E0,-3.918248864E0
3.256174062E2,2.324467493E0,-1.362763096E1
3.266173691E2,2.294866529E0,-1.285599025E1
3.271173511E2,2.290250041E0,-1.028690228E1
3.276173319E2,2.670400262E0,-1.590149505E1
3.281173139E2,2.724195145E0,-1.959075419E1
3.286172958E2,2.189269148E0,-5.256346064E-1
3.291172768E2,2.699614717E0,-1.042580853E1
3.296172577E2,2.409475191E0,-1.904757212E1
3.301172397E2,1.905379157E0,3.632950739E0
3.306172225E2,2.207063094E0,7.376210709E0
3.311172055E2,1.510465482E0,9.295075115E0
3.316171880E2,3.419646101E-1,-1.321975485E2
3.321171700E2,2.237109890E0,-1.791482476E2
3.326171520E2,2.060893461E0,-1.564236687E2
3.331171340E2,2.345975987E0,1.616906561E2
3.336171155E2,2.169172503E0,-1.632426312E2
3.341170985E2,1.983466499E0,1.796308652E2
3.346170801E2,2.865723463E0,-1.509241569E2
3.351170621E2,2.408031353E0,-1.705956936E2
3.356170456E2,3.247412598E0,-1.394565799E2
3.361170276E2,2.694423487E0,-1.499506351E2
3.366170087E2,2.882955575E0,-1.425703317E2
3.371169917E2,2.698662401E0,-1.583330955E2
3.376169743E2,2.506784791E0,-1.647431368E2
3.381169573E2,2.668607348E0,-1.689653318E2
3.391169240E2,2.171986553E0,-1.662141979E2
3.396169061E2,2.313125140E0,-1.677727708E2
3.401168901E2,1.934060974E0,-1.791291501E2
3.406168722E2,2.281577771E0,-1.744687962E2
3.411168552E2,2.384932151E0,-1.746727816E2
3.416168385E2,2.321116417E0,1.507714998E2
3.421168225E2,3.095053752E0,-1.446501137E2
3.426168058E2,2.069186005E0,1.677496974E2
3.431167898E2,2.622484547E0,1.729903132E2
3.436167734E2,2.859310954E0,-1.517683995E2
3.441167574E2,2.536765373E0,1.778683867E2
3.446167420E2,2.927816288E0,-1.730972281E2
3.451167260E2,2.797367703E0,-1.510500423E2
3.456167098E2,2.289630023E0,1.499820784E2
3.461166948E2,2.590584039E0,-1.520173254E2
3.466166797E2,2.257071270E0,1.737673691E2
3.471166637E2,2.055894596E0,-1.664869087E2
3.476166488E2,2.024391916E0,-1.634422798E2
3.481166338E2,1.822543861E0,-1.690503449E2
3.486166184E2,1.715037180E0,-1.664801146E2
3.491166024E2,2.224522386E0,-1.683075676E2
3.496165885E2,2.347329104E0,-1.662525168E2
3.501165735E2,2.667579799E0,-1.677296463E2
3.506165576E2,2.467788610E0,-1.757266338E2
3.511165426E2,2.440474735E0,-1.675771535E2
3.516165295E2,2.370908987E0,-1.768639333E2
3.526165007E2,3.877973050E0,-1.760385818E2
3.531164857E2,3.658199349E0,1.790930554E2
3.536164717E2,3.356248944E0,-1.725775271E2
3.541164577E2,3.342515193E0,-1.769794339E2
3.546164433E2,3.369653610E0,-1.754404164E2
3.551164293E2,3.066496178E0,-1.765382797E2
3.556164155E2,2.746804628E0,-1.750030381E2
3.561164025E2,3.288290486E0,-1.773412573E2
3.566163887E2,4.381938069E0,-1.767407153E2
3.571163757E2,4.736151195E0,-1.741144519E2
3.576163631E2,4.998459146E0,-1.771699999E2
3.581163491E2,5.069444047E0,-1.778844425E2
3.586163365E2,5.335321603E0,-1.771983388E2
3.591163225E2,5.340592239E0,-1.767305834E2
3.596163080E2,5.498975689E0,-1.759975696E2
3.601162950E2,5.332107179E0,-1.765894944E2
3.606162845E2,4.347791619E0,-1.772908274E2
3.611162745E2,4.128973119E0,-1.754641652E2
3.616162656E2,4.271564664E0,-1.785284396E2
3.621162596E2,4.298526653E0,-1.774421760E2
3.626162550E2,3.112922209E0,-1.729028580E2
3.636162473E2,4.374070627E-1,-3.509581679E1
3.641162453E2,3.184454222E-1,-5.233437880E1
3.646162433E2,3.739260918E-1,-4.413919329E1
3.651162403E2,3.584816107E-1,-3.760297293E1
3.656162380E2,3.316959642E-1,-3.305582281E1
3.661162360E2,3.778788177E-1,-3.788671737E1
3.666162318E2,3.932413605E-1,-4.363390488E1
3.671162278E2,4.204808920E-1,-4.253261464E1
3.676162255E2,4.477148906E-1,-5.190640708E1
3.681162225E2,3.919406672E-1,-4.846272005E1
3.686162203E2,3.001375856E-1,-3.926567207E1
3.691162173E2,3.433739929E-1,-4.133889897E1
3.696162132E2,4.266211948E-1,-4.180150372E1
3.701162102E2,3.884050989E-1,-4.260639303E1
3.706162078E2,3.776456888E-1,-3.791006985E1
3.711162038E2,3.651336078E-1,-4.204922089E1
3.716161991E2,4.534425652E-1,-5.023747606E1
3.721161941E2,2.746719932E-1,-1.412548916E1
3.726161895E2,4.604290785E-1,-5.664481366E1
3.731161835E2,2.582173602E-1,-3.592619527E1
3.736161770E2,3.111125704E-1,-3.260829309E1
3.741161700E2,3.147106350E-1,-2.512395188E1
3.746161642E2,3.164633292E-1,-4.273652292E1
3.751161562E2,3.401312813E-1,-4.415747574E1
3.761161419E2,3.322282253E-1,-4.446050766E1
3.766161333E2,3.167636982E-1,-4.183271274E1
3.771161253E2,3.498950772E-1,-4.028734831E1
3.776161172E2,3.237945128E-1,-3.934448835E1
3.781161082E2,2.816482882E-1,-3.722911413E1
3.786160996E2,3.560084964E-1,-3.712606187E1
3.791160906E2,3.486940837E-1,-4.705273344E1
3.796160812E2,2.707730373E-1,-4.446949868E1
3.801160712E2,3.272955206E-1,-3.810519471E1
3.806160621E2,3.479752210E-1,-4.427998322E1
3.811160521E2,3.267394214E-1,-4.357611512E1
3.816160422E2,3.344157511E-1,-4.703394857E1
3.821160322E2,2.822399646E-1,-4.093248043E1
3.826160225E2,3.260153636E-1,-3.123049473E1
3.831160125E2,3.190382669E-1,-5.106771063E1
3.836160027E2,2.376374205E-1,-4.861388075E1
3.841159927E2,3.300461005E-1,-4.228402001E1
3.846159812E2,3.445510831E-1,-3.475097921E1
3.851159702E2,3.483335073E-1,-4.088509090E1
3.856159593E2,3.569052672E-1,-3.967848940E1
3.861159493E2,3.605699057E-1,-3.380691803E1
3.866159373E2,3.479569764E-1,-4.160941987E1
3.871159263E2,3.178474655E-1,-3.913249393E1
3.881159041E2,3.537703655E-1,-3.881623160E1
3.886158931E2,3.121716833E-1,-3.670758709E1
3.891158811E2,3.317487711E-1,-3.894580810E1
3.896158686E2,3.777078635E-1,-4.319525745E1
3.901158566E2,3.098328713E-1,-4.037076505E1
3.906158442E2,2.244032058E0,-7.417712548E0
3.911158322E2,4.421683090E0,-3.230641129E0
3.916158207E2,5.869815858E0,3.052722343E-1
3.921158078E2,5.829802883E0,-1.602442969E0
3.926157960E2,5.769560173E0,-2.389573607E0
3.931157840E2,5.596091174E0,-2.119783613E0
3.936157717E2,5.611395097E0,-1.574499251E0
3.941157637E2,5.623465726E0,-2.895065647E0
3.946157570E2,5.714378421E0,-2.588176519E0
3.951157520E2,5.885435979E0,-1.982690229E0
3.956157467E2,5.711072863E0,-2.172949549E0
3.961157437E2,5.655967963E0,-4.187287791E0
3.966157423E2,5.755638322E0,-2.784787136E0
3.971157423E2,5.752109867E0,-2.078405725E0
3.976157428E2,5.750257779E0,-2.625603825E0
3.981157428E2,5.598198946E0,-3.864862669E0
3.991157421E2,5.716520412E0,-3.316250713E0
3.996157408E2,5.445046095E0,-2.474661598E0
4.001157398E2,5.624044867E0,6.754140857E-1
4.006157393E2,5.575295649E0,-1.184946599E0
4.011157383E2,5.472314222E0,-1.551362450E0
4.016157388E2,5.665493729E0,-2.961391202E0
4.021157378E2,5.763510653E0,-6.021369877E0
4.026157372E2,5.518798235E0,1.437518519E0
4.031157372E2,5.538416375E0,-6.199716928E0
4.036157377E2,5.599345013E0,8.071820608E-1
4.041157377E2,5.906549635E0,-4.659522119E0
4.046157381E2,5.844806685E0,-2.940810799E0
4.051157391E2,5.534928838E0,-3.861902532E0
4.056157411E2,5.215023803E0,-3.787126963E0
4.061157421E2,5.369374952E0,-4.070581388E0
4.066157432E2,4.925442574E0,-8.847246083E0
4.071157442E2,5.139551770E0,4.723724543E0
4.076157466E2,5.128761702E0,-1.012467165E1
4.081157486E2,4.975000064E0,1.563617825E0
4.086157511E2,4.963555994E0,1.963886379E0
4.091157521E2,4.354379263E0,-2.696147385E0
4.096157534E2,4.575177618E0,3.063735599E0
4.101157554E2,4.407394560E0,1.382264424E0
4.111157591E2,4.266789603E0,4.185793106E0
4.116157612E2,2.851403579E0,2.311673296E1
4.121157632E2,1.499371355E0,8.725081383E1
4.126157656E2,7.754956639E-1,1.405130532E2
4.131157696E2,2.182016118E0,1.350000000E2
4.136157748E2,1.908629938E0,1.513012021E2
4.141157808E2,4.625802668E-1,-1.783999753E2
4.146157861E2,2.087161749E-1,7.971642934E1
4.151157911E2,6.163778942E-1,-6.900359488E1
4.156157946E2,1.051416529E0,-5.205334923E1
4.161157996E2,1.344222287E0,-4.907036637E1
4.166158053E2,1.721792779E0,-7.785608486E1
4.171158103E2,1.273009285E0,-8.036169603E1
4.176158141E2,1.584071181E0,-8.254361324E1
4.181158171E2,2.028427252E0,-9.128140243E1
4.186158200E2,5.725576560E-1,-9.200496953E1
4.191158220E2,7.689482619E-1,-1.164762665E2
4.196158225E2,2.613796565E0,-1.318147242E2
4.201158235E2,3.599916414E0,-1.549058000E2
4.206158240E2,3.875227911E0,-1.673806777E2
4.211158240E2,3.663141529E0,-1.683137588E2
4.216158227E2,3.414525464E0,-1.677187481E2
4.221158217E2,3.242421468E0,-1.745228431E2
4.226158204E2,2.406377059E0,1.701279127E2
4.236158162E2,2.155887926E0,-1.721998121E2
4.241158142E2,2.144939292E0,-1.638079034E2
4.246158110E2,2.041429905E0,-1.669943379E2
4.251158080E2,2.327715957E0,-1.579479155E2
4.256158061E2,2.177167961E0,-1.750584937E2
4.261158031E2,2.185257012E0,-1.751825667E2
4.266157987E2,2.243928747E0,-1.676650568E2
4.271157947E2,1.674080605E0,-1.719765936E2
4.276157905E2,1.608144450E0,-1.648389539E2
4.281157865E2,1.893998624E0,-1.572305435E2
4.286157821E2,2.687055959E0,-1.363057711E2
4.291157781E2,3.190285527E0,-1.270670561E2
4.296157720E2,2.819466049E0,-1.359316603E2
4.301157670E2,2.507411316E0,-1.379255929E2
4.306157626E2,2.394303341E0,-1.317945460E2
4.311157566E2,2.418886281E0,-1.301000580E2
4.316157521E2,2.698900934E0,-1.458158839E2
4.321157461E2,2.017434825E0,-1.363223824E2
4.326157390E2,3.566296020E0,-1.262301451E2
4.331157340E2,1.498274844E0,-1.748509168E2
4.336157287E2,3.754333989E0,-1.125877089E2
4.341157227E2,1.849240080E0,-1.730083202E2
4.346157168E2,3.180708155E0,-1.267752722E2
4.351157108E2,2.160652794E0,-1.296113083E2
4.361156981E2,2.013239154E0,-1.722896789E2
4.366156917E2,1.959947364E0,-1.573546022E2
4.371156858E2,2.006596527E0,-1.773608335E2
4.376156802E2,2.717125245E0,-1.736371217E2
4.381156742E2,1.976800766E0,-1.733967544E2
4.386156669E2,1.784402730E0,-1.595991486E2
4.391156599E2,1.538316218E0,-1.644882099E2
4.396156518E2,1.902606919E0,-1.612927834E2
4.401156458E2,1.766554184E0,-1.651932276E2
4.406156396E2,2.020552855E0,-1.593825069E2
4.411156336E2,3.309683796E0,-1.714616003E2
4.416156270E2,3.102031054E0,-1.654603124E2
4.421156220E2,3.077918799E0,-1.735557504E2
4.426156163E2,3.197805750E0,-1.692680439E2
4.431156103E2,2.966789822E0,-1.651938986E2
4.436156050E2,1.699220551E0,-1.750571485E2
4.441155990E2,1.818201285E0,-1.610254589E2
4.446155941E2,1.632068157E0,-1.496959052E2
4.451155881E2,1.748527182E0,-1.602482446E2
4.456155821E2,2.018016258E0,-1.628673691E2
4.461155761E2,2.040970865E0,-1.671668640E2
4.471155631E2,1.973364570E0,-1.700680508E2
4.476155567E2,2.042395191E0,-1.646905931E2
4.481155497E2,1.666258569E0,-1.695337195E2
4.486155436E2,1.813726243E0,-1.592519499E2
4.491155366E2,1.720910977E0,-1.602887098E2
4.496155287E2,1.673508665E0,-1.665277597E2
4.501155217E2,1.918815726E0,-1.691114672E2
4.506155147E2,1.984674219E0,-1.653717151E2
4.511155067E2,2.354949533E0,-1.651863640E2
4.516155000E2,2.382867503E0,-1.693398973E2
4.521154920E2,2.268290386E0,-1.669620278E2
4.526154851E2,1.903134666E0,-1.642993627E2
4.531154771E2,1.805593871E0,-1.638676006E2
4.536154686E2,2.122854121E0,-1.646408963E2
4.541154606E2,1.993903324E0,-1.695493399E2
4.546154529E2,2.541585959E0,-1.692948013E2
4.551154449E2,2.677248749E0,-1.708454826E2
4.556154362E2,2.871904607E0,-1.693252038E2
4.561154292E2,2.887264733E0,-1.714570608E2
4.566154212E2,2.830530615E0,-1.711353766E2
4.571154132E2,2.396828804E0,-1.686402379E2
4.576154062E2,2.275357982E0,-1.687556683E2
4.581153982E2,2.132699197E0,-1.668989976E2
4.591153833E2,2.966239310E0,-1.719934163E2
4.596153769E2,3.024297934E0,-1.662993596E2
4.601153699E2,2.946892901E0,-1.696318126E2
4.606153617E2,3.004919060E0,-1.692172740E2
4.611153547E2,2.274063310E0,-1.674375200E2
4.616153481E2,4.801561183E-1,-1.343294688E2
4.621153401E2,6.453331270E-1,-4.815832615E1
4.626153324E2,5.428389632E-1,-7.056512370E1
4.631153244E2,4.489196169E-1,-6.005961838E1
4.636153166E2,5.826777799E-1,-5.814200111E1
4.641153096E2,8.417655275E-1,-7.160304572E1
4.646153042E2,5.308608146E-1,-6.475332720E1
4.651152992E2,5.745148030E-1,-5.862882709E1
4.656152951E2,4.739886514E-1,-1.820001171E0
4.661152911E2,5.863826339E-1,-6.509803225E1
4.666152874E2,5.923277644E-1,-5.880154624E1
4.671152844E2,5.774225510E-1,-5.589721577E1
4.676152826E2,5.337213159E-1,-6.318086721E1
4.681152796E2,5.376092584E-1,-6.108222683E1
4.686152768E2,5.628838556E-1,-6.811492267E1
4.691152738E2,5.502178852E-1,-6.725995901E1
4.696152717E2,6.078344996E-1,-6.798214769E1
4.701152687E2,5.945453916E-1,-6.408040081E1
4.706152662E2,5.832450705E-1,-6.397765310E1
4.711152642E2,5.688147366E-1,-6.689476301E1
4.716152622E2,5.435042396E-1,-5.969002165E1
4.726152580E2,5.613179961E-1,-6.299205281E1
4.731152560E2,5.168355674E-1,-6.523170235E1
4.736152544E2,6.046996445E-1,-6.384633442E1
4.741152524E2,5.958725340E-1,-6.043413452E1
4.746152510E2,6.173721602E-1,-6.479015885E1
4.751152490E2,5.719742901E-1,-6.430479720E1
4.756152457E2,5.394828340E-1,-6.096358503E1
4.761152437E2,5.581300644E-1,-6.238079300E1
4.766152424E2,5.764788643E-1,-6.257224390E1
4.771152414E2,5.671804131E-1,-6.323600594E1
4.776152393E2,5.708575427E-1,-6.470445360E1
4.781152363E2,5.748916275E-1,-7.025740957E1
4.786152331E2,5.987771094E-1,-7.060218755E1
4.791152291E2,5.564509112E-1,-6.510407631E1
4.796152260E2,5.649524183E-1,-6.688378167E1
4.801152210E2,1.818447961E0,-1.729094552E1
4.806152137E2,4.514596999E0,-5.611169884E0
4.811152087E2,6.796840679E0,-2.571770212E0
4.816152041E2,6.847056425E0,-3.852115949E0
4.821151971E2,5.924817059E0,-5.152288961E0
4.826151901E2,7.298968753E0,-3.058906597E0
4.831151831E2,7.262449693E0,-3.967798441E0
4.841151689E2,7.241959233E0,-2.830202583E0
4.846151607E2,7.244076179E0,-4.218413125E0
4.851151527E2,7.050075610E0,-3.990585649E0
4.856151458E2,7.043070162E0,-3.162062151E0
4.861151408E2,6.914465435E0,-3.759682449E0
4.866151371E2,6.424482170E0,-3.959836474E0
4.871151331E2,6.350655081E0,-2.695311697E0
4.876151297E2,6.211184311E0,-6.262510470E0
4.881151287E2,6.140257600E0,-3.908344705E0
4.886151289E2,6.258591253E0,-5.599022223E0
4.891151289E2,6.166785769E0,-5.947371383E0
4.896151300E2,6.056845300E0,-6.615614792E0
4.901151300E2,5.371350950E0,-4.138700361E0
4.906151285E2,5.306421098E0,-4.017458463E0
4.911151285E2,5.745490381E0,-1.146796211E-1
4.916151280E2,5.510845838E0,-5.641669190E0
4.921151280E2,5.245212608E0,-7.052498967E0
4.926151268E2,4.033470580E0,-2.940063279E0
4.931151258E2,4.718261688E0,-1.160297600E1
4.936151246E2,4.972200568E0,-2.238741705E1
4.941151236E2,4.537606526E0,-1.150004440E0
4.946151241E2,4.515560229E0,-1.029434408E1
4.951151231E2,3.505918662E0,2.409503646E0
4.961151240E2,3.758999262E0,-2.243525223E1
4.966151251E2,3.245646227E0,-1.014729032E1
4.971151261E2,3.973652601E0,-2.771389965E1
4.976151273E2,3.522493489E0,-1.517007441E1
4.981151283E2,3.264782163E0,-4.548287714E1
4.986151291E2,2.495009567E0,-4.178875198E1
4.991151311E2,3.253570358E0,-2.326418632E1
4.996151335E2,2.707360237E0,-4.062011305E1
5.001151355E2,5.216185453E-1,-1.308150839E2
5.006151386E2,8.227873241E-1,1.113207131E2
5.011151406E2,1.893284298E0,-1.141964731E2
5.016151430E2,6.345404639E-1,-1.491016048E2
5.021151450E2,4.583068880E-1,1.515043614E2
5.026151472E2,2.271218357E0,-7.828454299E1
5.031151492E2,5.779256859E-1,1.629355022E2
5.036151521E2,3.805069099E-1,-1.205439338E2
5.041151541E2,1.784825661E0,-1.042749745E2
5.046151553E2,4.180097999E-1,6.505084089E1
5.051151573E2,9.643876941E-1,-1.246251409E2
5.056151597E2,1.077446018E0,-1.098371152E2
5.061151607E2,5.883268180E-1,1.487144465E2
5.066151622E2,1.457349428E0,1.120900177E2
5.071151652E2,1.371854023E0,-1.257209818E2
5.076151681E2,1.012631099E0,1.669244189E2
5.086151712E2,1.200536773E0,1.797532142E2
5.091151712E2,1.133907042E0,1.470903456E2
5.096151726E2,1.315610991E0,1.775257955E2
5.101151716E2,1.618067773E0,1.677150465E2
5.106151701E2,2.303040212E0,1.457444119E2
5.111151691E2,2.218364879E0,1.421931676E2
5.116151673E2,1.196808682E0,1.488225074E2
5.121151653E2,2.109702931E0,1.286447463E2
5.126151631E2,2.534833936E0,1.473421269E2
5.131151601E2,2.421317630E0,1.358385536E2
5.136151575E2,1.598484501E0,1.334688736E2
5.141151545E2,1.053490927E0,7.937747390E1
5.146151516E2,1.196266194E0,1.137494945E2
5.151151486E2,1.755037791E0,1.074986809E2
5.156151449E2,1.130171605E0,1.177753453E2
5.161151419E2,7.923660817E-1,1.383560941E2
5.166151401E2,2.381201550E-1,7.601464087E1
5.171151381E2,1.115429938E0,7.377673533E1
5.176151361E2,2.030819543E0,1.072225466E1
5.181151341E2,2.853272070E0,3.799611619E1
5.186151297E2,2.029909745E0,1.442007802E1
5.191151277E2,1.523163532E0,1.695984702E1
5.201151242E2,2.169276828E0,-5.388436694E0
5.206151230E2,2.671102929E0,2.011999206E1
5.211151220E2,2.565208649E0,-1.154584569E1
5.216151202E2,2.600710530E0,1.084333229E0
5.221151202E2,2.573698002E0,-1.170276277E1
5.226151196E2,2.570547353E0,-4.084170318E0
5.231151186E2,2.526276325E0,1.228268959E1
5.236151176E2,2.831385825E0,-4.557036660E0
5.241151156E2,2.923773307E0,-1.901629675E1
5.246151146E2,2.278152090E0,2.443329510E1
5.251151126E2,2.978078970E0,1.844574509E1
5.256151113E2,3.300668718E0,4.287890360E1
5.261151103E2,1.401763469E0,9.253606199E0
5.266151109E2,2.532447653E0,5.602988057E1
5.271151119E2,1.839358336E0,4.230794279E1
5.276151124E2,1.965294124E0,1.251785668E1
5.281151134E2,3.695148936E0,7.311985313E1
5.286151157E2,9.702392861E-1,-6.069779251E1
5.291151167E2,2.921353911E0,8.183766582E1
5.296151201E2,2.209878783E0,1.444337006E1
5.301151221E2,2.307444580E0,3.574258478E1
5.306151242E2,1.961018562E0,3.168063996E1
5.311151272E2,2.304029907E0,3.742369454E1
5.316151318E2,2.019461538E0,3.305777950E1
5.326151376E2,2.024047469E0,4.335838233E1
5.331151416E2,1.509857145E0,2.162262016E1
5.336151460E2,2.573061493E0,4.109794425E1
5.341151490E2,2.248963857E0,-2.219002604E1
5.346151528E2,2.655247610E0,9.441407851E1
5.351151558E2,1.546175085E0,8.413821403E1
5.356151588E2,1.800835224E0,1.039062127E2
5.361151618E2,1.311657839E0,8.563842735E1
5.366151650E2,1.409642876E0,8.974823108E1
5.371151680E2,6.418586682E-1,1.210300557E2
5.376151701E2,1.572412459E0,8.068067860E1
5.381151721E2,8.736050285E-1,1.008580449E2
5.386151741E2,9.244568295E-1,8.647104826E1
5.391151741E2,1.232185940E0,1.005637669E2
5.396151742E2,6.121202536E-1,9.000000000E1
5.401151752E2,9.326672987E-1,1.086029711E2
5.406151766E2,1.758280026E0,1.517319594E2
5.411151786E2,1.742764188E0,1.775489178E2
5.416151793E2,1.961282972E0,1.436198402E2
5.421151813E2,2.135248225E0,-1.675861413E2
5.426151842E2,2.010611812E0,1.677502280E2
5.431151862E2,2.799079671E0,1.665836524E2
5.436151885E2,2.517995487E0,-1.720473531E2
5.441151905E2,2.838246619E0,-1.788863994E2
5.446151940E2,2.686896986E0,-1.704666257E2
5.451151960E2,2.261583331E0,-1.783640542E2
5.456151986E2,2.424543617E0,-1.581523718E2
5.466152032E2,1.963553341E0,-1.634328194E2
5.471152062E2,2.222899534E0,-1.631979947E2
5.476152102E2,2.338573673E0,-1.633339779E2
5.481152142E2,2.128676895E0,-1.587419197E2
5.486152176E2,2.146976754E0,-1.678507479E2
5.491152216E2,3.633136982E0,-1.632583527E2
5.496152261E2,2.892521367E0,-1.689327724E2
5.501152301E2,2.880403183E0,-1.708387430E2
5.506152335E2,3.202525516E0,-1.599746118E2
5.511152365E2,2.595928824E0,-1.597809045E2
5.516152383E2,2.364119464E0,-1.780487083E2
5.521152393E2,2.470325871E0,-1.617238015E2
5.526152408E2,2.303762489E0,-1.782944811E2
5.531152408E2,2.628225095E0,-1.660436669E2
5.536152402E2,2.257459713E0,-1.692976072E2
5.541152402E2,2.178448938E0,-1.688571101E2
5.546152393E2,2.663449820E0,-1.716857361E2
5.551152373E2,2.555129431E0,-1.708635332E2
5.556152355E2,2.969686143E0,-1.782106267E2
5.561152335E2,2.993728650E0,-1.709684859E2
5.566152316E2,3.191105811E0,-1.738460725E2
5.571152286E2,3.034880017E0,-1.746788975E2
5.576152259E2,2.471706778E0,-1.766647619E2
5.581152229E2,2.449859331E0,-1.639140978E2
5.586152177E2,2.622404990E0,-1.679687832E2
5.596152112E2,2.651223706E0,-1.659309599E2
5.601152072E2,2.533500308E0,-1.671975092E2
5.606152026E2,2.309781223E0,-1.749677920E2
5.611151986E2,2.402864525E0,-1.654625207E2
5.616151938E2,1.565720034E0,-1.569423320E2
5.621151888E2,1.697904408E0,1.774591298E2
5.626151835E2,1.842944594E0,-1.565233645E2
5.631151785E2,1.467207718E0,-1.746463211E2
5.636151717E2,1.682773895E0,-1.728639020E2
5.641151667E2,1.858155845E0,-1.553538098E2
5.646151615E2,1.938713605E0,1.666720385E2
5.651151565E2,1.958375919E0,-1.624651727E2
5.656151509E2,2.178678325E0,-1.668216991E2
5.661151459E2,3.631640233E0,-1.704328430E2
5.666151408E2,3.923863081E0,-1.703815589E2
5.671151348E2,4.279579692E0,-1.726806566E2
5.676151292E2,4.384625601E0,-1.767766140E2
5.681151242E2,4.156032368E0,-1.739859261E2
5.686151210E2,4.175100589E0,-1.735860409E2
5.691151160E2,4.466874179E0,-1.740442374E2
5.696151111E2,5.328666840E0,-1.736430533E2
5.701151061E2,5.832525920E0,-1.741514544E2
5.706151011E2,5.489473903E0,-1.751090108E2
5.716150896E2,5.522074118E0,-1.762263248E2
5.721150856E2,4.593267221E0,-1.741940163E2
5.726150820E2,2.830613785E0,-1.714922736E2
5.731150780E2,2.961556964E0,-1.707585720E2
5.736150735E2,6.402873610E-1,-6.821338033E1
5.741150685E2,4.919791591E-1,-5.265710415E1
5.746150642E2,5.498003706E-1,-6.092754675E1
5.751150602E2,5.510115243E-1,-5.177054754E1
5.756150555E2,5.569151187E-1,-5.936382263E1
